"","RRC.Open","RRC.High","RRC.Low","RRC.Close","RRC.Volume","RRC.Adjusted"
"902",82.18,83.489998,81.769997,82.519997,1304200,82.205518
"903",82.559998,83.050003,80.459999,81.230003,1607300,80.920441
"904",81.849998,82.050003,80.889999,81.709999,898300,81.398607
"905",81.75,82.290001,79.559998,79.669998,1766200,79.36638
"906",79.279999,82.25,79.279999,82.169998,1465800,81.856853
"907",82.510002,83.800003,81.730003,83.720001,1546200,83.400949
"908",84.099998,84.970001,83,83.970001,1662800,83.649996
"909",84.43,84.43,82.610001,82.639999,1389800,82.325063
"910",82.959999,85,82.309998,84.93,1415100,84.606337
"911",87.190002,88.239998,86.260002,87.419998,2185000,87.086846
"912",88.050003,88.709999,86.220001,86.68,1745400,86.349668
"913",86.120003,87.099998,85.010002,86.150002,2259200,85.821689
"914",86,86.150002,83,84.260002,1596800,83.938892
"915",84.730003,86.589996,84.43,86.519997,1356700,86.190274
"916",85.010002,87.849998,84.349998,85.260002,2863300,84.935081
"917",84.629997,86.5,84.620003,85.459999,2145200,85.134316
"918",84.120003,86.809998,84.010002,86.190002,1648400,85.861537
"919",86.5,87.290001,84.830002,84.989998,1471700,84.666106
"920",86.209999,88.82,86.209999,87.650002,2376500,87.315972
"921",88.129997,88.879997,85.769997,86.129997,2606000,85.801761
"922",86.410004,87.290001,83.010002,83.989998,3591800,83.669917
"923",84.050003,84.800003,82.370003,84.029999,2448600,83.709765
"924",83.580002,84.419998,82.910004,84.389999,1544300,84.068394
"925",84.370003,85.139999,83.959999,84.889999,1462200,84.566489
"926",85.309998,85.769997,83.919998,84.529999,921200,84.20786
"927",83.730003,85.050003,82.970001,84.209999,1347300,83.88908
"928",84.550003,85.879997,83.93,85.489998,1355300,85.1642
"929",85.419998,87.080002,85.309998,86.800003,1395300,86.469213
"930",86.809998,88.489998,86.489998,87.580002,1745700,87.24624
"931",86.720001,87.75,85.540001,87.519997,2089000,87.186463
"932",87.139999,87.510002,85.480003,85.669998,2461800,85.343515
"933",86.190002,89.190002,85.879997,87.529999,2098600,87.196427
"934",86.910004,87.059998,85.360001,86.900002,1511700,86.568831
"935",87.610001,90.760002,82.690002,84.940002,3875400,84.616301
"936",84.959999,87.300003,84.949997,86.760002,1833100,86.429365
"937",86.830002,87.739998,85.389999,86.050003,1759000,85.722071
"938",85.790001,86.93,84.540001,84.910004,1729500,84.586417
"939",85.559998,86.059998,84.410004,85.459999,1369900,85.134316
"940",85.339996,85.489998,83.010002,83.410004,1956600,83.092133
"941",83.419998,84.57,82.389999,84.230003,1415400,83.909008
"942",84.650002,85.449997,84.370003,85.080002,1314800,84.755767
"943",87.879997,87.879997,84.360001,86.760002,1736800,86.429365
"944",86.690002,88,85.940002,86.940002,2094800,86.608679
"945",85.980003,87.199997,85.68,86.129997,1552000,85.841255
"946",85.639999,87.730003,85.540001,86.589996,1671100,86.299712
"947",86.400002,87.970001,86.169998,87.720001,1713400,87.425928
"948",88.199997,89.620003,86.900002,88.220001,2060700,87.924252
"949",88.349998,89.68,88.010002,88.660004,1457400,88.36278
"950",88.75,88.75,86.82,87.239998,1218200,86.947534
"951",86.769997,87.919998,86,87.550003,1259300,87.2565
"952",88.690002,88.690002,86.519997,87.160004,2078100,86.867808
"953",87.589996,87.839996,86.150002,86.330002,1089100,86.040589
"954",86.900002,87.919998,86.080002,86.139999,1253900,85.851223
"955",86.459999,86.809998,84.519997,84.629997,2436300,84.346283
"956",84.730003,85.449997,83.580002,85.25,1642300,84.964208
"957",86.040001,86.260002,84.959999,85.230003,1309100,84.944278
"958",85.269997,85.639999,82.830002,82.970001,2108900,82.691852
"959",83.209999,84.419998,82.629997,84.040001,1636900,83.758265
"960",84.169998,86.269997,83.660004,85.860001,1664200,85.572163
"961",86.419998,88.410004,86.309998,87.82,2133000,87.525592
"962",88.18,88.360001,86.32,86.529999,1787400,86.239915
"963",86.650002,87.730003,85.150002,85.419998,1156300,85.133636
"964",85.470001,88.839996,85.470001,88.639999,2167300,88.342842
"965",88.5,88.900002,87.099998,88.309998,1175600,88.013947
"966",88.050003,89.199997,87,88.129997,1909600,87.83455
"967",87.879997,89.07,87.510002,87.919998,1302100,87.625255
"968",87.980003,88.75,86.739998,87.919998,1063800,87.625255
"969",88,89.559998,87.239998,89.339996,1278400,89.040493
"970",90.239998,90.989998,89.279999,90.730003,1567200,90.42584
"971",90.550003,92.980003,89.709999,92.910004,1313000,92.598532
"972",92.800003,93.629997,91.959999,93.480003,1244600,93.166621
"973",92.550003,93.459999,92.150002,92.660004,1086200,92.34937
"974",92.970001,94.050003,92.779999,93.029999,1334400,92.718125
"975",93.830002,95.410004,93.360001,93.559998,1763600,93.246347
"976",93.089996,93.139999,91.339996,91.730003,1306200,91.422487
"977",93.129997,94.050003,90.370003,91.480003,2768400,91.173325
"978",88.879997,91,86.290001,90.43,4363500,90.126842
"979",90.239998,91.489998,88.620003,90.449997,2136800,90.146772
"980",90.129997,90.940002,88.239998,89.230003,1711500,88.930868
"981",89.389999,90.93,88.739998,89.970001,1011300,89.668385
"982",89.540001,90.769997,89.019997,90.610001,1053300,90.306239
"983",90.919998,91.970001,90.080002,90.300003,1001300,89.997281
"984",90.93,91.489998,89.610001,90.279999,1165900,89.977344
"985",89.809998,90.639999,87.970001,88.050003,1130600,87.754824
"986",87.849998,88.519997,87.279999,88.379997,853400,88.083712
"987",88.620003,89.300003,88.220001,88.910004,673400,88.611941
"988",89.059998,89.510002,88.900002,89.230003,673500,88.930868
"989",89.110001,89.519997,88.669998,89.080002,801300,88.78137
"990",90.190002,90.379997,88.080002,89.489998,2040000,89.189991
"991",89.379997,89.379997,87.870003,88.5,1070000,88.203312
"992",88.610001,89.449997,87.980003,89.260002,555800,88.960767
"993",88.980003,89.25,88.360001,88.580002,780300,88.283046
"994",88.589996,91.089996,88.230003,90.68,1037300,90.376004
"995",91.029999,91.040001,88.849998,88.910004,939800,88.611941
"996",89.099998,89.529999,88.370003,88.68,812400,88.382709
"997",88.949997,91.07,88.25,90.919998,1101600,90.615198
"998",91.139999,91.139999,89.300003,90.32,920500,90.017211
"999",90.550003,92.139999,89.129997,91.93,1282800,91.621814
"1000",91.459999,93.169998,90.599998,92.949997,1768400,92.638391
"1001",92.949997,93.349998,92.150002,92.699997,861400,92.389229
"1002",92.620003,93.889999,92.260002,93.290001,973800,92.977255
"1003",93.190002,93.540001,92.440002,93.029999,873300,92.718125
"1004",93.440002,94.019997,92.400002,93.699997,772200,93.385877
"1005",94,94,92.550003,93.360001,684700,93.04702
"1006",93.379997,94.260002,92.239998,92.239998,1232200,91.930772
"1007",92.099998,92.099998,89.080002,89.5,2042500,89.19996
"1008",89.209999,90.150002,88.730003,89.400002,1049300,89.100297
"1009",86.540001,87.860001,86.300003,87.730003,5319700,87.475037
"1010",88,88.599998,87.150002,88.190002,2205600,87.933699
"1011",88.400002,89.029999,87.809998,88.32,1933200,88.063319
"1012",88.330002,88.489998,86.849998,87.800003,1314900,87.544833
"1013",87.800003,88.25,87.139999,87.849998,1057900,87.594683
"1014",87.93,88.790001,87.470001,88.300003,973100,88.04338
"1015",88.449997,88.830002,87.360001,87.959999,2259200,87.704364
"1016",87.650002,88.580002,87.360001,88.019997,934400,87.764187
"1017",88.029999,88.029999,85.410004,85.669998,2116600,85.421019
"1018",85.669998,86.839996,85.339996,86.019997,1345600,85.77
"1019",87.540001,87.540001,85.760002,86.629997,1328000,86.378228
"1020",86.07,86.410004,85.32,85.949997,1176300,85.700204
"1021",86.059998,86.980003,85.339996,86.949997,1103400,86.697297
"1022",87.07,87.370003,85.169998,85.370003,1572800,85.121895
"1023",85.110001,86.309998,84.669998,85.620003,1451100,85.371169
"1024",85.639999,85.989998,84.650002,85.790001,667800,85.540673
"1025",85.199997,85.559998,83.860001,84.029999,1875200,83.785786
"1026",84.300003,85.080002,83.599998,84.07,1769700,83.82567
"1027",83.989998,84.959999,83.580002,84.669998,1322100,84.423925
"1028",83.580002,83.75,81.809998,82.099998,2915500,81.861394
"1029",81.779999,82.279999,80.550003,81.25,2468000,81.013866
"1030",81.559998,82.160004,80.629997,81.980003,1993600,81.741748
"1031",81.809998,82.199997,80.360001,80.529999,3133200,80.295957
"1032",81.099998,81.699997,80.18,80.860001,2605700,80.625
"1033",80.970001,81.190002,77.360001,77.389999,3609900,77.165084
"1034",77.599998,78.25,77.559998,77.949997,2154700,77.723454
"1035",77.650002,78.190002,76.660004,76.699997,4944000,76.477087
"1036",77.019997,77.25,75.849998,76.57,3611400,76.347467
"1037",77,77.370003,76.18,77.279999,3167000,77.055403
"1038",77.25,78.589996,76.940002,77.400002,2792300,77.175057
"1039",76.919998,77.160004,76.349998,76.709999,1389600,76.48706
"1040",76.629997,76.940002,75.800003,76.269997,2692300,76.048336
"1041",77.709999,79.190002,76.93,78.150002,3987000,77.922877
"1042",78.160004,78.220001,75.68,76.059998,2256000,75.838947
"1043",75.650002,76.529999,74.959999,75.589996,2359400,75.370312
"1044",74.980003,77.260002,74.389999,75.300003,3144100,75.081161
"1045",75.440002,77.239998,75.029999,76.730003,1905000,76.507006
"1046",77.019997,77.720001,75.089996,75.57,1759700,75.350373
"1047",75.470001,76.290001,74.830002,75.07,1561300,74.851827
"1048",75.43,75.599998,73.839996,74.279999,1780200,74.064122
"1049",74.68,75.980003,73.830002,75.830002,1387800,75.60962
"1050",76.330002,76.400002,75.110001,75.199997,1014100,74.981446
"1051",75.199997,75.360001,74.440002,74.580002,1231000,74.363253
"1052",74.580002,75.099998,74.25,74.769997,1003500,74.552695
"1053",75.059998,75.879997,74.379997,75.690002,2283100,75.470027
"1054",75.699997,76.489998,75.269997,75.93,1496000,75.709328
"1055",75.870003,76.459999,74.889999,75.230003,1086600,75.011365
"1056",76.019997,77.489998,75.589996,77.059998,1771000,76.836041
"1057",76.669998,77.239998,76.199997,76.949997,1439600,76.72636
"1058",77.160004,77.309998,76.18,77.190002,909100,76.965668
"1059",76.919998,77.150002,76.300003,76.760002,831600,76.536917
"1060",77.400002,79.07,77.290001,78.849998,1374300,78.62084
"1061",78.910004,79.379997,78.510002,78.769997,2043700,78.54107
"1062",78.620003,79.019997,77.580002,78.019997,1211100,77.79325
"1063",78,78.540001,77.709999,78.25,662600,78.022585
"1064",78.5,78.629997,77.629997,78.589996,1066200,78.361593
"1065",78.410004,78.720001,76,76.269997,1741300,76.048336
"1066",76.68,76.959999,76.029999,76.150002,1026600,75.92869
"1067",76.199997,76.470001,73.75,74.199997,2096800,73.984352
"1068",74.18,75.290001,74.18,75.199997,1472200,74.981446
"1069",74.730003,74.779999,74,74.610001,1071500,74.393164
"1070",74.970001,76.550003,74.440002,75.029999,1934000,74.811942
"1071",74.739998,75.110001,73.769997,74.650002,1218400,74.433049
"1072",73.709999,74.110001,73.18,73.639999,1726000,73.46535
"1073",73.400002,73.75,72.209999,72.480003,1548800,72.308105
"1074",72.57,73.199997,71.669998,72.800003,1642100,72.627346
"1075",72.610001,73.720001,72.199997,73.330002,2132900,73.156087
"1076",73.709999,73.970001,72.25,73.209999,2696300,73.036369
"1077",73.309998,73.32,71.639999,71.870003,2285800,71.699551
"1078",72.059998,72.199997,71.199997,71.550003,2308700,71.38031
"1079",71.470001,71.75,69.849998,70.25,1704000,70.08339
"1080",70.25,70.470001,69.720001,69.980003,3146900,69.814034
"1081",69.779999,69.779999,67.510002,68.940002,3969800,68.7765
"1082",68.690002,68.779999,67.160004,67.309998,2577100,67.150361
"1083",67.550003,68.370003,67,67.699997,1648000,67.539435
"1084",67.370003,68.940002,67.129997,68.669998,1867100,68.507136
"1085",68.610001,68.910004,66.980003,67.809998,2589600,67.649175
"1086",68,69.5,67.190002,67.449997,3498700,67.290028
"1087",66.970001,68.389999,65.889999,67.959999,2531400,67.79882
"1088",68.080002,68.080002,66.389999,66.769997,1593000,66.61164
"1089",66.519997,66.800003,65.07,65.879997,2325000,65.723752
"1090",65.489998,66.040001,64.419998,64.43,1517700,64.277194
"1091",64.080002,65.730003,63.669998,65.57,2170300,65.414489
"1092",64.830002,64.879997,63.43,63.43,2167700,63.279565
"1093",63.259998,65.199997,62.599998,63.41,2063000,63.259612
"1094",63.150002,63.970001,61.75,61.869999,2571800,61.723264
"1095",63,64.43,62.029999,62.959999,2977100,62.810679
"1096",62.18,65.849998,61.330002,65.709999,3775900,65.554157
"1097",64.099998,70.150002,64.099998,69.139999,4548100,68.976022
"1098",70.150002,70.699997,66.660004,67.32,3461700,67.160339
"1099",66.980003,68.040001,65.559998,66.290001,2157700,66.132783
"1100",66.870003,68.68,66.489998,68.580002,1980000,68.417353
"1101",68.620003,69.339996,66.660004,66.690002,1436200,66.531836
"1102",67.519997,69.970001,67.410004,68.610001,2073600,68.44728
"1103",68.019997,68.32,66.330002,66.620003,1904500,66.462002
"1104",64.980003,66.129997,64.139999,65.150002,1798300,64.995487
"1105",65.559998,67.449997,64.650002,67.389999,1649800,67.230173
"1106",68.129997,69,66.279999,66.900002,2192000,66.741337
"1107",67.809998,68.82,65.650002,66.059998,2681700,65.903325
"1108",67.110001,68.480003,65.779999,68.400002,2391200,68.237779
"1109",69.190002,69.989998,66.220001,66.769997,2927500,66.61164
"1110",65.970001,67.589996,65.449997,67.279999,2329200,67.120433
"1111",67.699997,70.440002,67.139999,70.080002,2609400,69.913795
"1112",69.830002,72.940002,69.099998,72.800003,3183000,72.627346
"1113",72.589996,74.379997,72.290001,73.089996,2684500,72.916651
"1114",73.860001,74.639999,71.720001,72.379997,2215800,72.208336
"1115",71.919998,74.279999,71.150002,73.989998,2165500,73.814518
"1116",73.349998,73.489998,72.139999,72.300003,1765300,72.128531
"1117",71.510002,71.919998,70.110001,70.709999,2288000,70.542298
"1118",70.889999,72.339996,70.739998,71.919998,2161000,71.749428
"1119",71.620003,73.129997,71.059998,72.379997,2440300,72.208336
"1120",71.959999,72.739998,70.720001,71.459999,1868000,71.29052
"1121",71.980003,74.199997,71.349998,73,2109600,72.826868
"1122",72.730003,74.470001,72.349998,73.099998,1974800,72.926629
"1123",74.089996,74.459999,71.690002,72.199997,2053200,72.028762
"1124",71.760002,71.760002,69.519997,70.580002,2225000,70.412609
"1125",70.559998,71,68.349998,68.910004,1875500,68.746572
"1126",68.540001,69.110001,67.669998,68.760002,1678000,68.596926
"1127",66.540001,68.610001,65.5,65.650002,2438200,65.494301
"1128",65.339996,65.559998,63.82,65.349998,2538700,65.19501
"1129",64.599998,66.080002,63.959999,64.080002,2098900,63.928025
"1130",64.540001,65.559998,63.900002,64.480003,1672800,64.327078
"1131",63.580002,64.059998,60.119999,60.549999,3828700,60.406395
"1132",60.490002,60.880001,58.080002,58.93,4604100,58.790238
"1133",57.959999,58.43,55.299999,55.299999,5088400,55.168846
"1134",54.860001,56.200001,54.810001,55.540001,3947900,55.408278
"1135",54.540001,55.07,52.209999,52.279999,4658500,52.156008
"1136",52,54.779999,51.830002,52.98,3636000,52.894816
"1137",52.389999,54.959999,51.990002,54.18,3640800,54.092888
"1138",56.759998,58.349998,55.259998,55.400002,5014400,55.310927
"1139",55.400002,61.25,55.18,58.220001,5781200,58.126393
"1140",58.490002,62.73,58.369999,61.91,4479000,61.810459
"1141",63.810001,64.279999,57.939999,60.09,5369200,59.993385
"1142",60.950001,61,57.610001,59.869999,5063700,59.773738
"1143",58.139999,58.75,55.509998,57.07,3678000,56.978241
"1144",55.75,57.810001,55.75,57,2573700,56.908353
"1145",56.619999,57.48,55.59,55.73,1302700,55.640395
"1146",56.02,56.549999,54.02,54.57,2336800,54.48226
"1147",55.32,56.150002,54.799999,56,3729900,55.909961
"1148",56,56.09,53.360001,53.650002,3370600,53.563741
"1149",53.150002,54.549999,53.110001,53.450001,3089400,53.364062
"1150",53,55.740002,52.84,55.400002,2643100,55.310927
"1151",54.580002,54.919998,51.950001,51.959999,3649600,51.876456
"1152",51.77,52.900002,49.599998,50.59,4034700,50.50866
"1153",51.18,51.290001,48.619999,49.119999,3123300,49.041022
"1154",49.259998,50.529999,48.400002,50.049999,3099100,49.969527
"1155",49.919998,51.040001,49.220001,50.290001,3185900,50.209143
"1156",49.41,49.73,47.52,47.619999,4588300,47.543434
"1157",47.830002,48.25,46.400002,47.02,4263700,46.9444
"1158",47.220001,48.080002,46.16,47.950001,5449700,47.872905
"1159",47.950001,49.080002,46.869999,46.950001,4884000,46.874513
"1160",47.02,49.720001,46.950001,49.580002,4680400,49.500285
"1161",48.279999,48.509998,46.810001,48.330002,3088000,48.252295
"1162",48.77,50.470001,48.73,49.759998,1966300,49.679992
"1163",49.82,50.18,48.02,49.029999,2354100,48.951167
"1164",49.189999,50.369999,48.580002,48.639999,1900800,48.561794
"1165",48.900002,49.669998,48.310001,49.52,2128000,49.44038
"1166",49.369999,50.290001,48.310001,49.27,1767700,49.190782
"1167",48.860001,48.889999,46.75,46.98,2535300,46.904463
"1168",47.400002,47.849998,44.919998,45.490002,4435600,45.416861
"1169",44.990002,46.93,44.169998,46.27,4262500,46.195606
"1170",47.279999,48.299999,46.02,47.810001,5162000,47.733131
"1171",48.59,51.720001,48.110001,51.389999,4991200,51.307373
"1172",50.360001,50.560001,48.98,49.939999,3869600,49.859703
"1173",50.790001,52.439999,50.419998,51.709999,3348000,51.626858
"1174",52.369999,53.150002,51.080002,51.66,2855400,51.576939
"1175",51.959999,52.77,50.57,50.84,2500700,50.758258
"1176",50.84,52.630001,49.16,52.450001,3237100,52.36567
"1177",52,52.73,51.029999,51.290001,3227800,51.207535
"1178",52.139999,52.75,50.369999,50.77,2406500,50.688371
"1179",51.5,51.610001,50.259998,50.84,2450400,50.758258
"1180",50.669998,52.599998,50.560001,52.439999,2520100,52.355684
"1181",51.57,53.32,51.529999,51.889999,2486600,51.806569
"1182",50.290001,53.049999,50.099998,52.02,2332700,51.936361
"1183",52.080002,52.66,51.200001,51.84,1965300,51.75665
"1184",51.200001,52.419998,50.66,51.349998,1533200,51.267436
"1185",51.369999,51.75,50.599998,51.240002,2205900,51.157616
"1186",53.990002,55.259998,51.650002,53.91,6271900,53.823321
"1187",53.23,53.59,50.48,50.82,3683100,50.73829
"1188",51.419998,51.740002,49.32,49.540001,3093500,49.460349
"1189",49.540001,49.599998,48.02,49.43,3902300,49.350525
"1190",49.43,51.75,49.43,50.27,2378300,50.189175
"1191",50.540001,50.540001,49.23,50.110001,1852500,50.029432
"1192",49.689999,50.34,49.09,49.759998,1957000,49.679992
"1193",49.099998,49.75,48.439999,48.75,2030900,48.671618
"1194",48.509998,48.68,46.490002,46.610001,4216100,46.535059
"1195",46.330002,46.759998,45.700001,45.98,2673900,45.906071
"1196",45.919998,47.5,45.75,47.09,2272900,47.014287
"1197",48.09,48.150002,45.330002,45.400002,2703000,45.365543
"1198",44.990002,45.299999,43.880001,45.290001,3906000,45.255626
"1199",44.93,46.200001,44.099998,46.07,2392900,46.035032
"1200",46.07,47.110001,45.98,46.669998,2602900,46.634575
"1201",46.23,49.529999,45.709999,49.02,3584200,48.982794
"1202",47.740002,48.709999,47.049999,47.650002,2226100,47.613835
"1203",48.189999,49.52,48.029999,49.349998,4244400,49.312542
"1204",49.16,49.73,48.330002,48.360001,2289600,48.323295
"1205",48.380001,49.889999,48.16,49.630001,2668600,49.592332
"1206",49.900002,51.310001,49.09,50.900002,3050600,50.861368
"1207",51.970001,52.450001,50.759998,51.119999,3215700,51.081199
"1208",50.830002,52.16,50.209999,51.610001,2549100,51.570828
"1209",51.790001,52.459999,51.009998,51.709999,2383700,51.670751
"1210",51.27,52.740002,51.119999,52.040001,2719500,52.000502
"1211",52.049999,52.73,51.32,51.630001,3375400,51.590814
"1212",51.43,53.950001,51.400002,53.77,3201100,53.729189
"1213",53.970001,54.91,53.400002,54.669998,2918800,54.628503
"1214",54.740002,57.279999,54.509998,56.27,3806700,56.227291
"1215",56.360001,56.849998,55.16,55.240002,2300400,55.198074
"1216",55.439999,56.049999,55,55.869999,2211000,55.827593
"1217",56.07,56.389999,54.52,55.25,1826400,55.208065
"1218",56.23,56.23,54.189999,55.09,1672500,55.048187
"1219",55.630001,58.060001,55.32,57.73,3171400,57.686182
"1220",58.060001,61.57,57.450001,61.400002,5038200,61.353399
"1221",61,62.52,59.75,60.959999,4248500,60.91373
"1222",60.23,61.369999,59.919998,60.73,2847500,60.683905
"1223",60.619999,61.959999,60.25,60.41,2148500,60.364148
"1224",60.77,61.619999,59.400002,59.790001,1784100,59.74462
"1225",60.049999,61.669998,59.830002,60.720001,2029000,60.673914
"1226",60.610001,62.150002,60.560001,61.939999,2253300,61.892986
"1227",61.860001,62.279999,60.77,61.360001,2464900,61.313428
"1228",61.34,61.889999,60.560001,61.279999,2639300,61.233487
"1229",61.450001,62.66,61.349998,62.299999,3570700,62.252713
"1230",60.950001,62.619999,58.720001,62.060001,4986100,62.012897
"1231",62.259998,64.620003,60.290001,63.560001,3753500,63.511759
"1232",63.389999,65.290001,62.860001,64.75,3846100,64.700854
"1233",64.879997,65.529999,63.75,64.099998,2640100,64.051346
"1234",64.900002,65.209999,62.689999,62.77,2885100,62.722358
"1235",63.599998,63.950001,61.75,62.060001,3086100,62.012897
"1236",61.959999,62.02,60.310001,60.799999,3232300,60.753852
"1237",61.529999,64.699997,60.369999,64.290001,4243700,64.241204
"1238",64.040001,64.639999,62.41,62.919998,2440800,62.872242
"1239",63.080002,64.980003,63.029999,63.810001,2603500,63.761569
"1240",63.849998,64.470001,62.540001,62.700001,2050500,62.652411
"1241",62.93,63.200001,60.919998,61.040001,2883200,60.993671
"1242",60.869999,61.740002,59.950001,61.16,2545500,61.113579
"1243",60.700001,61.16,58.900002,59.779999,2433500,59.734625
"1244",59.349998,59.880001,58.040001,58.349998,2592500,58.305711
"1245",58.540001,58.59,56.91,58.259998,2907200,58.215779
"1246",58.759998,59.09,58.09,58.73,1930500,58.685423
"1247",58.23,59.470001,58,58.639999,1134000,58.595491
"1248",57.75,58.450001,56.73,57.029999,1913300,56.986713
"1249",56.82,57.98,56.529999,57.279999,1848700,57.236523
"1250",56.610001,56.720001,55.169998,55.48,2989300,55.43789
"1251",55.52,56.02,55.009998,55.41,3413300,55.367943
"1252",55.299999,55.919998,54.52,54.970001,2302000,54.928279
"1253",55.25,56.360001,54.5,55.580002,2477400,55.537816
"1254",55.610001,55.830002,55.07,55.580002,2207000,55.537816
"1255",54.790001,55.799999,54.52,55.509998,3709800,55.467866
"1256",54.990002,56.349998,54.68,54.700001,2692800,54.658483
"1257",54.720001,55.630001,53.139999,54.150002,2594700,54.108901
"1258",54.950001,56.18,54.299999,54.369999,2130400,54.328732
"1259",55.07,55.169998,52.470001,52.93,7872000,52.889826
