"","RL.Open","RL.High","RL.Low","RL.Close","RL.Volume","RL.Adjusted"
"910",162.740005,164.080002,160.690002,160.899994,877600,157.994509
"911",160.660004,161.449997,159.309998,159.860001,886800,156.973296
"912",159,159.589996,158.070007,158.649994,1075900,155.785139
"913",157.830002,159.779999,156.339996,157.619995,1180300,154.77374
"914",157.529999,158.539993,156.039993,156.949997,874700,154.11584
"915",157.350006,158.169998,156.130005,156.740005,840200,153.909641
"916",155.899994,157.059998,155.300003,155.509995,951000,152.701841
"917",157.199997,159.490005,157.059998,158.229996,927200,155.372725
"918",156.179993,158.179993,155.699997,156.889999,788600,154.056926
"919",156.25,158.130005,152.789993,153.660004,1161900,150.885257
"920",154.300003,157.240005,153.699997,154.179993,1890100,151.395856
"921",163.820007,164.130005,146,148.710007,11478400,146.024645
"922",150.020004,154.330002,149.669998,152.229996,2158400,149.481072
"923",153.199997,156.979996,151.649994,155.889999,1941200,153.074984
"924",155.699997,156.320007,154.550003,155.25,1095700,152.446541
"925",157.5,158.330002,155.070007,156.800003,1382200,153.968555
"926",157.339996,157.929993,154.259995,154.5,1787700,151.710085
"927",154.050003,156.5,153.449997,156.149994,1253300,153.330284
"928",154.559998,159.970001,154.559998,158.389999,1659600,155.52984
"929",158.600006,158.960007,156.179993,157.149994,863800,154.312226
"930",156.399994,158.320007,156.399994,156.970001,1049900,154.135483
"931",157.119995,159.130005,157.119995,157.660004,961300,154.813026
"932",157.660004,158.839996,157.660004,158.399994,791500,155.539654
"933",157.649994,161.330002,157.649994,159.270004,1163600,156.393954
"934",159.210007,160.570007,157.850006,159.990005,779200,157.100953
"935",164.309998,164.399994,161.080002,162.119995,1473000,159.19248
"936",160.149994,161.809998,159.910004,161.789993,2939000,158.868437
"937",161.899994,162.199997,160.309998,161.080002,1202200,158.171267
"938",159.130005,160.970001,159.130005,160.270004,987600,157.375896
"939",161.809998,162.449997,160.899994,161.940002,967600,159.015738
"940",161.929993,162.389999,160.839996,161.449997,986900,158.534581
"941",161.630005,162.259995,160.690002,162.160004,1054800,159.231766
"942",162.5,165,162.210007,164.050003,1026200,161.087637
"943",163.850006,164.380005,162.169998,164.289993,1315200,161.323293
"944",164.270004,165,161.809998,162.229996,1341900,159.300494
"945",161.729996,162.600006,161.009995,162.570007,674900,159.634366
"946",162.940002,163.350006,158.789993,159.410004,898900,156.531425
"947",159.389999,161.210007,159.389999,160.080002,796400,157.189325
"948",161.149994,162.029999,160.039993,161.509995,744800,158.593495
"949",163,164.5,161.770004,163.800003,945600,160.842151
"950",163.990005,163.990005,160.309998,161.259995,720800,158.348009
"951",161.119995,161.630005,159.210007,160.470001,637600,157.572281
"952",162.119995,163,160.130005,161.039993,1027000,158.131981
"953",161.429993,162.259995,158.820007,160.009995,864100,157.120581
"954",160.809998,160.850006,155.850006,156.289993,1477500,153.467755
"955",157.5,160.240005,156.479996,156.479996,1229300,154.098018
"956",156.240005,158.529999,156.240005,156.979996,760800,154.590407
"957",157.360001,159.179993,157.089996,158.240005,734600,155.831236
"958",159.779999,161.210007,159.059998,160.929993,867700,158.480276
"959",161.100006,163.720001,160.990005,163.720001,954600,161.227814
"960",163.770004,164.75,162.729996,163.410004,774300,160.922536
"961",164.169998,164.669998,161.990005,162.679993,654100,160.203637
"962",162.919998,163.350006,158.309998,158.639999,1011300,156.225141
"963",158.320007,158.75,154.509995,155.580002,1237100,153.211724
"964",155.850006,156.559998,154.389999,155.919998,1298200,153.546545
"965",154.580002,157.889999,154.580002,157.440002,713000,155.043411
"966",157.649994,158.289993,153.75,153.789993,783500,151.448963
"967",152.820007,154.490005,152.660004,153.550003,918000,151.212626
"968",154.199997,155.270004,153.570007,154.389999,675300,152.039836
"969",154.759995,155.970001,152.789993,155.339996,737800,152.975372
"970",156.449997,157.529999,154.619995,155.050003,585100,152.689793
"971",154.550003,156.080002,154.139999,154.380005,642900,152.029994
"972",154.529999,155.130005,153.600006,153.919998,422300,151.576989
"973",154.910004,155.860001,154.009995,154.860001,1087100,152.502683
"974",155.169998,155.699997,153.789993,153.839996,700500,151.498205
"975",154.369995,154.889999,152.25,154.610001,888600,152.256488
"976",154.550003,155.009995,152.970001,153.089996,732200,150.759622
"977",153.830002,154.949997,149.009995,151.470001,1317900,149.164287
"978",151.649994,152.830002,150.770004,152.309998,867000,149.991496
"979",151.960007,152.220001,150.050003,151.369995,852000,149.065803
"980",151.589996,153.669998,150.380005,153.399994,1035800,151.064901
"981",153.75,156.990005,153.460007,155,971600,152.640551
"982",154.410004,155.990005,152.339996,155.860001,797000,153.48746
"983",155.149994,156.149994,153.630005,153.889999,1017200,151.547447
"984",154.050003,154.360001,150.410004,152.559998,994700,150.237691
"985",152.649994,156.389999,151.880005,151.990005,1647600,149.676375
"986",144.179993,149.5,141.929993,148.809998,4800400,146.544774
"987",147.860001,148.759995,146.429993,147.339996,2628300,145.09715
"988",147.339996,150.179993,147.339996,149.160004,1557700,146.889453
"989",149.160004,149.729996,147.259995,147.520004,760500,145.274418
"990",147.100006,147.779999,145.399994,147.470001,1087000,145.225176
"991",147.929993,149.899994,147.169998,149.770004,1056100,147.490168
"992",149.389999,151.210007,149.389999,150.990005,972800,148.691598
"993",151,151.179993,149.839996,150.259995,1021800,147.972699
"994",150.440002,151.699997,149.880005,150.820007,587400,148.524187
"995",150.559998,152.259995,150.380005,151.899994,661900,149.587734
"996",152.009995,152.860001,151.25,152.720001,578600,150.395259
"997",153.210007,154.410004,152.740005,153.5,790000,151.163384
"998",154.440002,154.600006,152.380005,152.600006,869700,150.27709
"999",152.809998,153.089996,152.100006,153.059998,474900,150.73008
"1000",152.679993,153.789993,152.679993,153.479996,587000,151.143685
"1001",153.580002,153.770004,152.759995,153.169998,575300,150.838406
"1002",152.179993,154.460007,152,154.270004,658400,151.921667
"1003",153.470001,155.960007,153,155.410004,848200,153.044314
"1004",154.380005,154.809998,153.029999,154.270004,1356700,151.921667
"1005",154.380005,154.960007,153.889999,154.5,681000,152.148162
"1006",154.740005,155.75,154.690002,155.309998,534200,152.94583
"1007",155.300003,155.300003,154.360001,154.649994,577500,152.295873
"1008",154.589996,154.589996,153.130005,153.440002,458000,151.1043
"1009",152.809998,153.350006,152.389999,152.690002,674000,150.365717
"1010",152.75,153.800003,152.399994,153.539993,791500,151.202769
"1011",153.050003,153.619995,152.649994,153,507600,150.670996
"1012",152.880005,155.059998,152.880005,154.690002,527600,152.335272
"1013",154.839996,156.220001,154.399994,156,611300,153.625329
"1014",156.050003,156.5,153.949997,154.25,650200,151.901968
"1015",155.5,156,154.169998,155.570007,1022300,153.201882
"1016",155.460007,156.179993,154.779999,156.089996,667700,153.713955
"1017",156.089996,160.270004,155.910004,157.899994,1520900,155.4964
"1018",157.479996,158.330002,155.720001,155.940002,1100400,154.005143
"1019",155.929993,157.270004,154.770004,157.080002,1069100,155.130997
"1020",157.080002,160.75,156.410004,160.419998,1404400,158.429552
"1021",161,161.110001,159.050003,160.690002,672100,158.696206
"1022",161.149994,164.009995,160.440002,161.630005,1085300,159.624545
"1023",161.630005,162.490005,161.240005,161.449997,732400,159.446771
"1024",162.020004,163.369995,162,162.880005,415800,160.859035
"1025",162.520004,162.910004,161.580002,161.880005,736200,159.871443
"1026",161.699997,161.880005,160.449997,160.880005,944300,158.883851
"1027",161.190002,163.240005,160.770004,162.919998,881000,160.898532
"1028",161.100006,161.509995,159.800003,159.970001,662100,157.985138
"1029",160.190002,160.190002,158.399994,159.130005,565900,157.155564
"1030",160.089996,160.389999,158.970001,159.460007,412100,157.481472
"1031",158.860001,159.720001,158.509995,158.860001,467000,156.88891
"1032",159.029999,159.649994,157.779999,158,639200,156.03958
"1033",157.679993,158.240005,156.889999,157.190002,534000,155.239633
"1034",157.690002,158.130005,156.529999,157.690002,560500,155.733429
"1035",157.25,158.369995,156.960007,157.770004,411100,155.812438
"1036",157.960007,160.059998,157.139999,159.229996,530100,157.254315
"1037",159.429993,159.720001,158.449997,159.5,292400,157.520969
"1038",160.270004,161.839996,159.740005,161.520004,423700,159.515909
"1039",161.130005,161.509995,159.440002,159.639999,416200,157.659231
"1040",159.960007,160.600006,158.949997,159.919998,362300,157.935756
"1041",159.949997,160,158.279999,158.330002,693800,156.365487
"1042",158.830002,159.860001,158.470001,159.350006,652600,157.372836
"1043",157.580002,158.619995,155.639999,155.860001,809300,153.926133
"1044",155.970001,156.919998,153.869995,154.550003,788500,152.63239
"1045",154.550003,156.600006,154.240005,156.300003,837100,154.360676
"1046",154.649994,157.460007,154.190002,156.570007,1446200,154.62733
"1047",152.220001,158,152.220001,156.880005,1953900,154.933482
"1048",159.100006,159.960007,157.509995,158.119995,1345500,156.158086
"1049",158.139999,160.550003,157.270004,160.440002,645700,158.449308
"1050",161.5,163.419998,161.009995,162.759995,1031500,160.740514
"1051",162.669998,163.880005,161.779999,162.779999,1262600,160.76027
"1052",162.699997,162.850006,159.949997,162.240005,1141900,160.226977
"1053",162.130005,163.339996,161.199997,163.179993,577400,161.155301
"1054",164.039993,164.509995,162.169998,163.539993,846100,161.510835
"1055",164.580002,166.350006,164.070007,165.360001,575400,163.30826
"1056",165.729996,167.029999,165.729996,167,530500,164.927911
"1057",166.419998,169.910004,165.830002,169.330002,995000,167.229003
"1058",169.539993,170,168.410004,169.270004,731700,167.169749
"1059",169.5,170.830002,168.809998,169.770004,583800,167.663546
"1060",170.289993,170.729996,169.649994,169.960007,624400,167.851191
"1061",169.899994,169.899994,168.639999,169,805800,166.903095
"1062",169.75,170.630005,168.660004,169.679993,635700,167.574651
"1063",168.449997,169.270004,167.289993,169.050003,658700,166.952478
"1064",169,169.350006,167.919998,169.199997,517800,167.100611
"1065",169.289993,170.339996,168.839996,169.809998,611200,167.703043
"1066",169.899994,170.009995,168.720001,169.050003,596400,166.952478
"1067",169.75,173.460007,169.75,172.460007,1096800,170.320171
"1068",171.660004,172.990005,171.059998,172.899994,582400,170.754699
"1069",172.380005,173.360001,172.220001,172.5,426700,170.359668
"1070",174.309998,174.470001,172.919998,173.520004,745100,171.367017
"1071",173.509995,174.759995,173.25,174.699997,733600,172.532368
"1072",174.139999,174.979996,172.880005,173.270004,676100,171.120119
"1073",172.970001,174.089996,172.970001,173.789993,920600,171.633656
"1074",173.460007,174.009995,170.759995,170.990005,986800,168.868409
"1075",171,172.600006,170.630005,172.600006,732700,170.458434
"1076",173.100006,173.389999,171.619995,172.779999,578000,170.636193
"1077",172.800003,173.809998,172.240005,172.839996,567300,170.695446
"1078",173.899994,173.960007,171.660004,171.979996,1377700,169.846116
"1079",171.880005,172.589996,169.289993,169.839996,1061700,167.732669
"1080",169.679993,170.570007,169.160004,170.009995,955700,167.900558
"1081",170.190002,170.809998,166.759995,167.600006,1403700,165.959751
"1082",167.130005,167.440002,163.850006,164.919998,1151100,163.305971
"1083",165.889999,166.059998,163.100006,165.639999,838300,164.018926
"1084",164.669998,166.190002,164.369995,165.029999,597600,163.414896
"1085",164.889999,165.699997,163.759995,164.729996,694800,163.117829
"1086",164.800003,164.800003,161.839996,163.360001,975300,161.761241
"1087",163.270004,167.339996,162.860001,167.119995,1126200,165.484438
"1088",167.509995,168.440002,166.220001,166.399994,772100,164.771483
"1089",166.759995,167.520004,163.979996,164.389999,804400,162.78116
"1090",163.479996,164.820007,162.929993,163.119995,914800,161.523585
"1091",163.509995,166.300003,162.779999,166.110001,886400,164.484328
"1092",165.220001,166.119995,162.850006,163.039993,1044000,161.444366
"1093",163.389999,164.289993,160.429993,160.429993,799300,158.859908
"1094",160.160004,160.199997,157.220001,157.529999,768000,155.988296
"1095",158.949997,159.270004,156.850006,157.729996,853200,156.186336
"1096",155.539993,157.389999,153.389999,156.720001,1047600,155.186226
"1097",154.509995,159.509995,153.5,157.669998,793500,156.126925
"1098",158.929993,159.509995,155.559998,156.25,1174900,154.720824
"1099",155.309998,157.470001,154.029999,157.199997,912400,155.661524
"1100",157.679993,161.220001,157.669998,161.160004,602900,159.582775
"1101",161.210007,162.990005,160.559998,160.570007,476800,158.998553
"1102",161.380005,163.350006,160.860001,161.179993,727800,159.602568
"1103",161.029999,161.029999,159.479996,160.25,1148900,158.681677
"1104",160.25,161.539993,158.479996,161.350006,1071000,159.770918
"1105",161.059998,161.470001,158.960007,160.919998,1167700,159.345118
"1106",157.669998,167,157.520004,161.789993,2436800,160.206599
"1107",161.550003,166.589996,160.970001,166.110001,952200,164.484328
"1108",167.100006,167.949997,164.279999,164.839996,908500,163.226753
"1109",164.75,166.559998,164.320007,165.679993,684900,164.058528
"1110",165.479996,165.5,162.309998,164.149994,718200,162.543503
"1111",164.610001,165.690002,164,164.779999,536200,163.167342
"1112",165.470001,171.600006,165.309998,171.389999,872800,169.712653
"1113",170.919998,174.899994,170.779999,174,1387400,172.29711
"1114",174.369995,175.449997,171.580002,171.919998,762000,170.237464
"1115",171.080002,172.460007,170.399994,171.070007,657700,169.395792
"1116",170.940002,173.419998,169.899994,172.929993,839400,171.237574
"1117",172.830002,174.149994,171.509995,173.169998,746800,171.475231
"1118",173.419998,174.729996,172.470001,174.240005,727400,172.534766
"1119",173.789993,176.410004,173.119995,176.050003,805100,174.32705
"1120",175.580002,176.720001,174.639999,176.559998,723600,174.832053
"1121",176,179.779999,175.610001,179.660004,948800,177.901721
"1122",178.740005,182.020004,178.110001,179.779999,1038600,178.020541
"1123",181.410004,182.5,179.429993,180.050003,945000,178.287903
"1124",180.520004,181.800003,178.809998,181.320007,605100,179.545478
"1125",181.320007,183.479996,181.149994,182.639999,857600,180.852552
"1126",182.619995,183.279999,181.570007,182.070007,501600,180.288138
"1127",182.589996,185.139999,182.520004,184.899994,511000,183.090428
"1128",183.830002,184.259995,180.649994,181.279999,1002800,179.505861
"1129",181.770004,182.779999,180.220001,180.580002,630800,178.812715
"1130",180.550003,183.399994,180.050003,183.279999,633600,181.486288
"1131",182.419998,184.660004,182.240005,183.160004,907900,181.367467
"1132",182.789993,183.589996,181.570007,183.300003,553600,181.506096
"1133",183.179993,184.449997,182.119995,183.080002,723700,181.288248
"1134",180.970001,183.229996,180.559998,182.440002,542700,180.654512
"1135",182.070007,182.830002,179.350006,180.100006,596000,178.337417
"1136",180.110001,183.350006,179.639999,180.919998,600500,179.149384
"1137",180.919998,183.75,179.899994,181.639999,811500,179.862339
"1138",182.25,182.729996,178.889999,180.029999,900900,178.268095
"1139",179.789993,179.850006,176.5,176.600006,785300,174.87167
"1140",176.820007,179.619995,175.199997,179.199997,804900,177.446216
"1141",181,181.820007,179.210007,180.589996,827800,178.822612
"1142",180.789993,181.800003,176.929993,178.820007,899800,177.069945
"1143",179.149994,180.440002,178.889999,180.229996,653600,178.466134
"1144",180.229996,184.279999,180.229996,183.649994,725200,182.307846
"1145",184.149994,184.869995,183.899994,184.350006,342900,183.002742
"1146",184.839996,185.919998,184.479996,185.119995,400100,183.767104
"1147",184.5,187.25,184.259995,186.729996,532000,185.365338
"1148",186.679993,187.460007,185.220001,186.229996,382400,184.868992
"1149",186.410004,187.490005,185.119995,185.160004,461100,183.80682
"1150",185.979996,186.669998,181.410004,183.100006,503400,181.761877
"1151",179.779999,180.5,176.820007,177.880005,1761800,176.580025
"1152",178.039993,178.490005,173.25,174.410004,1486500,173.135383
"1153",175.669998,178.899994,175.5,178.779999,620400,177.473441
"1154",177.699997,179.570007,177.089996,178.570007,790700,177.264985
"1155",177.169998,177.410004,174.279999,175.990005,744900,174.703838
"1156",174.649994,176,173.229996,174.419998,999700,173.145305
"1157",175.880005,177.529999,172.199997,173.639999,922300,172.371006
"1158",171.800003,173.449997,169.720001,172.300003,774500,171.040803
"1159",172.300003,172.830002,169.410004,169.460007,532100,168.221562
"1160",169.570007,170.320007,167.539993,170.050003,1249700,168.807246
"1161",170.850006,170.949997,167.820007,168.220001,1083000,166.990618
"1162",167.559998,171,167.25,169.520004,744300,168.281121
"1163",170.229996,172.089996,169.289993,170.830002,1207500,169.581545
"1164",170.479996,171.529999,168.660004,168.770004,955500,167.536602
"1165",168.199997,169.630005,166.529999,169.289993,1030200,168.052791
"1166",168.479996,168.649994,164.490005,167.5,1303700,166.275879
"1167",168.699997,169.139999,166.110001,166.199997,922800,164.985377
"1168",167.119995,170.529999,166.779999,170.029999,764200,168.787388
"1169",167.809998,169.869995,166,166.889999,959500,165.670336
"1170",166.440002,168.440002,164.009995,167.800003,1068100,166.57369
"1171",168.789993,171.270004,168.139999,170.830002,1181500,169.581545
"1172",151.5,153.270004,139.210007,139.710007,10498600,138.68898
"1173",138.089996,143.199997,136.5,141.770004,4375100,140.733923
"1174",142.240005,142.240005,138.399994,138.869995,2435600,137.855107
"1175",138.550003,138.690002,135.100006,136.089996,1949700,135.095425
"1176",137.039993,137.490005,134.880005,135.110001,1804800,134.122592
"1177",135.490005,136.279999,134.339996,135.169998,1851400,134.182151
"1178",135.320007,136.199997,134.259995,135.800003,1341200,134.807551
"1179",135.899994,137.149994,134.869995,135.199997,1364000,134.21193
"1180",135.210007,136.740005,133.5,136.339996,1206200,135.343598
"1181",136.300003,137.139999,136.009995,136.419998,1025700,135.423016
"1182",136.050003,137.5,135.690002,136.970001,1174100,135.968999
"1183",136.75,140.479996,136.440002,139.300003,1517900,138.281973
"1184",139.770004,140.009995,138.300003,138.669998,1093600,137.656572
"1185",138.369995,139.070007,137.869995,138.089996,720700,137.080809
"1186",138.100006,139.009995,137.910004,138.440002,983700,137.428257
"1187",138.429993,139.020004,137.210007,137.479996,758300,136.475266
"1188",137.479996,137.979996,136.020004,137.410004,813900,136.405786
"1189",137.850006,138.589996,136.919998,138.059998,775600,137.05103
"1190",138.470001,138.470001,135.649994,135.929993,901100,134.936591
"1191",135.789993,136.039993,134.440002,134.940002,1138800,133.953836
"1192",134.990005,135.660004,134.139999,134.289993,634100,133.308577
"1193",134.149994,134.800003,131.5,131.929993,1125100,130.965824
"1194",131.789993,133.009995,131.179993,132.860001,975400,131.889035
"1195",132.009995,132.009995,129.5,130.460007,1165000,129.506581
"1196",130.5,131.320007,127.290001,127.660004,1248400,126.727041
"1197",128.130005,130.649994,127.599998,130.479996,1049500,129.526424
"1198",129.729996,130.529999,128.929993,130.009995,752500,129.059857
"1199",130.110001,130.600006,129,129.699997,864400,128.752125
"1200",129.020004,130.229996,128.710007,129.100006,779800,128.156519
"1201",128.949997,132.660004,128.820007,132.300003,1020400,131.33313
"1202",132.100006,133.440002,131.589996,132.639999,890800,131.670642
"1203",132.940002,133.880005,132.5,133.179993,1187100,132.206689
"1204",133.160004,134.350006,133.119995,133.869995,538700,132.891648
"1205",133.550003,134.119995,133.199997,133.729996,647900,132.752672
"1206",133.440002,134.399994,132.860001,132.860001,982300,132.384001
"1207",131.869995,132.699997,131.25,131.970001,567100,131.49719
"1208",131.710007,132.990005,130.289993,131.220001,562000,130.749877
"1209",132.759995,133.119995,131.919998,132.270004,457300,131.796118
"1210",131.449997,132.889999,131.130005,131.5,622900,131.028873
"1211",131.570007,132.759995,130.029999,132.699997,1026800,132.224571
"1212",132.910004,134.809998,132.470001,134.669998,1398000,134.187514
"1213",133.759995,138.020004,133.759995,137.820007,1807000,137.326237
"1214",139.059998,140.490005,139,139.190002,1541200,138.691324
"1215",139.889999,140.660004,138.600006,139.440002,919800,138.940429
"1216",139.330002,141.080002,139.210007,140.259995,880800,139.757483
"1217",139.919998,140.139999,137.139999,138.119995,917600,137.62515
"1218",137.679993,138,136.800003,137.529999,662500,137.037268
"1219",137.339996,137.990005,136.729996,137.089996,506100,136.598842
"1220",138,138.369995,137.479996,137.570007,628800,137.077133
"1221",137.779999,138.169998,136.619995,137.320007,686500,136.828029
"1222",136.160004,136.75,133.460007,133.779999,782000,133.300703
"1223",135.089996,137.610001,134.830002,136.949997,711200,136.459344
"1224",137.139999,137.839996,134.550003,135.949997,759800,135.462927
"1225",136.630005,136.630005,135.330002,136.389999,615700,135.901353
"1226",136.910004,138.679993,136.339996,137.369995,585200,136.877837
"1227",137.300003,138.320007,136.029999,136.470001,475200,135.981068
"1228",136.199997,136.940002,135.309998,135.699997,453900,135.213822
"1229",134.740005,136.160004,133.600006,134.860001,523600,134.376836
"1230",134.449997,134.699997,132.910004,134.070007,855100,133.589673
"1231",134.009995,134.539993,132.279999,133.410004,834400,132.932034
"1232",134.110001,136.649994,133.940002,136.119995,738300,135.632316
"1233",136.110001,136.860001,135.369995,135.949997,685900,135.462927
"1234",135.270004,136.169998,134.389999,135.399994,622000,134.914894
"1235",135.309998,135.490005,133.699997,133.940002,601700,133.460133
"1236",134.229996,134.699997,133.179993,134.080002,621800,133.599631
"1237",135,135.880005,134.240005,134.389999,746000,133.908518
"1238",134.25,135.580002,133.960007,134.639999,1061600,134.157623
"1239",133.649994,134.729996,132.380005,133.199997,1824500,132.722779
"1240",129.5,134.779999,128.279999,129.179993,3250800,128.717177
"1241",130.259995,132.75,127.769997,131.690002,1625700,131.218195
"1242",131.770004,134.100006,131.479996,133.110001,919400,132.633105
"1243",133.369995,134.309998,132.320007,132.529999,753800,132.055181
"1244",132.369995,132.759995,130.350006,130.699997,894500,130.231736
"1245",131.039993,132.360001,130.820007,131.389999,1055700,130.919266
"1246",131.039993,131.770004,130.710007,131.529999,879700,131.058764
"1247",131.75,133.399994,131.690002,133.029999,677700,132.55339
"1248",132.529999,132.639999,128.419998,128.440002,1189200,127.979838
"1249",128.029999,129.720001,127.779999,128.259995,765300,127.800475
"1250",130.710007,132.949997,129.990005,131.850006,1050500,131.377625
"1251",131.630005,132.220001,130,130.399994,790300,129.932808
"1252",130.770004,132.240005,129.779999,131.600006,755100,131.128521
"1253",132.139999,136.270004,132.110001,135.369995,1844500,134.885003
"1254",135.369995,137.570007,135.169998,136.860001,1181000,136.36967
"1255",135.949997,137.889999,135.949997,137.080002,963100,136.588883
"1256",137,138.050003,136.759995,137.100006,887800,136.608816
"1257",136.5,137.229996,136.100006,136.429993,583600,135.941203
"1258",136.699997,137.259995,135.660004,136.309998,684000,135.821638
"1259",136.720001,137.419998,135.470001,135.580002,605800,135.094257
