"","GD.Open","GD.High","GD.Low","GD.Close","GD.Volume","GD.Adjusted"
"894",93.949997,94.940002,93.949997,94.839996,786800,91.423127
"895",94.489998,95.040001,94.449997,95,944600,91.577366
"896",94.970001,95.099998,94.660004,95.099998,1015100,91.673761
"897",94.739998,95.760002,94.360001,95.550003,1078900,92.107553
"898",94.849998,95.529999,94.540001,94.75,1816400,91.336373
"899",94.760002,95.370003,94.339996,94.739998,1045600,91.326731
"900",94.949997,95.269997,94.029999,94.459999,1581900,91.05682
"901",94.699997,95.660004,94.669998,95.260002,1470800,91.828001
"902",95.160004,95.300003,94.199997,94.720001,1842200,91.307455
"903",95.019997,95.970001,94.989998,95.230003,1848500,91.799083
"904",95.599998,95.639999,94.529999,95.099998,1459900,91.673761
"905",94.889999,96.279999,94.699997,95.010002,1846500,91.587007
"906",95.440002,95.959999,95,95.959999,1659900,92.502778
"907",95.230003,96.650002,94.93,95.589996,2668300,92.687008
"908",95.449997,95.830002,95.18,95.400002,777300,92.502783
"909",95.400002,95.919998,95.330002,95.470001,1748500,92.570657
"910",95.839996,96.870003,95.209999,95.300003,1673100,92.405822
"911",96.120003,100.599998,93.849998,99.650002,5421000,96.623714
"912",99.959999,101.800003,99.93,101.550003,3070600,98.466015
"913",100.040001,100.209999,98.099998,98.309998,3503500,95.324405
"914",97.860001,100.370003,97.860001,99.949997,3145800,96.914599
"915",100.019997,101.730003,100.019997,100.5,3568800,97.447899
"916",99.779999,99.989998,98.43,99.010002,2536200,96.003151
"917",99.139999,100.709999,99.110001,100.489998,2363900,97.438201
"918",99.209999,102.18,98.830002,101.309998,3304200,98.233298
"919",101,101.769997,98.400002,98.470001,2721800,95.47955
"920",100.82,101.589996,98.75,99.68,7819300,96.652802
"921",99.260002,99.839996,97.580002,98.879997,4055600,95.877095
"922",100.150002,101.589996,99.620003,101.220001,3383200,98.146035
"923",101.870003,104.580002,101.510002,104.190002,3158900,101.025839
"924",103.199997,103.639999,102.440002,102.510002,2759600,99.396859
"925",102.760002,103.75,102.559998,103.220001,1949100,100.085296
"926",103.290001,103.809998,103.040001,103.660004,2008900,100.511936
"927",103.040001,104.010002,102.900002,103.730003,1629500,100.57981
"928",103.620003,106.449997,103.220001,106.349998,2579600,103.120238
"929",106.080002,107.220001,105.580002,106.769997,2246800,103.527481
"930",106.330002,107.25,105.050003,105.260002,2762400,102.063344
"931",105.650002,108,105.529999,107.75,2377000,104.477723
"932",108.07,108.209999,107.059998,107.449997,2426000,104.186831
"933",107.269997,109.57,107,108.760002,2642400,105.457052
"934",108.610001,109.260002,107.980003,108.269997,2090400,104.981928
"935",108.239998,108.699997,107.389999,108.029999,2137700,104.749218
"936",107.980003,109.040001,107.410004,108.980003,1894100,105.670372
"937",109.040001,110.25,108.790001,109.540001,2282300,106.213363
"938",108.059998,110.980003,107.730003,110.610001,3125000,107.250868
"939",111.129997,113.57,111.099998,112.660004,3641800,109.238614
"940",112.400002,113.099998,111.690002,111.839996,2236800,108.443509
"941",110.809998,112.129997,110.720001,111.449997,2589700,108.065354
"942",110.830002,112.089996,110.620003,111.489998,2642300,108.10414
"943",110.519997,111.279999,110.010002,110.410004,2191300,107.056944
"944",109.839996,110.629997,108.919998,108.989998,1905200,105.680063
"945",108.5,109.459999,108.040001,109.379997,1793500,106.058218
"946",109.580002,110.32,107.300003,107.989998,3006200,104.710432
"947",107.849998,108.470001,107.209999,107.629997,2445400,104.361364
"948",106.360001,108.919998,106.290001,108.410004,1756700,105.117683
"949",108.889999,109.639999,108.68,109.400002,2034200,106.077615
"950",109.660004,110.330002,107.480003,108.019997,2185600,104.73952
"951",107.949997,108.379997,106.870003,107.25,2057300,103.992907
"952",108.279999,108.440002,107.040001,107.080002,5152100,103.828072
"953",107.5,107.959999,105.660004,106.580002,2191600,103.343256
"954",107.129997,108.519997,106.809998,107.650002,1850800,104.380761
"955",108.190002,108.82,106.660004,106.660004,2073500,103.420829
"956",106.199997,107.230003,105.5,106.370003,1893000,103.139635
"957",106.43,108.080002,106.379997,107.699997,1505700,104.429238
"958",108.5,109.18,108.190002,108.919998,1713500,105.612189
"959",109.160004,109.739998,108.660004,109.68,1441100,106.349111
"960",109.769997,111.209999,109.75,110.610001,1672500,107.250868
"961",110.959999,111.32,110.199997,110.889999,1199100,107.522363
"962",111.349998,111.830002,108.010002,108.290001,2052000,105.001324
"963",108.290001,109.25,107.139999,107.650002,2338300,104.380761
"964",107.650002,108,106.099998,106.379997,2403500,103.149326
"965",106.150002,108.18,106.050003,108.040001,1695400,105.37305
"966",108.269997,108.699997,105.650002,105.709999,1453700,103.100564
"967",105.370003,106.139999,104.940002,104.989998,1447800,102.398336
"968",105.410004,106.019997,104.220001,105.129997,1718200,102.534879
"969",105.449997,106.919998,104.699997,106.699997,1709900,104.066124
"970",107.449997,108.190002,106.690002,108.18,1194800,105.509594
"971",108.43,109.489998,107.610001,109.059998,1556800,106.367868
"972",109.190002,109.599998,108.419998,109.300003,1280000,106.601949
"973",109.360001,109.910004,108.010002,108.040001,2020900,105.37305
"974",108.370003,112.099998,106.540001,111.580002,2264700,108.825667
"975",111.800003,111.989998,109.919998,110.419998,2016700,107.694297
"976",110,110.389999,108.730003,109.010002,1258400,106.319107
"977",109.870003,109.910004,106.580002,107.389999,2644200,104.739094
"978",108.540001,109.080002,108.129997,108.260002,2801700,105.587621
"979",108.379997,109.900002,107.839996,109.449997,2409100,106.748241
"980",109.510002,110.790001,109.18,109.769997,1880500,107.060341
"981",109.970001,111.690002,109.709999,111.010002,2124700,108.269737
"982",110.599998,111.989998,110.410004,111.879997,2117800,109.118257
"983",111.339996,112.230003,111.169998,111.720001,1795200,108.96221
"984",112,112.370003,111.209999,111.959999,2503700,109.196284
"985",111.970001,112.559998,111.43,111.93,2128800,109.167025
"986",111.860001,112.790001,111.080002,112.790001,2129900,110.005797
"987",113,114.940002,112.93,114.849998,2412000,112.014944
"988",115,115.959999,114.75,115.290001,2225400,112.444085
"989",115.339996,115.870003,114.57,114.660004,1958600,111.829639
"990",114.559998,114.830002,113.089996,113.220001,2110100,110.425183
"991",113.32,113.699997,112.43,113.559998,2534700,110.756786
"992",112.93,115,112.82,114.82,2027800,111.985686
"993",114.040001,114.559998,112.629997,113.080002,1853500,110.288639
"994",113.279999,114.730003,113.260002,114.650002,1550800,111.819884
"995",114.699997,115.239998,114.309998,114.980003,1313200,112.14174
"996",115.029999,115.879997,114.980003,115.489998,1472100,112.639145
"997",115.75,116.480003,115.489998,116.349998,1151600,113.477917
"998",116.07,117.75,115.559998,117.559998,2146700,114.658047
"999",117.529999,118.190002,116.830002,117.970001,1893300,115.05793
"1000",117.699997,118.220001,116.970001,118.120003,1870900,115.204229
"1001",118.110001,118.480003,117.629997,118.019997,1508700,115.106691
"1002",117,118.760002,117,118.360001,2090900,115.438302
"1003",118.32,118.660004,117.860001,118.360001,1512700,115.438302
"1004",118.75,120.910004,118.669998,120.889999,1969200,117.905848
"1005",120.769997,121.540001,120.480003,120.830002,1871600,117.847332
"1006",121,121.68,120.290001,120.620003,2245200,117.642517
"1007",120.550003,121.089996,119.989998,120.82,1586000,117.837577
"1008",120.32,120.739998,119.610001,119.870003,1578200,116.91103
"1009",119.769997,120.07,118.120003,118.459999,1049300,115.535832
"1010",118.760002,119.57,118.260002,119.139999,956500,116.199047
"1011",118.900002,119.709999,118.699997,119.199997,1251200,116.257563
"1012",119.260002,119.379997,118.190002,119.099998,1197900,116.160033
"1013",119.32,119.790001,118.459999,119.639999,926500,116.686704
"1014",119.660004,120.169998,118.980003,120.040001,1256800,117.076832
"1015",119.699997,120.099998,119.440002,119.550003,2210200,116.59893
"1016",119.82,119.82,118.43,118.739998,1193200,115.808919
"1017",118.110001,118.849998,116.629997,116.690002,1483400,113.809528
"1018",116.699997,117.410004,116.199997,117.220001,1215900,114.326443
"1019",117.290001,117.370003,116.160004,116.980003,909200,114.09237
"1020",116.779999,117.75,116.75,117.5,1522400,114.599531
"1021",117.410004,117.559998,116.379997,116.550003,1231500,113.672984
"1022",115.169998,117.07,114.660004,116.449997,2174100,114.18285
"1023",116.190002,116.449997,115.129997,115.5,1484300,113.251349
"1024",116.050003,116.519997,115.75,116.019997,888900,113.761221
"1025",116.169998,116.230003,115.339996,115.75,1392000,113.496481
"1026",115.669998,115.75,114.32,114.800003,1316300,112.56498
"1027",115,115.68,114.529999,115.620003,1094800,113.369015
"1028",114.07,116.120003,114.040001,115.529999,1173200,113.280763
"1029",115.669998,117.019997,115.309998,116.849998,1513300,114.575064
"1030",117.089996,117.449997,116.410004,116.68,1556900,114.408376
"1031",116.889999,118.099998,116.870003,117.510002,1596700,115.222218
"1032",117.959999,118.150002,117.150002,117.510002,798800,115.222218
"1033",117.059998,117.550003,116.050003,116.099998,795800,113.839666
"1034",116.650002,117.879997,116.510002,117.639999,1424900,115.349685
"1035",117.480003,118.470001,117.099998,118.349998,828500,116.045861
"1036",118.709999,119.139999,118.349998,118.550003,1382700,116.241972
"1037",120.349998,121.110001,119.110001,120.730003,2915400,118.37953
"1038",120.720001,121.93,120.650002,121.480003,2182100,119.114928
"1039",120.959999,122.169998,120.860001,121.139999,1220600,118.781544
"1040",120.709999,121.110001,119.709999,120.480003,1239300,118.134397
"1041",120.480003,120.709999,119.18,119.18,990000,116.859703
"1042",119.230003,119.980003,118.550003,119.209999,1184200,116.889118
"1043",118.330002,118.870003,116.449997,116.769997,2168100,114.49662
"1044",116.419998,118.080002,116.419998,117.379997,1540200,115.094744
"1045",117.379997,117.599998,115.910004,117.230003,1814900,114.947671
"1046",117,118.5,116.160004,116.349998,1914300,114.084799
"1047",115.559998,115.989998,114.599998,114.75,1826600,112.51595
"1048",114.739998,116.099998,114.099998,114.389999,1566300,112.162958
"1049",114.599998,117.290001,114.599998,117.160004,1873500,114.879034
"1050",117.860001,118.510002,117.419998,117.82,1139000,115.526181
"1051",117.720001,118.599998,116.860001,117.220001,936800,114.937863
"1052",117.849998,119.300003,117.639999,119.120003,921100,116.800874
"1053",119.349998,119.93,119.050003,119.120003,966000,116.800874
"1054",119.550003,120,118.550003,119.339996,1879600,117.016585
"1055",120.199997,121.489998,120.169998,121.18,1079400,118.820766
"1056",121.400002,121.980003,121.300003,121.809998,1054800,119.438498
"1057",121.650002,123.75,121.489998,123.480003,1220800,121.07599
"1058",123.470001,124.25,123.129997,123.68,1254700,121.272094
"1059",123.669998,124.379997,123.120003,123.849998,1121600,121.438782
"1060",124.190002,124.849998,123.629997,124.419998,1167900,121.997685
"1061",124.660004,124.889999,124.260002,124.400002,760300,121.978077
"1062",124.599998,124.760002,123.68,123.989998,878500,121.576056
"1063",123.699997,123.790001,122.940002,123.389999,1083900,120.987739
"1064",123.050003,123.599998,122.639999,123.25,1140600,120.850465
"1065",123.349998,123.839996,122.540001,122.660004,1711300,120.271955
"1066",123.550003,124.980003,123.470001,124.93,2142800,122.497758
"1067",124.949997,126.220001,124.510002,124.699997,1493000,122.272232
"1068",124.730003,125.5,123.559998,125.449997,1459800,123.007631
"1069",125.260002,126.449997,125.040001,125.769997,1479400,123.3214
"1070",125.769997,127.019997,125.720001,126.260002,1607800,123.801866
"1071",126.129997,127.690002,126.029999,127.419998,1203000,124.939278
"1072",127.089996,127.199997,126.339996,126.620003,1241800,124.154858
"1073",126.610001,126.690002,125.800003,126.400002,1027200,123.93914
"1074",126.339996,127.129997,125.779999,126.849998,1099300,124.380376
"1075",126.599998,128.339996,126.18,127.75,1253000,125.262855
"1076",128,128.899994,127.330002,128.240005,985100,125.743321
"1077",128.600006,129.429993,128.559998,129.279999,1122600,126.763067
"1078",130,130.169998,129.009995,129.449997,2467400,126.929755
"1079",129.270004,129.380005,127.889999,128.020004,1155900,125.527603
"1080",127.620003,128.029999,125.879997,125.970001,1603700,123.517511
"1081",126.139999,127.199997,125.900002,126.980003,1289300,124.507849
"1082",126.870003,127,124.699997,125.010002,1431100,122.576202
"1083",125.470001,127.949997,125.239998,127.699997,1569300,125.213826
"1084",126.800003,128.479996,126.589996,127.489998,1303600,125.007915
"1085",127.5,128.389999,126.889999,127.089996,1820500,124.615701
"1086",126.169998,126.220001,124.110001,124.290001,1929300,121.870218
"1087",123.080002,123.650002,120.559998,121.800003,5747200,119.428698
"1088",122.620003,123.790001,122.43,123.540001,2679800,121.13482
"1089",124.160004,124.919998,122.389999,123.110001,1493700,120.713191
"1090",122.800003,122.949997,120.660004,120.690002,1783700,118.340308
"1091",120.269997,123.32,119.540001,123.150002,1767100,121.375936
"1092",123.190002,123.360001,120.959999,121.5,2090900,119.749704
"1093",121.669998,122.449997,120.550003,121.220001,2437300,119.473739
"1094",122.190002,123.089996,118.160004,118.269997,2319600,116.566231
"1095",118.529999,120.150002,118.129997,118.610001,2469000,116.901337
"1096",117.599998,118.669998,114.730003,117.980003,2292700,116.280416
"1097",115.989998,118.639999,115.629997,117.849998,2157100,116.152284
"1098",119.010002,121.5,119.010002,120.870003,1929900,119.128782
"1099",120.510002,121.349998,120.279999,121.300003,1114000,119.552588
"1100",121.190002,124.190002,121.190002,123.889999,1781000,122.105274
"1101",127.18,128.220001,125.589996,126.309998,2620900,124.49041
"1102",128.589996,131.440002,128.470001,130.339996,2192400,128.462354
"1103",130.339996,132.539993,129.860001,132.5,1407800,130.591241
"1104",132.330002,133.289993,131.839996,133.089996,1988500,131.172738
"1105",133.800003,136.600006,133.740005,136.600006,2041100,134.632184
"1106",136.419998,136.919998,135.600006,136.449997,1828900,134.484335
"1107",135.559998,139.020004,134.669998,138.289993,2275000,136.297825
"1108",139.789993,140.779999,138.630005,139.759995,2758600,137.74665
"1109",139.759995,140.419998,138.720001,139.720001,2339100,137.707233
"1110",139.649994,140.889999,139.300003,140.789993,1965200,138.761811
"1111",141.139999,142.380005,140.270004,141.949997,1916200,139.905104
"1112",142,142.570007,141.360001,141.559998,1490900,139.520723
"1113",141.5,141.729996,139.729996,140.139999,1994800,138.121181
"1114",140.300003,141.470001,139.919998,140.820007,1762500,138.791393
"1115",141.050003,142.119995,141.009995,141.300003,1276600,139.264474
"1116",140.880005,141.649994,140.710007,141.300003,1226700,139.264474
"1117",140.979996,143.5,140.889999,142.710007,1977400,140.654165
"1118",142.610001,143.419998,141.550003,142.660004,1768500,140.604883
"1119",142.210007,142.940002,141.699997,142.050003,1298600,140.003669
"1120",142.240005,144.699997,141.929993,143.929993,1349000,141.856576
"1121",143.509995,143.639999,142.470001,143.369995,1069700,141.304646
"1122",142.759995,143.929993,141.970001,143.75,1103000,141.679177
"1123",145.350006,145.720001,144.270004,144.589996,1404900,142.507072
"1124",145.089996,145.919998,144.639999,144.880005,1631900,142.792903
"1125",145.399994,145.440002,144.559998,144.600006,1614600,142.516938
"1126",144.899994,145.050003,144.389999,144.529999,1552800,142.447939
"1127",145.309998,146.130005,145.029999,145.360001,840100,143.265984
"1128",145,145.199997,143.699997,143.759995,1823400,141.689027
"1129",144.089996,144.639999,143.869995,144.220001,1441500,142.142407
"1130",144.75,145.389999,144.330002,145.130005,1980500,143.039302
"1131",145.320007,145.320007,144.100006,144.880005,1365300,142.792903
"1132",145,145.5,144.720001,145.149994,1812400,143.059003
"1133",145.25,145.630005,144.300003,144.960007,2135500,142.871752
"1134",143.559998,145.649994,142.940002,145.020004,1850400,142.930886
"1135",144.660004,144.830002,140.940002,141.139999,1993800,139.106775
"1136",141.759995,143.350006,141.669998,142.399994,1599700,140.348618
"1137",141.009995,141.289993,137.339996,137.410004,2988700,135.430513
"1138",137.669998,138.600006,135.490005,135.610001,2468200,133.65644
"1139",135.429993,138.949997,135.050003,136.399994,2210100,134.435053
"1140",136.600006,137.869995,135.479996,137.229996,1954400,135.253098
"1141",138.720001,140.25,138.720001,139.820007,3154500,137.805798
"1142",140.119995,140.839996,139.75,139.830002,4035600,137.815649
"1143",140.679993,142.009995,140.210007,141.399994,3251700,139.363024
"1144",142.139999,142.380005,141.169998,141.309998,1553800,139.274324
"1145",141.600006,142.050003,141.429993,141.539993,815300,139.501007
"1146",141.929993,142.080002,141.300003,141.389999,570700,139.353174
"1147",141,141.309998,140.229996,140.669998,985400,138.643545
"1148",140.619995,140.729996,139.449997,139.630005,965900,137.618533
"1149",139.199997,139.889999,137.509995,137.619995,1169400,135.637479
"1150",138.470001,139.050003,137.160004,138.449997,1111700,136.455524
"1151",137.960007,138.630005,135.380005,135.559998,1437100,133.607157
"1152",135.779999,136.610001,134.179993,135.720001,2766800,133.764856
"1153",135.789993,136.669998,134.970001,135.199997,2067200,133.252343
"1154",136.130005,138.570007,135.970001,138.460007,3858400,136.46539
"1155",138.369995,139.509995,137.380005,138.970001,3032700,136.968037
"1156",139.589996,139.600006,137.529999,137.899994,1386200,135.913444
"1157",139.509995,140.75,136.690002,137.789993,1722100,135.805028
"1158",135.830002,137.820007,135.399994,137.350006,1258800,135.983253
"1159",137.350006,138.479996,136.740005,137.710007,1481500,136.339671
"1160",137.490005,139.149994,136.809998,139.070007,1681500,137.686139
"1161",139.089996,139.889999,136.610001,138.089996,1761500,136.71588
"1162",138.309998,139.339996,137.809998,138.889999,1197900,137.507922
"1163",139.419998,141.559998,138.460007,141.210007,1311200,139.804843
"1164",141.160004,142.410004,140.330002,141.320007,895600,139.913749
"1165",141.130005,141.130005,139.509995,140.059998,1223300,138.666278
"1166",138.330002,138.75,137.050003,137.199997,1590100,135.834737
"1167",139,141.919998,136.130005,136.399994,2764700,135.042694
"1168",136.320007,136.839996,133.039993,134.479996,3132600,133.141802
"1169",132.830002,135.110001,132.630005,133.210007,3479800,131.88445
"1170",133.889999,136.490005,132.5,136.119995,2031000,134.765482
"1171",136.899994,139.100006,136.470001,138.949997,1893100,137.567323
"1172",138.75,139.869995,138.259995,138.529999,1500500,137.151504
"1173",138.559998,139.199997,138.020004,138.690002,1399500,137.309915
"1174",138.690002,140.350006,138.300003,139.289993,1417700,137.903936
"1175",138.649994,139.259995,136.630005,136.940002,1902100,135.577329
"1176",138.729996,138.729996,136.699997,138.160004,1361300,136.785191
"1177",138.089996,138.240005,136.320007,137.210007,1297400,135.844647
"1178",137.270004,138.550003,137.059998,138.149994,860900,136.77528
"1179",137.699997,138.199997,136.970001,137.610001,1361700,136.240661
"1180",137.309998,138.259995,136.259995,138.050003,1242400,136.676285
"1181",137.740005,138.899994,137.639999,138.660004,755200,137.280215
"1182",138.339996,139.919998,138.009995,139.509995,741900,138.121748
"1183",139.320007,142.550003,139.039993,142.240005,1341200,140.824593
"1184",141.740005,142.050003,140.770004,141.259995,747400,139.854334
"1185",140.880005,142.059998,140.820007,141.679993,764100,140.270153
"1186",141.679993,141.679993,139.979996,140.139999,735300,138.745484
"1187",140.199997,140.639999,139,139.429993,1059500,138.042542
"1188",139.059998,139.539993,138.729996,138.779999,1267800,137.399016
"1189",138.779999,140.619995,138.779999,139.800003,1278200,138.408871
"1190",139.119995,139.169998,136.350006,137.089996,1513400,135.725831
"1191",136.529999,137.529999,136.029999,136.25,1866600,134.894193
"1192",136.210007,137.279999,135.740005,136.429993,1660500,135.072395
"1193",135.660004,136.210007,134.479996,134.600006,1393100,133.260618
"1194",134.369995,136.559998,134.070007,135.919998,1115300,134.567475
"1195",134.509995,134.990005,132.630005,132.690002,1997000,131.369621
"1196",133.449997,133.770004,132.070007,132.300003,1495100,130.983502
"1197",132.539993,134.070007,132.539993,133.669998,1520000,132.339865
"1198",133.539993,134.850006,131.330002,132.190002,1627300,130.874596
"1199",132.940002,135.020004,132.809998,134.970001,1899800,133.626931
"1200",134.270004,134.550003,133.399994,134.130005,1171200,132.795294
"1201",133.5,136.289993,132.449997,136.119995,2032800,134.765482
"1202",135.559998,136.270004,135.020004,135.279999,1628500,133.933844
"1203",135.600006,137.300003,134.899994,135.410004,5233200,134.062555
"1204",136.449997,137.029999,135.830002,135.880005,1596600,134.52788
"1205",135.839996,137.169998,135.119995,135.199997,1435100,133.854639
"1206",135.880005,136.529999,133.669998,133.759995,1803500,132.428965
"1207",132.990005,135.050003,132.279999,134.529999,1856200,133.191307
"1208",134.350006,135.320007,134.139999,135.039993,945700,133.696227
"1209",135.660004,138.050003,135.179993,137.509995,1099100,136.14165
"1210",136.479996,137,135.669998,135.729996,1286400,134.379363
"1211",135.070007,135.139999,132.679993,133.979996,1131400,132.646777
"1212",134.089996,135.179993,133.619995,133.729996,815200,132.399265
"1213",133.259995,136.080002,133.009995,135.509995,1112100,134.161551
"1214",135.800003,136.210007,134.949997,135,1610600,133.656632
"1215",134.199997,135.710007,134.199997,135.240005,1157500,134.582112
"1216",135.289993,136.550003,134.710007,135.779999,845000,135.119479
"1217",136.220001,136.820007,135.550003,135.910004,1028100,135.248851
"1218",135.639999,136.399994,134.550003,134.770004,754100,134.114398
"1219",134.649994,134.770004,132.139999,133.100006,1486400,132.452523
"1220",133.669998,134.419998,132.479996,132.600006,1256900,131.954956
"1221",132.289993,133.850006,131.470001,133.149994,1352500,132.502268
"1222",132.570007,132.570007,130.910004,131.270004,1223100,130.631424
"1223",132.050003,133.880005,131.940002,133.279999,776600,132.63164
"1224",133.820007,134.119995,132.710007,133.139999,742300,132.492322
"1225",133.020004,133.979996,132,133.710007,869400,133.059557
"1226",133.020004,133.350006,132.270004,132.800003,1613800,132.15398
"1227",132.800003,134.199997,132.520004,134.100006,1229000,133.447659
"1228",134.490005,134.660004,133.369995,133.559998,1069900,132.910277
"1229",133.279999,133.660004,132.199997,133.479996,1163400,132.830665
"1230",136.690002,140.190002,136.179993,138.529999,2822600,137.856101
"1231",137.910004,139.160004,136.789993,137.320007,2908000,136.651996
"1232",137.820007,140.309998,137.809998,140.139999,1885700,139.45827
"1233",139.839996,140.990005,138.929993,140.600006,1697300,139.916039
"1234",140.550003,140.550003,137.559998,137.979996,1652100,137.308774
"1235",138.600006,138.720001,137.160004,137.630005,1792800,136.960485
"1236",137.5,138.389999,137.059998,138.300003,1157400,137.627224
"1237",140.100006,141.960007,138.75,141.660004,1727600,140.97088
"1238",141.5,141.5,140.169998,140.220001,968200,139.537882
"1239",139.139999,139.860001,138.449997,139.429993,804100,138.751717
"1240",140,140.380005,138.759995,139.020004,953300,138.343723
"1241",140,141.119995,139.899994,140.940002,875500,140.254381
"1242",141,141.419998,139.869995,140.110001,1278200,139.428417
"1243",140.199997,140.729996,139.869995,140.279999,1074500,139.597588
"1244",140.220001,140.800003,139.710007,140.050003,881100,139.368711
"1245",140.539993,140.899994,139.899994,139.949997,951500,139.269192
"1246",139.960007,141.100006,139.850006,140.869995,1248100,140.184714
"1247",139.880005,140.360001,138.770004,139.639999,1183800,138.960702
"1248",139.460007,139.490005,137.509995,137.990005,1092200,137.318735
"1249",138.649994,140.990005,138.529999,140.559998,1615600,139.876225
"1250",139.960007,140.520004,139.350006,140.410004,1134600,139.726961
"1251",140.509995,140.529999,138.770004,140.160004,1699000,139.478177
"1252",140.350006,140.860001,138.789993,140.25,1221600,139.567735
"1253",139.619995,141.089996,138.550003,140.600006,932200,139.916039
"1254",140.789993,141.850006,140.25,140.679993,1036900,139.995636
"1255",139.809998,140.979996,138.429993,138.979996,1590400,138.303909
"1256",138.5,139.619995,137.580002,139.220001,873700,138.542747
"1257",139.169998,140,138.320007,138.339996,1027900,137.667023
"1258",138.339996,139.440002,137.830002,138.679993,1284200,138.005365
"1259",138.679993,141.899994,138.679993,141.539993,1335400,140.851453
