"","SIAL.Open","SIAL.High","SIAL.Low","SIAL.Close","SIAL.Volume","SIAL.Adjusted"
"921",90.879997,91.440002,90.209999,91.07,759700,89.981723
"922",91.110001,91.709999,90.260002,90.889999,857000,89.803873
"923",91.040001,93.339996,90.68,92.779999,758500,91.671287
"924",92.43,93.290001,91.709999,93.07,929300,91.957823
"925",93.339996,94.769997,92.830002,94.599998,868200,93.469538
"926",94.449997,95.779999,94.379997,95.209999,802700,94.072249
"927",94.489998,95.699997,94.379997,95.699997,562900,94.556392
"928",95.089996,96.769997,94.93,96.610001,729900,95.455521
"929",96.620003,96.870003,95.5,95.620003,537300,94.477354
"930",95.190002,95.800003,93.639999,93.769997,1076500,92.649455
"931",93.760002,94.349998,93.230003,94.029999,1094800,92.90635
"932",93.419998,94.480003,92.980003,93.019997,1067600,91.908417
"933",93.419998,94.209999,93.040001,93.260002,856200,92.145555
"934",93.120003,94.459999,93.120003,93.93,647100,92.807546
"935",93.93,94.449997,93.709999,93.989998,752300,93.094782
"936",93.839996,94.239998,93.629997,93.910004,421000,93.01555
"937",93.93,94.599998,93.709999,94.410004,868900,93.510788
"938",94.010002,94.190002,92.510002,93.480003,636500,92.589645
"939",93.529999,94.800003,92.910004,94.669998,1104900,93.768306
"940",94.510002,94.580002,93.860001,94.150002,468700,93.253262
"941",94.389999,94.639999,93.989998,94.25,339700,93.352308
"942",94.629997,94.879997,94,94.379997,418000,93.481067
"943",94.080002,94.589996,93.949997,94.529999,302700,93.62964
"944",94.57,94.919998,94.019997,94.220001,456400,93.322595
"945",93.580002,94.540001,93.260002,94.400002,752000,93.500881
"946",94.970001,95.57,94.339996,94.690002,1141400,93.78812
"947",94.519997,95.550003,94.410004,95.080002,805100,94.174404
"948",95.379997,95.809998,94.900002,95.139999,522200,94.23383
"949",95.389999,95.480003,94.849998,95.129997,434200,94.223924
"950",94.959999,95.239998,94.080002,94.540001,468300,93.639547
"951",94.089996,94.790001,94.029999,94.32,701700,93.421641
"952",94.919998,95.470001,93.800003,94.379997,1067600,93.481067
"953",94.839996,94.900002,92.949997,93.150002,502400,92.262787
"954",93.32,93.949997,92.720001,92.790001,504300,91.906215
"955",92.919998,93.370003,92.120003,92.150002,449700,91.272311
"956",92.089996,92.239998,91.550003,92.099998,340300,91.222784
"957",92.099998,92.980003,91.959999,92.370003,392500,91.490217
"958",93.019997,93.68,92.309998,93.379997,343400,92.490592
"959",93.839996,94.629997,93.120003,94.589996,505900,93.689066
"960",94.57,95.470001,94.529999,95.120003,611000,94.214024
"961",95.300003,95.5,94.029999,94.709999,442900,93.807926
"962",94.970001,95.449997,93.209999,93.32,492200,92.431166
"963",93.300003,93.410004,92.040001,92.610001,522200,91.727929
"964",92.449997,94.019997,92.370003,93.660004,561400,92.767931
"965",93.949997,94.800003,93.43,94.540001,444600,93.639547
"966",94.489998,94.730003,92.580002,92.889999,528200,92.005261
"967",92.389999,93.370003,92.080002,92.099998,603400,91.222784
"968",93.080002,93.220001,92.150002,92.639999,436000,91.757642
"969",92.720001,93.169998,91.610001,92.889999,633500,92.005261
"970",93.620003,94.169998,93.209999,94.019997,358500,93.124495
"971",93.779999,94.349998,93.68,94.07,476900,93.174022
"972",94.279999,94.669998,93.910004,94.529999,386300,93.62964
"973",94.32,95.260002,93.800003,94.739998,489000,93.837639
"974",94.68,94.949997,93.739998,93.82,517100,92.926403
"975",95.889999,97.639999,94.32,94.760002,687700,93.857453
"976",94.900002,95.849998,94.599998,94.989998,507300,94.085258
"977",95.489998,95.669998,94.120003,95.050003,511600,94.144691
"978",95.529999,95.949997,95.18,95.730003,492300,94.818215
"979",95.07,96.400002,94.830002,96.209999,656400,95.293639
"980",96.150002,96.309998,95.449997,95.68,490000,94.768688
"981",96.230003,96.230003,95.370003,95.449997,471800,94.540875
"982",95.150002,96.410004,94.650002,96.32,491100,95.402592
"983",96.169998,96.68,95.510002,96.260002,381800,95.343166
"984",96.75,97.050003,96.040001,96.940002,829800,96.016689
"985",96.559998,97.379997,96.32,96.849998,668300,95.927543
"986",96.639999,97,96.169998,96.839996,589700,95.917636
"987",97.43,97.93,97.080002,97.800003,520800,96.868499
"988",98.040001,98.040001,97.129997,97.339996,357100,96.412873
"989",97.129997,97.540001,96.779999,96.959999,437000,96.036495
"990",96.940002,97.010002,95.190002,95.800003,562200,94.887548
"991",96,96.339996,95.150002,96.330002,515300,95.412499
"992",95.949997,96.699997,95.93,96.459999,447100,95.541258
"993",96.68,96.790001,95.720001,95.760002,498400,94.847928
"994",96.110001,97.110001,95.849998,96.410004,493400,95.491739
"995",96.629997,97.169998,96.209999,97.07,718200,96.145448
"996",97.239998,97.730003,96.839996,97.690002,526100,96.759546
"997",98,98.18,97.639999,98.010002,637500,97.076498
"998",97.730003,98.290001,97.660004,98.120003,573800,97.414053
"999",98.019997,98.550003,97.870003,98.550003,639600,97.84096
"1000",98.699997,98.809998,98.139999,98.529999,1060800,97.821099
"1001",98.580002,99.080002,98.419998,99.059998,386200,98.347285
"1002",97.379997,99.139999,97.379997,98.809998,405900,98.099084
"1003",98.559998,98.93,98.410004,98.620003,522700,97.910456
"1004",98.970001,99.589996,98.019997,99.550003,566300,98.833765
"1005",99.970001,99.980003,99.540001,99.93,449800,99.211028
"1006",99.889999,100.480003,99.800003,100.190002,410800,99.46916
"1007",99.919998,100.260002,99.489998,99.889999,320200,99.171315
"1008",99.589996,99.910004,99.18,99.800003,425800,99.081966
"1009",99.599998,99.900002,99.309998,99.639999,561900,98.923114
"1010",100.059998,100.080002,99.57,100.029999,421000,99.310307
"1011",99.629997,100.43,99.629997,99.879997,548400,99.161385
"1012",99.849998,100.419998,99.650002,99.989998,407400,99.270594
"1013",99.75,100.589996,99.550003,100.459999,430200,99.737214
"1014",100.410004,100.709999,100,100.300003,332200,99.578369
"1015",100.720001,101.190002,100.309998,101.160004,687200,100.432182
"1016",100.559998,101.870003,100.559998,101.709999,601000,100.97822
"1017",101.220001,101.839996,100.800003,100.93,525800,100.203833
"1018",100.980003,101.910004,100.949997,101.690002,487300,100.958368
"1019",101.330002,101.57,100.540001,101.290001,429300,100.561244
"1020",101.019997,101.550003,100.730003,101.480003,1375300,100.749879
"1021",101.730003,101.75,101.089996,101.480003,599800,100.749879
"1022",101.93,102.459999,101.610001,102.230003,550900,101.494483
"1023",102,102.239998,101.709999,102.150002,385000,101.415057
"1024",102.139999,102.279999,101.830002,102.150002,224700,101.415057
"1025",102.150002,102.330002,101.690002,101.839996,310800,101.107282
"1026",101.639999,102.690002,101.449997,102.019997,485000,101.285988
"1027",102.349998,102.449997,101.959999,102.309998,386300,101.573902
"1028",101.519997,101.989998,101.209999,101.739998,782100,101.008003
"1029",101.959999,102.220001,101.290001,101.709999,325900,100.97822
"1030",102.32,102.5,101.809998,101.900002,274200,101.166856
"1031",102.160004,102.790001,101.25,101.949997,446100,101.216491
"1032",102.059998,103.089996,102.059998,102.93,543600,102.189444
"1033",101.800003,102.860001,101.099998,102.260002,779600,101.524266
"1034",102.730003,103.160004,101.949997,102.860001,591900,102.119948
"1035",102.419998,103.040001,102.160004,102.57,567700,101.832033
"1036",102.980003,103.300003,102.790001,102.889999,460500,102.149731
"1037",102.839996,103.5,102.559998,103.400002,643100,102.656064
"1038",102.690002,104,102.230003,102.589996,561600,101.851886
"1039",102.519997,103.139999,102.300003,102.980003,438400,102.239087
"1040",102.800003,103.470001,102.580002,103.43,549900,102.685847
"1041",103.550003,103.949997,103.07,103.25,811100,102.507141
"1042",103.629997,103.769997,102.190002,102.300003,467300,101.563979
"1043",102.139999,102.150002,100.330002,100.419998,867500,99.697501
"1044",100.199997,100.910004,100.080002,100.650002,490000,99.925849
"1045",101.050003,101.410004,100.139999,101.269997,352300,100.541384
"1046",100.809998,101.269997,100.32,100.540001,410900,99.81664
"1047",100.550003,101.279999,100.550003,101.089996,408800,100.362678
"1048",101.199997,101.379997,100.330002,100.610001,313300,99.886136
"1049",100.620003,102.080002,100.470001,101.93,419800,101.196639
"1050",101.830002,102.57,101.830002,102.129997,289800,101.395197
"1051",102.019997,102.25,101.459999,101.660004,463100,100.928585
"1052",99.080002,102.589996,99.080002,102.589996,370000,101.851886
"1053",102.410004,102.699997,102.360001,102.559998,196800,101.822103
"1054",103.290001,103.290001,101.940002,102.68,571200,101.941243
"1055",103.309998,103.57,102.959999,103.459999,347200,102.715629
"1056",103.550003,104.220001,103.199997,104.139999,315000,103.390737
"1057",103.760002,104.32,103.360001,103.870003,387800,103.122683
"1058",103.830002,104.290001,103.559998,103.870003,319400,103.122683
"1059",104.18,104.18,103.449997,103.540001,329200,102.795056
"1060",103.93,104.309998,103.629997,103.970001,171600,103.221962
"1061",104.110001,104.32,103.760002,103.870003,232800,103.122683
"1062",103.589996,103.989998,103.089996,103.279999,384500,102.764473
"1063",103.300003,103.879997,102.900002,103.739998,175700,103.222176
"1064",104.279999,104.279999,103.470001,104,344100,103.480881
"1065",103.949997,104.279999,103.720001,103.989998,441100,103.470929
"1066",104.57,105,103.389999,103.709999,410400,103.192327
"1067",103.489998,103.959999,103.190002,103.239998,358500,102.724672
"1068",103.290001,103.889999,103.010002,103.870003,392800,103.351532
"1069",103.540001,104.150002,103.349998,103.739998,208200,103.222176
"1070",103.480003,103.699997,102.639999,102.790001,341800,102.276921
"1071",102.949997,103.150002,102.099998,103.099998,346800,102.585372
"1072",102.459999,102.870003,102.220001,102.599998,361000,102.087867
"1073",102.389999,102.660004,101.699997,102.040001,452900,101.530665
"1074",101.900002,102.559998,101.589996,102.349998,271600,101.839115
"1075",102.349998,103.160004,102.07,102.800003,374600,102.286874
"1076",103.160004,103.550003,102.669998,103.239998,307500,102.724672
"1077",103.720001,103.910004,103.089996,103.300003,287200,102.784378
"1078",103.82,103.82,102.260002,102.370003,1102400,101.85902
"1079",137.25,138.009995,135.75,136.399994,12933700,135.719149
"1080",136.130005,136.289993,135.770004,135.770004,3906500,135.092304
"1081",135.800003,136,135.649994,135.770004,2727800,135.092304
"1082",135.779999,135.869995,135.380005,135.460007,2113500,134.783854
"1083",135.410004,137,135.410004,136.770004,1241900,136.087313
"1084",136.130005,136.559998,135.949997,136.279999,1072700,135.599753
"1085",136.100006,136.300003,135.880005,136.009995,1469800,135.331096
"1086",135.800003,136.300003,135.529999,135.869995,1634400,135.191796
"1087",135.839996,136.139999,135.100006,135.449997,1533100,134.773894
"1088",135.25,136.509995,135.25,136.080002,1062700,135.400754
"1089",135.940002,136.910004,135.639999,135.720001,1382200,135.042551
"1090",135.509995,136.119995,135.339996,135.75,1017100,135.0724
"1091",135.529999,136.220001,135.529999,135.800003,1083100,135.122153
"1092",135.699997,136.350006,135.380005,135.600006,1125900,134.923154
"1093",135.699997,135.970001,135.309998,135.490005,921200,134.813703
"1094",135.440002,135.990005,135.050003,135.259995,836100,134.58484
"1095",135.440002,136.309998,135.270004,135.759995,929800,135.082344
"1096",135.119995,135.509995,134.649994,135.149994,1825000,134.475388
"1097",132.449997,135.020004,132.449997,134.399994,1338400,133.729132
"1098",134.520004,135.440002,134,134.029999,1544700,133.360984
"1099",134.5,135.199997,134.210007,134.990005,865700,134.316199
"1100",134.520004,135.809998,134.160004,135.600006,936800,134.923154
"1101",134.380005,136.199997,134.380005,135.850006,701000,135.171907
"1102",136.179993,136.220001,135.270004,135.380005,1024700,134.704251
"1103",135.679993,135.839996,134.570007,135.070007,725800,134.395801
"1104",134.929993,135.149994,134.5,134.899994,1030100,134.226636
"1105",135.179993,135.419998,134.759995,135.360001,874900,134.684347
"1106",135,135.339996,134.690002,134.910004,1867300,134.236596
"1107",134.830002,135.580002,134.830002,135.580002,719600,134.90325
"1108",136.240005,136.240005,135.380005,135.910004,925500,135.231605
"1109",135.850006,135.990005,135.289993,135.410004,1157200,134.7341
"1110",135.5,135.610001,135,135.139999,1065200,134.465444
"1111",135.490005,135.570007,135.149994,135.289993,912200,134.614689
"1112",135.5,135.75,135.240005,135.339996,638300,134.664443
"1113",135.399994,135.619995,135.25,135.339996,569900,134.664443
"1114",135.300003,135.970001,135.119995,135.809998,393400,135.132098
"1115",135.759995,135.960007,135.550003,135.889999,232400,135.2117
"1116",135.619995,135.919998,135.5,135.639999,418000,134.962948
"1117",135.850006,135.850006,135.339996,135.529999,659700,134.853497
"1118",135.770004,135.770004,135.399994,135.580002,560100,134.90325
"1119",135.449997,135.770004,135.339996,135.690002,473300,135.012702
"1120",135.550003,135.770004,135.5,135.649994,554000,134.972893
"1121",135.630005,136.119995,135.529999,135.979996,889200,135.301247
"1122",135.809998,135.979996,135.649994,135.979996,529200,135.301247
"1123",136.360001,136.389999,135.330002,135.800003,2001300,135.122153
"1124",135.960007,136.740005,135.850006,136.729996,893000,136.047504
"1125",136.75,136.839996,136.419998,136.550003,1115100,135.868409
"1126",136.580002,136.679993,136.300003,136.529999,574900,136.077715
"1127",136.619995,136.660004,136.199997,136.600006,420800,136.14749
"1128",136.350006,136.729996,135.970001,136.110001,984700,135.659108
"1129",136.050003,136.429993,135.800003,135.919998,1046000,135.469735
"1130",136.039993,136.25,135.869995,136.220001,615700,135.768744
"1131",135.899994,136.559998,135.899994,136.539993,543400,136.087676
"1132",136.380005,136.960007,136.270004,136.789993,504300,136.336848
"1133",136.679993,136.830002,136.259995,136.440002,393100,135.988017
"1134",136.259995,136.910004,136.119995,136.259995,356900,135.808605
"1135",136.289993,136.399994,135.619995,135.789993,1014900,135.340161
"1136",136.020004,136.690002,135.990005,136.089996,317400,135.63917
"1137",136,136.300003,135.899994,136,582600,135.549472
"1138",136.059998,136.389999,135.860001,135.910004,590500,135.459774
"1139",136,136.449997,135.919998,136.100006,829700,135.649147
"1140",136.229996,136.839996,135.949997,135.979996,903400,135.529534
"1141",136.330002,136.5,136.009995,136.5,684700,136.047816
"1142",136.220001,136.740005,136.210007,136.509995,1105800,136.057777
"1143",136.639999,136.690002,136.220001,136.330002,556600,135.87838
"1144",136.5,137.289993,136.25,137.169998,838500,136.715594
"1145",137.300003,137.300003,137.149994,137.160004,133700,136.705633
"1146",137.160004,137.639999,137.100006,137.210007,189400,136.75547
"1147",137.149994,137.470001,137.149994,137.229996,396100,136.775393
"1148",137.190002,137.460007,137.160004,137.25,333000,136.795331
"1149",137.580002,137.589996,137.229996,137.270004,286800,136.815269
"1150",137.360001,137.690002,137.259995,137.309998,482300,136.85513
"1151",137.289993,137.639999,137.220001,137.449997,567400,136.994665
"1152",137.610001,137.779999,137.050003,137.100006,653800,136.645834
"1153",137.300003,137.809998,137.139999,137.369995,505800,136.914929
"1154",137.570007,137.570007,137.139999,137.190002,858500,136.735532
"1155",137.270004,137.539993,137.130005,137.25,395700,136.795331
"1156",137.320007,137.380005,137,137.220001,426100,136.765432
"1157",137.470001,137.699997,136.949997,137.020004,1177500,136.566097
"1158",136.949997,137.149994,136.75,137,842900,136.546159
"1159",137.020004,137.419998,136.850006,137,400200,136.546159
"1160",137.059998,137.5,137,137.479996,484000,137.024565
"1161",137.089996,137.479996,137.080002,137.360001,454900,136.904967
"1162",137.300003,137.580002,137.270004,137.440002,472800,136.984704
"1163",137.559998,137.729996,137.289993,137.690002,437400,137.233876
"1164",137.75,137.75,137.380005,137.690002,351500,137.233876
"1165",137.679993,137.75,137.309998,137.490005,627400,137.034541
"1166",137.399994,137.729996,137.350006,137.419998,617500,136.964766
"1167",137.490005,137.669998,137.179993,137.399994,656000,136.944828
"1168",137.440002,137.699997,137.25,137.649994,609900,137.194
"1169",137.449997,137.690002,137.259995,137.520004,813400,137.064441
"1170",137.470001,137.729996,137.300003,137.529999,789700,137.074402
"1171",137.649994,137.759995,137.479996,137.669998,496100,137.213938
"1172",137.669998,137.899994,137.440002,137.570007,585800,137.114278
"1173",137.619995,137.910004,137.539993,137.800003,593800,137.343512
"1174",137.869995,137.869995,137.690002,137.710007,373900,137.253814
"1175",137.710007,137.929993,137.710007,137.779999,341500,137.323574
"1176",137.910004,138.25,137.820007,138.089996,767000,137.632545
"1177",138.070007,138.300003,138.039993,138.190002,1003100,137.732219
"1178",138.279999,138.429993,138.070007,138.130005,748100,137.672421
"1179",138.330002,138.330002,138.119995,138.199997,470500,137.742181
"1180",138.149994,138.309998,138.059998,138.300003,559100,137.841856
"1181",138.130005,138.289993,138.080002,138.279999,1329000,137.821918
"1182",138.220001,138.669998,137.850006,138.419998,638700,137.961453
"1183",138.600006,138.770004,138.279999,138.75,524800,138.290362
"1184",138.669998,138.830002,138.350006,138.600006,488600,138.140865
"1185",138.5,138.600006,138.259995,138.309998,514900,137.851817
"1186",138.300003,138.300003,138.050003,138.070007,487700,137.841841
"1187",138.119995,138.130005,138.009995,138.059998,371100,137.831848
"1188",138.050003,138.100006,137.949997,138.059998,501100,137.831848
"1189",138.100006,138.190002,138.009995,138.070007,592800,137.841841
"1190",138.029999,138.220001,137.970001,138.199997,723900,137.971616
"1191",138.070007,138.220001,137.949997,138.130005,798900,137.90174
"1192",138.059998,138.119995,138,138.059998,627300,137.831848
"1193",138.029999,138.149994,137.669998,138.080002,953300,137.851819
"1194",138.160004,138.470001,138.029999,138.070007,557100,137.841841
"1195",138.039993,138.130005,137.940002,138.059998,898100,137.831848
"1196",138.100006,138.100006,137.75,137.970001,1323300,137.742
"1197",138.110001,138.399994,137.940002,138.160004,762400,137.931689
"1198",138.100006,138.289993,137.889999,137.899994,1012700,137.672109
"1199",138,138.399994,137.779999,138.309998,869400,138.081435
"1200",138.309998,138.389999,138.100006,138.179993,696100,137.951645
"1201",138.199997,138.75,138,138.330002,1463900,138.101406
"1202",138.309998,138.419998,137.960007,138.089996,879100,137.861797
"1203",138.210007,138.539993,138.100006,138.199997,1702300,137.971616
"1204",138.199997,138.539993,138.119995,138.339996,606600,138.111384
"1205",138.339996,138.669998,138.25,138.600006,622500,138.370964
"1206",138.509995,138.509995,138.190002,138.190002,824600,137.961638
"1207",138.25,138.520004,138.149994,138.229996,731200,138.001565
"1208",138.149994,138.350006,138.100006,138.210007,480800,137.981609
"1209",138.270004,138.520004,138.229996,138.410004,444600,138.181276
"1210",138.479996,138.490005,138.25,138.25,537100,138.021537
"1211",138.279999,138.5,138.220001,138.460007,709000,138.231196
"1212",138.460007,138.610001,138.279999,138.509995,540700,138.281101
"1213",138.380005,138.75,138.350006,138.589996,356200,138.360971
"1214",138.580002,138.690002,138.399994,138.449997,384600,138.221203
"1215",138.419998,138.669998,138.410004,138.570007,449200,138.341015
"1216",138.649994,138.699997,138.419998,138.539993,520900,138.311051
"1217",138.589996,138.660004,138.350006,138.449997,842700,138.221203
"1218",138.460007,138.639999,138.389999,138.399994,575100,138.171283
"1219",138.470001,138.5,138.320007,138.410004,799100,138.181276
"1220",138.399994,138.550003,138.360001,138.380005,670800,138.151327
"1221",138.449997,138.580002,138.300003,138.300003,504100,138.071457
"1222",138.25,138.410004,138.199997,138.389999,894500,138.161305
"1223",138.5,139.149994,138.300003,138.610001,472100,138.380942
"1224",138.520004,138.800003,138.520004,138.75,656800,138.52071
"1225",138.699997,138.979996,138.649994,138.919998,624300,138.690427
"1226",138.789993,139.089996,138.740005,138.970001,877500,138.740348
"1227",138.990005,139.020004,138.889999,139,537000,138.770297
"1228",138.960007,139.589996,138.720001,138.899994,502600,138.670456
"1229",138.830002,138.990005,138.800003,138.990005,689800,138.760319
"1230",138.899994,138.979996,138.800003,138.869995,1315000,138.640507
"1231",138.830002,138.949997,138.610001,138.919998,977100,138.690427
"1232",138.960007,139.059998,138.789993,138.940002,832500,138.710399
"1233",138.820007,138.970001,138.820007,138.970001,540100,138.740348
"1234",138.929993,138.970001,138.699997,138.720001,1160500,138.490761
"1235",138.789993,138.899994,138.770004,138.889999,740600,138.660478
"1236",138.800003,138.979996,138.770004,138.880005,1257500,138.6505
"1237",138.970001,138.979996,138.880005,138.899994,591300,138.670456
"1238",138.910004,139,138.880005,139,548100,138.770297
"1239",138.860001,139,138.820007,138.869995,761600,138.640507
"1240",138.880005,138.979996,138.820007,138.940002,680500,138.710399
"1241",138.979996,139.050003,138.929993,138.990005,936800,138.760319
"1242",139.149994,139.149994,138.940002,139.080002,1130800,138.850167
"1243",138.809998,139.240005,138.809998,139.100006,554400,138.870138
"1244",139.160004,139.199997,139.080002,139.130005,1267900,138.900087
"1245",139.119995,139.139999,139.050003,139.059998,1573800,138.830196
"1246",139.059998,139.130005,138.990005,139.089996,1809500,138.860145
"1247",139.050003,139.119995,139.029999,139.080002,702400,138.850167
"1248",139.039993,139.179993,139.039993,139.130005,886300,138.900087
"1249",139.169998,139.289993,139.149994,139.179993,877000,138.949992
"1250",139.089996,139.130005,138.779999,138.880005,950600,138.880005
"1251",139.020004,140.029999,138.669998,139.300003,3920800,139.300003
"1252",139.190002,139.259995,139.059998,139.149994,855600,139.149994
"1253",139.100006,139.149994,136.720001,138.259995,4310100,138.259995
"1254",138.229996,138.770004,138.059998,138.649994,2091700,138.649994
"1255",138.710007,138.770004,138.259995,138.539993,1103300,138.539993
"1256",138.380005,138.630005,138.139999,138.25,901000,138.25
"1257",138.449997,138.449997,138.009995,138.149994,774700,138.149994
"1258",138.149994,138.380005,138.059998,138.240005,883400,138.240005
"1259",138.399994,138.660004,138.270004,138.419998,709200,138.419998
