"","CHRW.Open","CHRW.High","CHRW.Low","CHRW.Close","CHRW.Volume","CHRW.Adjusted"
"907",57.970001,59.450001,57.740002,59.34,3266200,57.337304
"908",58.349998,59.689999,58.349998,59.52,1567000,57.511229
"909",59.110001,59.490002,58.740002,59.130001,1448900,57.134392
"910",59.490002,59.700001,58.799999,59.66,1728600,57.646503
"911",59.84,60.310001,59.73,60.23,1738200,58.197266
"912",59.27,59.73,58.209999,59.049999,2290000,57.05709
"913",58.869999,58.919998,57.18,57.209999,2039400,55.279189
"914",57.360001,57.860001,56.52,57,1431900,55.076277
"915",56.919998,57.490002,56.84,57.450001,1784500,55.511091
"916",56.959999,58.43,56.869999,57.630001,2240800,55.685016
"917",57.939999,58.68,57.689999,58.279999,1655100,56.313077
"918",57.529999,58.91,57.529999,58.540001,2069000,56.564304
"919",57.91,58.540001,57.110001,57.73,2807400,55.78164
"920",58.110001,58.880001,57.459999,58.639999,3252400,56.660928
"921",53.470001,54.5,52.5,53.16,10199900,51.365875
"922",53.060001,53.150002,52.040001,52.48,3896100,50.708825
"923",52.91,53.150002,52.009998,52.389999,2922600,50.621862
"924",52.380001,53.43,52.299999,52.93,2233700,51.143638
"925",52.84,54.009998,52.73,53.869999,2225300,52.051912
"926",53.939999,54.540001,53.669998,53.790001,1666000,51.974614
"927",53.59,54.080002,53.5,54.029999,1572800,52.206512
"928",53.889999,54.68,53.84,54.639999,1366400,52.795926
"929",54.720001,55.169998,54.330002,54.419998,1736000,52.583349
"930",54.400002,54.860001,53.689999,53.77,1640400,51.955289
"931",53.720001,54.360001,53.450001,54.16,1463600,52.332126
"932",54.27,54.669998,54.099998,54.119999,1539300,52.293475
"933",54.189999,54.48,53.330002,53.34,1957500,51.539801
"934",53.110001,53.529999,52.200001,52.419998,2602900,50.650848
"935",52.470001,52.77,52.25,52.52,1460500,50.747476
"936",52.41,52.549999,52.040001,52.360001,1491300,50.592876
"937",52.369999,52.400002,51.619999,51.860001,1823100,50.10975
"938",51.669998,51.990002,51.32,51.75,1867700,50.003462
"939",52.099998,52.43,51.970001,52.18,1612900,50.41895
"940",51.689999,51.919998,51.389999,51.759998,1620500,50.350853
"941",52.040001,52.540001,51.77,52.450001,1408100,51.02207
"942",52.669998,52.810001,52.080002,52.27,1244700,50.846971
"943",52.349998,52.669998,52.040001,52.57,1005000,51.138802
"944",52.650002,52.740002,52.189999,52.380001,1189000,50.953976
"945",52.240002,52.540001,51.950001,52.450001,1804500,51.02207
"946",52.709999,52.810001,51.860001,52.080002,1799300,50.662145
"947",51.849998,52.220001,51.02,51.139999,2377900,49.747733
"948",51.490002,51.560001,50.98,51.07,1727500,49.679639
"949",51.34,51.34,50.900002,50.959999,1752500,49.572633
"950",50.830002,50.900002,50.220001,50.540001,2590800,49.16407
"951",50.470001,50.709999,50.209999,50.630001,1260300,49.25162
"952",50.330002,51.16,50.330002,51.029999,3075200,49.640727
"953",51.07,51.349998,50.389999,50.900002,1429900,49.514269
"954",51.220001,51.549999,51.07,51.099998,1480100,49.708821
"955",51.259998,51.400002,50.639999,50.650002,1213600,49.271075
"956",50.619999,51.080002,50.380001,51,1835400,49.611545
"957",51.130001,51.59,50.75,50.889999,1439100,49.504539
"958",51.75,52.709999,51.41,52.389999,2681000,50.963703
"959",52.709999,52.720001,51.099998,52.16,2969900,50.739965
"960",52.139999,53.029999,52.07,52.970001,1702300,51.527914
"961",52.990002,53.310001,52.82,53.029999,1721900,51.586278
"962",53.25,53.27,52.290001,52.41,1190000,50.983159
"963",52.450001,52.59,52.02,52.040001,1231300,50.623233
"964",52,52.41,51.790001,52.189999,1279100,50.769147
"965",52.470001,53,52.400002,52.950001,1447300,51.508458
"966",53.02,54.32,53,53.799999,3486200,52.335316
"967",54.400002,55.130001,53.919998,54.869999,4514200,53.376185
"968",55.389999,55.700001,55.150002,55.630001,2946400,54.115497
"969",55.610001,56.07,54.779999,55.599998,2197100,54.086311
"970",55.75,56.369999,55.529999,56.32,2194200,54.78671
"971",56.490002,56.889999,56.189999,56.740002,1726000,55.195278
"972",56.889999,57.049999,56.700001,57.029999,1002100,55.47738
"973",57.080002,57.889999,56.790001,57.700001,1459100,56.129141
"974",57.709999,58,57.529999,57.68,1301700,56.109685
"975",58.619999,58.619999,56.91,56.919998,2142400,55.370374
"976",56.889999,56.950001,56.07,56.279999,2013700,54.747798
"977",56.57,57.209999,56.169998,56.490002,2182200,54.952084
"978",56.66,56.950001,55.759998,55.990002,3165600,54.465696
"979",59.049999,60.189999,58.580002,58.900002,6559600,57.296473
"980",58.880001,58.970001,58.310001,58.68,1647400,57.082461
"981",58.509998,58.880001,58.209999,58.450001,1459800,56.858723
"982",58.02,58.369999,57.830002,58.200001,1028500,56.615529
"983",58.25,58.43,57.93,58.139999,1187400,56.557161
"984",58.369999,58.700001,57.970001,58.220001,1272500,56.634985
"985",58.099998,58.560001,58.07,58.389999,1779100,56.800355
"986",58.380001,58.5,58.040001,58.299999,861900,56.712805
"987",58.709999,59.119999,58.450001,59.009998,1209700,57.403475
"988",59.009998,59.490002,58.740002,59.060001,1829500,57.452116
"989",58.860001,58.950001,58.490002,58.75,1039000,57.150555
"990",58.580002,58.91,58.220001,58.849998,1016800,57.247831
"991",58.860001,58.970001,58.419998,58.880001,918300,57.277017
"992",58.52,59.580002,58.52,59.52,1009800,57.899592
"993",59.349998,59.349998,58.82,59.110001,871600,57.500754
"994",59.110001,59.41,59.060001,59.32,886300,57.705036
"995",59.32,59.720001,59.080002,59.549999,946600,57.928774
"996",59.57,59.709999,59.18,59.630001,587600,58.006598
"997",59.880001,59.950001,58.970001,59.259998,1458500,57.646669
"998",59.380001,59.98,59.130001,59.709999,1451100,58.084418
"999",59.779999,59.970001,59.52,59.939999,914700,58.308156
"1000",59.959999,59.959999,59.5,59.860001,1431200,58.230336
"1001",59.900002,60.060001,59.400002,59.779999,1312500,58.152512
"1002",59.66,59.860001,59.57,59.720001,1150300,58.094148
"1003",59.23,59.450001,59.09,59.380001,1052100,58.103933
"1004",59.599998,60.470001,59.470001,60.439999,1996500,59.141152
"1005",60.389999,61.209999,60.330002,61.169998,1852600,59.855464
"1006",61.040001,61.369999,60.790001,60.91,1395600,59.601053
"1007",60.91,61.75,60.720001,61.73,1492700,60.403431
"1008",61.57,62.09,61.27,61.91,2172500,60.579563
"1009",61.580002,61.98,61.48,61.82,1857900,60.491497
"1010",61.880001,62.060001,61.650002,62.009998,861300,60.677412
"1011",61.93,62.5,61.720001,62.459999,1198600,61.117743
"1012",62.48,62.549999,62.009998,62.240002,1389100,60.902473
"1013",62.389999,63.66,62.299999,63.529999,2157200,62.164748
"1014",63.43,63.709999,63.240002,63.689999,1254000,62.32131
"1015",64.029999,64.089996,63.580002,63.919998,2777200,62.546366
"1016",64.029999,64.040001,63.66,63.810001,1183800,62.438733
"1017",63.560001,64.040001,62.919998,62.959999,1636800,61.606998
"1018",62.959999,63.599998,62.91,63.5,1118800,62.135394
"1019",63.470001,63.73,62.880001,63.73,949100,62.360451
"1020",63.599998,63.970001,63.380001,63.799999,901400,62.428946
"1021",62.599998,63.82,62.599998,63.790001,969800,62.419163
"1022",64.07,64.290001,63.52,63.529999,1186800,62.164748
"1023",63.59,64.389999,63.299999,64.129997,1310400,62.751853
"1024",64.360001,64.389999,63.93,64.379997,751400,62.99648
"1025",64.190002,64.279999,63.91,64.110001,1407100,62.732286
"1026",64,64.32,63.34,63.389999,1846000,62.027757
"1027",63.790001,64.300003,63.790001,64,1251800,62.624649
"1028",63.09,63.73,63.09,63.459999,1553000,62.096253
"1029",63.490002,63.669998,63.290001,63.439999,892200,62.076682
"1030",63.639999,63.98,63.549999,63.740002,1467800,62.370238
"1031",63.970001,64.580002,63.77,64.309998,2109500,62.927985
"1032",64.489998,65.209999,64.25,65.199997,1434900,63.798858
"1033",64.769997,65.029999,64.099998,64.150002,1386400,62.771427
"1034",64.279999,64.900002,64.010002,64.870003,1203300,63.475956
"1035",64.730003,65.650002,64.599998,65.480003,2290000,64.072847
"1036",65.940002,66.129997,65.669998,65.959999,1195100,64.542528
"1037",65.910004,66.5,65.699997,66.110001,985600,64.689306
"1038",66.129997,66.650002,65.980003,66.519997,903300,65.090491
"1039",66.440002,66.690002,66.080002,66.209999,746300,64.787156
"1040",66.080002,66.150002,65.419998,65.610001,884200,64.200051
"1041",65.599998,65.610001,64.360001,64.410004,2078000,63.025842
"1042",68,69.5,65.730003,68.529999,5014500,67.057299
"1043",68,68.720001,67.32,67.459999,3121000,66.010293
"1044",67.449997,68.029999,67.139999,67.699997,2656700,66.245134
"1045",68.07,68.720001,67.529999,68.459999,6262800,66.988803
"1046",68.459999,68.550003,67.059998,67.32,3050100,65.873302
"1047",67.07,67.07,66.050003,66.220001,2286900,64.796943
"1048",66.639999,67.019997,65.879997,66.669998,1446100,65.237269
"1049",66.760002,67.459999,66.260002,67.389999,1506200,65.941798
"1050",67.459999,68.120003,67.459999,67.510002,1046400,66.059222
"1051",67.489998,67.949997,67.419998,67.709999,776600,66.254921
"1052",68.080002,68.139999,67.230003,67.5,1488200,66.049435
"1053",67.739998,67.889999,66.959999,67.220001,1544100,65.775453
"1054",67.639999,67.669998,66.68,67.169998,2409200,65.726524
"1055",67.459999,68.290001,67.459999,68.150002,1081500,66.685468
"1056",68.32,68.720001,68.169998,68.629997,1051000,67.155148
"1057",68.419998,68.889999,68.230003,68.660004,1069100,67.18451
"1058",68.660004,68.879997,68.410004,68.620003,896600,67.145369
"1059",68.57,68.730003,68.239998,68.449997,698000,66.979016
"1060",68.75,68.989998,68.5,68.559998,832800,67.086653
"1061",68.610001,68.860001,68.309998,68.449997,1445500,66.979016
"1062",68.57,68.57,67.989998,68.220001,629800,66.753963
"1063",68.160004,68.309998,67.730003,68.059998,994700,66.597398
"1064",68.489998,68.580002,68.089996,68.260002,795600,66.793104
"1065",68.339996,68.5,68.080002,68.370003,987400,66.900741
"1066",67.57,67.57,66.629997,66.900002,2892200,65.79917
"1067",66.970001,67.470001,66.919998,67.330002,1474700,66.222095
"1068",67.480003,67.849998,66.940002,67.760002,1048100,66.64502
"1069",67.839996,68.120003,67.389999,67.510002,679500,66.399133
"1070",67.510002,67.690002,66.720001,66.910004,1100300,65.809008
"1071",66.739998,67.019997,66.459999,66.730003,777100,65.631969
"1072",66.57,67.029999,66.43,66.989998,1338100,65.887686
"1073",67.07,67.279999,66.830002,67.169998,858200,66.064724
"1074",67.139999,67.279999,66.599998,67.050003,779200,65.946704
"1075",67.089996,67.300003,66.860001,67.199997,1157200,66.094229
"1076",67.410004,68.220001,67.25,68.080002,1308800,66.959754
"1077",68.080002,68.279999,67.839996,68.230003,1188600,67.107287
"1078",68.279999,68.57,67.360001,67.82,1716300,66.70403
"1079",67.580002,67.580002,66.669998,66.739998,782600,65.6418
"1080",66.629997,66.82,66.269997,66.440002,939600,65.34674
"1081",66.360001,66.769997,66.050003,66.690002,1035400,65.592627
"1082",66.5,66.620003,65.489998,65.559998,1109500,64.481216
"1083",65.610001,66.370003,65.599998,66.349998,1014700,65.258218
"1084",65.860001,66.629997,65.629997,66.449997,1222800,65.356571
"1085",66.290001,66.699997,66.040001,66.32,1412300,65.228712
"1086",66.18,66.32,65.150002,65.190002,1618400,64.117309
"1087",65,66.199997,64.589996,66.099998,1924500,65.012331
"1088",66.519997,67.449997,66.410004,67.239998,1416200,66.133572
"1089",67.400002,68.019997,66.68,66.730003,797700,65.631969
"1090",66.480003,66.480003,65.419998,65.43,836900,64.353358
"1091",65.230003,66.330002,64.809998,66.279999,849800,65.18937
"1092",66.25,66.650002,65.029999,65.199997,966800,64.127139
"1093",65.169998,65.379997,64.18,64.620003,1207300,63.556689
"1094",64.150002,65.169998,63.419998,63.450001,1496600,62.405939
"1095",64.949997,66.190002,64.629997,65.580002,1516700,64.500891
"1096",65.459999,67.309998,64.790001,67.099998,2267200,65.995876
"1097",66.230003,67.440002,65.519997,66.860001,1461800,65.759828
"1098",67.459999,68.150002,67.209999,67.980003,1254100,66.861401
"1099",67.699997,69,67.699997,68.989998,1548100,67.854776
"1100",69.190002,70.150002,68.849998,69.93,1113600,68.779311
"1101",70.110001,70.5,69.510002,69.529999,1365500,68.385891
"1102",70.419998,71.220001,69.989998,70.610001,1061300,69.448122
"1103",71.010002,71.309998,70.489998,71.150002,1083100,69.979237
"1104",70.389999,72.139999,69.800003,71.699997,2279400,70.520182
"1105",71.699997,72.57,71.599998,72.339996,2795000,71.149651
"1106",74.349998,74.949997,71.769997,72.099998,3934800,70.913602
"1107",70.57,72.099998,68.57,69.220001,3322100,68.080995
"1108",70.099998,70.18,68.279999,69.209999,2359000,68.071157
"1109",69.279999,69.440002,67.879997,68.690002,1960900,67.559717
"1110",68.93,70.620003,68.839996,70.120003,3034500,68.966187
"1111",70.769997,71.870003,69.959999,71.449997,2198200,70.274296
"1112",71.339996,71.980003,70.830002,71.599998,1708500,70.421829
"1113",71.910004,71.910004,70.919998,71.459999,1012800,70.284134
"1114",71.410004,72.230003,70.949997,72.169998,1301300,70.98245
"1115",72.120003,72.150002,71.419998,71.75,799100,70.569363
"1116",71.610001,73.010002,71.43,72.860001,1486000,71.661098
"1117",72.279999,73.120003,72.279999,73.110001,1126900,71.906985
"1118",73.209999,73.760002,72.809998,73.07,1150900,71.867642
"1119",72.779999,73.169998,72.489998,72.519997,988100,71.326689
"1120",72.629997,72.959999,72.349998,72.540001,1149400,71.346364
"1121",72.370003,72.639999,71.43,71.480003,1444000,70.303809
"1122",71.400002,72.489998,71.25,72.290001,1792600,71.100478
"1123",73.220001,73.330002,72.660004,72.82,1286600,71.621756
"1124",72.870003,73.050003,72.480003,72.620003,1022200,71.42505
"1125",72.82,73.330002,72.699997,73.040001,1002400,71.838137
"1126",73.110001,73.68,73.019997,73.400002,834600,72.192214
"1127",74.440002,74.919998,73.470001,73.739998,856500,72.526615
"1128",73.389999,73.669998,72.309998,72.510002,1044800,71.316859
"1129",73.099998,73.940002,72.709999,73.610001,1512300,72.398757
"1130",73.580002,74.720001,73.489998,74.57,1479600,73.34296
"1131",74.57,74.900002,73.989998,74.449997,1145300,73.224932
"1132",74.650002,75.199997,74.370003,74.629997,1448800,73.40197
"1133",74.25,74.769997,73.870003,74.07,1452000,72.851187
"1134",73.57,73.760002,72.550003,73.25,1573400,72.04468
"1135",72.839996,73.18,71.75,71.809998,1804000,70.628373
"1136",71.830002,72.919998,71.790001,72.480003,1415100,71.666594
"1137",72.230003,72.839996,71.879997,72.290001,1369800,71.478723
"1138",72.779999,73.230003,72.050003,72.18,1174500,71.369957
"1139",72.260002,73.150002,71.900002,71.919998,831900,71.112873
"1140",71.650002,71.940002,69.139999,71.879997,2196100,71.073321
"1141",72.639999,74.150002,72.209999,74.07,1424900,73.238746
"1142",74.169998,76.379997,74.169998,76.309998,3423800,75.453605
"1143",76.279999,76.830002,75.730003,76.809998,1663100,75.947994
"1144",77.110001,77.370003,76.739998,77.019997,701700,76.155637
"1145",77.129997,77.379997,76.690002,77.160004,426900,76.294072
"1146",77.25,77.489998,76.669998,76.75,653000,75.88867
"1147",76.5,76.739998,75.910004,76.389999,654900,75.532709
"1148",76,76.43,75.620003,75.690002,1061700,74.840568
"1149",76.040001,76.25,74.849998,74.889999,1062600,74.049543
"1150",74.849998,75.239998,73.019997,73.839996,2052400,73.011324
"1151",73.370003,73.370003,70.32,70.599998,8418500,69.807687
"1152",71.900002,71.949997,69.230003,69.68,3887700,68.898014
"1153",69.830002,70.32,69.230003,69.709999,2067900,68.927676
"1154",70.669998,72.900002,70.629997,72.839996,3016800,72.022546
"1155",72.800003,73.129997,71.720001,72.059998,1246000,71.251301
"1156",72.459999,73.559998,71.980003,72.900002,1423900,72.081878
"1157",73.360001,74.690002,73.029999,73.610001,1767100,72.783909
"1158",73.019997,73.470001,72.379997,72.970001,1205400,72.151092
"1159",73.230003,73.519997,72.290001,72.510002,1142900,71.696256
"1160",72.510002,73.540001,72,73.449997,840100,72.625701
"1161",73.650002,73.82,72.330002,72.870003,1151900,72.052216
"1162",72.580002,73.489998,72.309998,72.82,932900,72.002774
"1163",73.290001,74.900002,73.040001,74.730003,1132500,73.891343
"1164",74.519997,74.879997,74.07,74.120003,919700,73.288188
"1165",73.830002,74.68,73.519997,74.639999,707900,73.802349
"1166",73.760002,74.110001,73.010002,73.739998,1124300,72.912448
"1167",74.089996,74.419998,72.870003,72.940002,992600,72.12143
"1168",72.860001,73.379997,71.919998,73.309998,1591600,72.487273
"1169",72.629997,73.110001,70.980003,71.220001,2436400,70.420732
"1170",72.010002,73.580002,71.690002,73.440002,4363700,72.615819
"1171",74.639999,75.489998,73.25,75.230003,9185900,74.385732
"1172",72,72,67.110001,70.5,10238700,69.708811
"1173",70.650002,71.470001,70.360001,70.970001,3350800,70.173537
"1174",71.199997,71.209999,70.339996,70.510002,2360800,69.718701
"1175",70.379997,70.589996,69.839996,70.5,1914200,69.708811
"1176",70.900002,71.480003,70.360001,71.150002,1757600,70.351518
"1177",71.239998,71.959999,71.169998,71.25,1825300,70.450394
"1178",71.550003,72.129997,71.330002,71.830002,1415200,71.023887
"1179",72.089996,72.739998,71.93,72.580002,1367000,71.76547
"1180",72.32,72.470001,71.650002,71.809998,1005100,71.004107
"1181",71.489998,72.400002,70.620003,71.379997,1243300,70.578932
"1182",71.379997,72.389999,70.989998,71.839996,904000,71.033769
"1183",71.610001,72.599998,71.050003,72.5,965700,71.686366
"1184",72.529999,73.199997,72.349998,73.139999,885100,72.319183
"1185",73.050003,74,72.779999,73.980003,1181800,73.14976
"1186",74.160004,74.550003,73.480003,73.550003,1105600,72.724585
"1187",73.620003,74.260002,73.150002,74.209999,1288200,73.377174
"1188",74.099998,74.589996,73.760002,74.300003,1620500,73.466168
"1189",74.400002,74.459999,73.410004,73.599998,2058400,72.774019
"1190",74.519997,75.209999,74.25,74.669998,3108800,73.832011
"1191",74.160004,74.230003,73.730003,73.959999,1301100,73.504047
"1192",74.010002,74.309998,73.599998,74.120003,932300,73.663064
"1193",73.559998,74.110001,73.389999,73.580002,1139700,73.126392
"1194",73.519997,74.190002,73.370003,73.910004,973200,73.45436
"1195",73.160004,73.169998,72.32,72.489998,1662300,72.043108
"1196",72.019997,72.550003,71.660004,72.480003,1676600,72.033175
"1197",72.660004,74.07,72.610001,73.970001,1125500,73.513987
"1198",73.82,74.019997,73.019997,73.449997,1369500,72.997189
"1199",74.699997,75.43,73.989998,75.349998,1976400,74.885477
"1200",74.690002,75.089996,74.209999,74.660004,1165700,74.199736
"1201",74.230003,75.389999,73.760002,75.190002,1204900,74.726467
"1202",75.139999,75.459999,74.779999,75.160004,1493400,74.696654
"1203",75.650002,76.059998,75.050003,75.400002,3329100,74.935172
"1204",75.959999,76.18,75.669998,75.739998,2062900,75.273072
"1205",75.589996,76.010002,74.809998,75.059998,2802400,74.597264
"1206",75.059998,75.230003,73.300003,73.309998,1560900,72.858053
"1207",72.879997,73.559998,72.43,73.139999,1592800,72.689102
"1208",73.059998,73.260002,72.769997,73.029999,1467500,72.57978
"1209",73.110001,73.699997,72.800003,73.199997,1700200,72.74873
"1210",73.089996,73.790001,72.650002,73.220001,1427300,72.768611
"1211",72.849998,73.089996,71.919998,71.989998,1438600,71.54619
"1212",72.150002,72.330002,71.25,71.330002,2028500,70.890263
"1213",70.839996,71.620003,70.650002,71.279999,1448600,70.840568
"1214",71.43,72.029999,71.160004,71.410004,1211400,70.969772
"1215",71.110001,71.879997,70.339996,71.220001,1214100,70.780941
"1216",71.190002,71.870003,71.190002,71.639999,1140300,71.19835
"1217",71.830002,72.269997,71.510002,72.059998,1039500,71.615759
"1218",71.849998,71.900002,70.230003,70.370003,1490000,69.936182
"1219",70.129997,71.099998,69.580002,70.779999,1600200,70.343651
"1220",70.75,71.220001,69.839996,70.230003,1583700,69.797046
"1221",70.029999,70.169998,69.379997,69.510002,1105600,69.081483
"1222",68.720001,68.959999,68.360001,68.57,1847300,68.147276
"1223",69.07,70.699997,68.860001,70.089996,1567200,69.657902
"1224",70.18,70.870003,70.029999,70.540001,1353100,70.105132
"1225",70.489998,70.650002,70.019997,70.43,926500,69.99581
"1226",70.059998,71,70.040001,70.620003,937000,70.184641
"1227",70.849998,70.919998,70.230003,70.650002,1028900,70.214455
"1228",67.5,69.959999,67.269997,68.940002,5273600,68.514998
"1229",66.150002,66.5,64.940002,65.730003,6254500,65.324788
"1230",64.830002,65.360001,64.010002,64.720001,3013400,64.321012
"1231",64.419998,64.720001,64.010002,64.389999,2555500,63.993045
"1232",64.720001,65.389999,64.510002,64.739998,1895800,64.340886
"1233",65.830002,66.519997,65.309998,66.080002,3001100,65.672629
"1234",65.68,66.010002,63.959999,63.990002,1803900,63.595513
"1235",64.449997,64.760002,63.869999,64.550003,1639000,64.152062
"1236",64.440002,65.949997,64.440002,65.230003,1755000,64.82787
"1237",65.889999,66.839996,65.660004,65.699997,1856000,65.294966
"1238",65.43,66,65,65.269997,1234200,64.867617
"1239",64.970001,65.220001,64.599998,64.989998,1130800,64.589344
"1240",64.949997,65.550003,64.419998,64.540001,1133600,64.142122
"1241",64.900002,64.910004,64.099998,64.379997,1563900,63.983104
"1242",64.550003,65.089996,64.260002,64.519997,1043500,64.122241
"1243",64.529999,65.529999,64.339996,65.410004,1402500,65.006761
"1244",65.410004,65.769997,64.779999,64.860001,1260700,64.460149
"1245",64.830002,64.919998,63.860001,63.91,904100,63.516004
"1246",63.939999,64.489998,63.740002,64.260002,1543700,63.863849
"1247",64.080002,64.209999,63.82,64.029999,1066900,63.635264
"1248",63.389999,63.59,62.68,62.93,1892800,62.542046
"1249",62.98,63.549999,62.580002,63.360001,1290600,62.969396
"1250",63.310001,63.57,62.27,62.5,1618100,62.114697
"1251",62.349998,62.689999,61.549999,61.73,2290900,61.349443
"1252",62.040001,62.290001,61.459999,62.110001,1615900,61.727102
"1253",61.650002,62.330002,61.459999,61.639999,3272300,61.259998
"1254",61.970001,64.980003,61.900002,64.620003,3307000,64.620003
"1255",64.089996,64.290001,63.139999,63.349998,2389000,63.349998
"1256",63.07,64.410004,63.07,64.18,2217300,64.18
"1257",63.959999,64,63.209999,63.349998,1609500,63.349998
"1258",63.150002,64.650002,63.060001,63.77,2148900,63.77
"1259",63.950001,64.540001,63.700001,63.82,1146500,63.82
