"","CME.Open","CME.High","CME.Low","CME.Close","CME.Volume","CME.Adjusted"
"890",84.160004,84.699997,83.589996,83.68,2118300,76.598739
"891",83.599998,84.410004,83.300003,83.790001,2693400,76.699431
"892",84.360001,84.43,82.330002,83.120003,1962700,76.086131
"893",80.379997,80.459999,78.68,80.029999,1715300,75.623106
"894",80.370003,80.779999,79.550003,79.879997,2441800,75.481364
"895",80.209999,80.209999,78.830002,78.910004,1438400,74.564784
"896",79.110001,79.18,77.589996,78.440002,2752800,74.120663
"897",78.93,79.459999,78.129997,78.459999,1307600,74.139559
"898",77.959999,78.75,77.32,77.959999,2070900,73.667092
"899",78.120003,79.550003,77.809998,79.199997,1343300,74.838809
"900",79,79.970001,78.389999,78.400002,1961200,74.082865
"901",78.550003,79.080002,77.290001,77.82,1598100,73.534802
"902",76.82,78.040001,76.589996,77.059998,2578400,72.816649
"903",77.339996,77.800003,76.919998,77.099998,1577700,72.854448
"904",77.199997,77.480003,75.900002,76.489998,1727400,72.278037
"905",76.389999,76.410004,73.849998,74.019997,2558300,69.944048
"906",74.57,75.449997,74.190002,75.290001,1706000,71.144118
"907",75.379997,76.699997,75.220001,75.760002,3598300,71.588239
"908",75.32,75.900002,75.120003,75.5,1246700,71.342554
"909",75.260002,75.82,75.050003,75.489998,1690400,71.333102
"910",75.75,76.099998,75.57,75.730003,1223500,71.559892
"911",75.75,76.379997,75.68,75.849998,1145900,71.673279
"912",75.370003,75.720001,75.190002,75.510002,2061600,71.352005
"913",75.010002,75.309998,74.199997,74.419998,2508600,70.322023
"914",74.43,75.050003,72.889999,72.93,3849800,68.914072
"915",73.18,73.410004,72.779999,73.199997,4170300,69.169202
"916",72.709999,73.419998,72.110001,72.339996,2589600,68.356557
"917",73.129997,74.800003,72.629997,74.32,4651700,70.227531
"918",73.5,75.349998,73.230003,74.760002,4281100,70.643304
"919",74.480003,75.209999,72.980003,73.18,2735400,69.150306
"920",70.699997,74.199997,70.519997,73.610001,2456900,69.556628
"921",74.050003,74.160004,72.400002,73.559998,2180900,69.509379
"922",73.980003,76.139999,73.540001,75.980003,1902300,71.796126
"923",76.709999,78,75.57,75.690002,1852000,71.522094
"924",75.650002,76.32,75.029999,75.559998,1259400,71.399248
"925",75.639999,77.050003,75.5,76.550003,1258500,72.334738
"926",76.580002,77.169998,76.370003,76.800003,735900,72.570972
"927",76.43,77.169998,76.029999,76.989998,884500,72.750504
"928",76.760002,77.519997,76.699997,77.110001,910900,72.863899
"929",77.139999,77.410004,76.129997,76.220001,1776300,72.022908
"930",75.790001,76.690002,74.720001,74.769997,1943100,70.652748
"931",74.68,75.059998,73.540001,73.760002,1694400,69.69837
"932",73.900002,74.82,73.57,73.709999,1789100,69.65112
"933",73.910004,74.940002,73.699997,74.32,2772200,70.227531
"934",74.169998,74.910004,73.099998,73.260002,1421200,69.225903
"935",73.309998,73.57,71.860001,72.580002,2314000,68.583347
"936",72.410004,73.239998,72.099998,73.160004,1942300,69.131411
"937",73.190002,73.970001,72.910004,73.82,1654500,69.755064
"938",73.18,74.190002,72.769997,74.110001,1796100,70.029095
"939",75.160004,76.230003,75.099998,76,2027600,71.815021
"940",75.769997,76.970001,75.709999,76.419998,2588000,72.211892
"941",76.230003,77.190002,75.889999,76.760002,1849700,72.982028
"942",76.839996,77.540001,76.629997,76.970001,1961900,73.181692
"943",77.050003,77.25,76.349998,76.730003,1066900,72.953506
"944",76.650002,77.190002,75.669998,75.910004,1332700,72.173865
"945",75.690002,76.050003,75,76.050003,1299600,72.306974
"946",76.32,76.32,74.730003,74.779999,2200800,71.099477
"947",75.059998,75.910004,74.459999,75.360001,1506300,71.650932
"948",75.839996,76.470001,75.839996,76.260002,987500,72.506637
"949",76.120003,76.360001,75.139999,75.910004,1674800,72.173865
"950",75.760002,75.940002,74.900002,75.709999,2445200,71.983704
"951",75.529999,77.07,75.360001,76.919998,2521300,73.13415
"952",77.75,77.75,77,77.449997,2997500,73.638063
"953",77.669998,77.669998,76.800003,77.040001,1526600,73.248246
"954",77.370003,77.410004,76.330002,76.540001,1640100,72.772855
"955",76.879997,76.879997,74.970001,75.019997,1769600,71.327663
"956",74.870003,75,73.220001,73.919998,2019100,70.281804
"957",74.18,74.860001,73.580002,73.830002,931000,70.196237
"958",73.889999,74.739998,73.75,74.019997,1411600,70.376881
"959",74.419998,75,72.25,72.660004,3638300,69.083824
"960",72.730003,73.370003,71.75,72.269997,3379400,68.713012
"961",72.110001,73.160004,71.940002,72.18,1843800,68.627445
"962",73.019997,73.129997,70.540001,70.599998,2189800,67.125208
"963",70.360001,70.57,67.510002,67.589996,5082900,64.263352
"964",67.800003,69.339996,67.010002,69.129997,5285400,65.727557
"965",68.089996,69.709999,68.089996,69.529999,2855700,66.107871
"966",69.309998,70.260002,68.019997,68.370003,2683400,65.004968
"967",67.760002,68.089996,66.75,66.949997,2073800,63.654852
"968",67.220001,67.900002,66.620003,67.25,1426800,63.94009
"969",67.580002,67.940002,66.440002,67.790001,1293000,64.453513
"970",68.209999,68.830002,67.669998,68.730003,1191100,65.34725
"971",68.730003,69.610001,68.639999,69.300003,1031100,65.889196
"972",69.25,69.610001,68.809998,69.43,779400,66.012795
"973",69.410004,71.25,69.099998,71.139999,1610900,67.638631
"974",70.959999,71.639999,70.900002,71.400002,1283900,67.885836
"975",71.889999,72,70.510002,70.900002,1119300,67.410445
"976",70.82,70.980003,70.300003,70.389999,799200,66.925544
"977",70.620003,70.940002,69.580002,70.75,1201600,67.267827
"978",70.760002,71.389999,70.419998,70.830002,1187100,67.343891
"979",70.650002,70.830002,69.889999,70.389999,2189500,66.925544
"980",70.809998,71.239998,67.540001,70.68,2918400,67.201272
"981",70.669998,71,69.519997,69.57,1662700,66.145904
"982",69.190002,69.910004,68.459999,69.75,1209600,66.317045
"983",69.400002,69.650002,68.489998,68.550003,1543200,65.176109
"984",68.839996,70.419998,68.400002,70.360001,1621800,66.897022
"985",70.010002,70.599998,69.040001,69.169998,1814400,65.765589
"986",69.230003,69.919998,69,69.589996,1407200,66.164916
"987",69.900002,71.010002,69.32,70.910004,1314700,67.419955
"988",70.839996,71.010002,70.400002,70.589996,812700,67.115698
"989",70.580002,70.699997,69.769997,69.809998,1120400,66.374089
"990",69.800003,69.940002,69.220001,69.480003,1443800,66.060337
"991",69.519997,69.519997,68.190002,68.68,1053500,65.299708
"992",68.639999,70.419998,68.400002,70.349998,1204300,66.887512
"993",70.330002,70.370003,67.900002,68.519997,1689600,65.14758
"994",69,70.099998,68.660004,70.019997,996400,66.573753
"995",69.839996,71.370003,69.739998,71.339996,1337800,67.828784
"996",71.290001,71.400002,70.629997,71,1039800,67.505522
"997",71.400002,72.029999,71.099998,71.669998,1553000,68.142544
"998",71.529999,72.199997,71.32,71.93,1101700,68.38975
"999",72.019997,72.480003,71.550003,72.459999,1003700,68.893663
"1000",72.410004,72.470001,71.82,72,1671200,68.456304
"1001",72.059998,72.269997,71.010002,71.949997,1892500,68.408762
"1002",71.589996,72,70.75,70.989998,1539300,67.496012
"1003",70.660004,70.970001,69.93,70.260002,1620700,66.801945
"1004",70.559998,70.650002,69.160004,69.510002,1660800,66.088859
"1005",69.300003,69.980003,69.300003,69.82,1079000,66.835515
"1006",69.919998,71.050003,69.620003,70.610001,1620500,67.591747
"1007",69.970001,70.120003,69.400002,70.029999,1327500,67.036538
"1008",69.870003,70.550003,69.650002,70.459999,1554300,67.448157
"1009",70.379997,71.169998,70.139999,70.889999,1463200,67.859777
"1010",70.989998,71.769997,70.830002,71.449997,1514000,68.395837
"1011",71.459999,71.599998,70.300003,70.900002,1547700,67.869352
"1012",70.779999,72.309998,70.480003,72.120003,1662000,69.037204
"1013",72.059998,72.489998,71.43,72.279999,1305700,69.19036
"1014",72.160004,72.279999,70.760002,71.730003,1398900,68.663875
"1015",72.120003,72.129997,71.290001,71.75,1771000,68.683017
"1016",71.650002,72.279999,71.389999,72.190002,788400,69.104211
"1017",71.879997,72,70.529999,70.769997,1229000,67.744904
"1018",70.910004,71.489998,70.529999,70.68,1074100,67.658755
"1019",70.529999,70.650002,69.860001,70.5,785700,67.486448
"1020",70.300003,70.639999,70.089996,70.419998,1089900,67.409866
"1021",70.849998,71.699997,70.559998,70.949997,1542300,67.91721
"1022",70.980003,71.309998,70.75,70.989998,1378600,67.955501
"1023",70.769997,71.18,70.610001,71.059998,1085000,68.022509
"1024",71.349998,72.459999,71.260002,72.360001,765400,69.266943
"1025",72.239998,72.279999,71.709999,72.139999,921700,69.056345
"1026",72.089996,72.220001,70.779999,71.050003,1346300,68.012941
"1027",71.279999,71.629997,70.449997,71.580002,3081700,68.520285
"1028",70.599998,70.809998,70.059998,70.129997,1372600,67.132262
"1029",69.940002,70.589996,69.739998,70.489998,1400100,67.476874
"1030",71.349998,71.519997,70.830002,71.279999,823100,68.233106
"1031",71.32,71.760002,71,71.279999,808800,68.233106
"1032",71.339996,71.580002,70.68,71.019997,843300,67.984218
"1033",70.540001,71.459999,70.540001,71.129997,1295400,68.089516
"1034",71.459999,72.949997,71.089996,72.459999,1375900,69.362667
"1035",72.209999,73.459999,71.879997,73.379997,1603900,70.243339
"1036",73.459999,74.760002,73.459999,74.57,1335300,71.382474
"1037",74.540001,75.099998,73.769997,74.879997,1835000,71.679221
"1038",74.900002,75.889999,74.790001,75.360001,1687700,72.138706
"1039",75.029999,75.589996,74.5,75.050003,1702700,71.84196
"1040",75.150002,75.449997,74.150002,75.139999,1176600,71.928109
"1041",75.110001,75.900002,74.959999,75.5,1419700,72.272721
"1042",75.900002,76.220001,75.230003,75.830002,1524900,72.588617
"1043",74.5,75.489998,73.599998,73.940002,2198700,70.779407
"1044",73.709999,74.68,73.349998,74.18,1692100,71.009146
"1045",74.330002,74.400002,73.709999,74.169998,1793400,70.999571
"1046",73.900002,74.120003,73.220001,73.650002,1974300,70.501802
"1047",73.550003,74.480003,73.440002,73.589996,1524800,70.444362
"1048",74.050003,74.050003,73.019997,73.220001,1617500,70.090182
"1049",73.5,73.620003,72.910004,73.349998,2550800,70.214623
"1050",73.690002,73.93,73.279999,73.370003,1325000,70.233772
"1051",73.25,73.529999,72.949997,73.209999,1712100,70.080608
"1052",72.25,73.699997,72.25,73.540001,1622500,70.396503
"1053",73.540001,73.75,73.360001,73.589996,923500,70.444362
"1054",73.949997,73.949997,72.889999,73.360001,1307400,70.224197
"1055",73.940002,74.32,73.690002,73.809998,1088700,70.654959
"1056",73.980003,73.980003,73.169998,73.510002,965100,70.367787
"1057",73.410004,74.239998,73.370003,74.169998,874000,70.999571
"1058",74.080002,74.699997,73.849998,74.639999,1066500,71.449482
"1059",74.459999,75.190002,74.220001,74.860001,958800,71.660079
"1060",75.330002,75.989998,74.940002,75.650002,983900,72.416311
"1061",75.370003,76.690002,75.370003,76.360001,1177600,73.095961
"1062",76.260002,76.550003,75.989998,76.459999,933200,73.191685
"1063",75.940002,76.690002,75.93,76.580002,1042400,73.306558
"1064",76.879997,77.419998,76.5,76.550003,1084900,73.277842
"1065",76.580002,77.099998,76.400002,76.75,1255000,73.46929
"1066",77.029999,77.199997,76,76.519997,927700,73.249118
"1067",76.669998,77.019997,76.25,76.610001,1169200,73.335275
"1068",76.529999,76.550003,75.849998,76.449997,1345800,73.18211
"1069",76.019997,76.309998,75.629997,75.940002,1020000,73.143589
"1070",75.919998,76.150002,75.389999,75.68,895400,72.893161
"1071",75.889999,76.279999,75.300003,76.010002,1157200,73.211011
"1072",75.910004,77.599998,75.910004,77.519997,1514200,74.665401
"1073",77.529999,79.360001,77.519997,79.330002,2321600,76.408755
"1074",79,80.160004,78.879997,79.82,1880900,76.880709
"1075",79.639999,80.419998,79.18,79.870003,1435600,76.928871
"1076",79.75,81.019997,79.459999,80.690002,1933200,77.718675
"1077",80.339996,83.610001,80.110001,82.959999,3067400,79.905081
"1078",83.660004,83.660004,82.139999,82.839996,2227200,79.789497
"1079",82.669998,83.150002,82.18,82.57,1520400,79.529443
"1080",82.540001,83,81.110001,81.129997,1652100,78.142467
"1081",81.129997,81.589996,80.800003,81.279999,1185100,78.286945
"1082",80.959999,81.230003,78.980003,79.199997,2158200,76.283537
"1083",79.739998,80.160004,78.720001,80.029999,1852500,77.082975
"1084",79.300003,79.919998,78.919998,79.5,1544200,76.572493
"1085",79.57,80.239998,79.389999,79.959999,1983200,77.015553
"1086",79.959999,80.010002,79.230003,79.400002,2005100,76.476177
"1087",79.730003,80.940002,79.620003,80.419998,2299600,77.458613
"1088",79.760002,81.349998,79.760002,80.949997,1683100,77.969095
"1089",81.290001,81.75,80.910004,81.349998,1909800,78.354367
"1090",80.940002,81.309998,79.720001,79.75,1715500,76.813287
"1091",79.919998,81.199997,79.709999,81.160004,3011600,78.171369
"1092",80.93,81.5,80.370003,80.980003,1755100,77.997997
"1093",81.110001,82.620003,80.940002,81.610001,1683200,78.604795
"1094",80.82,81.330002,78.870003,79.010002,1980100,76.100539
"1095",79.669998,80.580002,79.519997,79.849998,1549600,76.909603
"1096",79.059998,80.57,75.940002,79.309998,3139700,76.389487
"1097",77.989998,79.760002,77.559998,79.129997,1824400,76.216115
"1098",79.57,80.029999,77.779999,78.260002,2333600,75.378157
"1099",78.330002,79.650002,77.82,79.389999,1336600,76.466543
"1100",80.019997,80.059998,79.440002,80.040001,1096700,77.092609
"1101",80.25,80.300003,79.290001,79.489998,1071700,76.562859
"1102",80.330002,81.669998,79.980003,81.199997,1388000,78.209889
"1103",81.059998,82.419998,81.019997,82.309998,1063400,79.279015
"1104",82.220001,82.790001,81.730003,81.980003,1129600,78.961173
"1105",82.050003,82.43,80.75,81.330002,1750500,78.335107
"1106",81.139999,82.099998,80.82,81.830002,1516900,78.816695
"1107",81.550003,82.160004,80.610001,81.559998,1631200,78.556633
"1108",82.75,83.879997,82.32,83.809998,2979800,80.723779
"1109",84.110001,85,83.830002,84.790001,1832800,81.667695
"1110",84.68,85.379997,84.589996,85.269997,1734100,82.130015
"1111",85.730003,86.18,85.25,85.769997,1521100,82.611603
"1112",85.699997,86.400002,85.489998,86.269997,969100,83.093191
"1113",86.080002,86.400002,85.07,85.599998,939200,82.447865
"1114",85.599998,86.040001,85.019997,85.949997,1041500,82.784975
"1115",86,86.389999,85.610001,86.290001,752300,83.112459
"1116",86.07,86.279999,85.489998,85.599998,1062700,82.447865
"1117",85.949997,86.139999,84.870003,85.139999,1282300,82.004805
"1118",85.190002,85.510002,84.709999,84.82,1277300,81.696589
"1119",84.610001,84.849998,83.849998,84.089996,1327800,80.993467
"1120",84.389999,84.449997,83.339996,83.709999,1467300,80.627463
"1121",83.510002,84.019997,82.720001,83.779999,1510600,80.694885
"1122",83.190002,84,82.510002,83.589996,1300900,80.511879
"1123",84.580002,84.580002,82.830002,83.139999,1159800,80.078453
"1124",83.559998,84.190002,83.029999,83.360001,998600,80.290353
"1125",83.010002,84,83,83.529999,1856900,80.454091
"1126",83.599998,83.839996,83.290001,83.690002,1093600,80.608203
"1127",84.120003,84.910004,83.849998,84.639999,1370000,81.523217
"1128",84.589996,84.830002,84.010002,84.610001,1398900,81.494323
"1129",84.650002,85.639999,84.370003,85.610001,1706100,82.457499
"1130",85.389999,86.800003,85.089996,86.739998,1420000,83.545885
"1131",86.43,87.260002,86.239998,87.239998,1315000,84.027473
"1132",87.650002,88.879997,87.480003,88.739998,2018700,85.472237
"1133",87.959999,89.489998,87.589996,88.93,1922200,86.111321
"1134",88.040001,88.639999,86.980003,88.580002,1085100,85.772416
"1135",88.220001,89.529999,88,89.029999,2210700,86.20815
"1136",89.519997,89.989998,88.339996,88.480003,1902900,85.675587
"1137",87.82,88.379997,87.040001,87.080002,1427200,84.319959
"1138",87.669998,88.169998,87,87.940002,1758100,85.152701
"1139",87.5,88.43,86.82,87.5,1722100,84.726645
"1140",87.699997,89.989998,87.559998,89.940002,1969000,87.08931
"1141",90.059998,92.300003,90.029999,92.279999,2187100,89.355139
"1142",91.93,93.040001,91.93,92.360001,2746200,89.432606
"1143",92.269997,93.040001,92,92.910004,1680300,89.965176
"1144",93.199997,93.910004,92.629997,92.720001,1443500,89.781196
"1145",91,91.349998,90.150002,90.580002,908700,89.642646
"1146",91.040001,91.349998,90.32,90.389999,716800,89.454609
"1147",90.019997,90.959999,89.639999,90.18,889200,89.246783
"1148",89.959999,90.199997,89.68,89.849998,782900,88.920197
"1149",90.089996,90.290001,88.639999,88.650002,863400,87.732618
"1150",89.220001,89.379997,87.620003,88.139999,1130200,87.227893
"1151",87.900002,89.040001,87.690002,88.639999,1503900,87.722719
"1152",89,89.209999,87.019997,87.290001,1583800,86.386691
"1153",87,88.339996,86.650002,88.300003,1908800,87.386241
"1154",89.260002,89.970001,88.540001,88.709999,2002400,87.791994
"1155",88.699997,89.260002,88.199997,88.790001,1239500,87.871168
"1156",88.93,89.239998,87.419998,87.610001,1132800,86.703379
"1157",88.599998,89.199997,86.860001,87.129997,1746200,86.228343
"1158",85.389999,86.209999,84.339996,85.010002,2362800,84.130286
"1159",84.93,85.540001,84.449997,84.870003,1308100,83.991736
"1160",84.480003,85.220001,83.43,85.040001,2198000,84.159975
"1161",86.739998,87.360001,85.480003,85.550003,2095400,84.664699
"1162",85.290001,86.970001,84.989998,85.550003,2147100,84.664699
"1163",85.580002,88.900002,85.379997,88.57,2125900,87.653444
"1164",88.5,88.940002,87.68,88.519997,1009600,87.603958
"1165",88.620003,88.989998,87.389999,88.790001,724900,87.871168
"1166",88.300003,88.839996,87.260002,87.370003,761400,86.465865
"1167",88.019997,88.400002,85.139999,85.169998,1337000,84.288627
"1168",85.220001,86.290001,85.07,86.220001,1309400,85.327764
"1169",85.089996,86.389999,85,85.300003,1533600,84.417286
"1170",85.839996,87.239998,84.769997,87.080002,1329800,86.178865
"1171",87.169998,87.860001,86.68,87.269997,1680000,86.366894
"1172",87.739998,89.889999,87.370003,89.25,2255300,88.326407
"1173",89.790001,91.620003,89.269997,90.839996,2321600,89.89995
"1174",92.040001,95.209999,91.559998,94.209999,3206900,93.235078
"1175",93.620003,94.870003,93.089996,93.82,1425300,92.849115
"1176",94.040001,94.919998,93.25,94.620003,1423800,93.640839
"1177",94.580002,95.32,93.970001,94.809998,1024000,93.828868
"1178",94.889999,95.800003,94.599998,95.309998,1437100,94.323694
"1179",94.830002,95.379997,93.739998,93.919998,1668300,92.948078
"1180",94.010002,94.349998,93.480003,94.199997,1219200,93.22518
"1181",94.160004,94.75,93.32,93.760002,879700,92.789738
"1182",93.650002,94.230003,93.400002,94.18,1167500,93.20539
"1183",94.110001,94.389999,92.480003,94.25,1911500,93.274665
"1184",93.980003,95.010002,93.510002,94.989998,916600,94.007005
"1185",95.239998,97.120003,94.970001,96.169998,1341600,95.174795
"1186",96.029999,96.790001,95.839996,96.529999,752900,95.53107
"1187",96.25,96.690002,95.559998,96.019997,865800,95.026345
"1188",95.790001,96.43,95.25,95.93,941100,94.93728
"1189",95.730003,97.18,95.489998,97.120003,1015800,96.114968
"1190",96.699997,97.18,95.989998,97.099998,1664500,96.095171
"1191",96.870003,96.959999,96.230003,96.489998,1444800,95.491483
"1192",96.419998,97.080002,96.25,96.82,886600,95.81807
"1193",96.209999,97.800003,95.059998,95.419998,1553400,94.922759
"1194",95.57,96.739998,95.120003,96.57,1012200,96.066768
"1195",95.480003,96.269997,95.07,95.300003,1518200,94.803389
"1196",95.760002,96.559998,95.110001,96.290001,951800,95.788228
"1197",97.019997,97.629997,95.940002,97.330002,1278900,96.82281
"1198",97.199997,97.529999,96.300003,96.830002,1391700,96.325415
"1199",97.709999,100.489998,97.699997,100.059998,2797600,99.538579
"1200",99.290001,99.980003,98.790001,99.75,1794400,99.230197
"1201",99.440002,99.949997,98.330002,98.989998,1808900,98.474156
"1202",99,99.919998,98.629997,99.669998,1752500,99.150612
"1203",100.099998,100.610001,98.790001,99.75,7031000,99.230197
"1204",99.519997,99.599998,98.610001,98.75,1902300,98.235408
"1205",98.459999,98.970001,97.300003,97.339996,2153300,96.832752
"1206",97.260002,97.260002,94.190002,94.269997,2593200,93.77875
"1207",94.900002,95.400002,94.459999,94.790001,2719700,94.296045
"1208",94.389999,94.830002,93.68,94.660004,1228600,94.166725
"1209",95.449997,96.040001,94.959999,95.290001,1305500,94.793439
"1210",94.650002,95.239998,94.480003,94.709999,1353900,94.21646
"1211",94.480003,94.980003,94,94.5,1093700,94.007555
"1212",94.68,94.860001,92.879997,92.910004,2052300,92.425844
"1213",92.5,93.160004,91.400002,92.099998,3734100,91.62006
"1214",92.370003,92.800003,90.559998,90.580002,3289800,90.107984
"1215",90.93,91.540001,90.25,90.360001,1862300,89.88913
"1216",90.25,90.980003,89.940002,90.849998,1790600,90.376574
"1217",90.68,92.43,90.57,92.269997,1710300,91.789173
"1218",92.339996,92.690002,91.970001,92.029999,957700,91.550425
"1219",91.82,92.5,90.980003,91.199997,1079600,90.724749
"1220",91.339996,91.610001,90.800003,91.150002,1262000,90.675014
"1221",90.989998,91.830002,90.709999,91.519997,965500,91.043081
"1222",90.860001,91.18,89.610001,89.910004,2308200,89.441478
"1223",90.540001,91.190002,90.209999,90.790001,1084200,90.316889
"1224",90.940002,91.419998,90.169998,90.239998,981500,89.769752
"1225",90.309998,91.169998,89.5,90.669998,1137200,90.197512
"1226",90.529999,90.879997,89.709999,90.309998,903400,89.839387
"1227",90.260002,90.559998,89.269997,89.889999,998100,89.421578
"1228",89.879997,90.379997,88.720001,88.860001,1300100,88.396946
"1229",88.489998,89.540001,88.220001,89.510002,1552600,89.043561
"1230",88.860001,90.059998,88.779999,89.199997,1457800,88.735171
"1231",89.489998,91.860001,88.75,90.910004,3311700,90.436267
"1232",91.639999,91.82,90.669998,90.779999,1437300,90.306939
"1233",90.779999,90.959999,89.940002,90.82,921400,90.346732
"1234",90.410004,91.089996,90.050003,90.910004,1762600,90.436267
"1235",90.910004,91.370003,89.760002,90.300003,1486300,89.829445
"1236",90.370003,92.800003,90.349998,92.400002,2353600,91.9185
"1237",93.720001,94.709999,92.870003,94.370003,1775800,93.878235
"1238",94.5,95.900002,94.389999,95.400002,1629700,94.902867
"1239",94.620003,95.529999,94.419998,95.050003,1278500,94.554692
"1240",95.129997,95.239998,94.349998,95.139999,1023400,94.64422
"1241",95.75,96.230003,94.970001,96.089996,1026300,95.589266
"1242",96.019997,96.489998,94.419998,94.989998,1133500,94.495
"1243",95.089996,95.940002,94.870003,94.919998,1196400,94.425365
"1244",95.110001,95.419998,94.709999,95.010002,974300,94.5149
"1245",95.190002,95.239998,93.93,93.940002,898600,93.450476
"1246",93.82,93.900002,92.870003,93.400002,1454000,92.913289
"1247",93.400002,94.459999,93.099998,93.980003,1050500,93.490268
"1248",94.050003,94.300003,93.43,93.459999,1175100,92.972974
"1249",93.550003,94.139999,92.769997,93.879997,762900,93.390783
"1250",93.699997,94.059998,93.32,94.029999,739300,93.540003
"1251",94.029999,94.290001,93.07,94.199997,1583900,93.709116
"1252",94.480003,94.709999,93.690002,94.129997,1327600,93.639481
"1253",93.589996,94.440002,93.5,94.300003,1558200,93.808601
"1254",94.25,95.230003,94.010002,94.519997,1621900,94.027448
"1255",94.169998,94.949997,93.879997,94.239998,1420100,93.748908
"1256",95,96.470001,94.75,95.949997,2380600,95.449996
"1257",95.639999,96.160004,95.120003,95.169998,1250100,95.169998
"1258",95.199997,96.43,94.610001,96.300003,2050300,96.300003
"1259",96.629997,98.660004,96.099998,98.589996,2588100,98.589996
