"","WYNN.Open","WYNN.High","WYNN.Low","WYNN.Close","WYNN.Volume","WYNN.Adjusted"
"449",128.029999,128.679993,126.040001,128.009995,1818000,107.792306
"450",128.210007,129.949997,127.699997,128.869995,1660100,108.516479
"451",128,129.850006,125.970001,126.809998,1356000,106.781834
"452",127.190002,127.410004,125.849998,126.57,1092600,106.579741
"453",127.68,131.199997,127.519997,130,2763100,109.468013
"454",129.789993,130.460007,128.660004,128.809998,1551400,108.465958
"455",128.899994,129.009995,124.389999,126.25,2171000,106.310282
"456",124.970001,125.419998,122.860001,124.93,1521500,105.198761
"457",126.029999,126.57,123.769997,124.879997,1290000,105.156655
"458",124.730003,127.690002,124.260002,125.480003,1447400,105.661897
"459",125.339996,127.099998,125.029999,125.68,1019100,105.830307
"460",124.150002,125.160004,123.410004,123.760002,1193600,104.21355
"461",123.449997,126.379997,123.449997,125.940002,1049700,106.049245
"462",123.379997,125,122.82,124.220001,1590600,104.600898
"463",124.559998,125.949997,120.75,122.099998,2226400,102.815725
"464",123.690002,126.330002,123.599998,124.279999,1954900,104.651419
"465",124.919998,127.860001,124.660004,126.279999,2347400,106.335543
"466",125.389999,126.75,124.18,125.480003,1047400,105.661897
"467",125.440002,125.650002,123.18,123.370003,1370700,103.885147
"468",124.459999,125.550003,123.400002,124.769997,1746300,105.064028
"469",128.740005,132.470001,128.479996,130.279999,3983100,109.703789
"470",130.75,131.850006,129.050003,129.550003,1800100,109.089088
"471",130.820007,130.820007,128.869995,128.990005,1565200,108.617535
"472",127.379997,127.379997,124.720001,125.25,1842800,105.46822
"473",124.910004,125.93,124.18,124.709999,1122800,105.013506
"474",127.650002,129.179993,125.839996,128.899994,2836900,108.54174
"475",130.089996,134.300003,127.900002,134.130005,3566100,112.945732
"476",134.479996,136.630005,133.869995,135.039993,2071000,113.711998
"477",134.559998,135.360001,130.5,133.399994,1838900,112.331017
"478",132.800003,135.880005,132.490005,134.710007,1539800,113.434129
"479",138,138.279999,133.520004,133.649994,3921400,112.541533
"480",133.789993,134.259995,129.869995,130.550003,1738100,109.93115
"481",128.669998,129.550003,126.940002,127.400002,2222200,107.278654
"482",126.18,127.589996,124.75,125.190002,2977800,105.417699
"483",123.239998,123.25,116.349998,119.230003,4635900,100.399012
"484",116.940002,117.769997,113.949997,115.370003,3320000,97.148654
"485",117.019997,117.25,113.209999,113.25,2441700,95.363481
"486",112.440002,115.379997,111.550003,112.900002,2461400,95.06876
"487",111.010002,111.190002,107.940002,108.089996,3214500,91.018439
"488",108.199997,109.279999,106.190002,106.449997,2604800,89.637459
"489",107.139999,108.349998,104.809998,105.059998,2356700,88.466994
"490",104.849998,106.019997,101.260002,101.540001,2591500,85.911812
"491",102.029999,106.68,101.389999,101.940002,3067900,86.250248
"492",102.43,104.339996,98.260002,104.169998,3241300,88.137022
"493",103.889999,105.300003,101.720001,103.150002,2241600,87.274015
"494",102.220001,104.120003,101.010002,103.660004,1921500,87.705521
"495",104.660004,105.459999,102.099998,103.230003,1594400,87.341703
"496",103.050003,104.400002,101.5,102.040001,1382600,86.334856
"497",103.559998,105.800003,103.230003,104.610001,1495000,88.509303
"498",105.739998,106.139999,103.080002,104.550003,2835700,88.45854
"499",104.089996,104.459999,100.169998,103.040001,2818400,87.180944
"500",99.800003,100.559998,96.519997,97.379997,3345700,82.392081
"501",97.150002,98.699997,95.82,98.169998,2625300,83.060492
"502",97.379997,101.300003,97,100.989998,2906800,85.446461
"503",102.32,104.690002,102.110001,103.910004,2041300,87.917044
"504",105.879997,107,102.309998,102.639999,1811400,86.842508
"505",101.940002,104.379997,100.989998,104.209999,1300200,88.170866
"506",105.160004,105.650002,99.400002,99.529999,3226400,84.211172
"507",101.279999,101.699997,99.400002,101.470001,2621400,85.852586
"508",100.720001,102.269997,99.959999,100.199997,1863400,84.77805
"509",98.900002,101.120003,98.239998,100.489998,1989900,85.023416
"510",99.989998,100.559998,99.07,99.529999,1832900,84.211172
"511",98.900002,101,98.010002,100.330002,1715000,84.888046
"512",100.739998,105.080002,100.739998,104.519997,2136600,88.433151
"513",105.360001,105.449997,103,104.889999,1554800,88.746206
"514",105.160004,107.57,101.949997,102.050003,2992300,86.343319
"515",102.629997,104.139999,101.839996,103.32,2405300,87.417848
"516",101.18,102.739998,101,102.059998,1691500,86.351775
"517",101.690002,102.93,100.449997,102.040001,2042200,86.334856
"518",102.779999,103.660004,101.959999,102.400002,1849900,86.639448
"519",101.699997,103.239998,100.400002,102.010002,1792800,86.309474
"520",104.279999,105,102.889999,103.720001,2247800,87.756285
"521",102.599998,104.57,101.589996,102.150002,1939100,86.427926
"522",101.980003,102.699997,100.669998,101.550003,1349600,85.920275
"523",100.980003,102.300003,98.440002,101.82,2831500,86.148716
"524",100.879997,101,99.029999,100.690002,2384600,85.192638
"525",99.889999,101.190002,99.25,100.010002,2237400,84.617298
"526",100.599998,101.690002,99.470001,100.230003,2682800,84.803438
"527",99.949997,102.980003,99.43,100.639999,2214700,85.150331
"528",99.559998,100.260002,96.459999,96.75,2807400,81.859048
"529",96.830002,97,95.099998,96.220001,2589100,81.410622
"530",96.029999,97.699997,95.330002,96.440002,2089100,81.596763
"531",97.449997,98.269997,95.580002,97.360001,2317100,82.375162
"532",96.25,100.940002,94.519997,96.290001,5188500,81.469848
"533",96.540001,100.129997,95.870003,99.660004,2236400,84.321168
"534",98.580002,99.940002,97.230003,97.309998,1855500,82.332855
"535",95.339996,95.5,94,95.019997,1857200,80.395312
"536",95.68,95.989998,92.019997,93,2659300,78.686217
"537",93.199997,94,91.580002,92.790001,1725000,78.508539
"538",93.269997,93.43,90.110001,93.099998,3254500,78.770824
"539",93.410004,94.849998,93.169998,94.610001,2010500,80.480641
"540",94.419998,96.57,93.699997,94.550003,1818200,80.429604
"541",94.290001,94.910004,93,93.75,1430600,79.749076
"542",95.389999,95.870003,94.110001,95.300003,1749100,81.067596
"543",94.040001,95.980003,92.559998,93.529999,1804500,79.56193
"544",95.150002,96.379997,95.010002,95.559998,1473600,81.288762
"545",95.980003,98.629997,94.839996,97.800003,1551600,83.194238
"546",99.389999,104,98.809998,102.639999,3456600,87.311414
"547",101.809998,102.980003,101.540001,102.709999,1353800,87.37096
"548",102.339996,103.139999,101.300003,101.529999,1004200,86.367185
"549",101,101.980003,99.870003,101.830002,1254300,86.622384
"550",100.910004,101.75,99.550003,100.129997,1001800,85.176264
"551",101.040001,101.339996,99.32,99.540001,911200,84.674379
"552",99.360001,100.5,99.089996,100.209999,802100,85.244318
"553",100.690002,104.779999,100.400002,104.239998,2194400,88.672464
"554",104.779999,105.379997,103.709999,104.800003,1208900,89.148836
"555",108.099998,110,105.25,105.599998,1930800,89.829358
"556",105.650002,107.5,104.839996,105.410004,1615800,89.667737
"557",105.360001,107.099998,104.839996,105.800003,1453700,89.999493
"558",106.110001,106.699997,105.110001,105.150002,1111000,89.446565
"559",104.529999,105.610001,103.480003,105.330002,1287500,89.599683
"560",106.129997,106.300003,104.510002,105.470001,1183800,89.718775
"561",105,105.949997,104.32,105.230003,1129000,89.514619
"562",105.25,105.68,103.650002,104.919998,1228400,89.250911
"563",104.519997,104.519997,102.360001,102.849998,1028700,87.490051
"564",103.800003,105.050003,102.839996,103.169998,970600,87.762261
"565",102.599998,102.889999,100.379997,100.720001,1817200,85.678155
"566",100.580002,101.139999,99.32,99.610001,1580500,84.733925
"567",100.779999,102.25,100.470001,101.550003,2193300,86.384201
"568",102,103.849998,101.709999,102.739998,2416700,87.396479
"569",104.099998,104.5,102.760002,103.089996,1668700,87.694207
"570",102.400002,105.209999,102.290001,104.800003,1452300,89.148836
"571",105.699997,107.82,105.68,107.449997,2451600,91.403071
"572",106.75,110.419998,106.489998,110.019997,1766800,93.589259
"573",110.949997,114.5,110.800003,113.019997,3451700,96.14123
"574",114.160004,115.190002,111.949997,112.470001,1439500,95.673372
"575",112.389999,113.440002,111.660004,112.730003,1100600,95.894545
"576",113.25,116.389999,112.769997,115.690002,2458500,98.412488
"577",114.43,114.970001,113,114.900002,1347200,97.740468
"578",115.5,115.5,113.419998,114.370003,2378600,97.289621
"579",113.449997,114.779999,113.110001,114.07,1052800,97.034422
"580",115.480003,116.470001,113.529999,113.93,1876700,96.91533
"581",113.910004,114.730003,111.900002,113.709999,1079400,96.728185
"582",114.209999,116.220001,113.300003,115.43,1535400,98.191316
"583",114.800003,116.099998,114.139999,115.440002,1074400,98.199824
"584",116,117.82,114.980003,115.580002,1386600,98.318915
"585",116.410004,116.410004,113.449997,114.610001,1415800,97.493777
"586",115.160004,115.75,114.089996,114.870003,734000,97.71495
"587",113.870003,114.800003,111.870003,114.019997,1702200,96.991886
"588",115.129997,115.879997,113.139999,113.809998,2176100,96.813249
"589",113.260002,113.639999,112,112.68,1026300,95.852009
"590",112.769997,114.129997,110.93,111.779999,1170100,95.086417
"591",112.160004,113.209999,109.949997,111.019997,1098800,94.439916
"592",112.019997,112.860001,111.150002,112.459999,1085400,95.664864
"593",113.410004,114.980003,113,113.809998,1163300,96.813249
"594",113.889999,116.5,113.529999,116.25,1209600,98.888854
"595",116.889999,118.980003,116.32,117.800003,1764000,100.207375
"596",117.82,119.290001,116.809998,118.949997,1220400,101.185625
"597",119.059998,119.5,117.360001,118.300003,1321800,100.632703
"598",117.900002,117.900002,114.790001,115.620003,1636600,98.352942
"599",114.220001,116.489998,114.220001,115.459999,1027000,98.216834
"600",114.099998,114.790001,113.25,114.379997,1154400,97.298123
"601",114.040001,116,111.82,112.290001,1917300,95.520254
"602",118.129997,121,117.629997,120.43,5253900,102.4446
"603",121.5,121.540001,118.07,118.970001,3151400,101.202641
"604",119.18,121.400002,118.110001,121.059998,3376300,102.980511
"605",121.239998,123.639999,118.769997,122.900002,2106400,104.545723
"606",123.459999,123.540001,120.480003,120.800003,1831400,102.759345
"607",114,114.480003,110.800003,111.519997,2148500,101.593276
"608",112.110001,112.75,110.519997,112.209999,1673300,102.221859
"609",111.089996,112.18,109.769997,111.029999,1553700,101.146894
"610",110.610001,111.550003,108.709999,109.25,1672800,99.525338
"611",108.459999,109.870003,108.230003,108.349998,1574800,98.705449
"612",108.669998,109.150002,106.660004,107.419998,1139300,97.85823
"613",106.959999,108.480003,105.580002,106.93,1747700,97.411849
"614",107.669998,107.709999,104.050003,104.559998,2096300,95.252807
"615",104.309998,105.610001,103.339996,104.550003,1460400,95.243702
"616",107.610001,109.410004,103.879997,104.330002,2013700,95.043284
"617",106.110001,107.300003,104.919998,105.790001,1338100,96.373324
"618",106.379997,107.480003,105.57,106.870003,956700,97.357192
"619",106.610001,108.290001,106.610001,108.029999,1000600,98.413933
"620",108.769997,109.419998,107.93,109.330002,554800,99.598219
"621",108.980003,109.18,106.629997,107.57,1190500,97.99488
"622",107.139999,109.489998,107.139999,108.260002,1017900,98.623463
"623",108.800003,111.860001,107.839996,111.690002,2747200,101.748149
"624",112,113.360001,110.5,112.029999,1337500,102.057881
"625",112.099998,112.730003,111.32,112.400002,958400,102.394949
"626",112.970001,115.690002,112.970001,113.400002,1393800,103.305936
"627",108.849998,110.620003,107.5,110.120003,2986400,100.3179
"628",110.110001,110.739998,109.019997,109.940002,1565900,100.153922
"629",110,111.739998,109.75,111.449997,1018400,101.529507
"630",111.75,112.629997,109.129997,110.260002,1108500,100.445437
"631",110.389999,110.489998,108.919998,110.040001,959600,100.245019
"632",111.25,111.75,109.279999,109.800003,1593900,100.026384
"633",110.82,114.449997,110.269997,113.459999,2570500,103.360593
"634",113.370003,115.160004,113.160004,114.220001,1115000,104.052945
"635",112.239998,114.919998,111.989998,113.75,1296700,103.62478
"636",114.279999,114.589996,112.449997,113.690002,957300,103.570123
"637",113.800003,115.010002,113.019997,113.949997,2637800,103.806975
"638",113.949997,115.669998,113.029999,113.639999,1056500,103.524571
"639",114.160004,114.75,113.139999,114.279999,620300,104.107602
"640",112.959999,113.639999,112.160004,113.510002,1078400,103.406145
"641",113.120003,113.480003,111.769997,112.519997,289500,102.504263
"642",112.610001,112.980003,110.889999,111.550003,510500,101.620611
"643",111.900002,112.080002,108.93,111.010002,865400,101.128678
"644",110.480003,112.290001,109.480003,109.669998,2159600,99.907951
"645",109.580002,112.540001,109.129997,112.489998,1139900,102.476935
"646",116.370003,119.019997,115.879997,118.07,2487000,107.560244
"647",118.57,121.059998,118.339996,119.339996,1731900,108.717195
"648",119.93,122.209999,119.400002,120.779999,2129100,110.029018
"649",120.730003,121.989998,120.260002,121.190002,1501000,110.402526
"650",121.040001,121.879997,119.830002,121.089996,976300,110.311422
"651",121.370003,123.720001,121.199997,121.519997,1869900,110.703147
"652",123.650002,123.690002,120.260002,122.900002,1462000,111.960313
"653",122.760002,123.360001,121.769997,122.989998,889500,112.042299
"654",122.839996,123.870003,122.5,122.800003,868000,111.869216
"655",122.639999,123.949997,122.260002,123.800003,1001800,112.780203
"656",122.709999,123.32,122.209999,122.959999,828300,112.01497
"657",123.510002,123.82,122.220001,123.459999,824700,112.470464
"658",125.150002,126.110001,123.709999,124.059998,1352600,113.017055
"659",123.610001,124.660004,122.669998,124.32,751000,113.253913
"660",124.400002,124.980003,122.75,123.129997,1017500,112.169837
"661",123.580002,124.57,122.540001,122.68,1378000,111.759895
"662",123.059998,124.339996,122.699997,123.93,930900,112.898629
"663",123.209999,124.970001,123.050003,123.540001,933900,112.543345
"664",123.269997,123.949997,121.849998,122.389999,1003700,111.495708
"665",122.080002,123.860001,122.059998,123.489998,1225300,112.497792
"666",125.5,126.949997,123.32,125.220001,3266600,114.073803
"667",123.989998,126.660004,122.5,126.370003,3616500,115.12144
"668",125.349998,126.980003,124.559998,124.760002,1433900,113.65475
"669",124.75,126.769997,124.75,125.75,1039600,114.556625
"670",121.43,124.82,120.910004,123.300003,2739100,112.32471
"671",123.279999,123.279999,120.769997,122.830002,1417700,111.896545
"672",123.510002,126.919998,123.5,126.519997,1468000,115.258082
"673",126.879997,126.879997,123.559998,124.099998,1325600,113.053495
"674",123.57,124.010002,122.5,122.669998,813500,112.65859
"675",123.599998,124.239998,122.389999,122.400002,1253500,112.410628
"676",122.800003,123.25,121.489998,123.199997,887300,113.145334
"677",123.080002,123.519997,122.010002,122.959999,1088400,112.924923
"678",120.900002,120.910004,118.07,120.389999,1901300,110.564667
"679",120.18,120.919998,116.330002,116.559998,1651300,107.047242
"680",116.309998,116.32,113.849998,115.529999,1664900,106.101304
"681",116.150002,117.849998,115.019997,117.339996,1296700,107.763583
"682",118.559998,120.68,115.510002,115.559998,1625400,106.128854
"683",115.779999,116.32,113.389999,115.5,1386600,106.073753
"684",115.879997,118.330002,115.290001,117.639999,1450000,108.039102
"685",117.239998,119.25,116.900002,116.900002,964200,107.359497
"686",116.949997,117.300003,115.139999,116.57,1041100,107.056427
"687",116.150002,117.489998,115.120003,116.550003,1333200,107.038063
"688",116.879997,117.330002,115.910004,116,959800,106.532947
"689",116.389999,118.279999,115.830002,117.300003,1034200,107.726853
"690",117.269997,118.269997,116.459999,117.209999,835700,107.644195
"691",118.019997,118.220001,116.650002,117.349998,908200,107.772769
"692",117.580002,119.279999,117.239998,118.150002,1231300,108.507481
"693",117.839996,118,116.599998,117.980003,1101100,108.351357
"694",118.18,119.470001,117.470001,118.629997,762400,108.948303
"695",118.989998,119.980003,118.660004,119.809998,725300,110.032001
"696",119.519997,120.239998,118.5,119.970001,1565400,110.178946
"697",118.709999,121.809998,118.239998,120.110001,1065600,110.30752
"698",120.360001,121.330002,119,119.93,807100,110.14221
"699",121.099998,122.790001,120.830002,122.32,907800,112.337155
"700",121.989998,122.879997,121.089996,121.089996,658000,111.207536
"701",121.809998,122.900002,121.209999,122.080002,761600,112.116744
"702",122.879997,124.650002,121.5,121.639999,2148700,111.712652
"703",122.599998,125,121.949997,124.540001,1087400,114.375977
"704",123.860001,124.440002,122.760002,124.129997,800500,113.999434
"705",124.25,125.410004,123.360001,125.160004,880200,114.945379
"706",125.230003,125.230003,122.410004,123.190002,970300,113.136155
"707",123.75,124.239998,122.510002,123.260002,1012500,113.200442
"708",123.07,123.120003,119.75,120.400002,1164100,110.573853
"709",120.550003,120.57,118.660004,118.800003,1185100,109.104435
"710",116.599998,118.169998,114.410004,118.040001,2383600,108.406458
"711",118.169998,123.279999,118.169998,122.68,1463200,112.667775
"712",123.290001,124.739998,122.639999,123.529999,1046400,113.448403
"713",123.699997,126.470001,123.599998,126.360001,903700,116.047442
"714",126.480003,128.210007,126.269997,127.160004,1298500,116.782154
"715",127,129.389999,126.559998,128.539993,1248800,118.04952
"716",127.510002,128.199997,123.18,124.129997,1507500,113.999434
"717",125.019997,127.440002,125,127.040001,1508200,116.671945
"718",126.290001,126.360001,123.169998,124.330002,1360200,114.183116
"719",124.790001,125.32,122.239998,123.940002,1109100,113.824946
"720",125.160004,127.93,124.709999,127.559998,1293800,117.149504
"721",127.949997,128.630005,126.739998,128.399994,1073400,117.920946
"722",129.050003,129.910004,127.349998,129.369995,1431300,118.811783
"723",130,132.039993,129.919998,131.5,1533400,120.767953
"724",133.5,135.979996,132.899994,134.910004,2776400,123.899657
"725",135.399994,136.270004,133.839996,135.5,1900700,124.441503
"726",135.690002,136.509995,133.440002,135.800003,1214900,124.717022
"727",136.259995,137.529999,135.589996,137.300003,1482300,126.094603
"728",136.869995,137.389999,135.550003,136.220001,1085600,125.102743
"729",137.149994,138.429993,136.059998,136.619995,1490700,125.470092
"730",138.229996,139,136.389999,138.800003,1553700,127.472184
"731",138.850006,140.339996,138.050003,138.679993,1155600,127.361968
"732",138.029999,139.529999,137.490005,138.839996,1064200,128.435042
"733",139.050003,139.919998,138.050003,138.839996,720800,128.435042
"734",138.330002,140.089996,137.259995,139.550003,1885000,129.091839
"735",139.660004,140.429993,138.740005,139.100006,844700,128.675566
"736",139.190002,140.389999,138.240005,140.360001,1252100,129.841134
"737",140.5,142.649994,140.270004,142.139999,917300,131.487736
"738",141.809998,142.399994,138.960007,139.759995,1328500,129.286094
"739",138.990005,141.270004,138.990005,139.360001,957600,128.916076
"740",140.580002,141.649994,140.110001,140.990005,983200,130.423925
"741",141.479996,143.559998,141.050003,143.110001,1094600,132.385043
"742",143.259995,144.169998,141.490005,142.429993,738700,131.755997
"743",143.179993,144.990005,140.850006,141.639999,1366000,131.025207
"744",139.789993,140,137.360001,138.449997,1460100,128.07427
"745",137.149994,138.449997,136.5,137.899994,944300,127.565485
"746",139.679993,142.529999,139.529999,140.580002,1036400,130.044648
"747",140.369995,141.009995,137.830002,138.479996,1085400,128.102021
"748",138.979996,139.380005,137.899994,138.119995,2453400,127.768999
"749",137.179993,139.059998,135.889999,135.889999,1072700,125.706124
"750",136.199997,138.220001,134.690002,138.100006,1309200,127.750508
"751",137.889999,138.5,135.279999,136.839996,1057800,126.584926
"752",135.979996,136.990005,133.009995,133.779999,1120700,123.754251
"753",133.5,135.190002,133.009995,134.940002,1155900,124.827322
"754",135.770004,138.100006,135.190002,137.5,1104600,127.195468
"755",137.960007,140.410004,137.509995,138.960007,1325100,128.546059
"756",136.690002,136.970001,134.240005,134.779999,1386800,124.679309
"757",135.490005,136.300003,133.460007,133.889999,907300,123.856008
"758",133.559998,137.050003,132.160004,136.520004,1137900,126.288915
"759",135.970001,137.110001,134.429993,135.139999,1028000,125.01233
"760",137,140.25,136.110001,138.389999,2189600,128.018769
"761",138.869995,140.399994,138.580002,139.300003,955100,128.860575
"762",140.25,140.25,137.679993,137.860001,830900,127.528489
"763",136.479996,136.509995,130.619995,132.169998,2678100,122.264907
"764",132.979996,133.610001,127.370003,129.690002,3216600,119.970767
"765",126.629997,127,121.839996,124.120003,3326000,114.818195
"766",126.419998,127.449997,125.550003,125.599998,2084600,116.187277
"767",127.510002,129.449997,126.620003,127.230003,1697100,117.695126
"768",128.070007,129.699997,127.550003,128.600006,1011900,118.962458
"769",128.399994,129.259995,127.889999,127.970001,1154400,118.379667
"770",129.279999,130.550003,128.270004,128.460007,1082600,118.83295
"771",128.380005,129.149994,124.910004,126.18,1674400,116.723812
"772",125.190002,127,124.57,126.139999,599500,116.686809
"773",127.410004,127.949997,125.550003,127.080002,623100,117.556366
"774",127.32,129.089996,126.779999,126.980003,1457100,117.463861
"775",127.209999,127.889999,125.419998,126.589996,1412000,117.103082
"776",126.440002,127.550003,125.970001,127.269997,993800,117.732122
"777",129.5,132.460007,128.100006,131.630005,2463300,121.765382
"778",131.410004,131.839996,129.770004,130.779999,1389400,120.979077
"779",130.779999,132.830002,130.559998,131.990005,1262500,122.098404
"780",132.509995,133.440002,131.179993,132.470001,1097500,122.542427
"781",133.139999,133.429993,130.910004,131.509995,859400,121.654366
"782",131.619995,133.990005,131.619995,133.100006,953800,123.125218
"783",133.300003,133.300003,132.020004,133.089996,935700,123.115959
"784",132.360001,133.649994,131.190002,133.380005,1431100,123.384234
"785",133.179993,133.589996,131.429993,131.520004,1272000,121.663625
"786",132.679993,132.779999,130.380005,131.130005,1276400,121.302853
"787",131.119995,131.669998,128.410004,130.160004,1445000,120.405546
"788",128.509995,131.220001,128.509995,130.979996,1140700,121.164086
"789",128.899994,133,128.800003,131.270004,1427500,121.432361
"790",132.5,134.339996,131.899994,133.070007,1205900,123.097468
"791",134.059998,134.75,132.610001,133.130005,923600,123.152969
"792",135.259995,138.070007,134.350006,137.440002,1513600,127.139967
"793",137.449997,140.179993,136.419998,139.850006,1412700,129.36936
"794",139.080002,141.059998,139.080002,140.899994,1004800,130.340659
"795",140.899994,141.449997,138.630005,139.179993,1039100,128.749558
"796",139.149994,139.820007,137.470001,139.009995,1146100,128.5923
"797",138.470001,140.149994,137.559998,139.449997,1075000,129.934039
"798",139.080002,139.529999,137.270004,138.130005,703600,128.704122
"799",137.410004,139.369995,137.070007,138.429993,627900,128.983639
"800",138.899994,140.380005,138.110001,139.619995,739400,130.092437
"801",139.589996,140.639999,139.130005,140.169998,2268500,130.604908
"802",139.029999,139.610001,137.690002,139.080002,956600,129.589292
"803",139.360001,140.820007,138.470001,138.570007,846000,129.114099
"804",138.339996,141.309998,138.009995,139.179993,897700,129.68246
"805",139.360001,140.789993,139.119995,139.899994,1243800,130.353329
"806",139.699997,140.669998,138.179993,139.039993,837700,129.552014
"807",139.550003,141.889999,139.380005,141.259995,700500,131.620524
"808",141.259995,142.25,140.839996,141.929993,541300,132.244802
"809",141.789993,146.039993,141.789993,142.940002,1278900,133.185889
"810",141.190002,141.960007,138.75,139.210007,981400,129.710426
"811",139.380005,141.5,138.699997,140.770004,1005400,131.16397
"812",140.5,142.679993,140.330002,141.869995,930000,132.188898
"813",142.589996,142.639999,140.259995,141.039993,705200,131.415535
"814",142.300003,143.880005,141.300003,141.679993,1293500,132.011862
"815",141.509995,142.380005,140.5,141.380005,1409500,131.732345
"816",141.600006,143.5,141.240005,142.690002,706600,132.952949
"817",143.729996,144.169998,141.229996,143.429993,916200,133.642443
"818",143.419998,146.360001,143.330002,145.350006,1020900,135.431436
"819",146.470001,149.899994,146.270004,149.240005,1377500,139.055985
"820",149.740005,151.190002,148.860001,150.869995,1144000,140.574746
"821",151.25,151.25,148.740005,149.649994,543400,139.437996
"822",150.100006,150.809998,148.899994,150.350006,464400,140.09024
"823",151.889999,152.610001,149.710007,149.979996,879700,139.745479
"824",150.429993,152.199997,150.300003,150.759995,764800,140.472251
"825",150.410004,153.470001,150.080002,153.029999,1110900,142.587352
"826",153.800003,155,152.800003,154.559998,917900,144.012945
"827",154.990005,155.869995,153.869995,155.220001,1391600,144.627911
"828",155.039993,155.639999,154.210007,155.029999,836600,144.450874
"829",154.570007,157.490005,154.360001,156.119995,692800,145.46649
"830",156.720001,158.130005,155.130005,157.610001,1609200,146.854818
"831",158.009995,159.850006,157.899994,159.740005,1101100,148.839473
"832",159.020004,159.240005,157.309998,158,788200,147.218204
"833",156.419998,158.889999,155.389999,158.009995,1074200,147.227517
"834",157.809998,160.149994,157.740005,160.070007,1675300,149.146956
"835",159.279999,161.619995,158.839996,161.350006,940300,150.339609
"836",161.759995,162.330002,159.110001,160.660004,2177700,149.696692
"837",159.110001,161.059998,158.809998,160.179993,996400,149.249436
"838",159.029999,160.589996,158.139999,159.039993,1109500,148.187229
"839",159.690002,161.529999,156.789993,157.210007,1538100,146.48212
"840",158.389999,158.949997,155.770004,157.729996,1309100,146.966625
"841",159,163.660004,159,162.350006,1326600,151.27137
"842",162.309998,166.779999,162.309998,166.610001,1147900,155.240665
"843",165.75,167.809998,164.660004,167.149994,882000,155.74381
"844",167.759995,170.160004,166.199997,167.199997,1707300,155.790401
"845",168.199997,170.789993,167.360001,168.580002,995700,157.076235
"846",168.399994,169.839996,167.110001,169.460007,992000,157.896189
"847",171.210007,172.75,170.149994,171.919998,1007200,160.188313
"848",172.429993,173.339996,171.630005,173.130005,908700,161.31575
"849",173.139999,173.380005,168.309998,169.990005,1727100,158.390021
"850",169.669998,170.190002,166.190002,166.460007,1467600,155.100907
"851",167.759995,173.220001,166.899994,172.850006,1506800,161.054858
"852",168.059998,168.910004,163.800003,168.179993,2638600,156.703522
"853",168.080002,168.880005,165.5,168.399994,1176000,156.908511
"854",168.889999,168.889999,166.759995,168.800003,740900,157.281224
"855",169.990005,171.970001,168,169.550003,918900,157.980044
"856",168.580002,169.529999,165.630005,166.25,1056800,154.905231
"857",166.960007,167.949997,166.419998,167.699997,816300,156.256281
"858",167.880005,168.380005,165.919998,166.490005,1035200,155.128859
"859",165,166.380005,164.539993,165.199997,1092500,154.857007
"860",166.75,166.889999,163.419998,164.380005,1270000,154.088354
"861",165.050003,165.350006,159.369995,159.509995,2622700,149.52325
"862",159.860001,164.240005,159.860001,163.710007,2471800,153.460304
"863",163.990005,166.179993,162.949997,165.029999,725200,154.697652
"864",164.820007,167.649994,164.399994,167.380005,2799100,156.900527
"865",165.75,170.240005,165.600006,170.210007,1024100,159.553346
"866",170.119995,170.309998,167.759995,168.509995,712100,157.95977
"867",168.509995,169.660004,165.600006,166.389999,1411200,155.972505
"868",164.550003,166.639999,163,163.589996,905100,156.163416
"869",163.190002,163.809998,158.139999,159.199997,1396500,151.972712
"870",160.470001,160.960007,157.479996,158.389999,780100,151.199486
"871",159.970001,165,159.320007,163.529999,2878200,156.106142
"872",163.570007,164.020004,161.119995,162.449997,717900,155.07517
"873",163.149994,164.610001,162.899994,163.669998,638600,156.239786
"874",163.720001,164.830002,163.009995,164,544200,156.554807
"875",164.190002,166.449997,163.5,165.559998,617600,158.043984
"876",165.850006,167.410004,164.949997,165.869995,565500,158.339909
"877",165.570007,167.369995,164.119995,164.740005,750100,157.261218
"878",164,165.369995,161.880005,163.309998,1287300,155.896129
"879",162.720001,168.990005,162.130005,167.779999,1568600,160.163203
"880",167.669998,172.869995,167.100006,171.410004,1694200,163.628415
"881",173,174,169.720001,173.160004,1383800,165.298969
"882",173.5,179.119995,173.5,178.529999,2595100,170.42518
"883",178.490005,181.759995,176.410004,181.149994,1742100,172.926233
"884",181.240005,183.440002,180.020004,180.699997,1598900,172.496665
"885",180.839996,182.410004,178.479996,179.490005,1277800,171.341604
"886",181.020004,182.259995,179.919998,181.759995,968600,173.508542
"887",183.050003,185.410004,181.240005,182.820007,1282500,174.520432
"888",183.229996,184.009995,180.839996,182.479996,1061700,174.195856
"889",183.529999,186.960007,181.5,186.669998,1145500,178.195643
"890",187.350006,187.350006,183.059998,185.110001,1047300,176.706466
"891",186.009995,186.070007,181.889999,185.350006,1534600,176.935575
"892",186.649994,186.649994,184.009995,185.149994,801700,176.744643
"893",185.990005,190.800003,185.179993,189.25,862500,180.658519
"894",189.350006,191.580002,188.809998,191.039993,692400,182.367251
"895",191.210007,191.899994,190.029999,191.25,587500,182.567724
"896",190.830002,194.389999,190.699997,193.289993,1948600,184.515107
"897",193.300003,194.529999,191.830002,194.210007,731500,185.393354
