"","ARG.Open","ARG.High","ARG.Low","ARG.Close","ARG.Volume","ARG.Adjusted"
"920",100.849998,101.169998,99.32,100.970001,593000,97.989357
"921",100.349998,101.57,99.82,101,794000,98.01847
"922",100.970001,102.720001,100.879997,102.639999,304200,99.610057
"923",103.269997,104.360001,102.82,104.190002,443300,101.114304
"924",104.059998,104.68,103.550003,104.349998,415000,101.269577
"925",104.540001,105.230003,103.769997,105.059998,421600,101.958617
"926",105.209999,106.239998,104.769997,104.980003,596100,101.880984
"927",104.199997,106.519997,104.160004,106.139999,414900,103.006737
"928",106.040001,106.959999,105.639999,106.410004,351800,103.26877
"929",106.620003,106.889999,106.059998,106.510002,339000,103.365817
"930",106.459999,107.32,105.300003,105.389999,242400,102.278877
"931",105.529999,106,104.620003,105.419998,400200,102.30799
"932",105.889999,106.209999,105.150002,105.199997,300800,102.094483
"933",105.089996,106.050003,104.709999,104.720001,486000,101.628657
"934",104.760002,106.93,104.489998,105.650002,586500,102.531204
"935",105.720001,106.540001,105.260002,105.720001,346700,102.599137
"936",105.669998,107.690002,105.540001,107.529999,461900,104.355703
"937",107.790001,108.470001,107.160004,107.800003,326300,104.617737
"938",106.919998,107.650002,106.059998,106.580002,409700,103.43375
"939",107.599998,107.800003,106.629997,107.449997,576900,104.278063
"940",107.739998,107.879997,107.25,107.410004,463800,104.23925
"941",107.510002,108.379997,107.510002,108.099998,356800,104.908876
"942",108.57,108.68,107.459999,107.580002,387800,104.40423
"943",107.5,108.339996,107.199997,108.32,414600,105.122383
"944",108.239998,108.669998,107.589996,107.709999,556100,104.53039
"945",107.07,107.220001,105.779999,107.139999,674700,104.442657
"946",107.349998,107.809998,106.959999,107.349998,742000,104.647369
"947",107.040001,107.110001,105.980003,106.089996,372100,103.419088
"948",106.349998,107.150002,106.309998,106.660004,432800,103.974745
"949",106.889999,107.970001,106.330002,107.790001,250200,105.076294
"950",107.389999,108.699997,106.900002,107.349998,289500,104.647369
"951",106.589996,107.82,106.419998,107.449997,402000,104.74485
"952",108.43,109.050003,107.510002,107.919998,1103300,105.203018
"953",108.150002,108.910004,106.68,106.790001,316500,104.10147
"954",107.129997,107.599998,106.43,106.910004,371100,104.218451
"955",107.080002,107.529999,106.370003,106.580002,457600,103.896758
"956",106.25,106.580002,105.580002,105.730003,453200,103.068159
"957",105.879997,106.900002,105.699997,105.900002,488700,103.233877
"958",106.260002,106.830002,105.029999,106.510002,734500,103.82852
"959",106.709999,107.5,106.029999,107.5,390300,104.793594
"960",107.480003,107.82,106.940002,107.639999,503800,104.930069
"961",107.910004,108.360001,107.5,107.870003,642300,105.154282
"962",108,108.440002,106.330002,106.400002,423900,103.721289
"963",106.169998,106.559998,104.290001,104.349998,477100,101.722897
"964",104.169998,104.860001,103.839996,104.18,396100,101.557178
"965",104.199997,106.019997,104,105.760002,450800,103.097402
"966",105.809998,106.610001,103.989998,104.400002,475900,101.771641
"967",104.529999,105.910004,104.309998,104.559998,717500,101.927609
"968",105.050003,105.93,104.260002,104.75,307400,102.112828
"969",104.970001,105.790001,104.190002,105.690002,244900,103.029165
"970",106.669998,107.849998,106.440002,107.389999,651500,104.686363
"971",107.309998,108.290001,107.269997,107.940002,492200,105.222519
"972",108,108.93,107.699997,108.379997,594600,105.651437
"973",108.370003,109.559998,108.089996,108.879997,602400,106.138849
"974",109.07,109.07,108.019997,108.279999,434300,105.553956
"975",108.699997,108.760002,107.629997,107.860001,246500,105.144531
"976",107.629997,107.629997,106.629997,107.110001,258300,104.413413
"977",107.669998,108.300003,106.790001,107.660004,429400,104.949569
"978",107.029999,107.639999,105.839996,105.970001,5e+05,103.302114
"979",105.949997,106.75,105.510002,106.260002,670600,103.584814
"980",105,105,101.360001,102.349998,2162400,99.773248
"981",102.5,106.309998,102.360001,105.709999,1598600,103.048658
"982",105.25,106.339996,104.709999,106.18,481500,103.506826
"983",105.860001,106.360001,105.370003,105.580002,430100,102.921933
"984",105.849998,105.970001,104.940002,105.489998,474900,102.834195
"985",105.510002,106.260002,104.730003,105.129997,412400,102.483258
"986",105.269997,105.529999,104.589996,105.260002,421600,102.60999
"987",105.900002,106.68,105.790001,106.550003,696700,103.867514
"988",106.870003,107.260002,106.459999,106.730003,359500,104.042983
"989",106.980003,107.489998,106.589996,106.949997,376100,104.257438
"990",107.019997,107.019997,105.43,105.889999,500200,103.224127
"991",105.760002,106.75,105.239998,106.57,823300,103.887007
"992",105.93,107.169998,105.629997,106.370003,264900,103.692045
"993",106.059998,106.43,104.510002,104.639999,422900,102.005596
"994",104.900002,105.160004,104.300003,104.720001,418700,102.083584
"995",104.980003,105.139999,104.5,105.010002,450800,102.366284
"996",105.139999,105.690002,104.910004,105.660004,309900,102.999921
"997",105.57,106.330002,105.360001,105.440002,278000,102.785459
"998",105.650002,105.760002,104.709999,105.110001,361000,102.463765
"999",105.110001,106.699997,104.370003,106.629997,453400,103.945494
"1000",106.139999,106.5,105.959999,106.32,265000,103.643301
"1001",106.440002,107.889999,106.300003,107.480003,393800,104.774101
"1002",106.75,107.360001,106.419998,106.980003,270300,104.286689
"1003",106.809998,107.550003,106.589996,107.419998,251500,104.715606
"1004",107.550003,108.440002,106.82,108.43,313200,105.700181
"1005",108.43,109.919998,108.019997,109.699997,602200,106.938204
"1006",109.379997,109.790001,108.910004,109.559998,443200,106.801729
"1007",109.110001,109.889999,108.610001,109.860001,369600,107.09418
"1008",108.949997,109.110001,107.559998,107.629997,515900,105.448229
"1009",107.730003,107.870003,105.980003,106.099998,523900,103.949245
"1010",106.25,106.489998,105.529999,106.110001,423900,103.959044
"1011",106.160004,106.300003,105.639999,105.989998,386900,103.841474
"1012",106.290001,107.690002,106.010002,107.139999,431000,104.968164
"1013",107.150002,109.489998,106.669998,109.419998,807200,107.201945
"1014",109.419998,109.68,108.239998,108.410004,441800,106.212424
"1015",108.400002,109.07,107.949997,108.809998,536600,106.60431
"1016",108.599998,109.25,108.32,108.580002,190800,106.378976
"1017",107.82,109.089996,107.82,108.239998,534800,106.045865
"1018",108.010002,109.690002,108.010002,109.519997,583300,107.299916
"1019",109.300003,109.540001,108.220001,109.019997,324400,106.810052
"1020",108.769997,110,108.580002,109.949997,790100,107.7212
"1021",109.68,109.860001,108.059998,108.910004,1465100,106.702289
"1022",109.010002,109.349998,108.309998,108.879997,439100,106.67289
"1023",108.629997,108.970001,108.440002,108.910004,294200,106.702289
"1024",108.949997,109.57,108.419998,109.480003,146900,107.260734
"1025",109.059998,109.459999,108.639999,109.419998,311200,107.201945
"1026",109.470001,110.220001,108.989998,110.07,471100,107.83877
"1027",110.330002,110.709999,109.5,110.029999,446600,107.79958
"1028",108.690002,110.050003,108.690002,109.5,267900,107.280325
"1029",109.260002,109.610001,108.959999,109.339996,267600,107.123565
"1030",110.07,110.290001,109.839996,110.07,215900,107.83877
"1031",109.940002,110.709999,109.370003,109.760002,283700,107.535057
"1032",110.370003,110.690002,110.029999,110.68,338800,108.436406
"1033",110.400002,110.519997,108.980003,109.279999,407100,107.064784
"1034",109.190002,109.190002,107.93,108.800003,631500,106.594518
"1035",108.309998,108.82,108.040001,108.489998,247700,106.290797
"1036",109.110001,109.410004,108.800003,108.910004,225200,106.702289
"1037",108.879997,110.57,108.43,110.470001,515700,108.230663
"1038",110.68,111.400002,108.5,108.989998,686500,106.780661
"1039",108.989998,110.529999,108.709999,110.5,446000,108.260054
"1040",110.410004,110.870003,110.029999,110.519997,502900,108.279645
"1041",110.510002,111.18,108.940002,108.970001,554200,106.76107
"1042",109.230003,109.769997,108.650002,109.379997,421500,107.162755
"1043",108.889999,109.449997,106.669998,106.919998,634900,104.752623
"1044",106.720001,107.519997,106.220001,107.339996,429000,105.164107
"1045",107.529999,108.860001,107.07,108.580002,334300,106.378976
"1046",107.860001,108.449997,106.720001,107.169998,423200,104.997555
"1047",107,108.830002,107,108.589996,559600,106.388768
"1048",108.809998,109.300003,106.43,106.779999,766900,104.615461
"1049",107.239998,109.220001,106.559998,109.089996,443900,106.878633
"1050",109.160004,109.5,108.870003,109.010002,256100,106.80026
"1051",109.07,109.489998,108.540001,109.339996,315300,107.123565
"1052",109.830002,110.150002,109.160004,109.959999,196200,107.731
"1053",109.870003,110.25,109.080002,109.279999,444700,107.064784
"1054",109.459999,109.93,107.610001,108.419998,1410700,106.222216
"1055",109.239998,110.440002,108.980003,110.209999,582900,107.975932
"1056",110.230003,110.440002,109.529999,110.169998,327400,107.936742
"1057",110.160004,110.360001,109.599998,109.970001,233700,107.740799
"1058",110.139999,110.739998,109.650002,110.389999,188700,108.152283
"1059",110.07,110.419998,109.540001,109.970001,196000,107.740799
"1060",110.370003,110.510002,109.919998,110.349998,153200,108.113093
"1061",110.629997,110.82,110.029999,110.269997,173000,108.034713
"1062",110.18,110.370003,109.540001,109.779999,243200,107.554648
"1063",109.410004,110.43,109.029999,110.089996,153100,107.858362
"1064",110.400002,110.459999,109.849998,110.379997,166200,108.142484
"1065",110.559998,110.75,109.839996,110.279999,173400,108.044513
"1066",110.629997,110.699997,110.110001,110.169998,159200,107.936742
"1067",110.120003,110.730003,110.110001,110.400002,200300,108.162083
"1068",110.529999,110.889999,109.849998,110.889999,154000,108.642148
"1069",110.559998,111.199997,110.25,110.470001,155800,108.230663
"1070",110.449997,110.510002,108.940002,109,286500,106.790461
"1071",109,109.300003,108.440002,109.160004,289700,106.947221
"1072",108.099998,109.080002,107.709999,108.139999,379000,106.484416
"1073",108.230003,108.870003,107.949997,108.779999,368400,107.114617
"1074",109.279999,110.230003,108.800003,110.010002,407100,108.32579
"1075",109.900002,111.050003,109.5,110.370003,279400,108.680279
"1076",110.970001,111.57,110.57,110.949997,362200,109.251393
"1077",111.389999,112.480003,111,112.059998,436300,110.3444
"1078",112.449997,113.489998,112.080002,113.099998,574900,111.368479
"1079",112.760002,113.739998,112.139999,112.25,479200,110.531494
"1080",112.300003,112.629997,111.809998,111.860001,378500,110.147465
"1081",111.980003,113.349998,111.730003,113.190002,436200,111.457105
"1082",112.879997,112.879997,111.470001,111.589996,354900,109.881595
"1083",111.639999,112.510002,111.410004,112.419998,262600,110.698889
"1084",111.599998,112.839996,111.599998,112.550003,451900,110.826904
"1085",112.550003,112.660004,110.57,110.650002,371800,108.955991
"1086",110.370003,110.599998,108.949997,109,441100,107.33125
"1087",108.839996,109.629997,108.309998,109.300003,434200,107.62666
"1088",109.720001,110.330002,109.550003,109.93,339700,108.247012
"1089",110.82,110.82,109.139999,109.330002,297900,107.6562
"1090",108.660004,109.559998,108.260002,108.260002,418900,106.602581
"1091",108.260002,109.529999,107.639999,109.339996,413400,107.666041
"1092",109.080002,109.349998,106.559998,106.839996,339700,105.204315
"1093",106.639999,107.339996,105.699997,105.739998,424200,104.121157
"1094",105.919998,106.349998,103.449997,103.550003,311100,101.964691
"1095",104,105.57,103.639999,104.510002,519900,102.909992
"1096",103.440002,106.330002,102.489998,106.110001,512100,104.485496
"1097",105.080002,108.699997,105.019997,108.220001,540300,106.563193
"1098",108.970001,109.849998,108.349998,109.25,393600,107.577423
"1099",109.18,110.800003,109.18,110.769997,518800,109.074149
"1100",111.699997,114.290001,111.629997,113.849998,560600,112.106997
"1101",114.309998,114.889999,111.080002,111.339996,1008900,109.635422
"1102",112.629997,112.870003,108.599998,109.059998,990800,107.390329
"1103",109.160004,110.25,108.800003,110.019997,572900,108.335631
"1104",109.220001,109.220001,107.459999,107.980003,561800,106.326869
"1105",108.580002,109.550003,108.339996,109.550003,392800,107.872833
"1106",109.25,109.769997,106.989998,108.68,1209600,107.01615
"1107",108.120003,109.870003,108.050003,109.209999,342600,107.538034
"1108",110.449997,111.75,109.57,111.540001,830700,109.832365
"1109",111.790001,111.970001,110.129997,111.379997,403000,109.674811
"1110",111.379997,112.110001,110.709999,111.459999,400800,109.753588
"1111",111.940002,112.410004,111.379997,112.129997,258500,110.413328
"1112",112,114.110001,112,113.769997,302400,112.02822
"1113",113.769997,114.589996,113.209999,114.239998,341900,112.491026
"1114",113.830002,114.129997,113.5,113.910004,187000,112.166083
"1115",113.769997,114.769997,113.349998,114.309998,222900,112.559954
"1116",114.139999,114.860001,114.089996,114.360001,180100,112.609191
"1117",114.440002,115.139999,113.889999,114.910004,332400,113.150774
"1118",115.010002,115.080002,113.970001,114.279999,243700,112.530414
"1119",113.900002,114.510002,113.529999,114.419998,248400,112.66827
"1120",114.690002,116.019997,113.93,115.790001,293400,114.017299
"1121",115.860001,116.220001,115.050003,115.75,223300,113.97791
"1122",115.050003,116.620003,115.050003,116.57,225400,114.785356
"1123",118,118.75,116.870003,117.25,402300,115.454946
"1124",117.389999,117.389999,116.389999,117.089996,276500,115.297392
"1125",117.18,117.760002,116.669998,116.75,424600,114.9626
"1126",116.709999,117.550003,115.910004,117.470001,186100,115.671579
"1127",117.489998,117.639999,115.559998,115.629997,269600,113.859745
"1128",114.919998,115.900002,113.93,114,636400,112.254702
"1129",114.25,114.510002,113.870003,114.129997,814800,112.382709
"1130",114.150002,114.809998,113.910004,114.099998,814500,112.35317
"1131",114,115.790001,113.629997,115.760002,902300,113.987759
"1132",116.129997,116.940002,115.93,116.239998,428200,114.460406
"1133",116.260002,116.779999,114.790001,114.860001,705900,113.101536
"1134",113.800003,114.410004,113.550003,114.160004,478700,112.412256
"1135",113.68,113.870003,111.769997,111.970001,1118500,110.789543
"1136",112.300003,113.599998,112.300003,112.919998,609200,111.729524
"1137",112.419998,112.919998,110.150002,110.160004,356700,108.998627
"1138",110.449997,110.779999,109.690002,110.199997,468600,109.038199
"1139",110.050003,111.489998,109.470001,109.959999,396800,108.800731
"1140",110.779999,113.099998,110.25,112.889999,396700,111.699842
"1141",114.220001,114.970001,113.779999,114.940002,435900,113.728232
"1142",115.68,116.360001,114.790001,115.029999,517100,113.81728
"1143",115.120003,116.68,115.120003,116.540001,366800,115.311363
"1144",117.169998,118.160004,116.870003,117.980003,262400,116.736184
"1145",117.949997,118.239998,117.510002,117.559998,106200,116.320606
"1146",117.800003,118.459999,117.209999,117.959999,204100,116.71639
"1147",117.75,118.32,117.010002,117.82,125600,116.577867
"1148",117.379997,117.940002,116.449997,116.519997,166000,115.291569
"1149",116.959999,117.18,115.139999,115.18,190600,113.9657
"1150",115.440002,116,114.150002,115.25,284400,114.034962
"1151",114.25,115.239998,113.089996,113.559998,298400,112.362776
"1152",113.769997,114.32,112.139999,112.470001,284800,111.284271
"1153",113.010002,113.639999,112.32,113.540001,310700,112.342991
"1154",114.230003,115.410004,113.68,115.099998,349500,113.886542
"1155",115.400002,115.400002,113.209999,113.230003,181800,112.036261
"1156",113.339996,113.790001,112.029999,113.040001,260800,111.848262
"1157",113.959999,114.550003,111.470001,112.449997,308900,111.264478
"1158",110.199997,112.139999,110.199997,111.870003,313000,110.690599
"1159",111.870003,113.290001,111.339996,111.440002,263300,110.265132
"1160",111.459999,111.730003,110.029999,110.480003,651200,109.315253
"1161",111.400002,112.300003,111.010002,112.139999,290300,110.957749
"1162",111.730003,112.860001,111.699997,112.690002,257500,111.501953
"1163",113.419998,114.529999,112.809998,114.510002,219300,113.302765
"1164",114.059998,114.449997,113.139999,113.889999,363700,112.689299
"1165",113.449997,114.150002,113.010002,114.099998,263500,112.897084
"1166",112.57,114.410004,112.57,113.489998,503200,112.293515
"1167",113.75,114.660004,112.360001,112.449997,505500,111.264478
"1168",112.720001,113.489998,111.699997,113.080002,404100,111.887841
"1169",112.110001,113.580002,112.110001,112.639999,614600,111.452477
"1170",113.339996,114.339996,112.209999,114.18,498600,112.976243
"1171",112.779999,114.599998,111.669998,113.040001,655400,111.848262
"1172",111.050003,114,111.050003,112.099998,501700,110.91817
"1173",112.589996,115.940002,112.589996,115.889999,540200,114.668214
"1174",115.910004,116.449997,114.900002,115.330002,483300,114.11412
"1175",115,115.339996,113.489998,113.980003,319400,112.778354
"1176",114.489998,114.989998,113.330002,114.540001,284100,113.332448
"1177",114.25,114.910004,113.769997,114.5,207000,113.292869
"1178",114.739998,114.839996,113.459999,113.989998,535300,112.788243
"1179",114.230003,115.349998,113.919998,115.269997,329800,114.054748
"1180",114.660004,116.089996,113.900002,115.940002,463600,114.71769
"1181",115.900002,116.489998,115.290001,116.330002,267200,115.103578
"1182",115.839996,116.879997,115.839996,116.519997,421700,115.291569
"1183",116.519997,118.129997,115.290001,117.470001,1194600,116.231558
"1184",117.029999,117.889999,116.550003,117.239998,309400,116.00398
"1185",117.330002,117.459999,116.830002,117.080002,209200,115.845671
"1186",117,117.760002,116.879997,117.309998,284200,116.073242
"1187",117.410004,117.419998,116.470001,117.139999,254400,115.905036
"1188",117.5,117.800003,116.239998,117.220001,413400,115.984194
"1189",117.220001,119,116.639999,118.900002,411800,117.646483
"1190",118.540001,118.540001,116.209999,116.720001,626400,115.489465
"1191",116.040001,116.199997,114.190002,116.139999,739600,114.915578
"1192",116.540001,116.540001,115.510002,116.230003,422300,115.004633
"1193",115.68,116.309998,114.959999,115.790001,526000,114.56927
"1194",115.709999,117.099998,115.150002,116.68,607100,115.449886
"1195",115.769997,116.089996,114.389999,114.650002,579800,113.441289
"1196",114.089996,114.629997,113.68,113.889999,369100,113.232498
"1197",114.290001,115.639999,113.760002,115.489998,292300,114.823259
"1198",115.220001,115.220001,114.059998,114.839996,474600,114.17701
"1199",115.129997,115.75,114.610001,115.379997,439500,114.713894
"1200",115.099998,115.139999,113.980003,114.669998,335600,114.007994
"1201",114.400002,115.970001,113.559998,115.300003,751300,114.634361
"1202",114.519997,114.93,112.669998,113.010002,653000,112.357581
"1203",108.690002,109.199997,107.07,107.279999,1840900,106.660658
"1204",106.360001,107.059998,104.760002,105.309998,1136000,104.70203
"1205",105.389999,106.650002,105.389999,105.480003,961800,104.871054
"1206",105.860001,106.209999,104.360001,104.370003,529800,103.767461
"1207",104.370003,104.580002,103.620003,103.889999,576800,103.290229
"1208",104.220001,104.489998,102.669998,104.290001,819800,103.687921
"1209",105.169998,107.419998,104.989998,107.169998,730700,106.551292
"1210",106.830002,107.410004,105.970001,106.110001,697400,105.497414
"1211",106.099998,106.309998,104.550003,105.089996,994900,104.483298
"1212",105.510002,106.07,104.959999,105.779999,462600,105.169317
"1213",105.639999,106.449997,104.879997,105.900002,433600,105.288627
"1214",105.900002,106.57,105.730003,106.040001,403200,105.427819
"1215",106.529999,106.830002,105.839996,106.709999,534300,106.093949
"1216",106.919998,107.150002,106.25,106.690002,544100,106.074067
"1217",106.809998,107.139999,106.32,106.57,266800,105.954758
"1218",106.5,106.949997,105.599998,105.75,269000,105.139492
"1219",105.75,106.25,105.120003,105.389999,522700,104.78157
"1220",105.879997,106.410004,105.410004,105.480003,406300,104.871054
"1221",105.470001,105.919998,104.650002,105.160004,440200,104.552902
"1222",104.900002,105.699997,104.230003,104.739998,469900,104.135321
"1223",105.419998,106.050003,105.080002,105.559998,380500,104.950586
"1224",105.529999,105.660004,104.769997,104.949997,418500,104.344107
"1225",105.18,105.510002,104.099998,104.940002,972100,104.33417
"1226",104.959999,105.610001,104.769997,104.949997,477400,104.344107
"1227",104.949997,105.620003,104.809998,105.510002,632500,104.900879
"1228",105.940002,106.400002,105.580002,105.919998,733000,105.308509
"1229",105.449997,105.910004,104.480003,105.239998,458800,104.632434
"1230",104.489998,104.980003,104.099998,104.330002,725600,103.727691
"1231",105.25,106.379997,101.199997,101.279999,1159700,100.695296
"1232",101.510002,102.650002,101.510002,102.07,657300,101.480737
"1233",102.07,103.059998,101.790001,102.230003,455900,101.639817
"1234",102.050003,102.779999,101.389999,101.730003,445500,101.142703
"1235",101.949997,102.629997,100.580002,100.839996,610900,100.257834
"1236",100.610001,101.339996,100.360001,101.010002,655900,100.426859
"1237",101.900002,102.18,100.800003,100.870003,1045900,100.287667
"1238",100.529999,101.300003,100.529999,100.629997,571500,100.049047
"1239",100.470001,100.769997,99.610001,100.290001,546600,99.711014
"1240",100.339996,101.470001,100.110001,101.080002,975700,100.496454
"1241",101.730003,103.260002,101.419998,103,907100,102.405368
"1242",103.110001,103.160004,102.419998,103.040001,1087700,102.445138
"1243",103.040001,104.050003,102.760002,103.870003,735000,103.270348
"1244",103.959999,104.199997,103.419998,103.620003,425900,103.021791
"1245",103.790001,104.370003,103.440002,103.82,507700,103.220634
"1246",103.540001,104.050003,103.029999,104,416300,103.399595
"1247",104.160004,104.5,103.470001,104.269997,656600,103.668033
"1248",103.949997,104.129997,102.599998,103.230003,947400,102.634043
"1249",102.889999,104.010002,102.699997,103.709999,442200,103.111268
"1250",104.830002,105.769997,104.040001,104.300003,632800,103.697866
"1251",103.220001,103.480003,101.470001,101.940002,872400,101.35149
"1252",102.029999,103.139999,101.559998,102.760002,528300,102.166756
"1253",102.400002,104.010002,102.400002,103.349998,450700,102.753346
"1254",103.589996,104.790001,103.25,104.779999,693900,104.175091
"1255",104.040001,104.410004,103.519997,104,623400,103.399595
"1256",103.559998,104.18,103.040001,103.660004,561000,103.061561
"1257",103.389999,103.889999,102.93,102.980003,399400,102.385487
"1258",103.169998,103.959999,102.900002,103.519997,675100,102.922363
"1259",103.639999,104.220001,103.449997,103.93,457300,103.329999
