"","GS.Open","GS.High","GS.Low","GS.Close","GS.Volume","GS.Adjusted"
"891",174.660004,175.789993,173.75,175.160004,3754300,171.810395
"892",175.880005,176.690002,175.5,176.470001,1585300,173.095341
"893",176.669998,176.679993,175.440002,176.160004,781300,172.791272
"894",176.600006,176.759995,175.179993,176.449997,1320100,173.075719
"895",176.389999,176.449997,175.570007,176.350006,1716900,172.977641
"896",176.5,177.119995,175.259995,175.729996,1241000,172.369487
"897",176.220001,177.440002,176.220001,177.259995,1663900,173.870227
"898",176.949997,178.380005,176.360001,176.889999,1982100,173.507308
"899",176.350006,178.850006,176.220001,178.149994,2147400,174.743207
"900",179.149994,181.130005,178.880005,179.369995,2954000,175.939878
"901",180.729996,180.979996,177.520004,178.289993,2734700,174.880529
"902",178.5,178.899994,177.259995,178.440002,2208600,175.02767
"903",179.080002,179.080002,176.610001,177.399994,2149500,174.00755
"904",177.399994,178.710007,177,178.389999,2506500,174.978623
"905",178.300003,178.300003,175.690002,175.880005,2823800,172.516627
"906",176.259995,177.5,175.710007,176.600006,2208800,173.22286
"907",177,179.740005,177,178.75,3540200,175.331739
"908",178.75,178.789993,174.5,175.169998,4712200,171.820198
"909",175.009995,177.279999,174.5,176.279999,3451000,172.908972
"910",175.100006,175.589996,171.339996,173.199997,5141200,169.88787
"911",173.449997,174.639999,172.779999,173.679993,2476900,170.358686
"912",172.419998,172.419998,169.020004,170.75,3977700,167.484724
"913",168.529999,169.960007,167.220001,167.639999,4156200,164.434197
"914",167.080002,167.600006,163.429993,164.690002,5589600,161.540613
"915",165.029999,166.550003,164.589996,166.25,3170400,163.070778
"916",163.970001,166.100006,163.619995,163.899994,3473700,160.765712
"917",165.330002,166.169998,164.570007,165.839996,2829400,162.668615
"918",163.800003,165.979996,163.300003,164.119995,3415500,160.981506
"919",165.149994,165.520004,159.770004,159.820007,5079700,156.763747
"920",160.899994,162.570007,159.850006,161.759995,3346600,158.666636
"921",160.589996,162.649994,160.320007,160.419998,3212900,157.352265
"922",161.160004,162,160.100006,161.75,3798000,158.656833
"923",162.779999,162.899994,160.270004,161.929993,4879900,158.833383
"924",161.020004,161.770004,160.279999,161,4321700,157.921175
"925",161.210007,164.960007,160.309998,164.389999,4996300,161.246347
"926",164.5,165.229996,163.229996,163.5,3046600,160.373367
"927",162.550003,164.399994,162.100006,164.059998,3119600,160.922656
"928",163.330002,164.5,162.929993,163.720001,3287900,160.589161
"929",164.039993,165.589996,163.720001,164.649994,3399900,161.50137
"930",163.910004,166.179993,162.979996,163.259995,3669700,160.137951
"931",163.490005,164.970001,162.669998,164.5,2631900,161.354244
"932",164.300003,165.649994,164.149994,164.5,2594500,161.354244
"933",164.080002,167.410004,164.080002,166.539993,3242900,163.355226
"934",166.110001,166.300003,163.160004,163.479996,3682300,160.353745
"935",163.259995,163.899994,160.770004,162.800003,3978300,160.225813
"936",162.660004,165.789993,162.339996,165.380005,3806600,162.76502
"937",164.809998,167.820007,164.570007,166.449997,4291500,163.818093
"938",164.220001,165.309998,163.660004,164.740005,3122900,162.13514
"939",166.639999,168.759995,166.199997,168.729996,3400500,166.06204
"940",168.800003,172.899994,168.25,171.899994,4451200,169.181915
"941",172.710007,174,172.490005,172.600006,3403500,169.870858
"942",173.979996,175.589996,173.110001,174.259995,4088900,171.504599
"943",173.600006,174.490005,172.470001,173.509995,2179100,170.766458
"944",173.960007,173.960007,169.850006,169.889999,3832300,167.203702
"945",169.130005,169.990005,167.809998,169.720001,2550000,167.036392
"946",170.479996,171.240005,166.570007,166.699997,3421400,164.06414
"947",166.899994,167.399994,165.029999,165.350006,2762100,162.735495
"948",166.380005,168.800003,166.330002,166.839996,3198000,164.201926
"949",167.270004,169,167.009995,168.089996,1941300,165.432161
"950",168.490005,170.160004,166.800003,168.179993,3534100,165.520734
"951",167.880005,170.449997,167.270004,169.220001,3950500,166.544298
"952",169.690002,170,166.910004,166.949997,4779100,164.310187
"953",167.130005,167.979996,165.100006,165.720001,2723000,163.09964
"954",166.589996,167.419998,162.800003,163.25,4437500,160.668694
"955",164.740005,165,161.720001,161.729996,2590300,159.172724
"956",161.800003,163.309998,160.770004,162.289993,3890200,159.723867
"957",162.210007,164.190002,161.289993,162.300003,2630500,159.733719
"958",163.220001,164.139999,162.220001,163.850006,2494300,161.259213
"959",164.759995,166.289993,164.220001,165.919998,3325500,163.296475
"960",165.899994,167.539993,165.729996,167.270004,2407600,164.625134
"961",167.309998,167.669998,165,166.089996,2337300,163.463785
"962",167.009995,167.039993,162.850006,163.240005,3262500,160.658858
"963",162.949997,163.199997,158.440002,158.559998,4650800,156.05285
"964",158.699997,158.759995,155.479996,156.559998,6839900,154.084474
"965",157.110001,159,156.419998,158.160004,4010000,155.659181
"966",158.410004,158.880005,155.809998,155.979996,4806600,153.513643
"967",154.449997,154.490005,151.649994,152.720001,6460700,150.305196
"968",154.800003,155.130005,153.419998,154.740005,3053700,152.29326
"969",155,156.020004,153.100006,154.919998,3639600,152.470406
"970",156.339996,157.289993,155.119995,157.220001,3194200,154.734042
"971",161.029999,161.440002,157.350006,157.440002,4525200,154.950564
"972",157.5,158.270004,156.229996,157.800003,4551700,155.304873
"973",157.639999,160.809998,157.270004,160.460007,4547300,157.922816
"974",160.259995,160.940002,159.279999,160.449997,2040600,157.912965
"975",161.039993,162.110001,160.589996,160.850006,2934200,158.306649
"976",160.479996,160.770004,157.910004,158.240005,3302100,155.737918
"977",158.600006,158.830002,154,156.539993,3897800,154.064786
"978",157.029999,158.380005,156.639999,158.240005,2160500,155.737918
"979",158.380005,160.360001,158.190002,159.820007,2745700,157.292937
"980",159.800003,161,159.699997,160.369995,2079500,157.834228
"981",160.460007,161.839996,158.570007,158.880005,2561500,156.367797
"982",156.5,156.899994,154.520004,156.350006,3015700,153.877803
"983",155.850006,155.850006,154.179993,154.539993,3073100,152.09641
"984",155.410004,156.309998,153.710007,155.520004,3260900,153.060925
"985",155.759995,158.220001,155.199997,157.399994,2719600,154.911188
"986",157.570007,157.899994,155.679993,157.199997,2637000,154.714354
"987",157.910004,159.949997,157.910004,159.550003,2256100,157.027202
"988",159.559998,160.899994,159.130005,160.279999,1901500,157.745655
"989",160.199997,160.889999,159.279999,159.449997,2128700,156.928777
"990",158.690002,158.960007,155.919998,156.639999,2769300,154.163211
"991",155.610001,156.970001,154.839996,156.429993,2845600,153.956525
"992",156.25,157.990005,156.009995,157.669998,1618000,155.176923
"993",157.479996,157.910004,155.610001,156.350006,2034900,153.877803
"994",157.160004,159.75,157.130005,159.350006,4226300,156.830367
"995",158.949997,160.300003,158.649994,159.850006,1645100,157.322461
"996",159.910004,160.479996,159.509995,160.160004,1210200,157.627557
"997",161.119995,163.429993,160.580002,161.770004,3248800,159.2121
"998",160.910004,161.610001,159.779999,161.190002,1855200,159.18247
"999",161.139999,162,159.619995,160.740005,1779200,158.738077
"1000",160.419998,160.639999,159.160004,159.809998,2206300,157.819652
"1001",159.779999,160.199997,157.910004,160.029999,2125400,158.036913
"1002",159.850006,161.929993,159.279999,161.800003,2408600,159.784873
"1003",161.440002,162.729996,160.860001,162.389999,2098400,160.367521
"1004",162.720001,163.429993,161.559998,162.580002,1859600,160.555157
"1005",162.899994,166.259995,162.899994,166.190002,3478100,164.120197
"1006",166.039993,166.860001,165.639999,166,2377500,163.932561
"1007",165.860001,167.259995,165.479996,166.360001,1684500,164.288078
"1008",165.089996,166.160004,164.690002,165.429993,2004100,163.369653
"1009",165.759995,166.649994,165.020004,165.960007,2309900,163.893066
"1010",166.169998,167.070007,165.419998,165.889999,1761100,163.823931
"1011",165.520004,166.529999,164.449997,165.850006,1756400,163.784435
"1012",165.639999,168.75,165.449997,168.220001,2450000,166.124914
"1013",167.889999,170.100006,167.289993,169.860001,2873200,167.744488
"1014",170,170.160004,168.929993,169.729996,2306900,167.616102
"1015",170.320007,171.080002,169.419998,169.839996,4688200,167.724733
"1016",170.179993,170.619995,169.210007,170.240005,1738500,168.11976
"1017",169.550003,170.550003,167.949997,168.229996,1608000,166.134784
"1018",167.820007,169.020004,167.399994,168.380005,1601200,166.282925
"1019",167,168.110001,166.369995,168.009995,2131200,165.917522
"1020",167.25,167.649994,166.369995,166.779999,3111200,164.702846
"1021",166.869995,167.910004,166.369995,167.440002,1885200,165.354629
"1022",166.350006,168.270004,166.059998,166.809998,2947800,164.732471
"1023",167,167.809998,166.570007,166.889999,1877600,164.811476
"1024",167.830002,169.899994,167.720001,169.460007,1801200,167.349476
"1025",168.970001,168.970001,166.899994,167.779999,1774000,165.690391
"1026",166.740005,166.779999,163.729996,164.910004,2422200,162.85614
"1027",165.240005,165.330002,163.630005,164.669998,1943800,162.619124
"1028",162.220001,163.779999,161.529999,163.419998,2204100,161.384692
"1029",163.020004,165.139999,162.380005,164.800003,2293300,162.74751
"1030",167.179993,167.720001,166.460007,167,3007700,164.920107
"1031",169.699997,170.149994,167.149994,169.169998,4802300,167.063079
"1032",169.199997,170.990005,169,170.470001,3305200,168.346891
"1033",170.210007,171.600006,168.919998,170.139999,3815500,168.020999
"1034",170.410004,171.789993,169.649994,171.470001,2558600,169.334437
"1035",170.169998,172.100006,170.050003,171.720001,2227400,169.581323
"1036",172.380005,175.380005,172.380005,175.020004,3849500,172.840226
"1037",175.210007,177.220001,174.630005,176.820007,3436100,174.617811
"1038",176.800003,177.320007,175.610001,176.259995,2012800,174.064773
"1039",175.910004,176.460007,174.720001,175.399994,2114900,173.215483
"1040",175,176.460007,174.669998,175.949997,2303400,173.758636
"1041",176.169998,177.110001,175.449997,175.539993,3055600,173.353739
"1042",175.960007,177.479996,175.360001,175.759995,2345600,173.571
"1043",174.440002,175.270004,172.789993,172.869995,3797600,170.716994
"1044",172.380005,172.759995,169.399994,170.25,3140000,168.12963
"1045",170.570007,171.889999,170.050003,171.690002,2103900,169.551698
"1046",171.300003,171.770004,168.889999,169.419998,2746200,167.309965
"1047",168.149994,170.850006,168.020004,169.740005,1711700,167.625987
"1048",170.300003,171.070007,168.740005,169.100006,1920900,166.993959
"1049",169.350006,172.490005,168.679993,172.259995,2250900,170.114591
"1050",172.75,173.410004,171.619995,172.460007,2098000,170.312112
"1051",171.779999,173.110001,171.380005,172.330002,1362900,170.183726
"1052",172.399994,172.889999,171.270004,172.369995,1711100,170.223222
"1053",172.800003,173.100006,171.690002,172.729996,1431400,170.578739
"1054",172.839996,174.600006,171.440002,171.899994,2446000,169.759074
"1055",173.25,174.630005,172.699997,174.550003,1877700,172.376079
"1056",174.910004,175.100006,173.630005,173.960007,1916100,171.79343
"1057",173.270004,174.179993,172.600006,174.029999,1755100,171.862551
"1058",174.240005,175.919998,173.440002,175.149994,2075200,172.968597
"1059",175.350006,176.979996,174.830002,175.470001,2682000,173.284619
"1060",176.710007,179.860001,176.460007,177.869995,3063500,175.654722
"1061",178.470001,179.149994,177.809998,177.899994,3110600,175.684347
"1062",178.360001,178.360001,177.009995,177.809998,2073700,176.140034
"1063",177.050003,177.75,175.889999,177.649994,1961800,175.981533
"1064",178.320007,179.5,177.850006,179.110001,2560600,177.427827
"1065",179.259995,180.220001,178.380005,179.770004,1986300,178.081632
"1066",180.479996,182.070007,179.429993,179.600006,2397700,177.913231
"1067",179.929993,181.600006,179.550003,180.080002,1678500,178.388718
"1068",179.580002,179.910004,177.880005,179.75,2562800,178.061816
"1069",179.580002,180.919998,179.220001,180.110001,1746400,178.418436
"1070",177.929993,178.639999,176.619995,177.399994,2598500,175.733881
"1071",178.330002,180.179993,178.119995,179.869995,2457800,178.180684
"1072",178.770004,181.440002,178.5,181,1905300,179.300076
"1073",180.630005,183.470001,180.630005,183.169998,3358600,181.449694
"1074",182.910004,184.399994,182.509995,183.979996,2308000,182.252084
"1075",183.899994,184.559998,182.800003,184.039993,2137600,182.311518
"1076",183.820007,185.770004,183.460007,184.820007,2820300,183.084207
"1077",185.830002,188.429993,185.5,187.889999,3566600,186.125366
"1078",188.259995,188.580002,185.880005,186.199997,5442900,184.451236
"1079",186,186.949997,185.100006,185.289993,1826100,183.549779
"1080",184.570007,186.860001,184.570007,185.089996,1977600,183.35166
"1081",185.259995,188.119995,184.470001,187.809998,2834200,186.046115
"1082",187.460007,187.800003,183.460007,184.089996,3074600,182.361052
"1083",184.75,185.600006,183.220001,185.119995,1932500,183.381377
"1084",183.110001,184.559998,182.199997,183.830002,1745400,182.103499
"1085",184.410004,184.990005,182.679993,183.570007,2037700,181.845946
"1086",183.190002,183.850006,180.330002,180.699997,4196300,179.002891
"1087",180.600006,183.429993,180.589996,182.880005,2782600,181.162424
"1088",184.610001,188.539993,184.570007,188.070007,3271400,186.303683
"1089",189.070007,189.5,187.149994,187.479996,1934800,185.719213
"1090",186.559998,186.559998,183.619995,183.800003,2927100,182.073782
"1091",184.029999,187,182.149994,186.639999,3154500,184.887106
"1092",185.820007,186.169998,180.75,181.270004,4892900,179.567545
"1093",181.570007,182.949997,180.059998,180.380005,4405600,178.685904
"1094",181,183.190002,178.5,178.770004,3436500,177.091024
"1095",179.479996,181.789993,177.770004,178.699997,3557200,177.021674
"1096",176.490005,177.949997,171.520004,177.240005,6330500,175.575395
"1097",172.020004,176.289993,171.259995,172.580002,7797500,170.959157
"1098",175.800003,177.539993,175.100006,176.910004,4951000,175.248492
"1099",176.220001,178,175.820007,177.839996,2307900,176.169751
"1100",179.220001,180.360001,178.360001,180.179993,2649500,178.48777
"1101",180.550003,180.800003,176.830002,176.830002,3088300,175.169242
"1102",178.800003,181.100006,178.710007,180.059998,3397000,178.368902
"1103",180.270004,183.490005,180.009995,183.350006,2900900,181.628011
"1104",182.860001,184.160004,182.309998,183.910004,2383700,182.18275
"1105",184.160004,186.320007,183.199997,186.320007,3027700,184.570119
"1106",186.089996,187.309998,185.389999,186.080002,3379000,184.332367
"1107",185.479996,187.100006,185.169998,186.970001,2794800,185.214008
"1108",189.240005,190,188.119995,189.990005,3357000,188.205649
"1109",190.350006,191.979996,189.75,190.830002,2298100,189.037756
"1110",190.470001,190.970001,188.820007,190.270004,2027300,188.483018
"1111",191.580002,191.869995,189.610001,189.839996,3141100,188.057049
"1112",190.380005,191.440002,189.779999,191,1915400,189.206158
"1113",191.25,191.479996,189.300003,190.710007,1981400,188.918888
"1114",190.509995,191.869995,190.509995,191.800003,1553900,189.998647
"1115",191.809998,192.679993,190.529999,191.880005,1620100,190.077898
"1116",190.660004,190.889999,189.330002,190.179993,2322200,188.393852
"1117",190.839996,191.190002,189.199997,190.240005,1749500,188.453301
"1118",190.360001,190.839996,189.619995,189.979996,1691500,188.195733
"1119",189.520004,191.190002,189.220001,189.929993,1593400,188.1462
"1120",189.619995,190.660004,189.589996,189.639999,1810300,187.85893
"1121",189.710007,189.990005,188.190002,189.190002,2260000,187.413159
"1122",187.820007,189.860001,187.550003,189.75,2850000,187.967898
"1123",191.520004,191.660004,189.369995,189.589996,2367700,187.809397
"1124",190.139999,190.889999,189.669998,190.070007,2028800,188.284899
"1125",190.5,190.5,188.199997,188.860001,3675300,187.086257
"1126",189.919998,189.919998,187.729996,188.520004,2024000,186.749454
"1127",188.399994,189.490005,188.119995,188.410004,1195200,187.236401
"1128",188,188.619995,185.589996,188.199997,2469000,187.027702
"1129",189.309998,190.940002,188.809998,190.190002,3112200,189.005312
"1130",189.75,191.820007,189.330002,190.949997,3049600,189.760573
"1131",190.779999,192.339996,189.960007,191.949997,3123400,190.754344
"1132",192.720001,196.929993,192.539993,195.449997,3625500,194.232542
"1133",195.449997,198.059998,194.509995,196.619995,2715000,195.395252
"1134",193.690002,197.220001,192.899994,196.889999,4568400,195.663575
"1135",195.479996,195.990005,191.600006,192,6506700,190.804035
"1136",193,194.940002,192.5,193.539993,3179500,192.334436
"1137",191.710007,192.639999,188.070007,188.820007,3838900,187.643851
"1138",190.240005,190.809998,185.410004,185.539993,4729100,184.384268
"1139",183.960007,186.929993,182.399994,183.309998,4181900,182.168163
"1140",184.110001,186.5,183.630005,185.029999,5074800,183.87745
"1141",188,191.660004,187.809998,191.610001,4209600,190.416465
"1142",192.259995,195,192.029999,193.279999,4798200,192.076061
"1143",193.919998,194.5,192.759995,194.440002,3056400,193.228839
"1144",195.339996,196.100006,194.729996,195.5,2346100,194.282234
"1145",196.610001,196.75,195.009995,195.889999,694200,194.669804
"1146",196.089996,196.490005,195.399994,195.449997,1016300,194.232542
"1147",195.570007,196.960007,194.820007,196.190002,1219900,194.967938
"1148",195.5,196.5,194.580002,195.710007,1136200,194.490932
"1149",196.649994,196.830002,193.770004,193.830002,1566800,192.622638
"1150",195.300003,195.729996,192.699997,194.410004,1877700,193.199027
"1151",193.059998,194.039993,187.479996,188.339996,3413200,187.16683
"1152",188.300003,188.660004,183.929993,184.529999,3429200,183.380564
"1153",186.850006,187.990005,185.770004,187.279999,1896800,186.113435
"1154",189.350006,190.820007,189.25,190.270004,1962500,189.084816
"1155",190.479996,191.309998,186.960007,187.350006,1980700,186.183006
"1156",187.360001,187.529999,184.110001,185.070007,2084200,183.917209
"1157",186.580002,189.380005,183.369995,184.929993,2739600,183.778067
"1158",181.179993,182.509995,178.100006,180.229996,5204700,179.107346
"1159",180.229996,181.600006,177.5,178.490005,3146000,177.378194
"1160",176.729996,180.100006,174.059998,177.229996,5124100,176.126033
"1161",177.570007,178.330002,174.229996,175.630005,3606600,174.536008
"1162",174.550003,178.389999,172.820007,177.149994,3737000,176.04653
"1163",178.809998,182.589996,177.25,182.039993,6228200,180.906069
"1164",181.429993,182.979996,180.419998,180.490005,3123800,179.365736
"1165",178.720001,180.990005,178.059998,180.419998,2736500,179.296165
"1166",177.240005,178.639999,176.300003,176.490005,3335600,175.390652
"1167",177.729996,177.970001,172.970001,173.050003,3017300,171.972077
"1168",173.179993,176.300003,173.070007,175.990005,2421400,174.893767
"1169",174.130005,175.690002,172.320007,172.410004,3037400,171.336065
"1170",172.990005,175.600006,172.259995,175.490005,2975300,174.396881
"1171",176.009995,180.479996,175.910004,180.240005,3766900,179.117293
"1172",178.720001,180.710007,178.529999,178.779999,2980500,177.666381
"1173",179.440002,181.600006,179.229996,180.770004,2434400,179.643991
"1174",182.050003,184.619995,181.139999,183.429993,3224100,182.28741
"1175",181.690002,182.949997,181.149994,182.220001,2421900,181.084956
"1176",183.350006,184.800003,182.350006,184.559998,2556300,183.410376
"1177",184.070007,188.190002,183.75,187.649994,4079600,186.481125
"1178",188.25,190,187.399994,189.779999,3086700,188.597862
"1179",189.869995,191.330002,188.339996,189,2720400,187.822722
"1180",188.779999,190.630005,188.309998,190.020004,2123300,188.836373
"1181",189.539993,190.039993,187.820007,188.669998,1850700,187.494776
"1182",187.679993,189.850006,187.270004,189.110001,1470400,187.932038
"1183",188.350006,191.639999,187.050003,191.509995,2317100,190.317082
"1184",190.740005,190.740005,189.270004,190.309998,1691100,189.12456
"1185",190.029999,193.279999,189.679993,192.220001,2627300,191.022666
"1186",191.550003,192.449997,190.460007,191.720001,2775700,190.525781
"1187",190.509995,192.470001,190,192.199997,2449300,191.602417
"1188",191.190002,192.5,189.789993,189.789993,2572400,189.199906
"1189",190,191.919998,189.779999,191.789993,1659400,191.193688
"1190",190.699997,192.869995,190.570007,191.270004,1487800,190.675316
"1191",190.350006,190.820007,188.979996,189.669998,1648500,189.080284
"1192",190.130005,190.720001,189.070007,190.080002,1330100,189.489013
"1193",187.580002,191.399994,186.580002,186.910004,4103600,186.328871
"1194",187.300003,188.789993,186.570007,187.929993,2233700,187.345689
"1195",185.589996,186.139999,182.710007,182.710007,2768500,182.141933
"1196",183.300003,185.839996,183.009995,184.179993,2098600,183.607348
"1197",185.940002,190,185.940002,189.949997,3114800,189.359413
"1198",188.869995,189.740005,186.160004,189.339996,3095100,188.751309
"1199",190.039993,192.490005,189.899994,191.899994,2127700,191.303347
"1200",190.970001,191.240005,188.800003,190.570007,1883200,189.977495
"1201",189.669998,193.039993,189.199997,192.320007,2790100,191.722054
"1202",191.759995,191.759995,189.089996,189.970001,2097100,189.379355
"1203",190.470001,193.919998,189.899994,193.130005,3473800,192.529533
"1204",193.270004,194.25,191.960007,191.960007,1590500,191.363173
"1205",191.940002,192.509995,191.160004,191.279999,1799100,190.685279
"1206",191.080002,191.229996,187.350006,187.350006,2542000,186.767506
"1207",186.520004,187.970001,185.020004,187.240005,2377200,186.657847
"1208",187.190002,188.479996,186.270004,188.059998,1539600,187.475289
"1209",189.240005,192,189.190002,191.020004,2403800,190.426093
"1210",190.339996,190.550003,187.970001,187.970001,2146600,187.385573
"1211",187.940002,192.330002,186.960007,192.229996,4031400,191.632322
"1212",191.729996,192.729996,190.850006,191.550003,2296300,190.954444
"1213",190.179993,192.639999,188.949997,192.050003,1997000,191.452889
"1214",192.520004,193.639999,192.240005,192.389999,1778000,191.791829
"1215",193.039993,193.850006,192.199997,192.559998,1997300,191.961298
"1216",192.860001,195.089996,192.410004,194.889999,1986500,194.284056
"1217",194.649994,195.860001,194.089996,195.639999,1764800,195.031724
"1218",195.320007,197.380005,194.770004,195.580002,2196100,194.971913
"1219",196.979996,198.490005,195.710007,197.720001,3267400,197.105259
"1220",198.210007,202.139999,197.389999,201.100006,5066100,200.474755
"1221",202.699997,202.869995,198.699997,200.210007,5976900,199.587522
"1222",197.839996,198.25,195.649994,197.350006,4578400,196.736414
"1223",199.070007,199.600006,197.919998,198.100006,2616600,197.484082
"1224",198.970001,199.5,196.580002,196.839996,1868300,196.22799
"1225",197.910004,199.160004,196.570007,198.320007,1938100,197.703399
"1226",198.160004,200.490005,197.600006,199.309998,2053400,198.690311
"1227",199,199.100006,197.449997,197.990005,1445700,197.374423
"1228",198.759995,199.309998,196.369995,196.520004,1767100,195.908993
"1229",196.199997,197.610001,194.399994,197.490005,1909400,196.875978
"1230",195.789993,199.729996,195.479996,198.559998,2480600,197.942643
"1231",198.399994,199.75,195.399994,196.419998,2732800,195.809298
"1232",198.449997,198.570007,196.830002,197.529999,2029500,196.915847
"1233",198.259995,199.720001,197.899994,199.300003,1581600,198.680348
"1234",198.309998,200.389999,196.720001,197.289993,2287500,196.676588
"1235",197.75,198.589996,194.009995,196.25,2433700,195.639828
"1236",196.259995,197.949997,194.809998,197.389999,1795300,196.776283
"1237",199.100006,201.339996,199.100006,200.5,3192500,199.876614
"1238",200.289993,201.949997,200.289993,201.729996,1966700,201.102785
"1239",200.479996,201.039993,198.070007,200.529999,2247500,199.90652
"1240",200.470001,201.75,199.850006,201.429993,2143300,200.803715
"1241",202.330002,202.880005,201.429993,202.619995,1957000,201.990018
"1242",202.550003,202.970001,201.820007,202.970001,1742900,202.338936
"1243",202.649994,205.179993,202.639999,204.660004,2164600,204.023684
"1244",204.990005,206.199997,204.550003,205.399994,2370100,204.761373
"1245",205.169998,205.960007,204.149994,205.080002,1831200,204.442376
"1246",204.600006,205.210007,204.179993,204.949997,2225000,204.312775
"1247",204.660004,208.259995,204.630005,207.800003,3040400,207.15392
"1248",207.520004,207.520004,205,206.380005,3336300,205.738337
"1249",206.889999,209.679993,205.869995,209.059998,3011500,208.409997
"1250",208.080002,208.589996,207.279999,208.479996,3084900,208.479996
"1251",208.229996,208.270004,205.619995,206.190002,2245300,206.190002
"1252",207.320007,208.820007,206.889999,207.809998,2083300,207.809998
"1253",206.850006,207.839996,205.649994,206.429993,2228100,206.429993
"1254",207.520004,210.169998,206.770004,208.289993,2403500,208.289993
"1255",207.600006,210.059998,207,208.869995,3411200,208.869995
"1256",210.699997,211.940002,208.550003,210.449997,3217700,210.449997
"1257",211.149994,211.699997,209.449997,209.789993,2171300,209.789993
"1258",210,210.440002,207.619995,209.020004,2258800,209.020004
"1259",209.720001,213.399994,209.360001,213.130005,2647300,213.130005
