"","NFLX.Open","NFLX.High","NFLX.Low","NFLX.Close","NFLX.Volume","NFLX.Adjusted"
"903",341.769989,343.980011,335,337.049988,2429600,337.049988
"904",338.070007,338.640015,330.529999,332.140015,2319700,332.140015
"905",331.130005,348.670013,331.130005,336.809998,3891000,336.809998
"906",341.440002,341.600006,332.570007,337.959991,2820000,337.959991
"907",335,338.570007,319.070007,330.380005,5776000,330.380005
"908",328.410004,333.869995,322.019989,331.679993,3019400,331.679993
"909",332.070007,334.820007,328.23999,330.040009,2345300,330.040009
"910",332.230011,332.470001,320.25,328.709991,3602900,328.709991
"911",329.5,334.440002,327.350006,333.730011,6906000,333.730011
"912",387.399994,395.630005,377.48999,388.720001,13040000,388.720001
"913",383.679993,390.700012,383.380005,386.079987,5066700,386.079987
"914",387.390015,391.5,370.559998,381.230011,4646700,381.230011
"915",381.320007,407.410004,380.76001,406.769989,6227200,406.769989
"916",403.119995,407.339996,398.049988,400.420013,4138300,400.420013
"917",407.100006,409.190002,401.51001,404.670013,2625600,404.670013
"918",402.309998,412.399994,402.299988,409.329987,3375000,409.329987
"919",411.899994,412.149994,400.720001,404.380005,2877900,404.380005
"920",405.450012,408.529999,397.01001,405.910004,2580900,405.910004
"921",403.149994,407.75,398,404.420013,2394700,404.420013
"922",406.420013,410.910004,400.420013,407.910004,1836000,407.910004
"923",413.440002,430.5,410.559998,429.980011,4703000,429.980011
"924",429.429993,432.369995,424.279999,430.440002,1973200,430.440002
"925",429.959991,435.76001,425.51001,433.98999,1952500,433.98999
"926",434.779999,434.899994,425.540009,428.929993,2239000,428.929993
"927",425.690002,439.48999,425,436.549988,2671500,436.549988
"928",437.059998,437.700012,431.690002,435.51001,1712200,435.51001
"929",436.959991,441.23999,428,436.850006,2215400,436.850006
"930",431.670013,436.25,427.970001,428.230011,2290200,428.230011
"931",430.350006,437.769989,429.160004,434.950012,1709300,434.950012
"932",438.700012,438.700012,429.649994,432.230011,1926200,432.230011
"933",435.470001,449.690002,428.5,447,3720500,447
"934",450,457.790009,445,453.029999,2671500,453.029999
"935",455.899994,456,446,448.790009,2144300,448.790009
"936",447.839996,454.130005,447.839996,452.230011,1472100,452.230011
"937",453.130005,454.200012,441,445.630005,2250200,445.630005
"938",441.190002,445.75,438.100006,445.589996,1932600,445.589996
"939",450.920013,455,445.589996,454.980011,1769700,454.980011
"940",453.98999,456.839996,451.910004,453.5,1552700,453.5
"941",454.940002,458,448.98999,450.51001,1687000,450.51001
"942",454.070007,454.540009,445.51001,448.369995,1653400,448.369995
"943",448.470001,448.779999,432.100006,439.950012,2205600,439.950012
"944",442.640015,446.679993,435.649994,437.480011,1492600,437.480011
"945",433.679993,439.5,429.679993,436.579987,1733500,436.579987
"946",439.709991,440.279999,428.279999,430.059998,1627200,430.059998
"947",427.730011,434.98999,423,424.48999,2141300,424.48999
"948",428.190002,430.799988,422.309998,422.720001,1527900,422.720001
"949",422.369995,426.26001,416.5,420.25,2098300,420.25
"950",419.869995,425.450012,417.059998,420.089996,1504500,420.089996
"951",419.670013,432.200012,419.5,424.269989,2070700,424.269989
"952",426.100006,428.339996,405.73999,405.98999,3824400,405.98999
"953",405.48999,406.450012,368.600006,378.899994,6069100,378.899994
"954",379,384.929993,365.75,370.839996,4336700,370.839996
"955",373.01001,377.450012,366.570007,372.279999,3878900,372.279999
"956",371.01001,377.829987,361.529999,364.179993,4096000,364.179993
"957",360.220001,369,355.75,358.869995,3528500,358.869995
"958",361.51001,366.859985,349.880005,352.029999,3160800,352.029999
"959",351.75,365.25,351.73999,364.690002,3048400,364.690002
"960",365.660004,371.049988,358.299988,362.880005,3456300,362.880005
"961",361.329987,365.100006,350.100006,354.690002,3140500,354.690002
"962",355.450012,356,335.880005,337.309998,4994000,337.309998
"963",340.51001,348.190002,331.109985,338,5335900,338
"964",340.049988,350.790009,338.390015,348.890015,3680200,348.890015
"965",351.029999,353.899994,343.149994,353.029999,2930200,353.029999
"966",354.480011,357.480011,334.01001,334.730011,3553000,334.730011
"967",330.799988,334.820007,323.609985,326.709991,4306600,326.709991
"968",332.890015,335,325.540009,331.579987,2570600,331.579987
"969",329.079987,331.570007,312.100006,326.269989,4399900,326.269989
"970",331.049988,333.970001,323.359985,331.410004,2302100,331.410004
"971",336.76001,349.730011,332.5,345.73999,4588000,345.73999
"972",349.299988,349.399994,338.299988,348.48999,6841800,348.48999
"973",376.630005,380.880005,364.829987,372.899994,9243200,372.899994
"974",362.730011,367.5,353,353.5,5755000,353.5
"975",352.5,355.899994,334.799988,344.070007,4377000,344.070007
"976",337.459991,341.410004,322,322.079987,4724500,322.079987
"977",318.049988,320.899994,299.5,314.209991,6731900,314.209991
"978",312.23999,324.630005,312.029999,319.869995,3304700,319.869995
"979",317.920013,322.399994,310.25,322.040009,3374100,322.040009
"980",324.049988,345.690002,323.049988,336.519989,5285900,336.519989
"981",337.51001,343.899994,334.049988,340.649994,3742100,340.649994
"982",338.070007,345.480011,336.100006,344.380005,2904400,344.380005
"983",343.720001,347.720001,325.640015,326.190002,3246100,326.190002
"984",326.130005,327.839996,315.209991,320.540009,3668700,320.540009
"985",317.160004,331.720001,314.359985,321.660004,3024100,321.660004
"986",322.079987,329.940002,317.350006,328.549988,2566900,328.549988
"987",330.859985,345.529999,330.519989,345.450012,3056500,345.450012
"988",344.450012,354.269989,340.73999,347.140015,2976000,347.140015
"989",347.049988,354.399994,346.059998,351.880005,2841700,351.880005
"990",350.850006,351.790009,339.380005,344.190002,3338600,344.190002
"991",345.470001,349.970001,339.839996,349.880005,2724600,349.880005
"992",347,367.220001,346.549988,364.5,3627600,364.5
"993",365.01001,372.700012,362.399994,371.670013,4118300,371.670013
"994",375.119995,390.690002,373.350006,390.600006,5705700,390.600006
"995",390.880005,397.5,387.5,391.799988,4746100,391.799988
"996",391.640015,402.470001,389.660004,402.350006,3160300,402.350006
"997",402,402.220001,393.149994,398.809998,3819300,398.809998
"998",397.200012,405.200012,393.5,401.23999,2839100,401.23999
"999",403.399994,415.98999,399.549988,415.200012,3263500,415.200012
"1000",415.179993,421.73999,411.609985,417.829987,4178400,417.829987
"1001",419.480011,422.910004,412.5,422.059998,2925800,422.059998
"1002",419.98999,425.600006,417.049988,417.570007,2447600,417.570007
"1003",416.76001,424.5,413.299988,423.209991,2490400,423.209991
"1004",423.75,429.399994,418.570007,428.350006,2704400,428.350006
"1005",430.01001,434.890015,428.359985,430.130005,2247200,430.130005
"1006",429.5,430.649994,420.089996,423.089996,2382700,423.089996
"1007",425.519989,436.040009,425.019989,428.290009,3274300,428.290009
"1008",425.230011,432.600006,425,430,1963700,430
"1009",429.070007,430.25,420.5,422.450012,2257600,422.450012
"1010",423,427.899994,417.209991,427.709991,2254100,427.709991
"1011",426.529999,431.209991,423.420013,430.26001,1786600,430.26001
"1012",438.040009,448.089996,437.769989,443.649994,4142300,443.649994
"1013",443.670013,450.820007,440.25,448.679993,2683800,448.679993
"1014",449.429993,449.48999,438.059998,441.390015,2472600,441.390015
"1015",441.200012,442.880005,434.980011,440.179993,1888900,440.179993
"1016",439.359985,441.859985,435.549988,439.519989,1524700,439.519989
"1017",438.049988,449.940002,435.5,436.359985,2909600,436.359985
"1018",435,444.76001,433.329987,444.209991,2250300,444.209991
"1019",440.790009,442.140015,436.75,439.609985,2033900,439.609985
"1020",438.320007,443.190002,437.399994,442.079987,2226800,442.079987
"1021",442.859985,446.869995,439.690002,440.600006,1512700,440.600006
"1022",456.230011,473.679993,455.299988,473.100006,5427900,473.100006
"1023",473.480011,475.869995,466.040009,466.73999,2472800,466.73999
"1024",470.160004,472.619995,468.869995,472.350006,1622800,472.350006
"1025",472.100006,472.230011,460,460.619995,2613800,460.619995
"1026",459.649994,461,439.279999,445.049988,3740400,445.049988
"1027",446.179993,449.339996,439.730011,443,3001600,443
"1028",434.390015,444.190002,428.200012,438.549988,3484100,438.549988
"1029",441.459991,444.130005,437.149994,439.959991,2031300,439.959991
"1030",443.299988,455.480011,439,452.579987,2490500,452.579987
"1031",450.690002,451.369995,442.269989,449.089996,1929400,449.089996
"1032",454.070007,455.700012,443.399994,444.440002,1919800,444.440002
"1033",443.279999,448.850006,438.290009,439.359985,1895200,439.359985
"1034",440.809998,444.299988,435.75,444.170013,1680100,444.170013
"1035",451.690002,457.5,447.619995,451.950012,4953000,451.950012
"1036",442.980011,444.670013,425.059998,431.089996,8167800,431.089996
"1037",430.410004,435.410004,426.51001,427.899994,2466800,427.899994
"1038",429.470001,430.209991,419.019989,425.380005,2660200,425.380005
"1039",425,428.170013,420.399994,421.859985,1658600,421.859985
"1040",422.209991,425.910004,418.519989,424.660004,1708700,424.660004
"1041",423.209991,428.390015,423.209991,424.279999,1326000,424.279999
"1042",424.75,435.290009,424.309998,434.359985,2180500,434.359985
"1043",430.26001,432.970001,421.290009,422.720001,1974300,422.720001
"1044",421.76001,427.730011,412.51001,425.399994,2706800,425.399994
"1045",427.200012,430,420.779999,422.700012,1526700,422.700012
"1046",421.299988,428,420.309998,422.850006,1521900,422.850006
"1047",421,434.899994,420.549988,430.299988,2262200,430.299988
"1048",435.299988,449.950012,434.549988,449.670013,3901900,449.670013
"1049",450.200012,450.970001,442.049988,445.850006,2213600,445.850006
"1050",449.220001,457.649994,448.709991,451.540009,1892400,451.540009
"1051",451.350006,453,443.410004,446.410004,1549300,446.410004
"1052",448.600006,454.220001,446.820007,451.529999,1294700,451.529999
"1053",452.209991,455,448.220001,450.869995,953800,450.869995
"1054",451.48999,462,448.600006,459.089996,3148100,459.089996
"1055",462.059998,469.5,461.25,466,1928000,466
"1056",467.089996,470.5,462.429993,468.149994,1556800,468.149994
"1057",467,473.75,464.540009,472.190002,1737700,472.190002
"1058",471.279999,476.149994,467.670013,472.049988,1678100,472.049988
"1059",470.940002,479.549988,470.049988,479.190002,1962200,479.190002
"1060",481.549988,485.299988,477.529999,480.929993,1926400,480.929993
"1061",478.5,481.850006,474.549988,479.359985,1448200,479.359985
"1062",479.399994,480.25,473.630005,474.700012,1484900,474.700012
"1063",472.649994,477.480011,470.809998,475.209991,1083500,475.209991
"1064",476.850006,480.5,474.140015,477.640015,1405500,477.640015
"1065",478.5,478.790009,474.589996,476.600006,1258100,476.600006
"1066",480.519989,487.600006,476.529999,477.390015,2317000,477.390015
"1067",479.109985,481.690002,472.130005,472.670013,1708400,472.670013
"1068",473.230011,477.350006,470.070007,475.679993,1707600,475.679993
"1069",474.399994,480.600006,474.200012,479.329987,1095500,479.329987
"1070",486.299988,489.290009,476.399994,479.01001,2819700,479.01001
"1071",480.200012,484.75,477.040009,484.390015,1300700,484.390015
"1072",482.570007,484.359985,479.670013,481.559998,1123600,481.559998
"1073",483.649994,484.890015,476.119995,476.549988,1917900,476.549988
"1074",477.540009,477.540009,456.850006,457.75,2945300,457.75
"1075",448.399994,458.140015,445.600006,456.910004,3834100,456.910004
"1076",456.910004,458.869995,451.290009,454.529999,1733300,454.529999
"1077",457.470001,461.359985,453.320007,459.01001,1518600,459.01001
"1078",461,461.329987,454.170013,457.519989,1708700,457.519989
"1079",456.269989,456.950012,438.880005,442.779999,2309900,442.779999
"1080",441.230011,448.01001,440.5,443.899994,1638800,443.899994
"1081",444.459991,451.660004,442.540009,450.559998,1364500,450.559998
"1082",449.899994,452.350006,442.420013,443.48999,1405700,443.48999
"1083",445,450.640015,443.890015,448.75,1486400,448.75
"1084",444.070007,450.540009,442.019989,449.559998,1359500,449.559998
"1085",452.299988,457.190002,449.799988,451.179993,1781800,451.179993
"1086",448.690002,450,437.290009,438.799988,2202300,438.799988
"1087",438.899994,450.48999,437.880005,449.980011,2635800,449.980011
"1088",453.190002,460.600006,452.51001,459.540009,2184300,459.540009
"1089",462,467.209991,461,463.480011,1958500,463.480011
"1090",461.100006,466.279999,456,456.25,1965600,456.25
"1091",456.649994,467.600006,451.380005,466.859985,2047500,466.859985
"1092",466.630005,467.98999,459.559998,461.619995,2132600,461.619995
"1093",459.799988,464.839996,451.440002,452.079987,2730100,452.079987
"1094",451.25,452.470001,433,438.579987,2888100,438.579987
"1095",445.51001,451.98999,438.130005,449.119995,2392500,449.119995
"1096",444.470001,450.980011,430.179993,448.589996,8561100,448.589996
"1097",332.730011,366.170013,331,361.700012,13186400,361.700012
"1098",359.809998,360.070007,341.5,357.089996,11308700,357.089996
"1099",356,369.190002,355.549988,359.220001,4789900,359.220001
"1100",362.26001,366.790009,355.440002,365.98999,2766500,365.98999
"1101",368.98999,381.980011,363.200012,374.649994,4592900,374.649994
"1102",380.519989,385.769989,378.25,383.040009,2845200,383.040009
"1103",382.579987,387,380.809998,385.019989,2093900,385.019989
"1104",383.899994,384.5,376.700012,379.399994,2134900,379.399994
"1105",379.75,386.869995,378.350006,386.220001,1676700,386.220001
"1106",386.220001,386.679993,377.769989,378.100006,1786800,378.100006
"1107",377.51001,382.339996,374.600006,379.01001,1512800,379.01001
"1108",384.399994,393.769989,384,392.769989,2924300,392.769989
"1109",393.230011,395.519989,385.109985,388.410004,2511600,388.410004
"1110",386.920013,387.25,378.769989,382.779999,1627100,382.779999
"1111",385.609985,387.839996,376.390015,380.380005,1949400,380.380005
"1112",378,385.329987,377.350006,383.299988,1427400,383.299988
"1113",383.440002,385.25,379.299988,384.160004,1329100,384.160004
"1114",383,389.450012,379,387.269989,1387300,387.269989
"1115",387.269989,394.100006,381.809998,382.549988,2119800,382.549988
"1116",381.130005,385.959991,377.040009,383.859985,1565100,383.859985
"1117",384.459991,385.049988,377.529999,379.410004,1498400,379.410004
"1118",379.380005,387.220001,378.570007,386.040009,1568900,386.040009
"1119",385.380005,389.5,380.75,381.140015,1317600,381.140015
"1120",381,384.899994,380.529999,381.029999,1131600,381.029999
"1121",383.209991,387.049988,362.660004,363.100006,3499800,363.100006
"1122",363.089996,373.26001,361,368.140015,2202500,368.140015
"1123",372.480011,373.25,359.5,360.279999,2553600,360.279999
"1124",360.559998,363.459991,355.399994,356.470001,2551500,356.470001
"1125",351.019989,352.429993,344,348.98999,4013800,348.98999
"1126",351.079987,353.690002,348.220001,351.160004,1437600,351.160004
"1127",353.589996,354,345.98999,346.589996,957500,346.589996
"1128",345,347,337.640015,341.809998,1709200,341.809998
"1129",341.299988,353.339996,340.839996,352.309998,2036700,352.309998
"1130",351.549988,355.119995,344.269989,355.119995,1974200,355.119995
"1131",353,357.950012,349.359985,350.600006,1693400,350.600006
"1132",351.029999,354.5,348.130005,350.920013,1418600,350.920013
"1133",349.170013,349.880005,338.029999,339.480011,1945900,339.480011
"1134",334.73999,345.359985,329.019989,343.779999,2568100,343.779999
"1135",343.149994,344.730011,333.660004,334.320007,1806400,334.320007
"1136",336.089996,340.899994,333.589996,334.630005,1681300,334.630005
"1137",331.920013,338.26001,328.859985,334.480011,1931600,334.480011
"1138",336.390015,338.929993,326.329987,327.040009,1717000,327.040009
"1139",324.98999,329.48999,316,316.440002,2421100,316.440002
"1140",317.630005,335.070007,315.540009,333.649994,2884700,333.649994
"1141",338.799988,342.5,330.630005,334.420013,2234200,334.420013
"1142",335.299988,341.040009,333.350006,340.119995,2149700,340.119995
"1143",339.799988,344.679993,334.23999,336.679993,1142000,336.679993
"1144",338.01001,339,332.309998,336.429993,1184500,336.429993
"1145",336.51001,343.48999,335.98999,342.100006,773000,342.100006
"1146",341.910004,346.390015,339.73999,340.049988,1261800,340.049988
"1147",335.790009,343.730011,333.570007,341.929993,1226900,341.929993
"1148",341,343.980011,339.769989,343.230011,1001600,343.230011
"1149",343.230011,345.73999,341.51001,341.609985,1232500,341.609985
"1150",344.059998,352.320007,341.119995,348.940002,1925000,348.940002
"1151",344.809998,344.809998,330.029999,331.179993,2595000,331.179993
"1152",331.429993,333.480011,319.630005,325.51001,2291100,325.51001
"1153",331.429993,331.950012,323.899994,327.200012,1407100,327.200012
"1154",329.839996,334.850006,325.350006,334.459991,1371700,334.459991
"1155",333.420013,336.140015,328.290009,329.290009,1367800,329.290009
"1156",329.630005,330.390015,316.850006,318.829987,1846800,318.829987
"1157",322.149994,329.339996,321.299988,323.790009,2674500,323.790009
"1158",329.5,331.589996,319.76001,324.23999,2840700,324.23999
"1159",325.829987,327.5,320.910004,323.76001,1667000,323.76001
"1160",328,337.75,324.670013,337.339996,2813800,337.339996
"1161",340,350,334,348.799988,5793000,348.799988
"1162",414.640015,414.679993,401.869995,409.279999,9557500,409.279999
"1163",410,429.619995,404.799988,428.440002,4759900,428.440002
"1164",426.920013,439.200012,426.170013,437.459991,3826300,437.459991
"1165",438,447.290009,433.700012,446.559998,3038400,446.559998
"1166",441.609985,457.380005,441.350006,454.170013,3516100,454.170013
"1167",453.190002,453.75,441.570007,442.459991,3504700,442.459991
"1168",442.429993,447.48999,437.5,443.799988,2161100,443.799988
"1169",441.929993,447.890015,438.589996,441.799988,1887900,441.799988
"1170",439.899994,444,433.690002,441.070007,1855800,441.070007
"1171",443.23999,458.269989,439.109985,456.920013,2348600,456.920013
"1172",455.290009,456.220001,447.230011,448.709991,1778700,448.709991
"1173",451.790009,455.970001,445.660004,448.910004,2035500,448.910004
"1174",449.75,451,442.230011,444.359985,1267800,444.359985
"1175",442.390015,446.5,438.459991,443.070007,1167600,443.070007
"1176",444.220001,456.100006,441.709991,453.950012,2202700,453.950012
"1177",453.809998,462.98999,451.899994,454.890015,1993300,454.890015
"1178",455.410004,459.25,451.160004,456.730011,1209200,456.730011
"1179",458,466.410004,457.959991,466.100006,1852700,466.100006
"1180",465.609985,471.600006,461.609985,469.959991,1595800,469.959991
"1181",469.160004,476.48999,466.519989,475.059998,1473800,475.059998
"1182",475,481,473.019989,474.600006,1490300,474.600006
"1183",475.649994,478.619995,473.459991,478.200012,1346000,478.200012
"1184",478.100006,478.200012,470,471.839996,1290200,471.839996
"1185",471.609985,476.589996,471.48999,474.880005,867900,474.880005
"1186",474.649994,481.559998,474.649994,478.329987,979200,478.329987
"1187",480.380005,486.5,479.01001,483.029999,1550400,483.029999
"1188",483.570007,486,474.730011,474.910004,1645200,474.910004
"1189",474,480.25,470.640015,480.25,1455300,480.25
"1190",478.410004,479.200012,472.549988,474.709991,1060900,474.709991
"1191",472.709991,475.480011,463.279999,469.769989,2493400,469.769989
"1192",472,472.25,464.940002,467.649994,1606400,467.649994
"1193",466.5,468.480011,453.910004,454.119995,1841200,454.119995
"1194",454.929993,455.649994,439.799988,445.630005,2710100,445.630005
"1195",441.109985,443.459991,433.880005,435.059998,2563900,435.059998
"1196",435.679993,447.579987,435.679993,440.190002,2337600,440.190002
"1197",443.429993,452.079987,443.380005,448.320007,2093500,448.320007
"1198",447.350006,448.399994,436.570007,438.399994,1451600,438.399994
"1199",430.829987,430.829987,417.339996,421.970001,3828000,421.970001
"1200",417.98999,424.859985,415.690002,418.519989,2632600,418.519989
"1201",418.170013,424.549988,415.100006,423.119995,2090700,423.119995
"1202",423.220001,428.480011,421.790009,425.209991,1635700,425.209991
"1203",429.359985,432.5,426.269989,428.299988,1948800,428.299988
"1204",426.230011,428.089996,422.309998,425,1094900,425
"1205",427.950012,441.690002,427.829987,438.279999,2412700,438.279999
"1206",438.790009,438.839996,421.709991,421.75,3093200,421.75
"1207",417.399994,423.130005,415.730011,418.26001,2291300,418.26001
"1208",415.309998,418.929993,410.01001,414.769989,2264600,414.769989
"1209",418.01001,423.950012,415.549988,422.570007,1896100,422.570007
"1210",420.769989,422.940002,416.190002,416.690002,2035500,416.690002
"1211",417.5,418.5,410.920013,413.119995,2091400,413.119995
"1212",413.5,417.25,412.029999,414.079987,1409200,414.079987
"1213",411.380005,423.130005,409.25,422.309998,1532900,422.309998
"1214",423.480011,425.940002,420.299988,423.459991,1425300,423.459991
"1215",428.410004,441.75,428.290009,441.350006,3189700,441.350006
"1216",441,441.950012,434.799988,439.5,1922200,439.5
"1217",450.779999,454.970001,447.630005,454.570007,3195300,454.570007
"1218",470.679993,485,469.399994,474.679993,6348100,474.679993
"1219",482,484,471.950012,478.709991,4091700,478.709991
"1220",480.929993,480.929993,471.549988,475.459991,6075500,475.459991
"1221",532,568.75,530,562.049988,14928700,562.049988
"1222",558.450012,575,558,571.549988,8329500,571.549988
"1223",572.5,576.130005,562.669983,567.390015,4395200,567.390015
"1224",568.640015,570.390015,558.599976,560.440002,2275100,560.440002
"1225",561.47998,564.98999,556.809998,557.679993,1727100,557.679993
"1226",557.590027,562.400024,552.690002,559.059998,1812500,559.059998
"1227",561.210022,565.659973,556.549988,558.400024,1577900,558.400024
"1228",562.049988,572.5,561.609985,566.080017,2178100,566.080017
"1229",564.130005,568.950012,559.609985,563.059998,1260900,563.059998
"1230",560.48999,567.390015,557.51001,562.849976,1362100,562.849976
"1231",561.659973,565.849976,553.869995,556.5,1509300,556.5
"1232",558.98999,559.77002,552.26001,557.030029,1267100,557.030029
"1233",557,558,552.299988,554.900024,1136100,554.900024
"1234",568.669983,577.099976,565.299988,565.549988,3866000,565.549988
"1235",567.200012,568.5,556.650024,560.539978,1640500,560.539978
"1236",560.799988,565.559998,556.200012,565.23999,1451500,565.23999
"1237",567.289978,575.070007,566.75,574.599976,1969000,574.599976
"1238",576.27002,594,575.299988,589.950012,3348600,589.950012
"1239",586.659973,586.659973,580.950012,583.640015,1690400,583.640015
"1240",583.830017,589.380005,578.840027,580.109985,1591300,580.109985
"1241",583,587.469971,576.309998,586.849976,1267200,586.849976
"1242",604.549988,618.440002,600.289978,613.25,5275500,613.25
"1243",612.809998,619.73999,609.169983,617.869995,2111700,617.869995
"1244",622.219971,628.5,614.669983,616.47998,2598400,616.47998
"1245",617.5,623.76001,611.539978,621.530029,1819800,621.530029
"1246",623.570007,627,617.27002,623.02002,1822600,623.02002
"1247",624.25,625.849976,620.849976,621.869995,1064300,621.869995
"1248",622.119995,623.429993,614.5,615.950012,1375000,615.950012
"1249",617,629.349976,615.5,629,1492000,629
"1250",628,628.98999,622.51001,626.549988,1115100,626.549988
"1251",626.309998,631.440002,622.690002,624.059998,1769000,624.059998
"1252",621.859985,623.849976,615.609985,623.02002,1375100,623.02002
"1253",620.97998,627.75,618.840027,623.909973,1073200,623.909973
"1254",624.700012,628.130005,620.51001,621.659973,889100,621.659973
"1255",618.650024,626,616.299988,625.440002,1413300,625.440002
"1256",624.5,633.780029,623.880005,633.219971,1655200,633.219971
"1257",635,635.710022,622.969971,627.22998,1591000,627.22998
"1258",625.340027,649,625.340027,647.150024,3101800,647.150024
"1259",653.77002,692.789978,652.580017,671.099976,8140700,671.099976
