"","CTXS.Open","CTXS.High","CTXS.Low","CTXS.Close","CTXS.Volume","CTXS.Adjusted"
"903",61.560001,61.799999,60.290001,60.349998,1917600,60.349998
"904",60.84,60.860001,59.59,60.130001,1745300,60.130001
"905",60.130001,60.580002,58.610001,58.790001,2614700,58.790001
"906",58.970001,60.099998,58.759998,60.060001,3312400,60.060001
"907",60.23,63.18,60.110001,62.98,5365800,62.98
"908",62.099998,62.810001,61.060001,61.349998,4066700,61.349998
"909",61.93,62.209999,60.049999,60.439999,2873200,60.439999
"910",60.889999,61.540001,60.27,61.490002,3179100,61.490002
"911",60.59,61.720001,59.810001,61.200001,3828100,61.200001
"912",60.650002,61.200001,58.700001,59.669998,3231600,59.669998
"913",59.369999,59.610001,58.59,58.900002,2579200,58.900002
"914",59.139999,59.150002,58,58.139999,3916300,58.139999
"915",58.41,59.169998,58.259998,58.73,3807000,58.73
"916",58.509998,58.509998,57.349998,57.599998,4911500,57.599998
"917",51.529999,53.630001,51.18,53.290001,18131200,53.290001
"918",54.759998,55.189999,53.970001,54.07,6384000,54.07
"919",54.150002,54.459999,52.02,52.720001,5404500,52.720001
"920",52.75,53.720001,52.610001,53.619999,5320800,53.619999
"921",53.73,54.189999,53.029999,53.970001,3695100,53.970001
"922",54.150002,54.830002,53.75,54.23,3065700,54.23
"923",54.259998,55.450001,53.630001,55.279999,3858700,55.279999
"924",55.060001,55.849998,55.02,55.41,2288700,55.41
"925",55.380001,56.400002,55.32,56.049999,2866700,56.049999
"926",56.099998,56.73,55.900002,56.25,3573300,56.25
"927",56.209999,58.119999,55.529999,57.639999,6703600,57.639999
"928",56.580002,57.630001,56.5,57.139999,5261500,57.139999
"929",57.240002,57.529999,56.91,57.48,2462000,57.48
"930",57.220001,57.810001,57.110001,57.240002,1779600,57.240002
"931",57.310001,60.959999,56.619999,60.59,8380900,60.59
"932",61.009998,61.110001,59.25,59.799999,3811300,59.799999
"933",59.68,60.52,59.48,59.610001,1885400,59.610001
"934",60,60.27,59.220001,60.25,2052400,60.25
"935",60.299999,61.09,60,60.790001,2337000,60.790001
"936",60.799999,61.07,60.279999,60.919998,1471700,60.919998
"937",60.799999,60.799999,59.560001,60.049999,2445200,60.049999
"938",59.299999,60.07,59.169998,59.82,1995800,59.82
"939",60.23,61.009998,60.23,60.779999,2028400,60.779999
"940",60.799999,62.75,60.400002,62.560001,4050200,62.560001
"941",62.560001,62.75,60.990002,61.130001,3394200,61.130001
"942",61.16,61.919998,60.5,60.990002,1795100,60.990002
"943",61.080002,61.200001,60.07,60.75,1808900,60.75
"944",60.709999,61.32,60.150002,60.330002,1501000,60.330002
"945",60.130001,60.68,59.580002,60.650002,1305800,60.650002
"946",60.880001,61.23,59.529999,60.02,1915700,60.02
"947",59.599998,60.279999,58.630001,59.799999,2722800,59.799999
"948",60.080002,61.099998,60.080002,60.790001,2207700,60.790001
"949",60.630001,61.540001,60.540001,61.299999,1634800,61.299999
"950",61.189999,62.310001,60.779999,61.849998,2489100,61.849998
"951",61.68,62.509998,61.650002,62.369999,1942700,62.369999
"952",62.919998,62.919998,61.130001,62.02,3184200,62.02
"953",62.310001,62.369999,60.389999,61.139999,1858300,61.139999
"954",61.459999,61.93,60.630001,60.900002,1596800,60.900002
"955",61.09,61.689999,56.91,58.16,8004100,58.16
"956",57.98,58.630001,57.169998,58.23,3873500,58.23
"957",58.209999,58.759998,57.32,57.470001,2748700,57.470001
"958",57.529999,57.959999,56.849998,57.439999,3822700,57.439999
"959",57.68,58.540001,57.369999,58.48,1575900,58.48
"960",58.490002,59.369999,58.470001,58.720001,1546800,58.720001
"961",58.709999,59,56.720001,57.060001,2862600,57.060001
"962",57.34,57.34,55.73,56.529999,3883900,56.529999
"963",56.169998,56.439999,55.09,55.119999,3347400,55.119999
"964",55.060001,56.599998,55.060001,56.400002,2994300,56.400002
"965",55.290001,57.419998,55.290001,57.049999,3315800,57.049999
"966",57.09,57.150002,55.169998,55.23,3810700,55.23
"967",55.080002,55.16,54.34,54.560001,2176900,54.560001
"968",55.02,55.369999,54.389999,54.68,2572300,54.68
"969",54.790001,55.279999,53.860001,55.099998,2316300,55.099998
"970",55.560001,56.240002,55.110001,55.91,2032300,55.91
"971",55.639999,56.279999,55.099998,56,1368300,56
"972",56.040001,56.630001,55.860001,56.560001,1519700,56.560001
"973",56.330002,58.220001,56.23,57.560001,2402700,57.560001
"974",57.240002,57.32,55.91,55.990002,4257400,55.990002
"975",60.169998,62.25,59.459999,60,8444400,60
"976",60.389999,60.900002,59.040001,59.419998,9240600,59.419998
"977",59.549999,59.950001,57.91,58.779999,3925600,58.779999
"978",59.09,59.110001,57.959999,58.369999,4043300,58.369999
"979",58.310001,59.360001,57.77,59.310001,2333000,59.310001
"980",60.16,60.259998,59.130001,59.240002,2705900,59.240002
"981",59.419998,59.419998,58.34,59,2980500,59
"982",58.830002,59.349998,58.610001,59.259998,2663800,59.259998
"983",59.380001,60.360001,59.110001,59.110001,3508100,59.110001
"984",59.16,60.23,58.700001,60.130001,4449000,60.130001
"985",59.939999,61.310001,59.689999,60.099998,2596700,60.099998
"986",60,60.330002,59.27,59.939999,2394300,59.939999
"987",60.189999,61.25,59.889999,61.040001,2647700,61.040001
"988",61.009998,61.119999,60.240002,60.369999,2777300,60.369999
"989",60.09,60.799999,59.98,60.189999,2216700,60.189999
"990",60.549999,61,59.27,60.82,4863000,60.82
"991",61,61,59.799999,60.470001,6823800,60.470001
"992",60.34,61.27,60.18,60.98,2185100,60.98
"993",61.049999,61.299999,60.369999,60.98,1780000,60.98
"994",60.98,61.82,60.98,61.290001,1586400,61.290001
"995",61.259998,61.669998,60.810001,61.419998,1666500,61.419998
"996",61.439999,61.57,60.939999,61.439999,1404600,61.439999
"997",61.689999,61.75,60.849998,61.119999,3930000,61.119999
"998",61.18,61.240002,60.34,60.860001,4912000,60.860001
"999",60.950001,61.900002,60.740002,61.66,3978800,61.66
"1000",61.84,62.439999,61.549999,61.970001,5955800,61.970001
"1001",62,62,61.009998,61.400002,2012600,61.400002
"1002",61.259998,61.459999,60.549999,60.84,2642200,60.84
"1003",60.68,60.82,60.299999,60.549999,2053200,60.549999
"1004",60.610001,61.389999,60.299999,61.200001,2471200,61.200001
"1005",61.470001,62.150002,61.240002,62.060001,1715800,62.060001
"1006",61.919998,63.080002,61.919998,62.759998,2880100,62.759998
"1007",62.82,64.510002,62.650002,64.150002,5679400,64.150002
"1008",63.889999,64.639999,63.59,64.589996,2351800,64.589996
"1009",64.220001,64.440002,63.5,63.639999,3466400,63.639999
"1010",63.639999,63.849998,63.139999,63.669998,2828500,63.669998
"1011",63.540001,64.330002,63.220001,64.199997,2219600,64.199997
"1012",64.089996,64.959999,63.860001,64.760002,2695800,64.760002
"1013",64.699997,65.239998,64.25,65.160004,3328500,65.160004
"1014",65.370003,65.720001,64.580002,64.959999,2921200,64.959999
"1015",65.110001,65.300003,64.660004,64.93,4772400,64.93
"1016",64.800003,65.239998,64.400002,65.059998,2109500,65.059998
"1017",65.07,65.169998,64.169998,64.330002,2407500,64.330002
"1018",64.440002,64.82,64.169998,64.599998,1842300,64.599998
"1019",64.699997,64.879997,63.689999,64.360001,1882400,64.360001
"1020",64.050003,64.419998,63.369999,64.199997,2833600,64.199997
"1021",63.950001,64.099998,62.450001,62.549999,4943000,62.549999
"1022",62.880001,63.5,62.639999,63.16,2971000,63.16
"1023",63.380001,63.93,63.209999,63.5,1962900,63.5
"1024",63.720001,64.190002,63.439999,63.540001,1436300,63.540001
"1025",63.349998,63.639999,63.07,63.450001,1700000,63.450001
"1026",63.290001,63.389999,62.360001,62.610001,2554300,62.610001
"1027",62.709999,63.259998,62.52,62.82,1979400,62.82
"1028",61.939999,62.830002,61.830002,62.75,2244800,62.75
"1029",62.790001,63.369999,62.52,62.82,1716700,62.82
"1030",63.34,63.630001,62.970001,63.400002,1906000,63.400002
"1031",63.16,64,63.130001,63.599998,1653300,63.599998
"1032",63.84,64.400002,63.290001,63.419998,2768400,63.419998
"1033",63.299999,64.029999,63.02,63.34,2287100,63.34
"1034",63.68,63.82,62.990002,63.619999,2318600,63.619999
"1035",63.66,63.880001,63.130001,63.400002,1270700,63.400002
"1036",63.560001,64.68,63.560001,64.080002,2677300,64.080002
"1037",63.919998,64.489998,63.860001,64.099998,3137300,64.099998
"1038",65.900002,67.580002,65.900002,66.82,6108100,66.82
"1039",66.669998,68.400002,66.440002,67.370003,3592400,67.370003
"1040",67.510002,68.970001,67.349998,68.639999,4148900,68.639999
"1041",68.639999,69.690002,68.57,69.169998,4202400,69.169998
"1042",69.510002,70.25,68.940002,68.989998,3414000,68.989998
"1043",68.440002,68.849998,67.589996,67.730003,3137700,67.730003
"1044",67.730003,68.129997,66.900002,67.400002,1990400,67.400002
"1045",67.139999,68.019997,67.089996,67.879997,2139100,67.879997
"1046",67.690002,68.32,67.32,67.980003,1696900,67.980003
"1047",67.5,68.669998,67.010002,68.480003,2014100,68.480003
"1048",68.699997,69.120003,68.400002,68.660004,2175000,68.660004
"1049",68.32,68.889999,68.230003,68.389999,2147300,68.389999
"1050",68.699997,69.300003,68.540001,68.989998,1677500,68.989998
"1051",68.860001,68.940002,68.339996,68.610001,1437200,68.610001
"1052",68.25,69.400002,68.25,69.290001,1864000,69.290001
"1053",69.25,69.410004,68.650002,69.120003,1661600,69.120003
"1054",69.620003,69.639999,68.230003,68.949997,1934600,68.949997
"1055",69.440002,69.970001,69.239998,69.629997,1531600,69.629997
"1056",69.540001,69.790001,69.300003,69.510002,1777400,69.510002
"1057",69.489998,69.870003,69.18,69.489998,1524800,69.489998
"1058",69.489998,70.220001,69.129997,70.099998,1638500,70.099998
"1059",70.239998,70.690002,69.970001,70.089996,1613600,70.089996
"1060",70.25,70.389999,69.559998,70.050003,1151700,70.050003
"1061",70.129997,70.480003,69.610001,69.849998,1508200,69.849998
"1062",69.800003,70.199997,69.32,69.980003,1498000,69.980003
"1063",69.760002,69.93,68.889999,69.730003,1374000,69.730003
"1064",70.010002,70.529999,69.849998,70.260002,1897500,70.260002
"1065",70.220001,70.989998,70.18,70.559998,1423700,70.559998
"1066",70.610001,71,70.349998,70.669998,1250700,70.669998
"1067",71.230003,71.230003,70.290001,70.669998,1204300,70.669998
"1068",70.410004,71.279999,70.410004,70.830002,1596100,70.830002
"1069",70.839996,71.870003,70.690002,71.660004,2247600,71.660004
"1070",71.339996,71.75,70.889999,71.099998,1322400,71.099998
"1071",71.099998,71.870003,71.089996,71.639999,1692400,71.639999
"1072",71.470001,72.690002,71.349998,72.199997,2641300,72.199997
"1073",72.050003,72.339996,71.730003,71.970001,1445600,71.970001
"1074",71.839996,72.18,71.080002,71.650002,1524500,71.650002
"1075",71.660004,71.82,70.879997,71.57,1344600,71.57
"1076",71.650002,72.5,71.139999,71.480003,2021000,71.480003
"1077",71.830002,72.889999,71.510002,72.68,1895600,72.68
"1078",72.82,72.82,71.209999,71.639999,2804500,71.639999
"1079",71.480003,71.629997,70.370003,70.519997,1903200,70.519997
"1080",70.379997,70.800003,70.150002,70.57,1901700,70.57
"1081",70.690002,71.779999,70.540001,71.580002,1490400,71.580002
"1082",71.339996,71.349998,70.110001,70.160004,1077600,70.160004
"1083",70.209999,70.800003,70,70.510002,992700,70.510002
"1084",70.150002,71.400002,69.970001,71.010002,1603700,71.010002
"1085",71.010002,71.769997,70.900002,71.339996,2409500,71.339996
"1086",71.190002,71.190002,68.720001,68.82,3855600,68.82
"1087",68.699997,69.290001,67.949997,68.940002,1523400,68.940002
"1088",69.18,69.949997,68.839996,69.599998,1367300,69.599998
"1089",69.919998,70.510002,68.739998,68.800003,1677500,68.800003
"1090",67.410004,68.110001,67.160004,67.529999,2862000,67.529999
"1091",67.599998,68.370003,66.519997,68.150002,1840200,68.150002
"1092",67.980003,68.300003,67.25,67.269997,2367600,67.269997
"1093",67.279999,68.019997,65.650002,65.660004,2604000,65.660004
"1094",65.5,65.690002,64.169998,64.720001,4897400,64.720001
"1095",65.279999,65.830002,64.379997,64.940002,2398600,64.940002
"1096",64.239998,65.040001,63.77,64.940002,2892300,64.940002
"1097",63.970001,64.599998,63.560001,64.010002,2875500,64.010002
"1098",64.459999,64.82,64.050003,64.540001,2723200,64.540001
"1099",64.059998,65.330002,63.540001,65.18,2853400,65.18
"1100",65.349998,66.110001,65.120003,66,2766300,66
"1101",65.07,65.540001,64.339996,64.779999,4277400,64.779999
"1102",60.470001,62.5,60.299999,61.84,10186200,61.84
"1103",61.700001,63.84,61.57,63.59,5967600,63.59
"1104",63.68,63.91,62.990002,63.290001,2405800,63.290001
"1105",63.630001,64.120003,63.330002,64.089996,1769500,64.089996
"1106",63.98,64.260002,62.84,63.040001,1899100,63.040001
"1107",63.029999,64.120003,62.790001,63.73,1155300,63.73
"1108",64.889999,64.889999,64.059998,64.230003,1583200,64.230003
"1109",64.440002,64.940002,64.239998,64.410004,885900,64.410004
"1110",64.32,64.900002,64.160004,64.669998,963800,64.669998
"1111",64.949997,65,64,64.410004,1103500,64.410004
"1112",64.68,66.139999,64.68,65.989998,2030900,65.989998
"1113",66.07,66.470001,65.550003,66.32,1377100,66.32
"1114",66.220001,66.989998,66.029999,66.809998,1202000,66.809998
"1115",66.730003,67.18,66.550003,66.669998,969900,66.669998
"1116",66.260002,66.809998,66.209999,66.239998,1037600,66.239998
"1117",66.150002,66.620003,65.339996,65.849998,1877700,65.849998
"1118",65.839996,66.639999,65.730003,66.089996,1257400,66.089996
"1119",66.080002,66.559998,65.690002,65.730003,1697400,65.730003
"1120",65.599998,66.050003,64.75,65.059998,2889000,65.059998
"1121",65.150002,65.169998,64,64.620003,1385100,64.620003
"1122",64.279999,65.25,63.98,64.889999,1056300,64.889999
"1123",65.540001,66.050003,64.900002,65.269997,2164500,65.269997
"1124",65.269997,65.650002,64.610001,65.389999,1351900,65.389999
"1125",65.599998,66.260002,65.209999,65.860001,1446900,65.860001
"1126",65.760002,65.940002,65.059998,65.830002,1238600,65.830002
"1127",66.080002,66.940002,65.900002,66.309998,667400,66.309998
"1128",66.120003,66.620003,65.870003,66.029999,1179200,66.029999
"1129",65.970001,66.739998,65.75,66.190002,1116100,66.190002
"1130",66.010002,66.010002,64.989998,65.370003,1164300,65.370003
"1131",65.370003,65.779999,65.080002,65.779999,2035300,65.779999
"1132",66,66.279999,65.75,66.220001,1185200,66.220001
"1133",65.889999,66.190002,63.919998,64.099998,1468300,64.099998
"1134",63.639999,64.650002,63.450001,64.279999,1289700,64.279999
"1135",64.029999,64.25,62.509998,62.650002,1212500,62.650002
"1136",62.700001,63.759998,62.240002,62.310001,1341900,62.310001
"1137",61.41,61.849998,59.990002,60,2846000,60
"1138",60.299999,60.900002,60.009998,60.279999,1886300,60.279999
"1139",60.029999,60.810001,59.630001,59.66,1319600,59.66
"1140",59.66,61.459999,59.389999,61.240002,1581200,61.240002
"1141",62.080002,63.299999,61.950001,63.290001,1809300,63.290001
"1142",63.330002,64.610001,63.040001,63.130001,4673000,63.130001
"1143",63.240002,64.089996,62.889999,63.599998,1445200,63.599998
"1144",64.050003,64.959999,63.950001,64.669998,1171700,64.669998
"1145",64.760002,64.970001,64.449997,64.480003,410800,64.480003
"1146",64.550003,65.150002,64.519997,64.629997,413400,64.629997
"1147",64.43,65.089996,64.279999,64.860001,1144100,64.860001
"1148",64.629997,65.010002,64.160004,64.330002,881600,64.330002
"1149",65.690002,65.690002,63.790001,63.799999,848900,63.799999
"1150",63.93,64.599998,62.950001,63.48,562400,63.48
"1151",63.119999,63.240002,61.759998,62.07,1257900,62.07
"1152",62.299999,62.700001,60.139999,60.330002,2098300,60.330002
"1153",60.580002,61.73,60.43,61.23,1291800,61.23
"1154",61.549999,62.299999,61.25,61.509998,1510900,61.509998
"1155",61.48,61.790001,60.740002,61.110001,883800,61.110001
"1156",60.990002,61.68,60.380001,61.150002,859300,61.150002
"1157",61.540001,61.990002,57.59,58.880001,3519000,58.880001
"1158",58.450001,58.459999,56.470001,57.529999,3463500,57.529999
"1159",57.549999,57.919998,56.919998,56.98,1914700,56.98
"1160",56.84,58.450001,56.529999,58.380001,1914400,58.380001
"1161",58.709999,59.369999,58.169998,58.970001,2214400,58.970001
"1162",58.849998,59.099998,58.189999,58.830002,1546800,58.830002
"1163",58.490002,60.07,58.02,60.049999,3290700,60.049999
"1164",60.169998,61,59.93,60.970001,1810300,60.970001
"1165",60.950001,61.240002,59.59,60.959999,1872300,60.959999
"1166",60,60.779999,58.950001,60.110001,1641500,60.110001
"1167",60.73,60.799999,59.16,59.189999,2495400,59.189999
"1168",62.18,63.27,59.810001,60.759998,3540400,60.759998
"1169",60.040001,60.330002,58.849998,59.259998,2481900,59.259998
"1170",59.34,60.279999,58.18,60.200001,1716600,60.200001
"1171",60.419998,61.799999,60.220001,61.720001,1760200,61.720001
"1172",61.490002,61.93,60.889999,61.18,1255000,61.18
"1173",61.419998,61.849998,61.209999,61.66,1250900,61.66
"1174",61.66,62.41,61.509998,62.169998,1271300,62.169998
"1175",61.830002,62.490002,61.59,62.389999,1396100,62.389999
"1176",62.82,63.5,62.639999,63.369999,1541600,63.369999
"1177",63.259998,64,63.200001,63.73,1447400,63.73
"1178",63.830002,64.129997,63.5,63.709999,1370100,63.709999
"1179",63.889999,64.75,63.650002,64.510002,1481600,64.510002
"1180",64.269997,64.360001,63.639999,64.160004,909300,64.160004
"1181",63.810001,64.080002,63.119999,63.720001,1121500,63.720001
"1182",63.599998,64.529999,63.25,64.290001,962900,64.290001
"1183",64.339996,64.989998,63.869999,64.919998,1025100,64.919998
"1184",64.589996,64.699997,63,63.07,1475000,63.07
"1185",63.029999,63.720001,62.990002,63.650002,1091800,63.650002
"1186",63.689999,64.519997,63.32,64.129997,1103700,64.129997
"1187",64.190002,64.559998,63.07,63.470001,1020600,63.470001
"1188",63.48,64.089996,63.23,63.68,872300,63.68
"1189",63.75,63.900002,62.950001,63.669998,1073400,63.669998
"1190",63.330002,63.470001,62.32,62.419998,1120800,62.419998
"1191",62.150002,62.450001,61.439999,62,1025700,62
"1192",62.080002,62.25,61.68,62.02,1060500,62.02
"1193",61.889999,62.290001,60.779999,61.16,1032900,61.16
"1194",61.150002,61.700001,60.82,61.549999,885400,61.549999
"1195",60.77,61.32,59.66,59.77,1673800,59.77
"1196",59.52,59.900002,59,59.41,876100,59.41
"1197",59.66,60.799999,59.360001,60.650002,1129900,60.650002
"1198",60.290001,60.799999,59.970001,60.27,1123900,60.27
"1199",60.73,61.73,60.310001,61.630001,1098700,61.630001
"1200",61.240002,61.919998,61.169998,61.66,1156200,61.66
"1201",61.360001,62.91,60.529999,62.349998,1160000,62.349998
"1202",62.34,63.200001,62.34,62.98,1197900,62.98
"1203",63.369999,64,63.029999,63.790001,2015700,63.790001
"1204",63.790001,64.279999,63.360001,63.959999,990800,63.959999
"1205",63.77,64.099998,63.599998,63.799999,1208900,63.799999
"1206",63.799999,63.799999,62.849998,62.849998,1515500,62.849998
"1207",62.810001,63.580002,62.549999,63.380001,1262700,63.380001
"1208",62.990002,63.799999,62.84,63.610001,1033900,63.610001
"1209",63.540001,64.339996,63.200001,64.019997,1087400,64.019997
"1210",63.740002,64.349998,63.580002,63.869999,1302600,63.869999
"1211",63.77,63.830002,62.52,62.849998,1474000,62.849998
"1212",62.75,62.950001,62.060001,62.18,1087800,62.18
"1213",61.48,63.330002,61.080002,63.16,1719600,63.16
"1214",63.279999,64.400002,62.529999,63.259998,1899700,63.259998
"1215",63.380001,64.540001,63.150002,64.370003,1067200,64.370003
"1216",63.139999,64.699997,63.060001,64.660004,2369000,64.660004
"1217",61.150002,64.019997,60.849998,63.799999,8691200,63.799999
"1218",63.630001,64,63.110001,63.48,2312800,63.48
"1219",63.560001,64.360001,63.27,64.010002,1449400,64.010002
"1220",64.610001,65.940002,64.5,65.5,2385200,65.5
"1221",65.620003,65.730003,64.949997,65.389999,1e+06,65.389999
"1222",64.800003,64.989998,63.849998,64.019997,2013700,64.019997
"1223",64.370003,64.989998,63.610001,63.84,1719200,63.84
"1224",64.199997,64.730003,63.709999,64.220001,1505600,64.220001
"1225",64.260002,65.599998,64.260002,64.769997,2438600,64.769997
"1226",65.419998,68.32,64.68,67.339996,4532600,67.339996
"1227",65.410004,67.279999,64.779999,66.989998,1993500,66.989998
"1228",67,67.389999,66.75,66.949997,1354300,66.949997
"1229",66.800003,67.690002,66.639999,67.510002,1288100,67.510002
"1230",67.25,69.230003,67.089996,68.519997,2637500,68.519997
"1231",68.449997,68.449997,66.730003,67.160004,2264900,67.160004
"1232",67.800003,67.900002,66.779999,66.940002,1502000,66.940002
"1233",67.089996,67.32,66.730003,66.800003,1191300,66.800003
"1234",66.779999,67.190002,65.660004,66.269997,1622800,66.269997
"1235",66.650002,66.959999,65.550003,65.839996,1641100,65.839996
"1236",65.889999,66.029999,65.449997,65.949997,1439400,65.949997
"1237",66.330002,66.949997,66.300003,66.589996,1005200,66.589996
"1238",66.650002,66.93,66.239998,66.400002,1139200,66.400002
"1239",66.019997,66.480003,65.440002,66.120003,974500,66.120003
"1240",66.190002,66.879997,65.639999,66.010002,1450300,66.010002
"1241",66.57,66.900002,66.260002,66.75,1501600,66.75
"1242",66.910004,66.989998,65.459999,65.610001,2030300,65.610001
"1243",65.050003,66.089996,64.629997,65.919998,1558000,65.919998
"1244",66.190002,66.5,65.5,65.809998,1212200,65.809998
"1245",65.949997,66.400002,65.730003,65.980003,1220700,65.980003
"1246",65.870003,66.370003,65.349998,66.190002,1600700,66.190002
"1247",66,66.300003,65.440002,65.610001,687200,65.610001
"1248",65.529999,65.809998,64.589996,65.400002,2293900,65.400002
"1249",65.459999,66.230003,65.25,65.900002,1218500,65.900002
"1250",65.699997,65.800003,65.040001,65.480003,903900,65.480003
"1251",65.32,65.650002,64.839996,65.010002,2736500,65.010002
"1252",65.480003,65.809998,64.870003,65.769997,2596500,65.769997
"1253",65.370003,67.330002,65.330002,67.010002,3683600,67.010002
"1254",67.160004,67.43,66.160004,66.269997,1949700,66.269997
"1255",65.889999,66.660004,65.870003,66.040001,1424200,66.040001
"1256",65.959999,66.480003,65.529999,66.290001,1316300,66.290001
"1257",66.239998,66.550003,65.779999,65.989998,807000,65.989998
"1258",65.169998,65.32,64.209999,64.449997,3436700,64.449997
"1259",64.730003,66.059998,64.519997,65.970001,2254100,65.970001
