"","INTU.Open","INTU.High","INTU.Low","INTU.Close","INTU.Volume","INTU.Adjusted"
"905",75.980003,76.220001,74.82,75.010002,1109000,74.016299
"906",75.339996,76.080002,75.150002,76.059998,1113700,75.052384
"907",76.230003,77.220001,75.949997,76.779999,1285600,75.762847
"908",76.459999,77.150002,76.360001,76.790001,1470500,75.772717
"909",76.059998,77.580002,76.059998,76.989998,1764500,75.970064
"910",77.730003,77.779999,76.110001,76.18,1229300,75.170797
"911",76.010002,76.160004,75.169998,75.57,2855300,74.568878
"912",75.059998,75.739998,74.849998,75.32,1339300,74.32219
"913",75.110001,75.43,73.169998,73.239998,1749800,72.269743
"914",73.18,73.489998,72.830002,73.059998,1670700,72.092127
"915",73.349998,74.120003,73.18,73.480003,1776500,72.506569
"916",73.279999,73.989998,72.889999,73.18,1618500,72.21054
"917",73.470001,74.559998,73.199997,74.190002,1140800,73.207162
"918",73.260002,73.550003,72.660004,73.25,2103800,72.279613
"919",73.489998,73.790001,70.709999,70.809998,2489300,69.871934
"920",70.959999,71.169998,70.699997,70.910004,1732300,69.970616
"921",70.540001,71.010002,70.360001,70.75,1462700,69.812732
"922",70.730003,71.360001,70.730003,71.029999,1590600,70.089021
"923",71.290001,71.730003,71.010002,71.449997,2112100,70.503455
"924",71.540001,71.57,70.989998,71.449997,1774800,70.503455
"925",71.400002,73,71.400002,72.720001,1853900,71.756635
"926",71.5,72.720001,69.019997,69.720001,5066600,68.796378
"927",69.489998,70.760002,69.120003,70.720001,3164900,69.78313
"928",70.550003,71.870003,70.32,71.690002,2490600,70.740281
"929",71.900002,73.260002,71.68,73.050003,2489500,72.082265
"930",73.190002,73.900002,72.860001,73.419998,2359700,72.447359
"931",73.669998,74.190002,73.040001,73.849998,1894000,72.871663
"932",75.470001,78.739998,74.199997,77.239998,5414300,76.216753
"933",76.669998,78.18,76.410004,77.410004,2680200,76.384506
"934",77.550003,77.660004,76.650002,77.330002,1527300,76.305564
"935",81.209999,81.209999,77.230003,77.699997,1233100,76.670658
"936",77.669998,78.160004,77.089996,78.099998,1289500,77.06536
"937",77.389999,78.300003,77.269997,78.150002,2318100,77.114701
"938",78.589996,78.739998,77.230003,77.870003,1622300,76.838411
"939",78.529999,81.239998,78.510002,80.910004,3059900,79.83814
"940",80.889999,80.889999,80.120003,80.629997,1884900,79.561843
"941",80.449997,81.120003,80.440002,80.730003,1297800,79.660524
"942",81.290001,82.379997,80.57,82.199997,2778000,81.111044
"943",81.760002,82.330002,81.309998,81.82,2189000,80.73608
"944",82.059998,82.400002,80.830002,81.269997,1682700,80.193363
"945",81.089996,81.190002,80.489998,80.93,2117900,79.857871
"946",81.160004,81.440002,79.940002,80.150002,1558500,79.088206
"947",80.150002,80.389999,79.589996,79.910004,1308800,78.851387
"948",80.239998,81.18,80.010002,80.550003,1184900,79.482908
"949",80.489998,80.849998,80.190002,80.660004,1157300,79.591451
"950",80.279999,80.75,79.639999,80.209999,1168700,79.147408
"951",79.940002,80.699997,79.809998,80.690002,841200,79.621053
"952",81.540001,81.540001,79.389999,79.440002,2257100,78.387612
"953",79.360001,79.809998,78.010002,78.809998,1623700,77.765954
"954",79.379997,79.709999,77.949997,78.669998,1366300,77.627809
"955",79.089996,79.089996,77.699997,77.720001,1630300,76.690397
"956",77.410004,77.959999,76.910004,77.580002,1893100,76.552252
"957",77.769997,78.25,77.419998,77.769997,960200,76.73973
"958",78.269997,78.669998,77.550003,77.730003,1942300,76.700267
"959",77.980003,78.919998,77.730003,78.889999,2108200,77.844896
"960",78.690002,79.220001,78.309998,78.970001,1543100,77.923838
"961",79,79.43,78.080002,78.580002,2007300,77.539005
"962",79.089996,79.360001,77.129997,77.190002,2219200,76.167419
"963",76.959999,77.190002,74.300003,74.790001,2731900,73.799212
"964",74.790001,75.75,74.410004,74.540001,2374800,73.739856
"965",74.550003,75.129997,74.120003,75.110001,1337400,74.303737
"966",75.040001,75.160004,73.440002,73.589996,1791500,72.800049
"967",73.309998,73.720001,72.440002,72.519997,2290400,71.741535
"968",73.389999,73.860001,72.809998,73.379997,1934100,72.592304
"969",73.339996,74.059998,72.809998,73.739998,1999700,72.94844
"970",74.099998,74.489998,73.5,74.269997,1100600,73.47275
"971",74.07,74.75,73.660004,74.029999,1463300,73.235328
"972",74.160004,74.489998,73.699997,74,1802800,73.205652
"973",74.599998,75.790001,74.440002,74.839996,2162000,74.036631
"974",74.43,74.790001,74.07,74.389999,1151000,73.591464
"975",75.080002,77.269997,74.010002,74.160004,1488200,73.363938
"976",74.669998,77.150002,74.559998,75.339996,3736600,74.531264
"977",75.849998,76.010002,74.029999,74.690002,2138800,73.888247
"978",75.150002,75.82,74.849998,75.400002,1823600,74.590625
"979",74.93,75.839996,74.919998,75.75,1549400,74.936866
"980",75.690002,76.769997,75.419998,75.93,1356600,75.114934
"981",76.160004,76.25,75.260002,75.290001,902200,74.481805
"982",74.839996,75.629997,74.410004,75.57,958000,74.758798
"983",75.510002,75.709999,74.639999,74.669998,901200,73.868458
"984",74.5,75,73.660004,74.32,1134100,73.522216
"985",74.32,75.480003,73.82,74.620003,1266500,73.818999
"986",74.510002,75.279999,74.029999,74.919998,880900,74.115774
"987",75.18,76.5,75.129997,76.110001,1233700,75.293002
"988",76.199997,76.290001,75.440002,75.690002,947100,74.877513
"989",75.440002,75.650002,74.870003,74.989998,987700,74.185022
"990",74.940002,75.459999,73.739998,74.080002,1623900,73.284795
"991",74.470001,75.589996,73.830002,75.510002,2064700,74.699445
"992",75.349998,77.160004,75.32,77.07,2274300,76.242696
"993",76.809998,77.269997,76.150002,76.839996,2863000,76.015162
"994",74,78.400002,73.5,77.470001,3935200,76.638404
"995",77.279999,78.82,77.160004,78.32,1975300,77.479278
"996",78.57,79.800003,78.349998,79.589996,1777800,78.735642
"997",79.779999,80.440002,79.419998,80.139999,1336800,79.279741
"998",80.330002,80.330002,79.059998,79.080002,1493600,78.231122
"999",79.089996,79.730003,78.900002,79.110001,1484600,78.260799
"1000",79.419998,79.459999,78.889999,79.290001,1562200,78.438867
"1001",79.389999,79.709999,79.010002,79.43,675100,78.577364
"1002",79.169998,79.489998,79.059998,79.389999,1267800,78.537792
"1003",79.099998,79.480003,79.040001,79.300003,949400,78.448762
"1004",79.199997,79.660004,78.809998,79.360001,1623400,78.508116
"1005",79.839996,80.050003,79.379997,80.029999,1399500,79.170922
"1006",79.75,80.620003,79.510002,79.839996,1235700,78.982959
"1007",79.449997,79.940002,78.760002,79.160004,1284700,78.310265
"1008",78.629997,79.209999,78.349998,79.169998,1262000,78.320153
"1009",78.879997,79.209999,78.699997,78.910004,1375600,78.062949
"1010",79.07,79.279999,78.739998,78.989998,1006400,78.142085
"1011",78.550003,79.110001,78.519997,78.910004,1274900,78.062949
"1012",78.669998,79.129997,78.610001,78.839996,1394400,77.993693
"1013",78.629997,79.440002,78.629997,79.330002,1358900,78.478439
"1014",81.989998,81.989998,78.839996,79.290001,1082400,78.438867
"1015",79.720001,79.720001,78.809998,79.5,1868800,78.646612
"1016",79.300003,79.699997,79.169998,79.669998,1000100,78.814785
"1017",79.690002,80.93,79.389999,80.550003,1769500,79.685344
"1018",80.040001,81.18,80.029999,81.120003,1158700,80.249225
"1019",81.25,81.25,80.209999,80.959999,1276600,80.090939
"1020",80.589996,81.370003,80.589996,81.32,1758100,80.447075
"1021",80.980003,81.209999,80.410004,80.529999,1516700,79.665554
"1022",80.5,81.550003,80.470001,81.279999,1360800,80.407504
"1023",80.910004,81.489998,80.849998,81.300003,926700,80.427293
"1024",81.199997,82.459999,81.080002,82.230003,1036200,81.34731
"1025",81.290001,81.940002,80.800003,81.220001,1393600,80.34815
"1026",80.790001,81.389999,80.790001,81.150002,1594000,80.467145
"1027",81.349998,81.669998,80.730003,81.059998,922600,80.377898
"1028",80.110001,80.769997,80.059998,80.419998,1078100,79.743284
"1029",80.690002,80.779999,80.169998,80.449997,1044700,79.773031
"1030",80.879997,81.559998,80.489998,81.330002,933000,80.645631
"1031",81.389999,81.720001,80.959999,81.169998,1128900,80.486973
"1032",81.239998,81.900002,81.209999,81.529999,968900,80.843945
"1033",81.120003,81.620003,80.730003,80.779999,1191000,80.100256
"1034",81.25,81.959999,80.800003,81.919998,1108100,81.230662
"1035",81.650002,81.93,80.830002,81.43,1107700,80.744788
"1036",81.68,82.949997,81.669998,82.129997,993600,81.438894
"1037",81.970001,82.300003,81.690002,82.029999,829500,81.339737
"1038",82.059998,83.089996,81.989998,82.589996,1354500,81.895023
"1039",82.339996,82.839996,82.239998,82.639999,513500,81.944605
"1040",82.510002,83.080002,82.18,82.849998,530100,82.152837
"1041",82.989998,83.489998,82.519997,82.68,1128400,81.984269
"1042",83.089996,83.540001,82.489998,83.290001,935600,82.589137
"1043",83.019997,83.190002,81.879997,81.970001,1638500,81.280245
"1044",79.669998,82.139999,79.669998,80.559998,1226400,79.882106
"1045",80.620003,81.160004,80.260002,81.019997,871500,80.338234
"1046",80.919998,81.290001,80.209999,80.449997,819500,79.773031
"1047",80.389999,81.150002,80.110001,80.959999,869000,80.278741
"1048",81.139999,81.760002,80.580002,80.839996,735200,80.159748
"1049",80.93,81.480003,80.510002,81.379997,745700,80.695205
"1050",81.699997,82.279999,81.300003,81.800003,521100,81.111677
"1051",81.629997,82.150002,81.330002,82.029999,1190100,81.339737
"1052",82.400002,83.650002,82.010002,83.379997,1260900,82.678376
"1053",83.480003,83.879997,83.190002,83.809998,1089800,83.104758
"1054",84.25,84.879997,83.120003,83.720001,3122000,83.015519
"1055",84.220001,84.669998,83.900002,84.43,1411400,83.719543
"1056",84.339996,85.580002,84.339996,85.389999,1614100,84.671464
"1057",85.209999,85.489998,84.529999,85.269997,1394600,84.552471
"1058",85.150002,85.889999,84.730003,85.809998,1697400,85.087928
"1059",85.290001,86.800003,82.110001,83.57,5152200,82.866779
"1060",83.220001,83.440002,81.599998,82.900002,3519200,82.202419
"1061",82.910004,83.629997,82.620003,82.639999,1750700,81.944605
"1062",82.949997,83,82.18,82.660004,1837100,81.964441
"1063",82.589996,83.599998,82.209999,83.360001,1750800,82.658547
"1064",83.639999,83.639999,82.599998,83.18,1267200,82.480062
"1065",83.349998,83.669998,82.730003,82.879997,1429300,82.182583
"1066",83.010002,83.169998,82,82.120003,1616900,81.428984
"1067",82.93,82.93,82.010002,82.260002,1230800,81.567805
"1068",82.389999,83.989998,82.239998,83.980003,1484900,83.273333
"1069",83.580002,84.580002,83.470001,84.160004,1116000,83.451819
"1070",83.849998,84.010002,83.279999,83.449997,908000,82.747786
"1071",83.720001,84.699997,83.529999,84.580002,1587900,83.868283
"1072",84.370003,85.370003,84.269997,85.160004,1453500,84.443404
"1073",84.809998,85.110001,83.830002,83.989998,2464300,83.283243
"1074",84,84.199997,83.169998,83.620003,1255400,82.916362
"1075",83.669998,86.75,83.449997,83.779999,1427400,83.075011
"1076",83.610001,84.68,83.589996,84.309998,1550800,83.60055
"1077",84.540001,85.68,84.370003,85.660004,1241200,84.939197
"1078",86.129997,86.879997,85.860001,86.720001,3096700,85.990274
"1079",86.190002,86.5,84.959999,85.519997,1840000,84.800368
"1080",85.690002,86.220001,85.410004,85.419998,1412300,84.701211
"1081",85.5,87.309998,85.410004,86.690002,2105900,85.960528
"1082",86.269997,86.5,84.809998,84.849998,2106700,84.136007
"1083",84.82,86.129997,84.620003,86.050003,2543900,85.325914
"1084",85.110001,87.959999,85.050003,87.779999,2375700,87.041352
"1085",87.480003,88.790001,87.330002,87.650002,2967600,86.912449
"1086",87.360001,87.720001,85.519997,85.720001,2010300,84.998689
"1087",85.029999,85.440002,83.32,84.519997,2613600,83.808782
"1088",84.879997,85.449997,84.779999,85.260002,1991300,84.542561
"1089",85.629997,85.860001,84.360001,84.660004,1142900,83.947611
"1090",84.029999,84.650002,82.440002,82.470001,1716700,81.776037
"1091",82.309998,83.900002,81.629997,83.800003,1693300,83.347503
"1092",83.68,83.68,81.419998,81.809998,1796100,81.368243
"1093",81.800003,83.220001,80.169998,80.169998,1812000,79.737099
"1094",79.959999,80.400002,78.779999,79.68,3108300,79.249747
"1095",80.279999,80.610001,79.190002,79.389999,1906300,78.961312
"1096",78.25,79.989998,77.959999,79.5,2272200,79.070719
"1097",78.150002,79.32,78.010002,78.639999,1527100,78.215362
"1098",79.660004,81.370003,79.25,81.029999,2479800,80.592456
"1099",80.720001,81.25,80.18,81.040001,1229300,80.602404
"1100",81.790001,83.379997,81.059998,83.370003,1524000,82.919824
"1101",83.339996,83.690002,81.940002,81.959999,1173100,81.517434
"1102",82.959999,83.879997,82.059998,83.529999,1323500,83.078957
"1103",84.089996,85.040001,83.660004,84.959999,1103100,84.501235
"1104",84.879997,85.639999,84.699997,85.010002,1354200,84.550968
"1105",85.459999,86.440002,85.400002,86.330002,1706300,85.86384
"1106",86.019997,86.449997,85.440002,85.879997,1340000,85.416266
"1107",85.68,87.07,85.580002,86.830002,893600,86.36114
"1108",88.610001,88.839996,87.650002,88.010002,1537300,87.534769
"1109",88.239998,88.809998,87.870003,88.339996,858700,87.862981
"1110",88.129997,88.970001,88.050003,88.449997,872800,87.972388
"1111",88.510002,89.150002,88.209999,88.730003,1193200,88.250882
"1112",88.870003,89.190002,88.480003,89.129997,950100,88.648716
"1113",89.300003,89.370003,88.610001,88.809998,790700,88.330445
"1114",88.75,90,88.529999,89.879997,1032600,89.394667
"1115",90,90.910004,89.919998,90.709999,1324800,90.220187
"1116",90.43,90.699997,89.470001,89.620003,1287700,89.136076
"1117",89.870003,90.449997,89.489998,90.440002,1133900,89.951648
"1118",90.370003,90.709999,89.720001,90.690002,917900,90.200298
"1119",90.709999,91.400002,90.43,90.93,1806200,90.439
"1120",91.010002,91.760002,90.940002,91.339996,1577100,90.846782
"1121",91.199997,91.519997,90.620003,91.419998,1302600,90.926352
"1122",91.059998,91.07,90.410004,90.730003,1677000,90.240083
"1123",95.339996,95.419998,91.709999,91.720001,3773000,91.224735
"1124",92.010002,92.989998,91.790001,92.669998,1717200,92.169602
"1125",92.199997,93.230003,92.029999,92.660004,1330900,92.159662
"1126",92,92.93,92,92.239998,1411800,91.741924
"1127",92.769997,94.339996,92.68,93.870003,949800,93.363127
"1128",93.25,94.900002,93.239998,94.120003,1808700,93.611777
"1129",94.150002,94.25,93.209999,93.330002,2121200,92.826042
"1130",93.239998,94.010002,93.019997,93.699997,1083300,93.194039
"1131",93.459999,93.910004,92.970001,93.870003,903900,93.363127
"1132",94.129997,94.129997,93.209999,93.68,1083200,93.17415
"1133",93.470001,94,92.699997,93.360001,1032300,92.855879
"1134",90.839996,92.989998,90.449997,92.720001,1283300,92.219335
"1135",92.699997,93.470001,91.57,92.559998,1631000,92.060195
"1136",93.139999,94.059998,92.57,93.370003,2180100,92.865827
"1137",90.699997,93.339996,90.699997,92.169998,1934000,91.672302
"1138",93.019997,93.300003,91.599998,92.669998,2290700,92.169602
"1139",92.599998,93.879997,91.940002,92.110001,2249400,91.612628
"1140",92.029999,93.199997,91.389999,92.879997,2382800,92.378467
"1141",92.800003,94.480003,92.089996,94.480003,3064700,93.969834
"1142",94.260002,95.839996,93.82,93.919998,2988800,93.412852
"1143",94.449997,95.239998,94.080002,94.690002,1201000,94.178699
"1144",95.099998,95.370003,94.690002,95.150002,935200,94.636214
"1145",95.300003,95.43,94.580002,94.589996,352500,94.079233
"1146",94.519997,94.949997,94.110001,94.190002,638600,93.681399
"1147",94.080002,94.459999,93.730003,93.760002,678400,93.25372
"1148",93.169998,94.040001,92.639999,93.110001,903900,92.607229
"1149",93.18,93.889999,92.160004,92.190002,1050500,91.692198
"1150",92.209999,93.160004,90.370003,91.209999,1880300,90.717487
"1151",90.300003,91.339996,89.739998,90.849998,2493300,90.35943
"1152",90.809998,91.199997,87.610001,88.059998,2283800,87.584494
"1153",87.970001,89.040001,87.870003,88.669998,1657600,88.442288
"1154",89.18,90.629997,89.120003,89.860001,1947100,89.629234
"1155",90.330002,90.5,87.860001,87.970001,2217700,87.744088
"1156",87.900002,88.269997,86.480003,86.720001,1834600,86.497299
"1157",87.589996,88.919998,85.629997,86.309998,1546800,86.088348
"1158",85.199997,86.260002,85.080002,86.230003,1618100,86.008559
"1159",86.150002,86.639999,84.889999,85.080002,910500,84.861511
"1160",84.949997,86.440002,84.75,86.419998,1393700,86.198066
"1161",87.050003,87.970001,86.169998,87.419998,1843200,87.195498
"1162",85.919998,87.93,85.919998,86.400002,1770600,86.178121
"1163",86.93,89.260002,86.269997,88.790001,2997400,88.561982
"1164",89.389999,90.110001,88.900002,89.419998,2138600,89.190362
"1165",89.459999,89.620003,88.650002,89.360001,2058600,89.130518
"1166",88.190002,89.5,87.5,88.449997,1520500,88.222852
"1167",89.309998,89.529999,87.489998,87.5,1541900,87.275294
"1168",87.32,88.790001,87.040001,88.449997,1617400,88.222852
"1169",87.959999,88.5,86.730003,86.82,1900300,86.59704
"1170",87.510002,88.860001,85.769997,88.279999,1772300,88.05329
"1171",88.540001,90.519997,88.540001,90.5,1998100,90.26759
"1172",89.970001,91.139999,89.800003,90.540001,1483500,90.307488
"1173",90.470001,91.800003,90.199997,91.709999,1084500,91.474482
"1174",90.660004,91.150002,87.330002,87.830002,3867000,87.604449
"1175",87.669998,88.910004,86.970001,87.839996,2200600,87.614417
"1176",88.5,89.269997,88.110001,89.139999,1817500,88.911082
"1177",89.370003,89.779999,88.550003,88.790001,1863100,88.561982
"1178",89.18,89.690002,88.68,89.389999,1969300,89.16044
"1179",89.629997,90.279999,89.449997,90.25,2357900,90.018232
"1180",90.059998,90.300003,89.510002,90.089996,2884800,89.858639
"1181",90,90.290001,89.059998,89.760002,2404400,89.529493
"1182",89.720001,91.25,89.269997,91.110001,2810100,90.876024
"1183",94.910004,96.889999,94.099998,96.720001,4828500,96.471618
"1184",96.529999,96.720001,95.93,96.339996,1831200,96.092589
"1185",96.209999,97.440002,95.93,97.379997,1400500,97.129919
"1186",97.169998,98.089996,97.019997,97.639999,1380700,97.389253
"1187",97.529999,98.07,97.279999,97.68,1061000,97.429152
"1188",97.309998,97.910004,97.120003,97.629997,1298100,97.379277
"1189",97.559998,98.690002,97.239998,98.68,997300,98.426584
"1190",98.330002,98.550003,97.599998,98,1310800,97.74833
"1191",97.410004,98.080002,96.879997,97.449997,1142900,97.199739
"1192",97.580002,98.18,96.830002,98.120003,1121600,97.868024
"1193",97.639999,98.260002,97.129997,97.410004,1641700,97.159848
"1194",97.660004,97.900002,96.910004,97.650002,1215800,97.39923
"1195",96.660004,96.949997,95.379997,95.389999,1348100,95.145032
"1196",95.440002,96.120003,95.010002,95.18,1059000,94.935572
"1197",95.400002,96.739998,95.239998,96.68,794000,96.43172
"1198",96.339996,97.989998,96.32,97.769997,1736700,97.518917
"1199",98.099998,99.75,97.800003,99.379997,1451700,99.124783
"1200",98.75,99.379997,98.410004,98.980003,1453400,98.725816
"1201",98.650002,100.660004,98.440002,99.93,1437700,99.673373
"1202",99.809998,100.379997,99.779999,99.779999,1195000,99.523757
"1203",100.419998,100.879997,100.150002,100.43,3435400,100.172089
"1204",100.860001,100.860001,100.059998,100.129997,1166500,99.872857
"1205",100.019997,100.720001,99.690002,99.699997,1476200,99.443961
"1206",99.650002,99.699997,97.300003,97.32,1437300,97.070076
"1207",96.739998,97.599998,96.32,96.949997,788300,96.701023
"1208",96.650002,97.290001,96.040001,97.059998,1023100,96.810741
"1209",97.800003,98.75,97.800003,98.230003,876100,97.977742
"1210",97.339996,98.629997,96.959999,96.959999,1871600,96.710999
"1211",96.82,97.699997,96.25,97.68,1304100,97.429152
"1212",97.690002,98.709999,97.349998,98.5,1080600,98.247045
"1213",97.449997,98.779999,96.919998,97.849998,1332300,97.598713
"1214",98.220001,98.620003,97.32,97.349998,1231700,97.099997
"1215",97.019997,98.330002,97.019997,97.919998,1305800,97.919998
"1216",97.879997,98.400002,97.290001,97.93,806300,97.93
"1217",97.839996,99.110001,97.57,98.889999,1666400,98.889999
"1218",98,99.18,97.889999,97.889999,1223000,97.889999
"1219",97.830002,98.120003,97.099998,97.879997,1823400,97.879997
"1220",98.400002,98.660004,97.82,97.959999,955500,97.959999
"1221",97.290001,97.489998,96.910004,97.389999,1465000,97.389999
"1222",96.510002,96.709999,95.330002,95.580002,1550800,95.580002
"1223",96.400002,97.160004,96.050003,96.650002,1182600,96.650002
"1224",97.309998,98.029999,96.699997,97.239998,1061700,97.239998
"1225",98.550003,100.25,98.5,100.160004,2701100,100.160004
"1226",99.779999,101.949997,99.559998,101.449997,1526900,101.449997
"1227",101.910004,101.910004,100.480003,101.230003,949300,101.230003
"1228",101.459999,101.940002,101,101.599998,958900,101.599998
"1229",101.120003,102.169998,100.830002,101.650002,885800,101.650002
"1230",100.919998,102.089996,100.800003,101.18,1076800,101.18
"1231",100.699997,101.720001,99.809998,100.330002,1267800,100.330002
"1232",100.330002,100.860001,100.050003,100.589996,1003600,100.589996
"1233",100.580002,101.68,100.349998,101.290001,868000,101.290001
"1234",100.800003,101.440002,99.870003,100.010002,937700,100.010002
"1235",100.379997,100.43,99.019997,99.540001,894700,99.540001
"1236",99.720001,100.419998,99.400002,100.07,820800,100.07
"1237",101.290001,103.099998,100.790001,102.75,1424200,102.75
"1238",102.400002,102.940002,102.18,102.330002,647400,102.330002
"1239",101.849998,102.739998,101.010002,102.260002,725800,102.260002
"1240",101.879997,102.760002,101.339996,102.239998,581800,102.239998
"1241",102.900002,103.849998,102.489998,103.82,1133200,103.82
"1242",104.169998,104.239998,102.169998,102.330002,1322500,102.330002
"1243",102.059998,102.550003,101.550003,102.339996,1097000,102.339996
"1244",102.93,103.809998,102.599998,103.269997,1393500,103.269997
"1245",103.639999,103.879997,102.769997,103.379997,1154400,103.379997
"1246",103.620003,104.739998,103.220001,104.160004,2092500,104.160004
"1247",105.489998,109.209999,105.349998,106.760002,3709400,106.760002
"1248",105.550003,106.260002,103.980003,104.669998,2362300,104.669998
"1249",104.790001,105.470001,104.330002,105.190002,1180400,105.190002
"1250",104.75,105.220001,104.489998,105.089996,1049800,105.089996
"1251",104.949997,105,103.529999,104.150002,2307800,104.150002
"1252",104.769997,106.970001,104.089996,106.419998,1805300,106.419998
"1253",105.75,106.860001,105.260002,106.220001,1147600,106.220001
"1254",106.239998,106.839996,105.739998,106.839996,960500,106.839996
"1255",106.629997,106.879997,105.050003,105.459999,1061000,105.459999
"1256",104.669998,106.169998,104.669998,105.599998,1173600,105.599998
"1257",105.349998,105.800003,104.459999,104.5,885300,104.5
"1258",104.449997,104.919998,103.900002,104.639999,1295700,104.639999
"1259",105.260002,107.879997,105,107.480003,1734400,107.480003
