"","BA.Open","BA.High","BA.Low","BA.Close","BA.Volume","BA.Adjusted"
"893",136.399994,136.979996,136.139999,136.830002,1203200,132.040663
"894",137.179993,138.589996,137.169998,138.270004,2161300,133.430262
"895",138.690002,138.880005,136.789993,136.899994,2204600,132.108205
"896",137.160004,137.369995,135.539993,135.919998,2403500,131.162511
"897",136.160004,137.050003,135.740005,136.490005,2096000,131.712567
"898",136.009995,137.25,135.509995,136.669998,3366700,131.88626
"899",137.059998,138.5,137.050003,137.619995,3177400,132.803005
"900",139.399994,139.759995,137.800003,138.410004,4196500,133.565361
"901",138.580002,141.100006,138.5,140.509995,4238500,135.591848
"902",140.690002,141.399994,139.360001,140.820007,4236100,135.89101
"903",141.509995,142.520004,140.539993,142.130005,4052500,137.155154
"904",142.789993,142.800003,140.899994,141.899994,4549500,136.933194
"905",141.550003,142.139999,140.380005,140.699997,4462400,135.7752
"906",140.850006,141.699997,137.800003,140.009995,8441600,135.109349
"907",140.300003,141.080002,140.139999,140.619995,3030800,135.697998
"908",140.330002,141.449997,140.070007,140.210007,3062900,135.30236
"909",140.080002,141,139.75,140.460007,3382700,135.54361
"910",141.460007,142.460007,140.809998,141.669998,3240600,136.711249
"911",142.309998,144.570007,141.869995,144.369995,4388700,139.31674
"912",143.100006,143.889999,141.100006,141.309998,4491400,136.363849
"913",140.399994,140.470001,136.320007,136.649994,5856800,131.866955
"914",136.699997,138.460007,135.649994,137.360001,5057800,132.55211
"915",137.610001,138.089996,136.440002,137.089996,4606200,132.291557
"916",131.699997,131.759995,128.070007,129.779999,15993400,125.237425
"917",131.699997,131.699997,125.199997,126.529999,10406200,122.101182
"918",124.459999,126.870003,123.080002,125.260002,9732700,120.875637
"919",124.239998,126.519997,122.75,123.080002,9309600,118.771942
"920",123.07,123.800003,120.529999,122.040001,9304100,117.768343
"921",121,121.940002,118.769997,121.400002,9689100,117.150745
"922",121.790001,122.720001,121.510002,122.669998,6738800,118.376289
"923",123.75,127.209999,123.650002,127.019997,8906300,122.574028
"924",128.960007,128.970001,126.349998,127.160004,8173500,122.709135
"925",127.650002,130.690002,127.459999,130.160004,7874000,125.604129
"926",130.289993,130.550003,128,128.130005,5798800,124.342562
"927",127.059998,129.940002,127.059998,129.5,4203400,125.672061
"928",129.089996,130.410004,128.020004,130.160004,4807700,126.312555
"929",130.130005,130.940002,129.600006,130.630005,4645300,126.768664
"930",130.110001,130.5,128.369995,128.389999,5146600,124.594871
"931",128.479996,129.990005,127.510002,129.559998,4466400,125.730285
"932",129.800003,129.800003,128.110001,128.279999,5164000,124.488122
"933",128.380005,130.800003,128.360001,129.589996,4635700,125.759397
"934",129.300003,129.75,126.209999,126.779999,7308800,123.032461
"935",127.239998,127.940002,126.360001,126.610001,4803600,122.867488
"936",126.470001,128.559998,126.260002,128.559998,4649700,124.759845
"937",128.75,129.949997,128.059998,128.919998,4361400,125.109204
"938",127.18,128.440002,126.519997,128.220001,4847100,124.429898
"939",129.380005,131,129.330002,130.229996,5422800,126.380479
"940",130.399994,130.800003,128.690002,128.789993,4095200,124.983042
"941",129.009995,129.369995,128.029999,128.860001,3595900,125.05098
"942",129.75,130.160004,128.070007,128.539993,4297800,124.740432
"943",126.510002,127.279999,124.760002,126.889999,7039200,123.13921
"944",127.029999,127.269997,125.620003,125.669998,4190000,121.955272
"945",125,125.199997,123.809998,124.43,5040100,120.751927
"946",124.650002,125.610001,121.629997,121.889999,6071200,118.287007
"947",122.120003,124.279999,121.949997,123.110001,5698400,119.470946
"948",123.970001,125.82,123.919998,125.419998,4380500,121.712662
"949",125.589996,125.82,123.660004,124.040001,4151600,120.373456
"950",124.32,125.199997,121.370003,122.239998,6673000,118.62666
"951",122.589996,123.900002,121.379997,123.730003,4601700,120.072622
"952",124.059998,124.449997,122.5,122.580002,7973600,118.956614
"953",123.529999,123.949997,122.080002,123.419998,4472500,119.77178
"954",124.459999,125,123.559998,124.019997,3225100,120.354043
"955",124.610001,125.32,123.32,123.529999,3091200,119.878529
"956",123.010002,124.300003,121.800003,123.209999,3106000,119.567989
"957",123.779999,125.190002,123.519997,124.459999,2863500,120.781039
"958",125.360001,126.040001,124.800003,125.489998,2962000,121.780592
"959",126.239998,128.399994,126.169998,128.210007,3952800,124.420199
"960",128.630005,128.770004,127.400002,128.309998,2935200,124.517234
"961",129.169998,129.169998,128.279999,128.779999,3303500,124.973343
"962",129.330002,129.919998,127.230003,127.379997,4156600,123.614724
"963",127.190002,128.179993,124.949997,125.589996,3753600,121.877635
"964",125.279999,125.730003,124.059998,124.150002,4122200,120.480205
"965",124.989998,127.019997,124.050003,126.879997,3689900,123.129504
"966",126.82,126.860001,123.639999,123.639999,3956900,119.985278
"967",123.050003,123.449997,121.919998,122.07,3854600,118.461687
"968",123.080002,123.769997,122.18,123.25,3086300,119.606807
"969",123.349998,124.550003,122.129997,124.269997,2746900,120.596653
"970",125,126.040001,124.730003,126.040001,2826100,122.314337
"971",126.440002,128.369995,125.830002,127.919998,3449400,124.138763
"972",128.050003,128.440002,127.370003,127.82,2368500,124.041721
"973",128.25,129.130005,127.480003,127.550003,5015600,123.779705
"974",130.669998,131.5,129.330002,130.630005,7121600,126.768664
"975",130.410004,130.619995,128.429993,129.860001,4177000,126.02142
"976",129.839996,130,128.369995,128.660004,2978500,124.856895
"977",128.199997,128.869995,125.800003,127.040001,4354600,123.284778
"978",127.199997,128.570007,126.529999,128.369995,3344100,124.575458
"979",128.050003,129.5,127.800003,129.020004,2773000,125.206254
"980",128.740005,129.600006,128.270004,128.460007,2804100,124.662809
"981",128.699997,130.399994,128.610001,129.940002,3762900,126.099057
"982",129,132.380005,128.949997,131.960007,4026500,128.059352
"983",131.75,131.919998,130.699997,130.830002,4032000,126.962749
"984",130.770004,131.100006,129.199997,130.350006,2900600,127.206721
"985",130.169998,131.270004,130.169998,130.570007,2988700,127.421417
"986",130.259995,131.330002,129.880005,131.100006,2543800,127.938635
"987",131.820007,132.990005,131.639999,132.600006,3288500,129.402464
"988",133.009995,133.830002,132.860001,133.449997,3132200,130.231958
"989",133.800003,133.970001,132.690002,132.990005,2883900,129.783059
"990",132.699997,132.860001,130.559998,131.210007,3596800,128.045983
"991",131.309998,131.710007,130.029999,130.809998,2963300,127.65562
"992",130.419998,132.070007,130.350006,131.350006,2103100,128.182607
"993",130.940002,131.600006,129.070007,129.580002,2995800,126.455285
"994",130.429993,131.429993,130.039993,130.960007,2476100,127.802012
"995",131.660004,132.479996,131.270004,131.839996,2370700,128.660781
"996",132,132.580002,131.929993,132.410004,1956200,129.217043
"997",133.089996,134.210007,132.869995,134.169998,3085500,130.934597
"998",134.169998,135.149994,134.169998,134.330002,2609400,131.090742
"999",134.710007,135.199997,134.429993,135.139999,2234100,131.881208
"1000",134.669998,135.440002,134.039993,135.25,2760300,131.988556
"1001",135.5,136.029999,134.770004,135.899994,2629900,132.622875
"1002",135.800003,136.529999,135.619995,135.880005,2468800,132.603368
"1003",135.539993,135.550003,134.589996,135.330002,2601900,132.066628
"1004",135.649994,137.380005,135.649994,136.820007,3489900,133.520703
"1005",137.389999,138.25,137.119995,138.25,2710900,134.916213
"1006",138.25,138.389999,137.5,137.960007,2585000,134.633213
"1007",137.589996,137.75,136.289993,137.25,2370200,133.940327
"1008",135.25,135.529999,133.820007,134.100006,5558000,130.866293
"1009",133.860001,134.169998,131.639999,132.190002,3826100,129.002347
"1010",132.529999,132.949997,131.550003,132.289993,2376600,129.099927
"1011",132.199997,133.130005,131.649994,132.539993,2163800,129.343899
"1012",132.100006,133.050003,131.720001,132.449997,2223200,129.256072
"1013",132.610001,132.669998,131.029999,132.479996,2859000,129.285348
"1014",132.479996,132.929993,131.800003,132.820007,2794900,129.61716
"1015",133.479996,134.080002,132.089996,132.100006,8083500,128.914521
"1016",132.320007,132.529999,130.649994,130.850006,4433000,127.694664
"1017",130.5,131.240005,129,129.149994,4319800,126.035646
"1018",129.039993,129.139999,126.279999,127.059998,7929700,123.996048
"1019",127.410004,128.440002,126.360001,128.020004,3929100,124.932905
"1020",128.070007,128.779999,127.559998,128.539993,3687900,125.440355
"1021",127.910004,127.910004,126.199997,127.230003,5712900,124.161955
"1022",127.660004,128.330002,127.360001,128.149994,3772500,125.05976
"1023",128.149994,128.5,127.339996,127.620003,2859000,124.54255
"1024",127.989998,128.619995,127.699997,128.509995,1997500,125.41108
"1025",128.100006,129.5,127.769997,129.089996,3157000,125.977095
"1026",128.889999,128.970001,125.919998,126.790001,5724300,123.732563
"1027",128.309998,128.320007,125.910004,126.790001,8023900,123.732563
"1028",125.540001,127.629997,125.120003,126.790001,3936900,123.732563
"1029",127.18,128.240005,126.360001,128.089996,3193100,125.00121
"1030",128.910004,130.580002,128.759995,129.520004,5267500,126.396734
"1031",130.309998,130.309998,128.339996,129.100006,4916100,125.986864
"1032",129.559998,129.559998,127.139999,127.419998,5260800,124.347368
"1033",127.209999,128.179993,125.790001,125.879997,5292900,122.844503
"1034",126.379997,127.82,126.25,127.639999,3103300,124.562064
"1035",127.300003,128.419998,126.769997,128.300003,2738700,125.206152
"1036",128.990005,130.009995,128.580002,129.740005,5102200,126.61143
"1037",127.790001,128.399994,126.019997,126.709999,12326300,123.65449
"1038",125.919998,126.050003,124,124.400002,10307200,121.400196
"1039",124.480003,124.529999,122.410004,123.199997,6121400,120.229129
"1040",123.440002,124.559998,122.160004,123.059998,4982400,120.092505
"1041",123.309998,123.629997,122.199997,122.32,4101900,119.370352
"1042",123.199997,123.800003,121.760002,122.290001,4042900,119.341076
"1043",121.470001,122.050003,120.410004,120.480003,5588800,117.574725
"1044",120.449997,121.709999,119.639999,120.379997,5852700,117.477131
"1045",120.800003,121.190002,119.769997,119.93,4671100,117.037985
"1046",119.669998,121.980003,119.660004,121.269997,6097900,118.345669
"1047",119.32,119.360001,117.870003,118.339996,6239700,116.185717
"1048",119,120.220001,118.870003,119.839996,4641800,117.658411
"1049",119.800003,120.650002,119.279999,120.629997,4348900,118.43403
"1050",121.150002,121.760002,120.75,120.800003,2807900,118.600941
"1051",120.510002,120.940002,120.010002,120.470001,2303500,118.276947
"1052",120.669998,122.230003,120.629997,121.980003,2645800,119.759461
"1053",122.199997,124.690002,122.160004,124.110001,4825100,121.850683
"1054",124.5,124.5,122.150002,123.160004,4570000,120.91798
"1055",123.580002,125.239998,123.57,124.980003,4196900,122.704848
"1056",125.220001,125.790001,125.110001,125.580002,2988300,123.293924
"1057",125.889999,127.709999,125.580002,127.349998,4331300,125.0317
"1058",127.540001,127.779999,126.739998,127.5,2522300,125.178971
"1059",127.330002,127.800003,126.959999,127.459999,2394700,125.139698
"1060",128.080002,128.490005,127.779999,128.330002,2307100,125.993863
"1061",128.690002,129.130005,128.309998,128.600006,2329000,126.258952
"1062",128.770004,128.990005,127.949997,128.199997,3075200,125.866225
"1063",127.339996,127.75,126.720001,127.110001,3070300,124.796071
"1064",127.349998,127.349998,126.050003,126.800003,3032700,124.491716
"1065",125.620003,126.260002,124.57,125.480003,4576000,123.195746
"1066",125.459999,126.239998,125.199997,125.940002,3966500,123.647371
"1067",126.379997,126.75,125.260002,125.459999,2975300,123.176106
"1068",125.43,125.550003,124.099998,124.690002,4913800,122.420127
"1069",125.900002,128.25,125.900002,127.980003,6103500,125.650236
"1070",127.809998,128.679993,127.620003,128.210007,4866400,125.876052
"1071",128.470001,128.470001,127.480003,128.220001,3068200,125.885865
"1072",127.82,127.989998,127.199997,127.639999,1988200,125.316421
"1073",127.489998,127.559998,126.610001,126.949997,3107300,124.63898
"1074",126.919998,126.949997,125.690002,126.309998,3261700,124.010631
"1075",126.199997,127.699997,125.720001,127.32,3377500,125.002247
"1076",128.25,128.380005,127.199997,127.760002,3135300,125.43424
"1077",128,128.899994,128,128.580002,2721800,126.239312
"1078",129.270004,129.699997,128.919998,129.350006,5635700,126.995299
"1079",129.369995,129.869995,128.460007,128.610001,2890300,126.268765
"1080",128.279999,128.539993,127.029999,127.379997,2963100,125.061152
"1081",127.459999,128.800003,127.230003,128.580002,2891400,126.239312
"1082",128.309998,128.490005,127.010002,127.139999,2913100,124.825523
"1083",127.190002,129,126.959999,128.690002,2524100,126.34731
"1084",127.209999,129.529999,127,128.770004,3484900,126.425855
"1085",128.570007,129.389999,127.309998,127.379997,4000200,125.061152
"1086",127.370003,127.370003,124.309998,124.669998,5265200,122.400486
"1087",124.400002,125.550003,123.839996,124.169998,3204500,121.909589
"1088",124.660004,126.870003,124.660004,126.360001,3075900,124.059724
"1089",127.089996,127.190002,125.379997,126.260002,2681000,123.961546
"1090",125.519997,125.519997,123.290001,123.32,3554900,121.075064
"1091",123.470001,125.089996,122.150002,124.980003,3610300,122.704848
"1092",124.720001,124.75,122.309998,122.760002,4874700,120.52526
"1093",122.870003,123.360001,121.5,121.5,4214200,119.288195
"1094",122.050003,123.190002,120.260002,120.449997,3878600,118.257307
"1095",121.839996,123.370003,120.720001,122.290001,3768200,120.063815
"1096",121.059998,121.120003,116.32,120.190002,7819000,118.002045
"1097",118.910004,121.300003,118.389999,120.290001,4492500,118.100223
"1098",122.050003,123.870003,121.779999,123.239998,4872400,120.996518
"1099",123.389999,124.720001,123,124.309998,3676300,122.047039
"1100",125.209999,127.239998,124.93,127.120003,5204500,124.805891
"1101",127.989998,128,121.339996,121.449997,13844400,119.239103
"1102",121.269997,122.879997,121.059998,122.029999,7799700,119.808546
"1103",122.199997,122.839996,121.260002,122.239998,4013300,120.014722
"1104",122.129997,122.230003,121.260002,122.120003,2940300,119.896912
"1105",122.5,123.790001,121.959999,123.610001,4159000,121.359785
"1106",124.480003,124.480003,122.559998,123.080002,3241700,120.839435
"1107",122.519997,124.120003,122.010002,123.82,2569600,121.565962
"1108",125.029999,125.889999,124.730003,124.910004,4665300,122.636123
"1109",125.349998,126.25,124.889999,126.029999,3902700,123.735729
"1110",125.940002,126.709999,125.260002,125.839996,3684600,123.549186
"1111",126.010002,126.25,124.199997,124.220001,3334000,122.670296
"1112",124.480003,124.800003,123.370003,124.580002,2341900,123.025805
"1113",124.93,124.940002,124.169998,124.449997,2366700,122.897422
"1114",124.870003,124.989998,123.800003,124.639999,2622700,123.085054
"1115",124.580002,125.730003,124.449997,125.360001,3053500,123.796073
"1116",124.510002,126.190002,124.470001,125.870003,3074700,124.299713
"1117",125.739998,128.960007,125.739998,128.529999,5813500,126.926524
"1118",128.529999,129.779999,127.849998,128.860001,6235200,127.252409
"1119",128.699997,129.169998,127.550003,128.419998,3752900,126.817896
"1120",128.550003,131.330002,128.039993,130.660004,5701200,129.029956
"1121",130.589996,132.740005,130.25,131.610001,5036700,129.968101
"1122",130.940002,132.399994,130.710007,131.699997,4052800,130.056975
"1123",132.720001,133.360001,132.509995,132.779999,4226700,131.123503
"1124",133.449997,134.740005,133.440002,134.610001,4161500,132.930675
"1125",134.740005,135.600006,134.740005,134.809998,4301600,133.128177
"1126",134.949997,135.300003,134.389999,134.779999,2660100,133.098552
"1127",135.509995,135.779999,134.039993,134.360001,2090000,132.683794
"1128",134.309998,134.399994,132.199997,132.389999,3473700,130.738369
"1129",132.5,132.960007,131.75,132.279999,2900200,130.629741
"1130",132.649994,133.279999,131.429993,131.970001,4627500,130.323611
"1131",131.970001,132.520004,130.919998,131.320007,2785500,129.681726
"1132",131.720001,132.619995,131.529999,132.210007,2580200,130.560622
"1133",132.020004,132.070007,129.869995,130.279999,2862400,128.654692
"1134",128.559998,129.720001,127.739998,129.660004,3084600,128.042432
"1135",128.809998,128.979996,124.540001,124.639999,6651700,123.085054
"1136",125.220001,125.650002,123,123.370003,6702100,121.830901
"1137",122.239998,122.269997,120.580002,120.769997,6661100,119.263332
"1138",121.400002,122.879997,120.599998,122.080002,6238800,120.556994
"1139",125.040001,125.540001,123.910004,124.25,7919900,122.69992
"1140",124.279999,125.379997,123.419998,125.059998,6726500,123.499813
"1141",127.129997,127.349998,124.769997,125.669998,6485900,124.102203
"1142",125.629997,127.419998,125.5,126.230003,7680800,124.655222
"1143",126.730003,128.539993,126.730003,128.220001,3189300,126.620394
"1144",129.039993,130.649994,128.649994,130.029999,4028900,128.407811
"1145",130.300003,132.330002,130.169998,131.240005,2116900,129.602722
"1146",131.289993,131.929993,130.229996,131.630005,2242900,129.987856
"1147",131.720001,132.729996,131.169998,132.289993,2718400,130.639611
"1148",132,132.279999,131.520004,131.830002,2447700,130.185358
"1149",132.25,132.300003,129.860001,129.979996,2712400,128.358432
"1150",131.070007,131.839996,129.089996,129.949997,4294200,128.328807
"1151",129.660004,129.919998,128.610001,129.050003,5024800,127.440041
"1152",129.050003,129.619995,126.18,127.529999,4992800,125.938999
"1153",128.740005,129.970001,128.720001,129.509995,3573200,127.894294
"1154",130.600006,131.990005,130.399994,131.800003,4503400,130.155733
"1155",131.589996,132.259995,130.929993,131.539993,3047300,129.898967
"1156",132.240005,132.259995,129.949997,130.869995,3552700,129.237328
"1157",132,133.910004,130.169998,131.169998,3441700,129.533588
"1158",129.029999,131.289993,128.949997,130.380005,3559500,128.75345
"1159",130.380005,131.830002,129.699997,130.139999,3902000,128.516439
"1160",129.75,131.020004,129.110001,130.779999,4425600,129.148454
"1161",131.449997,132,129.449997,131.220001,3143700,129.582967
"1162",130.869995,132.869995,130.570007,132.410004,2898000,130.758124
"1163",133.380005,136.210007,133.050003,135.639999,4971300,133.947824
"1164",135.570007,135.779999,134.600006,134.619995,3828300,132.940545
"1165",135,135.25,133.529999,134.070007,3900500,132.397418
"1166",132.399994,132.990005,130.740005,132.479996,5243900,130.827243
"1167",136.300003,141.889999,135.919998,139.639999,14355100,137.897922
"1168",139.690002,148.25,139.630005,147.779999,15161700,145.936371
"1169",146.220001,146.850006,144.369995,145.369995,11271100,143.556433
"1170",143.720001,146.589996,143.050003,146.259995,6790900,144.435329
"1171",146.369995,148,146.179993,147.339996,5978200,145.501858
"1172",145.970001,148.389999,145.929993,147.220001,4766200,145.383359
"1173",147.259995,148.869995,146.460007,148.600006,4252600,146.746148
"1174",148.619995,148.889999,147.699997,148,4374100,146.153627
"1175",146.160004,148.160004,145.630005,147.580002,4202900,145.738869
"1176",148.199997,148.710007,147.5,148.039993,4034900,146.193122
"1177",147.509995,148.380005,147.089996,147.919998,3272700,146.978099
"1178",148.259995,148.570007,147.679993,148.089996,2998900,147.147015
"1179",147.979996,149.839996,147.639999,149.729996,3418600,148.776571
"1180",148.720001,149.960007,148.520004,149.919998,3622400,148.965364
"1181",149.699997,151.619995,149.369995,151.169998,3722100,150.207404
"1182",151.050003,154.240005,151,153.75,4384000,152.770978
"1183",153.800003,158.830002,153.800003,158.309998,9366000,157.301939
"1184",155,155.919998,153.360001,154.740005,8653700,153.754679
"1185",153.5,154.779999,153.210007,154.380005,4391700,153.396971
"1186",154.309998,154.740005,152.139999,153.009995,4800500,152.035684
"1187",152.309998,152.380005,150.809998,151.729996,5149300,150.763836
"1188",151,151.889999,150.449997,150.850006,4330700,149.88945
"1189",150.850006,154.149994,150.75,153.800003,4622800,152.820662
"1190",154.710007,156.910004,154.169998,155.570007,8656600,154.579396
"1191",154.619995,155.220001,154,154.350006,4476200,153.367163
"1192",154.860001,155.979996,154.309998,154.470001,3327200,153.486394
"1193",153.919998,155.029999,152.809998,153.119995,3556200,152.144985
"1194",153.300003,155.610001,153.149994,154.75,3433000,153.76461
"1195",153.300003,154.130005,152.419998,152.419998,3839600,151.449445
"1196",152.509995,152.690002,151.169998,151.169998,3395400,150.207404
"1197",151.279999,152.919998,151.279999,152.039993,2965100,151.07186
"1198",151.889999,152.389999,149.789993,151.570007,3569600,150.604867
"1199",152.389999,154.190002,152.270004,153.669998,2742900,152.691485
"1200",152.880005,155,152.729996,154.509995,2927200,153.526133
"1201",154.039993,155.990005,152.110001,155.729996,4053600,154.738366
"1202",154.910004,155.330002,153.660004,154.110001,2539000,153.128686
"1203",155.039993,155.490005,154.479996,154.5,4464300,153.516202
"1204",154.979996,154.979996,152.809998,152.809998,3029700,151.836961
"1205",151.960007,152.619995,151.350006,151.649994,3319300,150.684344
"1206",151.399994,152.039993,148.130005,148.229996,3747900,147.286123
"1207",147.830002,148.850006,145.960007,148.169998,3627400,147.226507
"1208",148.589996,149.309998,147.490005,148.850006,2600300,147.902185
"1209",150.080002,153.169998,149.979996,152.699997,3738700,151.727661
"1210",152.229996,152.25,149.940002,150.080002,2975600,149.124349
"1211",149.970001,150.020004,146.820007,148.639999,4167600,147.693516
"1212",149.139999,150.5,148.309998,149.279999,2934200,148.32944
"1213",148.149994,151.449997,148,150.929993,3371500,149.968927
"1214",151.270004,153.5,151.139999,152.320007,4299500,151.350091
"1215",152.190002,153.5,152.190002,153.360001,2763400,152.383462
"1216",152.619995,153.669998,151.630005,153.419998,3966800,152.443077
"1217",153.550003,154.960007,153.25,154.380005,3183000,153.396971
"1218",153.789993,155.5,152.960007,153.240005,3034000,152.264231
"1219",152.929993,153.539993,151.589996,153.210007,2845800,152.234423
"1220",154.369995,154.369995,152.210007,152.429993,3687400,151.459376
"1221",151.660004,152.529999,151.050003,151.970001,2559900,151.002313
"1222",150.880005,151.429993,149.440002,149.600006,4671600,148.64741
"1223",151.059998,153.550003,151.009995,152.669998,3169100,151.697853
"1224",153.509995,154.089996,152,153.330002,3772900,152.353654
"1225",152.360001,153,148.850006,151.190002,8468900,150.227281
"1226",150.830002,150.830002,149.729996,149.869995,4080800,148.915679
"1227",149.539993,149.860001,148.020004,148.399994,4889200,147.455039
"1228",148.589996,149,147.710007,147.800003,4603500,146.858868
"1229",147.899994,148.369995,146.009995,147.509995,4352900,146.570706
"1230",147.070007,147.460007,145.899994,146.149994,4761700,145.219366
"1231",145.25,145.940002,142.75,143.339996,4925300,142.427261
"1232",144.410004,145.070007,143.839996,144.669998,3556800,143.748794
"1233",143.850006,144.789993,143.179993,144.020004,8977500,143.102939
"1234",143.759995,144.699997,142.270004,142.910004,3670400,142.000007
"1235",143.009995,143.149994,140.429993,141.039993,5313500,141.039993
"1236",140.559998,142.179993,140.479996,141.490005,4868700,141.490005
"1237",143,145.940002,142.979996,145.460007,7068000,145.460007
"1238",145.550003,146.789993,145.130005,145.889999,3969000,145.889999
"1239",144.940002,146.080002,144.009995,145.429993,3543900,145.429993
"1240",145.410004,146.529999,145.100006,145.619995,2679400,145.619995
"1241",146.880005,148.25,146.649994,147.960007,3474800,147.960007
"1242",148.050003,148.300003,146.339996,146.880005,3363100,146.880005
"1243",146.880005,147.240005,146.300003,146.710007,2149600,146.710007
"1244",147.179993,147.770004,146.729996,147.050003,2362500,147.050003
"1245",147.139999,147.339996,146.100006,146.419998,2097900,146.419998
"1246",146.559998,147.710007,146.100006,147.350006,2676400,147.350006
"1247",147.259995,147.270004,144.800003,144.809998,3851000,144.809998
"1248",144.339996,144.429993,142.160004,142.800003,3459700,142.800003
"1249",143.419998,143.75,142.580002,143,2834800,143
"1250",142.509995,145.289993,141.580002,142.330002,3099300,142.330002
"1251",142.259995,142.259995,140.320007,140.520004,6178000,140.520004
"1252",141.449997,142.050003,140.270004,141.25,3890000,141.25
"1253",141.440002,144.460007,140.630005,143.25,4977400,143.25
"1254",143.779999,145.059998,142.889999,143.809998,3752100,143.809998
"1255",143.220001,143.229996,140.949997,141.190002,3211300,141.190002
"1256",141.039993,141.369995,140.050003,140.729996,3210100,140.729996
"1257",140.240005,141.350006,140.199997,140.639999,2728700,140.639999
"1258",140.5,140.990005,139.899994,140.100006,2621100,140.100006
"1259",140.679993,142.600006,140.289993,141.619995,2727400,141.619995
