"","IBM.Open","IBM.High","IBM.Low","IBM.Close","IBM.Volume","IBM.Adjusted"
"888",177.360001,177.490005,175.119995,175.759995,5471900,169.118506
"889",176.449997,178.740005,174.850006,178.699997,5697700,171.947414
"890",177.880005,180.539993,177.880005,180.220001,5927000,173.409981
"891",180.119995,182,180.020004,180.020004,7653500,173.217542
"892",181.050003,182.929993,180.610001,182.229996,4079900,175.344024
"893",181.960007,183.5,181.910004,183.220001,1613600,176.29662
"894",183.559998,185.559998,183.509995,185.350006,3325700,178.346137
"895",185.839996,186.5,184.559998,185.080002,3381600,178.086336
"896",185.320007,186.699997,184.669998,186.410004,3018600,179.366081
"897",186.490005,187.789993,186.300003,187.570007,3619700,180.482251
"898",187.210007,187.399994,185.199997,185.529999,4546500,178.519329
"899",185.830002,187.350006,185.300003,186.639999,4063200,179.587385
"900",187.149994,187.360001,185.300003,186,4067800,178.97157
"901",186.389999,190.350006,186.380005,189.710007,5932300,182.541386
"902",189.330002,189.419998,187.259995,187.970001,4603700,180.86713
"903",189.020004,189.5,186.550003,187.380005,4321300,180.299428
"904",188.309998,188.570007,186.279999,187.259995,4022400,180.183953
"905",186.259995,186.949997,183.860001,184.160004,5784700,177.201102
"906",185.059998,186.429993,183.880005,185.919998,4619200,178.894591
"907",185.820007,188.649994,185.490005,187.740005,4816500,180.645825
"908",187.529999,188.990005,186.800003,188.759995,4770300,181.627272
"909",188.039993,190.809998,187.860001,190.089996,7644600,182.907016
"910",190.229996,190.389999,186.789993,188.429993,11076300,181.30974
"911",181.279999,183.5,179.669998,182.25,13796100,175.363272
"912",181.429993,183.720001,180.710007,182.729996,6973900,175.82513
"913",181.25,182.809998,179.639999,179.639999,6890600,172.851896
"914",179.610001,179.649994,177.660004,177.899994,5208600,171.177641
"915",178.050003,178.449997,176.160004,176.850006,5333300,170.167329
"916",175.979996,178.529999,175.889999,176.399994,4970900,169.734322
"917",177.169998,177.860001,176.360001,177.360001,4853700,170.658052
"918",176.110001,177.839996,175.339996,176.679993,5193400,170.00374
"919",176.020004,176.020004,172.720001,172.899994,7186800,166.366577
"920",173.529999,173.75,172.360001,172.839996,4349800,166.308847
"921",172.190002,174.970001,172.190002,174.240005,4712300,167.655953
"922",173.970001,174.850006,173.789993,174.669998,4292200,168.991084
"923",175.639999,177.559998,175.070007,177.25,4692900,171.487204
"924",176.970001,177.649994,176.25,177.139999,3540400,171.38078
"925",176.809998,180.389999,176.800003,179.699997,4647300,173.857546
"926",179.520004,181.25,179.259995,180.240005,3983000,174.379998
"927",178.220001,182.360001,177.860001,181.839996,4482000,175.927969
"928",181.259995,184.429993,180.990005,183.690002,4659900,177.717828
"929",183.179993,184,182.320007,183.190002,4435200,177.234084
"930",182.740005,185.649994,182.410004,182.949997,4671500,177.001881
"931",182.960007,184.860001,182.789993,184.259995,4968200,178.269288
"932",184.25,185.710007,182.619995,182.789993,5699300,176.84708
"933",182.820007,185.160004,182.820007,183.449997,4595300,177.485625
"934",183.520004,184.600006,182.880005,183.229996,3902300,177.272777
"935",183.940002,185.279999,183.559998,184.059998,3740700,178.075793
"936",183.830002,185.949997,183.809998,185.270004,3827800,179.24646
"937",185.380005,186.119995,183.649994,185.169998,4667900,179.149705
"938",183.330002,184.639999,182.820007,184.259995,3950100,178.269288
"939",185.809998,187.160004,185.679993,186.440002,4733000,180.378419
"940",186.570007,187.949997,186.399994,187.139999,3485200,181.055657
"941",187.369995,188.389999,186.899994,187.639999,3817300,181.539401
"942",188.350006,188.919998,187.179993,187.679993,4117800,181.578094
"943",187.550003,188.369995,185.850006,186.389999,4591200,180.330042
"944",187.410004,188.449997,186.039993,186.759995,4229500,180.688007
"945",186.009995,187.449997,185.889999,186.220001,4833000,180.16557
"946",186.410004,187,183.710007,183.899994,4913200,177.920992
"947",183.889999,184.289993,182.210007,182.210007,5490300,176.28595
"948",182.660004,186.350006,182.660004,185.809998,4938100,179.768897
"949",185.990005,187.899994,185.539993,186.809998,3961300,180.736385
"950",185.600006,186.699997,183.5,184.710007,4323900,178.704669
"951",184.470001,188.259995,184.169998,187.899994,5062600,181.790943
"952",188.5,188.699997,186.399994,186.669998,12535200,180.600937
"953",187.429993,189.440002,187.369995,188.25,5738500,182.129569
"954",188.759995,195.399994,188.699997,195.039993,10912700,188.698805
"955",194.979996,195.630005,191.960007,192.619995,6851700,186.357486
"956",191.910004,192.669998,189.320007,189.830002,6767700,183.658202
"957",189.940002,192.619995,189.110001,190.449997,5194400,184.258039
"958",191.639999,193.770004,191.399994,192.490005,8537300,186.231723
"959",193.119995,195.130005,192.779999,194.5,5394100,188.176368
"960",194.240005,194.5,192.490005,193.550003,4924100,187.257257
"961",193.199997,193.380005,192.350006,192.690002,4091100,186.425217
"962",193.119995,193.970001,191.279999,191.770004,6089900,185.53513
"963",191.720001,195.309998,191.570007,194.520004,6740500,188.195722
"964",193.889999,194.169998,192.690002,193.289993,5125000,187.005701
"965",193.880005,197,193.600006,196.639999,5480100,190.246791
"966",196.059998,199.210007,195.660004,195.679993,8417900,189.317996
"967",195.039993,197,194.270004,195.190002,4835000,188.843937
"968",196.240005,198.240005,195.880005,197.770004,5431100,191.340057
"969",195.979996,197.410004,195.419998,197.020004,5351300,190.614441
"970",198.050003,198.710007,195,196.399994,8527300,190.014589
"971",187.25,190.699997,187.009995,190.009995,11255500,183.832343
"972",189.800003,192.809998,189.740005,192.270004,5419700,186.018874
"973",192.009995,193,191.199997,192.149994,3878600,185.902766
"974",191.789993,192.410004,190.110001,191.729996,4736400,185.496423
"975",192.220001,192.220001,190.029999,190.220001,4407100,184.035521
"976",190.539993,190.669998,189.110001,189.630005,3871000,183.464707
"977",191.139999,193.990005,190.580002,193.139999,5638300,186.860584
"978",193.589996,195.940002,193.410004,195.110001,4626300,188.766536
"979",194.380005,196.860001,194.350006,196.470001,4206800,190.08232
"980",196.309998,196.740005,193.149994,193.529999,3674000,187.237904
"981",193.75,193.839996,191.25,191.440002,3049900,185.215858
"982",191.050003,191.490005,189.800003,191.259995,2222100,185.041702
"983",190.929993,190.949997,189.25,190.029999,3188700,183.851696
"984",189.339996,190.300003,186.929993,189.300003,3821000,184.211749
"985",189.160004,190.570007,188.229996,188.910004,2431900,183.832233
"986",188.979996,190.589996,188.369995,190.080002,2261600,184.970782
"987",191.119995,193.020004,190.940002,192.570007,3777400,187.393858
"988",192.789993,193.029999,191.759995,192.190002,2226600,187.024068
"989",191.910004,191.990005,188.169998,188.720001,5251500,183.647338
"990",189.070007,189.080002,186.179993,186.460007,4202200,181.44809
"991",186.270004,187.410004,185.929993,187.059998,3949500,182.031954
"992",186.610001,187.130005,186.039993,187,3270700,181.973569
"993",186.25,186.699997,184.699997,184.889999,3026500,179.920284
"994",185.850006,187.160004,184.949997,186.389999,2988000,181.379965
"995",186.449997,186.449997,185.029999,185.679993,2218000,180.689042
"996",185.839996,186.139999,185.309998,185.940002,2562900,180.942063
"997",184.800003,185.649994,183.929993,184.779999,4793800,179.81324
"998",184.479996,184.880005,182.940002,183.080002,3721600,178.158938
"999",183.639999,183.779999,182.330002,183.759995,2759900,178.820653
"1000",183.380005,184.570007,182.490005,184.360001,4620500,179.404531
"1001",184.759995,186.279999,184.669998,185.690002,3200500,180.698783
"1002",185.550003,185.759995,184.119995,184.369995,2517100,179.414257
"1003",184.710007,185.449997,184.199997,184.509995,2376800,179.550493
"1004",184.660004,186.089996,183.919998,185.979996,2852200,180.980982
"1005",186.470001,187.649994,185.899994,186.369995,3296700,181.360498
"1006",186.220001,187.639999,185.960007,186.220001,2728400,181.214536
"1007",186.199997,186.220001,183.820007,184.289993,4154900,179.336405
"1008",183.610001,184.199997,182.009995,182.25,4061700,177.351246
"1009",182.479996,182.550003,180.910004,181.220001,4425300,176.348933
"1010",182,183,181.520004,182.559998,2773600,177.652911
"1011",182.399994,182.710007,181.240005,182.350006,3556200,177.448564
"1012",181.899994,182.809998,181.559998,182.259995,2460900,177.360972
"1013",182.039993,183.610001,181.789993,183.600006,3931800,178.664965
"1014",184.119995,184.470001,182.360001,182.820007,3551100,177.905932
"1015",182.589996,182.669998,181.399994,181.550003,10686800,176.670064
"1016",181.919998,182.25,181,182.139999,3231700,177.244202
"1017",181.5,183,180.649994,180.880005,3875400,176.018075
"1018",180.25,180.970001,180.059998,180.720001,2762800,175.862372
"1019",180.869995,181.369995,179.270004,180.369995,3258500,175.521774
"1020",179.770004,182.460007,179.660004,181.710007,4575500,176.825767
"1021",181.330002,181.929993,180.259995,181.270004,4223800,176.397592
"1022",181.699997,187.270004,181.699997,186.350006,6643100,181.341046
"1023",186.339996,188.990005,186.169998,188.389999,5093000,183.326206
"1024",188.389999,188.809998,187.350006,188.529999,2422400,183.462442
"1025",187.610001,188.270004,187.440002,188.039993,2958700,182.985608
"1026",187.649994,188.080002,186.369995,187.220001,3135100,182.187657
"1027",187.679993,188.899994,186.889999,188.419998,3309600,183.355399
"1028",186.440002,188.050003,186.210007,187.699997,3177800,182.65475
"1029",187.729996,188.350006,186.710007,188,2402500,182.94669
"1030",188.550003,190.440002,188.529999,189.860001,4501100,184.756695
"1031",189.539993,190.080002,188.210007,188.490005,4864700,183.423524
"1032",192.240005,193.360001,190.759995,192.360001,7812600,187.189496
"1033",192.360001,195.949997,192,192.490005,8872300,187.316007
"1034",191.960007,193.440002,190,192.5,8166400,187.325733
"1035",191.300003,191.699997,189.25,190.850006,4154400,185.72009
"1036",191.589996,194.720001,191.559998,194.089996,4853000,188.872991
"1037",194.110001,194.899994,193.570007,193.630005,3584200,188.425364
"1038",193.949997,195.619995,193.75,195.240005,3612700,189.992089
"1039",195.300003,195.899994,193.789993,194.399994,3376400,189.174656
"1040",194.300003,196.399994,193.649994,195.779999,3242400,190.517567
"1041",195.300003,195.889999,194.539993,194.570007,3264100,189.3401
"1042",195.199997,195.990005,192.899994,194,3943800,188.785414
"1043",192.839996,194.289993,191.539993,191.669998,4207500,186.518041
"1044",190.5,191.5,188.860001,189.149994,5181100,184.065772
"1045",189.350006,189.949997,188.600006,189.639999,2125900,184.542607
"1046",188.75,189.199997,186.440002,187.100006,3307900,182.070887
"1047",185.360001,186.880005,184.440002,185.970001,3847000,182.041526
"1048",186.639999,186.679993,183.580002,184.300003,2708600,180.406805
"1049",184.399994,186.669998,183.580002,186.630005,2781500,182.687587
"1050",187.809998,188.360001,186.279999,187.470001,2527200,183.509839
"1051",187.449997,188.690002,186.809998,187.339996,1858600,183.382581
"1052",188,188.479996,187.369995,187.949997,1797000,183.979695
"1053",187.570007,188.169998,186.929993,187.880005,1929500,183.911182
"1054",187.850006,188.880005,186.789993,187.380005,2814800,183.421744
"1055",188.100006,189.809998,187.759995,189.360001,2420300,185.359914
"1056",190.039993,190.25,189.360001,190.070007,2040100,186.054922
"1057",189.860001,190.389999,189.25,190.100006,2177600,186.084287
"1058",190.899994,192.070007,190.5,191.229996,2496500,187.190407
"1059",190.770004,191.880005,190.289993,190.410004,1940300,186.387736
"1060",191.389999,191.809998,190.710007,191.160004,1723600,187.121893
"1061",191.020004,193.529999,191.020004,192.990005,3175400,188.913238
"1062",193.029999,194.130005,191.559998,192.25,2190200,188.188864
"1063",191.470001,192.300003,190.660004,192,1503600,187.944145
"1064",192.279999,192.75,191.139999,192.300003,2909400,188.237811
"1065",192.679993,192.970001,190.929993,191.559998,2679700,187.513437
"1066",192.389999,192.949997,191.860001,191.949997,1822800,187.895198
"1067",191.690002,192.690002,190.059998,190.679993,2865000,186.652022
"1068",190.529999,191.75,190.089996,191.199997,2260200,187.161042
"1069",190.75,191.199997,189.509995,190.139999,2524200,186.123436
"1070",190.339996,190.740005,189.779999,189.990005,2403600,185.97661
"1071",190.119995,192.149994,190.100006,191.539993,2764000,187.493856
"1072",191.080002,192.779999,190.119995,191.720001,2298500,187.670061
"1073",191.470001,191.600006,190.570007,191.279999,2901000,187.239353
"1074",191.419998,192.490005,190.580002,191.809998,2456400,187.758156
"1075",191.25,193.570007,190.820007,192.960007,2561500,188.883873
"1076",193.220001,193.639999,192.300003,192.800003,3210800,188.727249
"1077",192.789993,194.130005,192.710007,193.75,2963300,189.657178
"1078",194.539993,195,193.190002,194,8852000,189.901897
"1079",193.720001,194.139999,192.630005,193.110001,3318000,189.030698
"1080",192.75,193.070007,191.520004,191.619995,3301800,187.572168
"1081",191,192.449997,189.880005,192.309998,3082600,188.247594
"1082",192.050003,192.5,188.970001,189.009995,4151400,185.017301
"1083",188.929993,190.330002,188.610001,190.059998,2493900,186.045124
"1084",188.509995,189.960007,188.119995,189.639999,2336300,185.633998
"1085",189.639999,190.850006,189.149994,189.830002,2932600,185.819987
"1086",189.910004,190.399994,186.789993,187.169998,3723200,183.216174
"1087",187.660004,187.779999,186.240005,186.910004,2283100,182.961671
"1088",188.110001,189.369995,187.559998,188.669998,3071500,184.684487
"1089",189.690002,190.889999,188.710007,189.039993,2099500,185.046666
"1090",187.770004,188.119995,185.539993,185.710007,2991300,181.787023
"1091",185.970001,189.600006,185.610001,189.360001,2984800,185.359914
"1092",189.119995,189.5,186.089996,186.419998,2625400,182.482017
"1093",185.860001,187.740005,185.100006,185.929993,5090200,182.002362
"1094",185.490005,186.649994,183.419998,183.520004,3596700,179.643283
"1095",184.889999,185.720001,183.589996,183.800003,3924700,179.917367
"1096",182.460007,183.789993,178.75,181.75,6895800,177.910669
"1097",179.800003,181.479996,178.690002,179.839996,5578600,176.041012
"1098",181.240005,182.839996,180.220001,182.050003,4350200,178.204334
"1099",166.850006,170.330002,166.690002,169.100006,23416500,165.527896
"1100",166.399994,166.679993,161.679993,163.229996,20949800,159.781886
"1101",162.410004,165.410004,161.100006,161.789993,11084800,158.372302
"1102",162.119995,162.830002,161.539993,162.179993,7599400,158.754063
"1103",162.080002,162.440002,161.449997,162.080002,6652100,158.656184
"1104",162,162.910004,161.809998,161.869995,4989100,158.450614
"1105",162,163.600006,161.800003,163.600006,7895300,160.14408
"1106",164.330002,164.619995,162.759995,163.460007,4739300,160.007038
"1107",163.5,164.619995,163.020004,164.350006,3896000,160.878237
"1108",165.479996,165.589996,163.619995,164.399994,5818000,160.927168
"1109",164.25,164.539993,163.380005,164.360001,4688200,160.88802
"1110",164.339996,164.360001,162.240005,162.649994,4246900,159.214136
"1111",163.130005,163.539993,161.559998,161.820007,4104700,158.401682
"1112",161.279999,161.529999,160.050003,161.460007,4067600,159.131007
"1113",161.419998,162.210007,160.850006,162.070007,3494800,159.732209
"1114",161.899994,164.470001,161.610001,163.490005,4958200,161.131724
"1115",163.699997,163.899994,162.600006,163.300003,3534400,160.944462
"1116",162.279999,163,161.759995,161.919998,3377600,159.584363
"1117",162,162.800003,161.800003,162.789993,3239500,160.441809
"1118",162.100006,164.490005,161.690002,164.160004,4976700,161.792058
"1119",164.160004,164.970001,163.720001,164.160004,4798900,161.792058
"1120",164.729996,164.75,161.889999,161.889999,5410100,159.554797
"1121",162.050003,162.100006,160.960007,161.429993,3802200,159.101426
"1122",160.949997,161.5,159.800003,160.639999,4182200,158.322828
"1123",161.830002,161.949997,160.75,160.919998,4076900,158.598788
"1124",161.539993,163.860001,161.059998,162.149994,6618500,159.811042
"1125",162.649994,163.5,161.559998,161.759995,4062300,159.426668
"1126",161.929993,162.100006,161.009995,161.949997,3966000,159.613929
"1127",162.75,163.369995,161.440002,162.169998,2405500,159.830757
"1128",161.639999,163.320007,161.350006,161.539993,4168400,159.20984
"1129",162.470001,162.729996,161.639999,162.669998,3464100,160.323545
"1130",162.470001,164.520004,162,164.520004,6429100,162.146865
"1131",164.009995,164.5,163.009995,164.050003,3859400,161.683644
"1132",163.610001,164.5,162.910004,163.270004,3013500,160.914896
"1133",163.289993,163.289993,161.539993,161.860001,2851000,159.525231
"1134",160.839996,163.020004,160.800003,162.990005,3861200,160.638936
"1135",163.009995,163.330002,160.029999,160.509995,4072800,158.194698
"1136",160.820007,162.929993,160.520004,161.070007,3989600,158.746633
"1137",160.25,160.5,155.330002,155.380005,8611700,153.138707
"1138",155.929993,156.740005,152.839996,153.059998,6500300,150.852165
"1139",152.029999,154.889999,150.5,151.410004,6782600,149.225972
"1140",151.520004,153.309998,151.110001,151.929993,5131000,149.73846
"1141",153.580002,157.679993,153.300003,157.679993,7302400,155.405518
"1142",157.490005,160.410004,157.490005,158.509995,8864900,156.223548
"1143",158.330002,161.910004,158.330002,161.440002,4682500,159.111291
"1144",162.229996,162.899994,161.610001,162.240005,4043300,159.899755
"1145",162.880005,162.990005,161.610001,161.820007,1868100,159.485815
"1146",162.270004,163.089996,162.009995,162.339996,1912200,159.998303
"1147",162,162.339996,159.449997,160.509995,3331800,158.194698
"1148",160.020004,160.820007,159.789993,160.050003,2829900,157.741342
"1149",160.410004,161.5,160.380005,160.440002,4011900,158.125716
"1150",161.309998,163.309998,161,162.059998,5525500,159.722343
"1151",161.270004,161.270004,159.190002,159.509995,4880400,157.209123
"1152",159.669998,159.960007,155.169998,156.070007,6146700,153.818756
"1153",157.199997,157.199997,154.029999,155.050003,4701800,152.813465
"1154",156.240005,159.039993,155.550003,158.419998,4236800,156.13485
"1155",158.419998,160.339996,157.25,159.110001,4484800,156.814899
"1156",159,159.25,155.759995,156.440002,4182800,154.183415
"1157",157.259995,159.970001,155.679993,156.809998,4377500,154.548073
"1158",154.860001,156.490005,153.740005,155.800003,4690300,153.552647
"1159",156.690002,156.970001,154.160004,154.570007,4248400,152.340393
"1160",153.820007,157.630005,153.820007,157.139999,5756000,154.873314
"1161",156.699997,157.330002,154.029999,156.949997,8392800,154.686053
"1162",153.029999,154.5,151.070007,152.089996,11897100,149.896156
"1163",151.940002,155.720001,151.759995,155.389999,6120100,153.148557
"1164",155.029999,157.600006,154.889999,155.869995,4834800,153.621629
"1165",158.259995,159.460007,155.770004,156.360001,7888100,154.104567
"1166",154.940002,155.089996,152.589996,153.669998,5659600,151.453367
"1167",154,154.529999,151.550003,151.550003,4495900,149.363952
"1168",151.380005,155.580002,149.520004,155.479996,8320800,153.237256
"1169",153.910004,155.240005,153.039993,153.309998,6563600,151.098559
"1170",154,154.660004,151.509995,154.660004,4712200,152.429092
"1171",154.75,158.600006,154.75,158.470001,5539400,156.184131
"1172",157.210007,158.710007,156.699997,156.960007,3678500,154.695918
"1173",157.289993,158.589996,157.149994,157.910004,5253600,155.632212
"1174",157.339996,158.080002,156.229996,156.720001,3225000,155.542884
"1175",156,157.5,155.399994,155.75,3057700,154.580168
"1176",156.740005,158.559998,155.080002,158.559998,4440600,157.36906
"1177",157.759995,159.089996,157.169998,158.199997,3626700,157.011763
"1178",158.720001,159.5,158.089996,158.520004,3333100,157.329367
"1179",158.779999,160.800003,158.639999,160.399994,3706900,159.195236
"1180",159.75,161.410004,159.729996,160.960007,2894500,159.751043
"1181",161.860001,162.470001,160.639999,162.190002,4358400,160.9718
"1182",162.050003,164.490005,161.440002,163.889999,3504400,162.659028
"1183",163.639999,164.339996,162.089996,163.649994,3353000,162.420825
"1184",164.229996,164.399994,162.5,162.910004,2714400,161.686393
"1185",162.490005,164.990005,161.509995,164.830002,4701600,163.59197
"1186",164.940002,164.960007,162.580002,162.809998,4004600,161.587138
"1187",163.740005,164.139999,159.770004,160.869995,7110800,159.661707
"1188",160.869995,162.289993,160.160004,161.940002,4410000,160.723678
"1189",161.940002,161.940002,159.809998,160.479996,5917900,159.274637
"1190",160.270004,161.75,160,161.029999,3234400,159.820509
"1191",160.539993,160.559998,158.720001,159.419998,3633600,158.222601
"1192",159.860001,161.5,159.699997,161.179993,3791700,159.969376
"1193",160.190002,161.440002,158.059998,158.5,4540200,157.309513
"1194",158.199997,161.149994,158.199997,160.770004,5193900,159.562467
"1195",159.600006,160.229996,157.809998,157.809998,4601000,156.624693
"1196",158.570007,159.139999,155.940002,156.800003,5709900,155.622284
"1197",156.270004,158.720001,156.270004,157.979996,4567300,156.793414
"1198",157.460007,157.520004,153.399994,154.279999,6064100,153.121208
"1199",155.050003,157.089996,154.800003,157.080002,3749600,155.90018
"1200",156.199997,157.289993,155.369995,156.960007,3311700,155.781086
"1201",156.850006,160.699997,155.800003,159.809998,5738800,158.609671
"1202",159.699997,160.919998,158.809998,159.809998,3878600,158.609671
"1203",160.949997,163,160.350006,162.880005,9006400,161.65662
"1204",162.770004,165.350006,162.729996,164.630005,5930100,163.393475
"1205",164.789993,164.889999,162.899994,163,4346100,161.775714
"1206",163.080002,163.080002,159.199997,159.199997,5428900,158.004252
"1207",159.270004,161.25,158.910004,160.589996,4396000,159.383811
"1208",160.789993,160.899994,159.229996,160.399994,3477900,159.195236
"1209",161.309998,163.600006,161.25,162.669998,4138000,161.44819
"1210",161.080002,162.330002,160.399994,160.5,4255400,159.294491
"1211",160.229996,160.619995,158.389999,159.179993,3700800,157.984398
"1212",159.520004,162.539993,158.889999,160.449997,4671600,159.244863
"1213",159.690002,162.800003,158.699997,162.039993,3465700,160.822917
"1214",161.669998,163.839996,161.619995,162.070007,3148000,160.852706
"1215",161.720001,163.550003,161.009995,161.850006,2524300,160.634357
"1216",161.699997,162.470001,160.720001,162.339996,2263500,161.120667
"1217",162.339996,163.330002,161.25,162.860001,2515700,161.636766
"1218",162.369995,164,162.360001,162.380005,3868900,161.160375
"1219",162.419998,162.740005,160.789993,162.300003,2719300,161.080974
"1220",162.630005,164.960007,162.5,164.130005,3498800,162.897231
"1221",163.309998,163.979996,162.539993,163.130005,3136900,161.904742
"1222",161.75,161.860001,160.029999,160.669998,4314400,159.463212
"1223",162.100006,166.639999,161.899994,166.160004,9609200,164.911983
"1224",166.070007,167.380005,164.050003,164.259995,9683600,163.026244
"1225",164.389999,166,162.889999,165.360001,4024800,164.117988
"1226",165.229996,171.910004,165.139999,170.240005,8235600,168.96134
"1227",170.229996,170.850006,168.740005,169.779999,3888400,168.504788
"1228",170.889999,171.490005,170.300003,170.729996,3168600,169.44765
"1229",170.830002,174.690002,170.020004,173.919998,5816700,172.613692
"1230",173.399994,175.130005,172.800003,174.399994,4518400,173.090083
"1231",173.770004,174.279999,170.300003,171.289993,5062900,170.003441
"1232",173.199997,174,172.419998,173.669998,3312100,172.36557
"1233",174.470001,176.300003,173.699997,173.970001,4028000,172.663319
"1234",173.509995,174.229996,171.960007,173.080002,3593600,171.780005
"1235",172.899994,174.050003,168.860001,170.050003,3612600,170.050003
"1236",169.630005,171.979996,169.039993,170.990005,2472000,170.990005
"1237",172.940002,173.330002,172.240005,172.679993,3092600,172.679993
"1238",172.649994,172.990005,170.860001,171.119995,2661000,171.119995
"1239",170.550003,171.490005,168.839996,170.550003,2928600,170.550003
"1240",171.240005,172.740005,170.75,172.279999,2411500,172.279999
"1241",173.5,174.399994,173.220001,174.050003,2435700,174.050003
"1242",173.910004,174.410004,172.600006,173.259995,2913700,173.259995
"1243",173.440002,173.490005,172.300003,173.059998,1923600,173.059998
"1244",172.970001,173.75,171.929993,173.479996,2519600,173.479996
"1245",173.330002,174.440002,172.460007,173.759995,2300300,173.759995
"1246",173.320007,174.139999,173.039993,173.339996,2293600,173.339996
"1247",173.039993,173.389999,172.190002,172.220001,2704700,172.220001
"1248",172.110001,172.119995,169.130005,170.130005,3840000,170.130005
"1249",171.160004,172.479996,170.490005,172,2749100,172
"1250",171.449997,171.839996,170.660004,171.710007,1727000,171.710007
"1251",171.350006,171.350006,169.649994,169.649994,3996000,169.649994
"1252",170.210007,171.039993,169.029999,170.179993,2978500,170.179993
"1253",169.660004,170.449997,168.429993,169.649994,2571400,169.649994
"1254",170.5,171.559998,169.630005,169.919998,2128200,169.919998
"1255",169.529999,170.600006,167.929993,168.380005,3053600,168.380005
"1256",168.25,168.910004,167.199997,167.399994,3093300,167.399994
"1257",167.169998,167.279999,165.020004,165.339996,3757400,165.339996
"1258",165.339996,166.020004,163.369995,165.679993,3334800,165.679993
"1259",166.490005,169.389999,166.059998,168.919998,4674800,168.919998
