"","NBL.Open","NBL.High","NBL.Low","NBL.Close","NBL.Volume","NBL.Adjusted"
"894",68.040001,68.339996,67.730003,68.050003,674300,66.830955
"895",68,68.470001,67.699997,68.209999,1107100,66.988085
"896",68.32,68.730003,67.059998,67.169998,1452000,65.966715
"897",67.470001,68.230003,66.760002,68.110001,1624300,66.889878
"898",67.860001,67.949997,66.110001,66.589996,2281300,65.397103
"899",66.760002,67.300003,65.870003,66.139999,1755200,64.955168
"900",66.18,66.199997,65.18,65.75,1555400,64.572155
"901",66,66.629997,65.400002,65.849998,2469000,64.670362
"902",66.040001,66.559998,65.279999,65.709999,1957100,64.53287
"903",66.389999,66.860001,64.43,65.349998,2735700,64.179319
"904",65.290001,65.639999,64.5,64.739998,2699200,63.580246
"905",64.400002,64.989998,63,63.169998,2340700,62.038371
"906",63.389999,64.790001,63.32,64.360001,2240500,63.207056
"907",64.260002,64.800003,64.18,64.449997,1556400,63.29544
"908",64.25,64.989998,64.050003,64.660004,1506400,63.501685
"909",64.660004,64.980003,63.860001,63.900002,1874300,62.755297
"910",64.18,64.5,63.119999,64.07,2342400,62.92225
"911",64.739998,65.889999,64.43,65.68,2383900,64.503409
"912",65.199997,65.440002,64.800003,65.110001,3224000,63.94362
"913",64.669998,64.699997,62.799999,62.970001,3256500,61.841957
"914",62.880001,63.060001,61.75,62.139999,2238200,61.026824
"915",62.849998,63.66,62.380001,63.310001,2001800,62.175866
"916",62.619999,63.919998,62.189999,63.25,2592100,62.11694
"917",63.540001,63.700001,62.860001,62.98,1645200,61.851776
"918",61.970001,63.009998,61.790001,62.330002,2496100,61.213422
"919",62.419998,63.34,61.700001,61.790001,2684300,60.683095
"920",62.169998,63.049999,61.849998,62.34,2753900,61.223242
"921",62.380001,62.5,61.099998,61.189999,2700700,60.093841
"922",60.75,62.810001,60.139999,62.610001,7679400,61.629409
"923",63.419998,66.440002,63.419998,66.199997,5992300,65.16318
"924",66.080002,66.760002,65.019997,66.650002,4255900,65.606136
"925",66.75,66.779999,66.120003,66.330002,3814300,65.291148
"926",66.68,66.900002,66.07,66.540001,2005600,65.497858
"927",65.769997,66.970001,65.599998,66.449997,2303100,65.409264
"928",66.410004,66.75,65.760002,66.360001,2069500,65.320677
"929",66.339996,66.910004,66.150002,66.550003,2646500,65.507704
"930",66.080002,67.419998,66.080002,66.599998,3994200,65.556916
"931",66.199997,67.419998,66.089996,67.120003,2835600,66.068776
"932",67.529999,67.57,66.790001,66.860001,2117900,65.812846
"933",67.18,70.5,67.18,69.330002,3729500,68.244163
"934",69.150002,69.379997,68.25,68.779999,2326800,67.702774
"935",68.720001,69.580002,68.220001,68.489998,2398600,67.417315
"936",68.309998,68.580002,67.610001,67.940002,2285700,66.875933
"937",68.07,69.099998,67.93,68.760002,2200300,67.68309
"938",68.480003,69.699997,67.860001,67.970001,1878700,66.905462
"939",68.82,69.220001,68.139999,69.019997,1598000,67.939013
"940",69.160004,69.190002,67.879997,68.139999,1560300,67.072798
"941",68.019997,68.989998,67.75,68.779999,1426100,67.702774
"942",69.040001,69.25,68.5,69.230003,1321800,68.14573
"943",69.199997,69.199997,68.629997,69.07,1439100,67.988233
"944",68.970001,69.870003,68.18,68.349998,2543300,67.279508
"945",67.839996,68.260002,67,68.199997,1292800,67.131856
"946",68.379997,68.379997,66.68,66.940002,1502800,65.891595
"947",66.75,67.089996,66.25,66.639999,2384500,65.596291
"948",66.800003,67.190002,66.379997,66.650002,1116900,65.606136
"949",66.739998,67.599998,66.459999,67.400002,1294600,66.34439
"950",67.339996,67.379997,65.699997,65.959999,2064300,64.92694
"951",65.779999,66.910004,65.370003,66.830002,1227400,65.783317
"952",67.339996,67.709999,66.550003,67.120003,2075400,66.068776
"953",67.379997,67.690002,66.25,66.779999,1068900,65.734097
"954",67.25,67.889999,67.019997,67.620003,1335700,66.560945
"955",67.959999,68.68,67.449997,67.68,1357700,66.620003
"956",67.800003,69.489998,67.360001,69.029999,2148200,67.948858
"957",69.370003,71.32,69.199997,71.139999,2953800,70.025812
"958",71.309998,71.980003,70.349998,71.040001,2132500,69.92738
"959",71.07,71.160004,70.230003,70.57,2189100,69.46474
"960",69.849998,70.610001,69.620003,70.379997,1674900,69.277713
"961",70.769997,71.720001,70.57,71.290001,2002400,70.173464
"962",71.910004,72.650002,70.209999,70.349998,2530500,69.248184
"963",70.169998,70.400002,69.220001,69.370003,1208000,68.283537
"964",69.290001,70.769997,69.279999,70.550003,1585400,69.445056
"965",70.739998,70.93,70.139999,70.779999,1286200,69.67145
"966",70.839996,70.980003,69.279999,69.529999,1341400,68.441027
"967",69.230003,70.349998,69.230003,69.449997,1369500,68.362278
"968",70.260002,70.980003,69.519997,70.580002,985700,69.474585
"969",70.459999,71.879997,70.019997,71.849998,1655300,70.724691
"970",72.629997,72.940002,72.220001,72.900002,1716200,71.758249
"971",72.690002,74.650002,72.629997,74.419998,2210500,73.25444
"972",74.349998,74.779999,73.940002,74.660004,1371100,73.490687
"973",74.379997,74.620003,73.849998,74.300003,1629800,73.136324
"974",73.330002,75.199997,73.330002,75.07,2554000,73.894261
"975",73.32,76.290001,72.599998,74.949997,2906300,73.776138
"976",74.459999,74.57,72.230003,72.790001,2530400,71.649972
"977",73.139999,73.260002,71.510002,72.169998,2375000,71.039679
"978",72.989998,73.760002,72.300003,73.059998,2395800,71.91574
"979",73.190002,73.25,71.5,71.779999,1805900,70.655788
"980",71.540001,71.940002,70.879997,71.230003,1716300,70.290673
"981",71.129997,72.150002,70.870003,71.290001,1523400,70.349879
"982",70.849998,71.510002,70.540001,71.089996,3302400,70.152512
"983",71.139999,71.93,70.82,71.190002,2410400,70.251199
"984",71.830002,72.220001,70.690002,71.720001,1800300,70.774209
"985",71.419998,71.790001,70.660004,70.739998,1229200,69.807129
"986",70.639999,70.739998,69.919998,70.720001,1306600,69.787396
"987",71.160004,71.190002,70.459999,70.690002,2405400,69.757793
"988",70.610001,71.459999,70.610001,71.040001,2173500,70.103176
"989",71.279999,71.75,70.470001,70.699997,1289400,69.767656
"990",70.580002,70.650002,68.830002,69.620003,1608000,68.701904
"991",69.709999,70.25,69.220001,69.730003,1551700,68.810454
"992",69.440002,70.089996,69.199997,69.559998,1602600,68.64269
"993",69.559998,69.849998,69.129997,69.339996,937200,68.42559
"994",69,70.57,69,70.330002,1773000,69.40254
"995",70.580002,71.18,70.169998,70.190002,1506100,69.264387
"996",70.330002,70.550003,69.949997,70,906400,69.07689
"997",70.139999,70.279999,69.610001,69.839996,1456800,68.918996
"998",69.970001,71.040001,69.779999,70.769997,1990700,69.836732
"999",71,71.970001,70.870003,71.889999,1660300,70.941965
"1000",71.849998,72.459999,71.720001,72.07,2143600,71.119592
"1001",72.360001,72.5,71.57,71.669998,1308600,70.724865
"1002",71.349998,72.050003,71.260002,72.010002,1093300,71.060385
"1003",72,72.489998,71.559998,72.160004,1069800,71.208409
"1004",72.080002,72.400002,71.519997,72.360001,1511900,71.405768
"1005",72.360001,74.099998,72.349998,74,1969000,73.024141
"1006",74.139999,74.959999,73.919998,74.230003,1427300,73.251111
"1007",74.010002,74.809998,73.940002,74.779999,1843200,73.793853
"1008",74.300003,75.940002,74.150002,75.379997,2095900,74.385939
"1009",76.010002,77.400002,75.470001,75.809998,1963700,74.810269
"1010",76.010002,76.220001,75.150002,76.190002,1195100,75.185263
"1011",76.290001,76.5,75.699997,76.25,1214900,75.244469
"1012",76.129997,76.510002,75.470001,76.019997,1625600,75.017499
"1013",76,76.709999,75.529999,76.610001,1412900,75.599722
"1014",76.769997,77.440002,76.629997,77.419998,1428400,76.399038
"1015",77.709999,78.68,77.510002,78.639999,2653000,77.602951
"1016",78.959999,79.629997,78.620003,79.230003,2199000,78.185174
"1017",78.900002,79.010002,77.43,77.5,2565600,76.477985
"1018",77.220001,78.75,77.209999,78.57,2067500,77.533874
"1019",78.57,78.629997,77.720001,78.129997,1601100,77.099674
"1020",77.760002,78.279999,76.709999,77.419998,4454600,76.399038
"1021",77.650002,78.239998,76.870003,77.459999,2366000,76.438512
"1022",77.830002,77.93,75.889999,76.339996,2439700,75.333279
"1023",76.279999,76.639999,75.57,75.779999,1817600,74.780666
"1024",75.690002,76.059998,75.080002,75.790001,904800,74.790536
"1025",75.610001,75.730003,74.379997,74.720001,1946600,73.734647
"1026",74.82,75.610001,74.75,75.339996,1415700,74.346466
"1027",75.269997,75.849998,74.980003,75.790001,1479600,74.790536
"1028",74.849998,75.5,74.290001,74.910004,1469100,73.922144
"1029",74.870003,74.910004,73.599998,73.690002,1541800,72.718231
"1030",74.120003,74.980003,74.120003,74.830002,1455200,73.843197
"1031",74.589996,74.93,73.760002,74.160004,1784600,73.182034
"1032",74.400002,76.190002,74.349998,76.129997,2078200,75.126049
"1033",76.139999,76.43,73.660004,73.709999,2190100,72.737964
"1034",73.550003,73.760002,72.949997,73.010002,2838300,72.047198
"1035",72.839996,73.089996,72.440002,72.919998,1507100,71.958381
"1036",73.220001,73.669998,72.709999,73.470001,1544600,72.501131
"1037",73.57,74.379997,73.209999,74.209999,2614500,73.23137
"1038",70.230003,72.82,69.830002,71.629997,7557500,70.685392
"1039",71.5,71.599998,69.190002,69.57,6736900,68.65256
"1040",69.779999,70.220001,68.980003,69.129997,4872400,68.21836
"1041",69.129997,69.139999,68.360001,68.440002,3707900,67.537464
"1042",68.870003,69.220001,66.660004,67.040001,4436200,66.155925
"1043",66.269997,67.150002,65.669998,66.489998,5083700,65.789819
"1044",66.050003,67.360001,65.879997,66.75,5843700,66.047083
"1045",66.75,72.849998,66.32,70.230003,8083200,69.49044
"1046",69.809998,69.900002,67.949997,68.410004,3673900,67.689606
"1047",67.959999,69.610001,67.860001,68.980003,3237100,68.253603
"1048",69.080002,69.330002,68.110001,68.779999,3374400,68.055705
"1049",69,70.529999,68.809998,70.459999,2199900,69.718014
"1050",70.739998,70.989998,69.599998,69.769997,1983900,69.035277
"1051",69.400002,69.800003,68.900002,69.089996,1928900,68.362438
"1052",69.519997,69.959999,68.989998,69.559998,1363200,68.82749
"1053",69.57,70.25,69.110001,69.5,3568600,68.768124
"1054",69.739998,70.169998,69.489998,70.010002,1840000,69.272755
"1055",70.110001,70.580002,69.559998,69.82,1721000,69.084754
"1056",69.910004,70.809998,69.830002,70.25,1107100,69.510226
"1057",70.089996,70.300003,69.43,69.910004,1708600,69.17381
"1058",70.099998,70.279999,69.610001,70.139999,1402600,69.401384
"1059",69.669998,70.029999,69.059998,69.550003,1741900,68.8176
"1060",69.940002,71.059998,69.779999,71.029999,1257600,70.282011
"1061",71.309998,72.07,71.089996,71.400002,1865900,70.648117
"1062",71.309998,71.629997,70.639999,70.919998,900200,70.173169
"1063",70.879997,71.029999,70.360001,70.919998,1136200,70.173169
"1064",71.110001,72.160004,70.82,72.139999,1755500,71.380323
"1065",71.93,72.059998,70.459999,70.550003,1626300,69.80707
"1066",70.900002,71.620003,70.900002,71.209999,1297600,70.460116
"1067",71.139999,71.440002,70.099998,71,2260300,70.252328
"1068",70.730003,71.68,70.440002,71.660004,2038000,70.905381
"1069",71.019997,71.220001,70.220001,70.610001,1781500,69.866436
"1070",70.599998,71.82,70.32,70.589996,1861800,69.846642
"1071",70.269997,70.290001,69.040001,69.940002,2223300,69.203493
"1072",69.309998,70.160004,68.949997,70,1325800,69.262859
"1073",69.790001,70.059998,68.739998,68.800003,1531200,68.075498
"1074",68.970001,69.830002,68.510002,69.480003,1959800,68.748338
"1075",69.699997,71.43,69.309998,71.110001,2233500,70.36117
"1076",71.5,71.629997,70.580002,71.169998,1955600,70.420536
"1077",71.220001,71.459999,70.809998,71.220001,2740800,70.470013
"1078",71.550003,72.059998,71.160004,71.290001,2726000,70.539275
"1079",70.949997,70.949997,69.900002,70.360001,2201900,69.619068
"1080",70.269997,71.190002,70.010002,70.300003,2338100,69.559702
"1081",69.790001,70.919998,69.129997,70.419998,1799100,69.678434
"1082",70.43,70.43,68.989998,69.199997,2459700,68.47128
"1083",69.029999,70.209999,68.559998,69.879997,1617100,69.14412
"1084",69.150002,70.019997,69.080002,69.889999,1666200,69.154016
"1085",69.639999,69.779999,67.900002,68.360001,2335900,67.640129
"1086",68.339996,68.730003,66.529999,66.790001,2593400,66.086663
"1087",66.160004,66.349998,64.510002,66.139999,3417100,65.443506
"1088",66.029999,66.540001,65.160004,65.169998,2701000,64.48372
"1089",65.459999,65.699997,64.529999,64.919998,2110700,64.236352
"1090",64.370003,64.470001,62.580002,62.580002,3101200,61.920997
"1091",62.23,63.080002,61.029999,63.009998,2880300,62.346466
"1092",62.5,62.5,60.23,60.299999,2976200,59.665005
"1093",60.41,60.580002,58.709999,58.720001,3386900,58.101645
"1094",58.540001,59.279999,55.509998,55.57,3472800,54.984815
"1095",55.919998,56.5,54.459999,54.790001,4134700,54.21303
"1096",53.669998,54.959999,52.650002,54.849998,5319100,54.272396
"1097",53.5,57.75,53.299999,56.669998,4292600,56.07323
"1098",57.790001,58.529999,56.16,56.59,3137200,55.994074
"1099",56.549999,57.77,56.459999,57.509998,2046100,56.904384
"1100",58.040001,59.5,58,58.889999,3150400,58.269853
"1101",59.259998,59.400002,57.110001,57.130001,3114100,56.528388
"1102",58.169998,58.91,57.73,58.48,2486400,57.864171
"1103",58.389999,58.5,57.080002,57.43,2663800,56.825228
"1104",56.25,56.549999,55.360001,56.380001,3327900,55.786286
"1105",56.560001,58.48,55.18,58.360001,3305100,57.745435
"1106",58.849998,60.299999,57.560001,58.130001,3350800,57.517858
"1107",57.57,58.5,55.099998,57.16,2718800,56.558071
"1108",56.639999,57.689999,55.73,57.630001,4056300,57.203259
"1109",58.080002,58.200001,55.75,55.869999,3799000,55.456289
"1110",55.060001,55.220001,53.639999,54.200001,3222000,53.798657
"1111",54.919998,55.950001,54.16,55.549999,2599600,55.138659
"1112",54.91,55.290001,54.23,54.799999,4548800,54.394213
"1113",55.16,57.07,55.049999,56.509998,4604800,56.091549
"1114",57.299999,57.700001,55.93,56.23,3167600,55.813624
"1115",56.389999,56.52,55.279999,56.139999,3366300,55.72429
"1116",55.529999,56.259998,55.139999,55.220001,2701900,54.811105
"1117",55.099998,55.709999,53.27,53.990002,3158700,53.590213
"1118",54.349998,56.279999,54.25,56.110001,2577600,55.694514
"1119",55.360001,55.529999,54.279999,54.709999,3402200,54.304879
"1120",54.75,55.419998,54.259998,55.009998,1934800,54.602657
"1121",55.360001,55.419998,54.02,54.77,2789800,54.364436
"1122",54.77,56.82,54.669998,56.540001,3358700,56.12133
"1123",57.66,58.02,56.830002,57.709999,3252500,57.282664
"1124",57.34,57.849998,56.48,56.689999,3901800,56.270217
"1125",56.84,57.009998,55.110001,55.419998,2255400,55.009621
"1126",55.040001,55.060001,53.77,53.830002,2091600,53.431398
"1127",51.009998,51.169998,48.939999,49.18,3881500,48.815829
"1128",49.110001,49.790001,47.75,49.700001,5976400,49.331979
"1129",49.349998,50.830002,49.139999,50.549999,4978700,50.175683
"1130",50.860001,52.360001,50.529999,52.139999,4349900,51.75391
"1131",51.380001,52.209999,51.09,51.580002,4211000,51.198059
"1132",51.16,51.400002,50.049999,50.59,2932300,50.215388
"1133",49.799999,49.799999,47.52,47.610001,4897800,47.257455
"1134",47.049999,48.529999,46.919998,47.889999,5749600,47.53538
"1135",47.060001,47.060001,45.330002,45.779999,4918500,45.441004
"1136",45.439999,46.82,45.139999,45.389999,3032200,45.053893
"1137",44.709999,45.450001,43.650002,43.860001,4236400,43.535223
"1138",44.490002,44.880001,42.919998,43,3834300,42.681591
"1139",42.650002,44.939999,42.110001,43.560001,5206100,43.237445
"1140",43.77,48.200001,43.77,47.939999,6716200,47.585009
"1141",49.400002,49.98,47.68,49.419998,5930700,49.05405
"1142",49.900002,51.240002,49.41,51.189999,5030800,50.810944
"1143",50.41,51.080002,49.68,50.950001,3748000,50.572723
"1144",50.869999,50.970001,48.43,48.98,6276700,48.617309
"1145",48.560001,48.669998,47.540001,48.5,2284800,48.140864
"1146",48.619999,49.049999,46.919998,47.220001,2918900,46.870344
"1147",47.599998,48.630001,47.5,47.830002,3143500,47.475827
"1148",47.52,48.02,47,47.330002,2460000,46.97953
"1149",46.900002,48,46.290001,47.43,2447800,47.078788
"1150",47.07,47.599998,45.959999,46.880001,2962000,46.532861
"1151",46.040001,46.209999,42.189999,42.389999,7058600,42.076107
"1152",42.279999,42.880001,41.310001,41.900002,3825800,41.589738
"1153",42.5,42.939999,41.490002,41.740002,3108500,41.430923
"1154",42.139999,43.419998,41.560001,43.18,3824800,42.860258
"1155",43.209999,43.880001,42.59,43.57,2998000,43.24737
"1156",42.490002,42.82,41.009998,41.52,3513400,41.212551
"1157",41.779999,42.82,41.32,42.540001,5022900,42.224998
"1158",42.040001,42.959999,41.389999,42.849998,3661800,42.5327
"1159",43.779999,44.220001,42.950001,42.98,4062200,42.661738
"1160",43.34,45.529999,43.240002,45.490002,3466700,45.153154
"1161",44.880001,46.049999,44.16,45.91,4095500,45.570043
"1162",46.360001,47.439999,46.299999,46.93,3183900,46.58249
"1163",47.150002,47.360001,45.799999,46.740002,2552600,46.393898
"1164",46.290001,46.990002,46.040001,46.27,2820500,45.927377
"1165",46.419998,47.57,45.68,47.52,3087800,47.168121
"1166",47.259998,48.110001,46.619999,47.580002,3009300,47.227678
"1167",47.060001,47.299999,45.5,46.060001,4143000,45.718933
"1168",46.540001,47.580002,45.09,47.509998,3649700,47.158193
"1169",46.919998,48.139999,46.259998,47.740002,3959500,47.386493
"1170",48.75,49.759998,48.34,49.73,3691800,49.361756
"1171",50.709999,52.419998,49.66,50.209999,5787000,49.838201
"1172",49.189999,49.25,47.630001,47.889999,4475800,47.53538
"1173",48.450001,49.099998,47.990002,48.490002,2973400,48.312527
"1174",49.119999,49.200001,46.830002,47.720001,3886800,47.545345
"1175",48.09,48.580002,46.869999,46.98,3236300,46.808052
"1176",47.009998,48,45.77,47.880001,3327200,47.704759
"1177",46.82,48.43,46.610001,47.939999,3110200,47.764537
"1178",48.950001,49.470001,48.330002,48.849998,2392700,48.671206
"1179",49.68,50.880001,49.529999,50.790001,3158600,50.604108
"1180",50.419998,51.299999,50.049999,50.810001,3032800,50.624036
"1181",50.16,51.77,49.900002,50.689999,4653800,50.504472
"1182",48.369999,49.77,47.34,49.700001,5125500,49.518098
"1183",49.610001,50.139999,48.580002,49.080002,2955100,48.900368
"1184",48.459999,49.27,48.119999,48.5,2338900,48.322489
"1185",49.139999,49.709999,48.5,49.669998,2632900,49.488205
"1186",49.349998,50.040001,49.169998,49.810001,2207200,49.627696
"1187",47.470001,48.169998,47.029999,47.32,19819000,47.146807
"1188",47.849998,48.150002,46.75,47.23,6800600,47.057137
"1189",47.23,47.23,46.18,46.41,6016000,46.240138
"1190",46.779999,47.580002,46.43,46.98,4292300,46.808052
"1191",47.060001,47.450001,46.110001,47.209999,4021800,47.037209
"1192",46.970001,47.5,46.009998,46.07,5837900,45.901382
"1193",45.450001,46.580002,45.189999,45.389999,5692600,45.223871
"1194",45.389999,45.900002,45,45.02,3258700,44.855226
"1195",44.330002,45.330002,44.27,44.27,2520800,44.107971
"1196",44.299999,44.689999,43.970001,44.380001,3101900,44.217569
"1197",44.73,44.799999,44.130001,44.25,2309900,44.088044
"1198",43.689999,44.27,43.310001,44.029999,3543500,43.868848
"1199",43.66,45.650002,43.619999,45.610001,4153600,45.443067
"1200",45.32,46.07,44.91,45.610001,3563800,45.443067
"1201",45.25,48.700001,45.169998,48.119999,5033700,47.943879
"1202",47.099998,47.900002,46.810001,47.580002,3171000,47.405858
"1203",48,48.82,47.639999,47.84,5140300,47.664905
"1204",48.02,48.48,46.380001,46.400002,3238700,46.230176
"1205",46.560001,46.639999,45.580002,45.889999,3505600,45.722041
"1206",46.32,47.200001,45.470001,46.77,3905500,46.598821
"1207",47.779999,48.150002,46.919998,47.939999,3267100,47.764537
"1208",47.470001,48.619999,47.200001,48,3383400,47.824319
"1209",48.509998,49.16,47.720001,49.049999,3237400,48.870475
"1210",48.259998,49.720001,48.23,48.900002,4132300,48.721026
"1211",49.27,49.860001,48.77,48.869999,3238500,48.691134
"1212",48.509998,49.990002,48.240002,49.919998,3100200,49.73729
"1213",50.52,50.93,49.880001,50.650002,2592000,50.464621
"1214",50.66,51.419998,50.139999,50.299999,2802200,50.1159
"1215",50.650002,51.049999,49.860001,49.93,2454800,49.747255
"1216",50.209999,50.98,49.880001,50.919998,3061900,50.73363
"1217",51.060001,51.290001,50.700001,50.919998,1560400,50.73363
"1218",51.369999,51.610001,50.34,50.57,1896800,50.384912
"1219",51.009998,51.740002,50.830002,51.73,2734300,51.540667
"1220",52.16,53.68,51.790001,53.470001,3495400,53.2743
"1221",53.060001,53.43,52.529999,52.59,3608400,52.39752
"1222",52.23,52.91,51.830002,52.099998,3880300,51.909311
"1223",52.299999,53.23,52.169998,52.759998,2301000,52.566896
"1224",52.330002,52.630001,51.02,51.130001,2703800,50.942864
"1225",51.669998,51.889999,50.919998,51.18,2424400,50.99268
"1226",51.290001,52.299999,51.290001,51.509998,2314800,51.321471
"1227",51.25,51.380001,50.009998,50.490002,2979700,50.305207
"1228",50.939999,51.150002,49.59,49.77,3872300,49.587841
"1229",49.68,50.150002,49.139999,50.09,4144800,49.90667
"1230",49.93,51.130001,49.75,50.619999,3198800,50.434729
"1231",50.889999,51.360001,50.049999,50.720001,3113900,50.534365
"1232",50.759998,51,50.09,50.240002,2429400,50.056122
"1233",50.360001,51.200001,50.110001,50.990002,3722200,50.803377
"1234",52.34,52.689999,49.779999,49.790001,7426700,49.607768
"1235",50.400002,51.139999,48.650002,49.18,3697600,49
"1236",48.919998,48.919998,47.490002,48.119999,3640600,48.119999
"1237",48.610001,49.380001,47.75,49.119999,4166800,49.119999
"1238",46.720001,47.349998,45.310001,46.07,20886900,46.07
"1239",45.869999,46.32,45.630001,46,6719300,46
"1240",46.43,46.630001,45.130001,45.279999,6508400,45.279999
"1241",45.439999,45.52,44.220001,44.5,6724400,44.5
"1242",44.48,45.25,44.110001,44.880001,4237900,44.880001
"1243",44.93,45.27,44.599998,45.110001,3485600,45.110001
"1244",44.599998,44.709999,43.869999,44.23,3479700,44.23
"1245",44.240002,44.369999,43.459999,44.009998,3462000,44.009998
"1246",44.439999,44.490002,43.740002,43.799999,4924300,43.799999
"1247",43.43,44.200001,43.16,43.799999,3881700,43.799999
"1248",43.939999,44.779999,43.73,44.150002,6190400,44.150002
"1249",44.09,44.349998,42.98,43.32,4741100,43.32
"1250",43.18,43.919998,42.799999,43.650002,5187900,43.650002
"1251",43.779999,44.259998,43.259998,43.779999,4576700,43.779999
"1252",43.580002,43.77,42.990002,43.330002,4066000,43.330002
"1253",43.669998,44.450001,43.09,44.029999,2686300,44.029999
"1254",43.959999,44.43,43.650002,44.310001,3961800,44.310001
"1255",43.82,44,43.400002,43.700001,5202300,43.700001
"1256",43.389999,44.959999,43.380001,44.59,5239500,44.59
"1257",44.34,44.759998,44.110001,44.689999,5226300,44.689999
"1258",45.43,46.560001,45.41,45.75,6874200,45.75
"1259",46.610001,46.900002,46.209999,46.630001,4936200,46.630001
