"","BHI.Open","BHI.High","BHI.Low","BHI.Close","BHI.Volume","BHI.Adjusted"
"906",52.07,53.240002,52.07,53.040001,4329000,52.206458
"907",53.330002,53.509998,52.740002,53.5,4901200,52.659228
"908",53.5,53.759998,53.189999,53.73,5071800,52.885613
"909",53.959999,54.200001,53.66,54.139999,6107800,53.28917
"910",55.139999,56.900002,55,56.73,10040300,55.838467
"911",56.82,57,55.919998,56.779999,4144700,55.887681
"912",56.34,57.009998,56.34,56.939999,6770500,56.045166
"913",56.48,57.049999,55.939999,56.43,6222000,55.543182
"914",56.389999,56.75,55.889999,56.25,4920600,55.366011
"915",55.610001,56.400002,55.290001,56.240002,6430900,55.35617
"916",55.639999,56.029999,55.080002,55.810001,5998100,54.932927
"917",56.75,57.34,56.610001,57,5766100,56.255422
"918",56.16,57.16,55.959999,56.639999,5699000,55.900124
"919",56.75,56.889999,55.889999,56.200001,5276400,55.465873
"920",56.459999,57.150002,56.200001,57.049999,4873500,56.304768
"921",56.959999,57.130001,56.450001,57.009998,5566700,56.26529
"922",57.080002,58.369999,57,58.16,6248200,57.400269
"923",58.060001,59.700001,58.060001,59.509998,7905500,58.732633
"924",59.41,59.57,58.900002,59.07,4334500,58.298382
"925",59.18,61.060001,59.18,60.490002,6015500,59.699834
"926",60.59,61.73,59.580002,59.689999,6888600,58.910282
"927",59.439999,60.25,59.200001,59.77,6418700,58.989238
"928",59.810001,60.360001,59.630001,59.68,5073600,58.900414
"929",59.970001,61.43,59.77,61.169998,4631800,60.370948
"930",60.919998,61.880001,60.59,60.700001,4528300,59.90709
"931",60.900002,61.5,60.509998,61.23,3665800,60.430166
"932",61.34,61.470001,60.73,61.02,3339400,60.22291
"933",62.34,63.529999,62.09,63.080002,6327200,62.256002
"934",62.700001,62.720001,61.509998,62.299999,3633000,61.486188
"935",62.189999,62.380001,61.650002,62.049999,2915100,61.239454
"936",62.060001,62.400002,61.66,62.360001,2292200,61.545406
"937",62.459999,63.75,62.259998,63.279999,3650100,62.453386
"938",62.77,63.759998,62.639999,63.209999,3843800,62.384301
"939",63.900002,64.190002,63.16,63.970001,2472200,63.134375
"940",63.77,64.199997,62.830002,63.040001,2954700,62.216524
"941",63.060001,63.650002,62.610001,63.48,3822800,62.650775
"942",63.52,63.75,62.669998,63.299999,2744600,62.473126
"943",63.150002,63.380001,62.610001,63.330002,2193700,62.502736
"944",63.52,63.68,62.16,62.349998,2825600,61.535534
"945",61.849998,62.080002,61.029999,61.68,3534400,60.874288
"946",61.779999,61.98,60.919998,61.580002,3316500,60.775596
"947",61.700001,62.119999,61.369999,61.799999,2283300,60.99272
"948",62.5,63.029999,62.349998,62.799999,2725800,61.979657
"949",62.990002,63.060001,61.509998,61.84,4803400,61.032198
"950",61.869999,62.009998,61,61.52,3383900,60.716379
"951",61.400002,62.009998,61.290001,61.349998,4258300,60.548597
"952",61.830002,62.52,61.279999,62.110001,6476000,61.298672
"953",62.369999,62.900002,61.52,61.639999,2686100,60.83481
"954",62.029999,62.950001,61.889999,62.740002,3911900,61.920443
"955",62.91,63.419998,62.73,62.799999,4225000,61.979657
"956",62.75,63.990002,62.75,63.599998,3868200,62.769206
"957",63.849998,65.5,63.630001,65.269997,4963600,64.417389
"958",65.610001,65.75,64.589996,65.019997,3026200,64.170655
"959",64.720001,65.629997,64.720001,65.580002,3133700,64.723345
"960",65.629997,65.900002,65.239998,65.720001,2455300,64.861516
"961",65.550003,66.300003,65.290001,65.639999,2809700,64.782559
"962",66.110001,66.410004,65.559998,65.68,2600100,64.822037
"963",65.540001,65.559998,63.419998,63.450001,3730700,62.621168
"964",63.720001,64.690002,63.330002,64.650002,3722300,63.805493
"965",64.900002,65.129997,64.169998,64.919998,2751000,64.071963
"966",64.849998,65.440002,64.099998,64.129997,2327800,63.292282
"967",63.93,63.950001,63.099998,63.369999,3491200,62.542211
"968",63.700001,64.949997,63.450001,64.470001,3284200,63.627844
"969",64.190002,65.5,63.700001,65.32,3705300,64.466739
"970",65.919998,66.559998,65.459999,66.309998,3574100,65.443805
"971",68.900002,69.800003,68.190002,68.330002,9855400,67.437422
"972",68.510002,70.690002,68.330002,70.25,6756700,69.33234
"973",70.489998,70.830002,69.82,70.190002,7135300,69.273126
"974",69.949997,70.910004,69.910004,70.379997,4154200,69.460639
"975",70.199997,70.5,69.389999,69.769997,4453800,68.858607
"976",69.940002,70.220001,69.269997,69.68,3087700,68.769786
"977",69.830002,70.059998,68.580002,69.32,3036000,68.414488
"978",69.790001,70.690002,69.43,69.550003,4281800,68.641487
"979",69.370003,70.059998,68.800003,69.900002,4677000,68.986914
"980",69.57,69.989998,68.760002,69.139999,3569300,68.383586
"981",69.120003,70.239998,68.959999,69.690002,3526000,68.927572
"982",69.510002,70.449997,69.160004,70.080002,3370300,69.313305
"983",70.150002,70.879997,69.809998,70.300003,4258100,69.530899
"984",70.660004,71.519997,70.099998,71.290001,5553600,70.510066
"985",71.150002,71.449997,69.970001,70.110001,3711400,69.342975
"986",70.230003,70.57,68.739998,68.879997,6043600,68.126429
"987",69.419998,70.300003,69.110001,70.099998,3527800,69.333083
"988",69.230003,70.190002,69.230003,70,3719800,69.234178
"989",70.309998,70.989998,69.730003,70.18,4359400,69.412209
"990",69.980003,70,67.669998,68.919998,4643700,68.165992
"991",68.739998,69,68.279999,68.82,2658300,68.067087
"992",68.669998,69.910004,68.580002,69.720001,2606000,68.957243
"993",69.459999,69.970001,69.110001,69.209999,3004700,68.45282
"994",69.75,70.010002,69.349998,69.629997,2491200,68.868223
"995",69.779999,70.339996,69.629997,69.699997,2712200,68.937457
"996",69.550003,70.239998,69.550003,69.989998,2534700,69.224285
"997",70,70.269997,69.580002,69.919998,2400400,69.155051
"998",70,70.43,69.660004,69.989998,3083300,69.224285
"999",70.18,70.940002,69.730003,70.68,4581900,69.906739
"1000",70.550003,70.82,70.150002,70.519997,3196300,69.748486
"1001",70.519997,70.93,70.370003,70.599998,2465900,69.827612
"1002",70.669998,70.669998,69.970001,70.510002,3359200,69.738601
"1003",70.349998,70.410004,69.610001,70.279999,5324500,69.511114
"1004",70.209999,71.220001,70.010002,70.900002,4076400,70.124333
"1005",71.169998,72,71,72,3397200,71.212297
"1006",72,72.410004,71.610001,71.75,2673900,70.965033
"1007",71.629997,71.82,71.260002,71.339996,2209900,70.559514
"1008",71.230003,71.449997,70.580002,70.940002,2192800,70.163897
"1009",71.339996,71.75,70.389999,70.459999,3222600,69.689145
"1010",70.900002,71.169998,70.260002,71.150002,2162800,70.371598
"1011",71.099998,71.330002,70.32,70.800003,1670600,70.025429
"1012",70.5,71.519997,70.230003,71.349998,2310400,70.569407
"1013",71.580002,72.510002,71.080002,72.470001,2744900,71.677157
"1014",72.129997,73,71.900002,73,2750300,72.201357
"1015",73.550003,74.989998,73.339996,74.629997,4315800,73.813522
"1016",74.919998,75.040001,73.190002,73.690002,4269000,72.883811
"1017",73.639999,73.940002,71.300003,71.449997,3616100,70.668312
"1018",71.540001,73.029999,71.5,72.849998,4116500,72.052997
"1019",73.199997,73.550003,72.470001,73.099998,2802400,72.300262
"1020",72.919998,73.989998,72.669998,73.959999,3588600,73.150854
"1021",73.980003,74.5,73.330002,74.449997,2573000,73.635491
"1022",74.839996,75.160004,74.5,74.529999,3517800,73.714617
"1023",75.07,75.639999,74.730003,75.349998,3658000,74.525646
"1024",75.379997,75.550003,74.559998,75.059998,1880500,74.238818
"1025",74.620003,74.919998,74.089996,74.300003,2297400,73.487138
"1026",74.019997,74.400002,73.150002,73.68,3649100,72.873918
"1027",74,74.300003,73.459999,74.099998,2497700,73.289321
"1028",73.410004,73.800003,72.559998,73.400002,2942500,72.596983
"1029",73.25,73.389999,72.440002,72.699997,2845100,71.904636
"1030",73.269997,73.660004,72.860001,73.419998,3190200,72.61676
"1031",73.260002,74.029999,72.540001,72.82,4193200,72.023326
"1032",73.529999,74.459999,72.82,74.389999,5678700,73.576149
"1033",74.150002,75,72.129997,72.540001,4950900,71.746391
"1034",72.709999,74,72.349998,73.279999,3736600,72.478293
"1035",73.239998,74.419998,73.169998,74.330002,4230200,73.516808
"1036",74.910004,75.150002,74.519997,74.690002,3317700,73.87287
"1037",74.699997,75.019997,74.099998,74.639999,2797800,73.823414
"1038",74.839996,74.959999,73.82,73.959999,2666400,73.150854
"1039",73.690002,74.269997,73.220001,73.419998,2413600,72.61676
"1040",73.400002,73.400002,72.510002,72.639999,1931000,71.845295
"1041",72.43,72.830002,71.940002,72.059998,2914500,71.271639
"1042",72.519997,72.760002,70.470001,70.809998,4054800,70.035314
"1043",70.139999,70.18,68.040001,68.769997,5129700,68.181321
"1044",68.400002,69.769997,67.779999,68.5,4142300,67.913636
"1045",68.620003,69.199997,67.769997,68.949997,5258500,68.359781
"1046",68.599998,68.949997,67.129997,67.93,5273900,67.348515
"1047",67.379997,69.099998,67.330002,68.169998,2969000,67.586459
"1048",68.589996,68.830002,67.309998,67.589996,3508900,67.011422
"1049",67.940002,68.400002,67.639999,68.330002,2727600,67.745093
"1050",68.82,69.489998,68.589996,68.610001,2218300,68.022695
"1051",68.290001,68.830002,67.949997,68.489998,1892300,67.903719
"1052",68.660004,69.220001,68.459999,68.900002,1627100,68.310213
"1053",69.07,69.139999,66.75,66.82,3192900,66.248016
"1054",66.900002,67.739998,66.75,67.660004,3178600,67.08083
"1055",68.080002,68.419998,67.690002,67.879997,2962500,67.29894
"1056",68,69.040001,67.809998,68.82,3720300,68.230896
"1057",68.720001,69.339996,68.349998,69.260002,2689300,68.667132
"1058",69.300003,69.339996,68.300003,68.690002,3147000,68.102012
"1059",68.57,68.760002,67.779999,68.080002,2624900,67.497233
"1060",68.43,68.980003,68.120003,68.870003,2992200,68.280471
"1061",68.760002,70.150002,68.760002,69.639999,3635100,69.043877
"1062",69.970001,69.970001,69.260002,69.449997,2716700,68.855501
"1063",69.379997,69.489998,68.779999,69.209999,2293400,68.617557
"1064",69.220001,69.470001,68.669998,69.139999,2845900,68.548157
"1065",69.260002,69.599998,67.559998,68.32,3854600,67.735176
"1066",68.900002,69.620003,68.5,69.010002,4182600,68.419272
"1067",70.389999,70.510002,67.5,67.82,3524200,67.239456
"1068",67.739998,68.610001,67,68.510002,2530400,67.923552
"1069",67.900002,68.110001,66.93,67.25,2387400,66.674336
"1070",67.25,67.940002,66.480003,66.839996,2620400,66.267842
"1071",66.790001,67.449997,66.209999,67.269997,3023700,66.694161
"1072",66.669998,67.889999,66.279999,67.699997,2966100,67.120481
"1073",67.370003,67.599998,66.220001,66.489998,2443700,65.920839
"1074",66.300003,67,65.900002,66.720001,2855500,66.148874
"1075",66.790001,68.610001,66.529999,67.949997,3818400,67.368341
"1076",68.57,68.599998,67.370003,67.589996,2733600,67.011422
"1077",67.830002,68.279999,67.349998,67.900002,2931400,67.318773
"1078",68.290001,68.5,67.480003,67.739998,3000300,67.160139
"1079",67.589996,67.589996,65.599998,66.150002,3055700,65.583753
"1080",66.080002,66.660004,65.720001,66.290001,3094300,65.722554
"1081",66.150002,67.220001,64.959999,66.529999,4151200,65.960498
"1082",66.68,66.690002,64.769997,65.489998,4456200,64.929399
"1083",65.389999,66.739998,65.089996,66.339996,3547400,65.772122
"1084",65.360001,66.300003,65,66.160004,4042600,65.59367
"1085",66,66.949997,64.470001,65.059998,4417400,64.50308
"1086",64.940002,65.690002,63.009998,63.43,4792500,62.887036
"1087",63.049999,63.110001,60.57,62.110001,6427500,61.578335
"1088",62.400002,62.549999,61.099998,61.689999,3731600,61.161928
"1089",61.810001,62.779999,61.380001,61.799999,3610600,61.270987
"1090",61.599998,62.830002,61.23,61.380001,3235600,60.854584
"1091",61.130001,61.700001,58.990002,61.599998,5939100,61.072699
"1092",61.16,61.209999,58.23,58.599998,5984700,58.098379
"1093",58.490002,58.490002,55.919998,56.68,7434800,56.194816
"1094",56.509998,57.330002,53.400002,53.419998,8844000,52.96272
"1095",53.73,54.52,52.040001,52.470001,7459800,52.020855
"1096",52.380001,54,50.990002,53.630001,9336800,53.170925
"1097",48.150002,52.5,47.509998,52.009998,19830400,51.56479
"1098",53.349998,54.869999,52.630001,53.130001,10908400,52.675205
"1099",53.169998,53.75,51.849998,52.650002,6407600,52.199314
"1100",53.27,54.290001,53.18,54.23,5623400,53.765787
"1101",54.34,54.59,52.299999,52.34,6621100,51.891967
"1102",53.299999,54.830002,52.82,54.119999,6336200,53.656728
"1103",54.07,54.07,52.66,53.490002,4067600,53.032124
"1104",52.540001,52.540001,50.689999,51.130001,6197800,50.692325
"1105",51.450001,52.330002,51.139999,52.099998,4986500,51.654019
"1106",52.709999,53.299999,52.009998,52.669998,5266200,52.21914
"1107",51.98,52.869999,51.82,52.060001,5599900,51.781496
"1108",51.57,53.02,51.389999,52.959999,5973500,52.676679
"1109",53,53.619999,51.650002,51.900002,7470800,51.622352
"1110",51.07,51.349998,49.450001,50.02,9165000,49.752409
"1111",51.060001,51.919998,50.400002,51.349998,5860700,51.075292
"1112",50.810001,51.540001,50.119999,51.490002,5155600,51.214546
"1113",51.630001,53.299999,51.59,52.299999,5062000,52.02021
"1114",52.950001,53.580002,51.389999,51.639999,4828000,51.363741
"1115",51.919998,52,50.740002,51.48,3985000,51.204597
"1116",50.939999,52.049999,50.630001,50.98,4183600,50.707272
"1117",50.68,61.759998,48.650002,58.75,19316200,58.435705
"1118",61.950001,62.040001,58,59.889999,43896000,59.569606
"1119",66.540001,67.809998,64.919998,65.230003,69687200,64.881043
"1120",66.019997,66.5,63.509998,63.549999,26338600,63.210026
"1121",63.57,63.84,62.299999,63.509998,18241600,63.170239
"1122",63.57,64.620003,63.110001,64.410004,10129100,64.06543
"1123",65.559998,66.279999,64.889999,65.830002,13583800,65.477831
"1124",65.059998,66.110001,64.540001,64.720001,8919800,64.373769
"1125",65.099998,65.379997,63.049999,63.200001,6627200,62.8619
"1126",62.740002,63.209999,62.029999,62.580002,5260400,62.245218
"1127",59.25,59.369999,56.040001,57,8822500,56.695067
"1128",56.5,57.25,55.57,56.509998,10837100,56.207687
"1129",56.73,57.290001,56.060001,56.75,9830100,56.446405
"1130",57.810001,58.669998,57.27,57.529999,8447800,57.222231
"1131",56.970001,58.400002,56.73,57.610001,5719600,57.301805
"1132",57.77,57.919998,56.43,57.02,4311700,56.714961
"1133",56.220001,56.630001,55.02,55.240002,8272300,54.944484
"1134",54.560001,56.75,54.419998,56.709999,9075800,56.406618
"1135",55.599998,56.150002,55.150002,55.34,9138200,55.043948
"1136",55.400002,56.560001,55.259998,55.77,4410800,55.471648
"1137",55.009998,55.82,54.689999,54.990002,5846800,54.695822
"1138",55.639999,56.09,54.810001,54.93,5332500,54.636142
"1139",54.470001,57.029999,54.16,55.150002,6084400,54.854966
"1140",55.049999,57.5,54.52,56.349998,8720800,56.048543
"1141",57.41,57.82,54.830002,55.77,9241700,55.471648
"1142",56.220001,57.57,56,57.150002,8514800,56.844266
"1143",56.919998,57.029999,55.869999,56.060001,4514000,55.760097
"1144",56.18,56.59,55.77,56.439999,4887600,56.138062
"1145",56.09,56.68,55.610001,56.34,2094800,56.038598
"1146",56.84,57.009998,56.119999,56.330002,2180900,56.028653
"1147",56.279999,57.299999,56.279999,56.700001,2804200,56.396673
"1148",57.09,57.189999,56.27,56.290001,2947700,55.988867
"1149",55.759998,56.630001,55.150002,56.07,3202200,55.770042
"1150",55.869999,56.790001,55.689999,56.169998,2787600,55.869506
"1151",55.330002,55.66,54.959999,55.16,5565300,54.864911
"1152",55.040001,55.799999,54.73,54.990002,5931400,54.695822
"1153",55.66,56.48,55.48,56.470001,3921000,56.167904
"1154",57.049999,57.200001,56.32,57.029999,4396200,56.724906
"1155",57.259998,57.310001,56.360001,56.470001,2787500,56.167904
"1156",55.290001,55.610001,54.860001,55.09,5777500,54.795285
"1157",55.529999,56.220001,55.130001,55.240002,5763700,54.944484
"1158",54.68,55.41,53.720001,54.810001,7385400,54.516785
"1159",54.810001,55.91,53.48,53.529999,5278000,53.24363
"1160",54.02,56.689999,54.02,56.560001,5642200,56.257423
"1161",56.52,57.5,55.09,57.259998,6731700,56.953675
"1162",57.459999,58.41,57,58.330002,4906700,58.017954
"1163",58.490002,58.77,57.689999,58.209999,4269000,57.898593
"1164",58.419998,59.5,57.950001,58.400002,3905600,58.087579
"1165",58.790001,58.950001,57.91,58.93,4893000,58.614743
"1166",58.580002,59.560001,58.400002,59.290001,4767500,58.972817
"1167",59.119999,59.130001,56.939999,56.950001,5322900,56.645336
"1168",57.389999,57.470001,55.619999,57.080002,4099200,56.774641
"1169",56.450001,58.529999,56.290001,57.990002,5863700,57.679773
"1170",58.93,59.759998,58.25,59.73,4684400,59.410462
"1171",60.779999,62.130001,60.77,61.77,7904000,61.43955
"1172",60.610001,61.490002,60.209999,60.98,5058200,60.653775
"1173",61.759998,62.75,61.630001,62.279999,6270600,61.94682
"1174",62.849998,63.43,62.18,62.669998,5398000,62.334733
"1175",62.98,63.630001,62.799999,62.860001,5319600,62.523719
"1176",62.639999,62.77,61.139999,62.060001,4535100,61.727999
"1177",61.27,61.619999,60.700001,61.59,3714200,61.260512
"1178",62.369999,62.950001,62.029999,62.380001,4091700,62.046287
"1179",63.240002,64.410004,63,64.309998,4721800,63.965959
"1180",64.5,65.040001,63.5,65.040001,4772800,64.692057
"1181",64.419998,64.989998,64.010002,64.449997,3330700,64.105209
"1182",62.75,64.889999,62.75,64.269997,5243900,63.926172
"1183",64.169998,64.339996,63.32,63.490002,4292900,63.150349
"1184",62.700001,63.32,62.41,62.919998,3906100,62.583395
"1185",63.380001,63.610001,61.310001,63.029999,6580300,62.692807
"1186",63.080002,63.740002,62.610001,63.68,3093900,63.339332
"1187",63.130001,63.310001,62.299999,62.5,2946100,62.165644
"1188",62.700001,63.09,62.450001,62.509998,2654600,62.175589
"1189",62.34,62.639999,61.490002,62.549999,2657600,62.385038
"1190",62.470001,63.130001,62.119999,62.650002,3229100,62.484777
"1191",62.549999,62.639999,61.950001,62.459999,3171500,62.295275
"1192",62.09,62.290001,61.82,62.099998,3199200,61.936224
"1193",61.580002,62.009998,60.790001,60.919998,5552100,60.759336
"1194",60.75,61.52,60.52,60.610001,4072300,60.450156
"1195",59.900002,60.860001,59.689999,60.07,4137000,59.911579
"1196",59.849998,60.599998,59.599998,60.169998,3875400,60.011314
"1197",60.380001,60.439999,59.689999,59.73,3326800,59.572476
"1198",59.110001,59.200001,58.41,58.869999,3842500,58.714743
"1199",58.150002,59.990002,57.790001,59.939999,5063600,59.781921
"1200",59.790001,59.919998,59.09,59.25,3753000,59.093742
"1201",58.889999,60.790001,58.82,60.759998,4364200,60.599758
"1202",59.889999,61.049999,59.689999,60.93,2699500,60.769312
"1203",61.619999,62.740002,61.459999,62.470001,6437900,62.305251
"1204",62.509998,63.200001,62.040001,62.049999,2587600,61.886357
"1205",62.110001,62.639999,61.880001,62.299999,2849200,62.135697
"1206",62.66,64.089996,62.459999,63.299999,5132500,63.13306
"1207",64.029999,64.5,62.77,62.84,5052900,62.674274
"1208",62.779999,63.209999,62.169998,62.790001,2559600,62.624407
"1209",63.049999,63.75,62.93,63.48,2259500,63.312586
"1210",63.150002,63.970001,62.849998,63.580002,2975200,63.412324
"1211",63.860001,64.309998,63.310001,63.830002,3796500,63.661665
"1212",63.5,64.449997,63.389999,63.759998,4331700,63.591846
"1213",64.18,66.330002,63.939999,65.660004,3425700,65.486841
"1214",65.730003,66.099998,64.169998,64.330002,2986200,64.160346
"1215",64.510002,65,63.799999,64.220001,2725000,64.050636
"1216",64.43,66.449997,64.43,65.879997,4132400,65.706254
"1217",65.870003,66.620003,65.699997,66.540001,2663500,66.364517
"1218",66.589996,66.800003,65.370003,65.599998,1617900,65.426994
"1219",66.029999,66.709999,65.82,66.629997,2718500,66.454276
"1220",67.080002,69.169998,66.599998,68.919998,4185800,68.738238
"1221",68.5,69.279999,67.959999,68.230003,2574600,68.050063
"1222",68,68.129997,66.459999,66.980003,4020600,66.803359
"1223",66.839996,69.400002,66.839996,68.339996,5080400,68.159766
"1224",67.849998,68.279999,66.599998,67.349998,3536300,67.172379
"1225",67.459999,67.690002,66.800003,67.07,2915400,66.893118
"1226",67.18,68.739998,67.160004,68.370003,3069600,68.189693
"1227",68.010002,68.720001,67.410004,68.089996,3142000,67.910425
"1228",68.330002,68.970001,68.18,68.400002,3102100,68.219612
"1229",68.139999,69,68.089996,68.43,2846700,68.249532
"1230",68.290001,69.489998,68.029999,68.75,3429800,68.568688
"1231",68.949997,69.5,68.300003,68.459999,2692500,68.279452
"1232",68.480003,69.239998,68.010002,69.019997,2471100,68.837972
"1233",69.269997,69.669998,68.790001,69.129997,1982000,68.947683
"1234",69.68,70.449997,67.639999,67.660004,3308500,67.481566
"1235",68.339996,68.720001,66.739998,67.230003,3354000,67.0527
"1236",66.940002,66.949997,65.480003,66.099998,3286800,65.925675
"1237",66.860001,67.849998,65.900002,67.699997,2798200,67.521454
"1238",67.690002,67.720001,66.349998,66.419998,2692000,66.244831
"1239",66.419998,67.190002,65.849998,66.989998,2327800,66.813327
"1240",67.209999,67.720001,66.440002,66.5,2522800,66.324622
"1241",66.599998,66.860001,65.220001,65.5,4304200,65.327259
"1242",65.330002,66.360001,65.019997,65.849998,3409200,65.676334
"1243",65.849998,66.080002,65.220001,66.019997,1795800,65.845884
"1244",65.339996,65.339996,64.260002,64.449997,2561500,64.280025
"1245",64.620003,64.919998,63.98,64.260002,2021000,64.090531
"1246",64.68,65.940002,64.510002,65.879997,2491500,65.706254
"1247",65.290001,66.07,65.010002,65.529999,1521300,65.357179
"1248",64.669998,65.410004,64.540001,64.599998,2165900,64.429631
"1249",64.599998,65.25,63.98,64.900002,1873800,64.728843
"1250",64.660004,64.830002,64.07,64.519997,1548800,64.34984
"1251",64.709999,65.18,64.379997,64.459999,1919800,64.290001
"1252",64.379997,64.720001,64.099998,64.32,1595100,64.32
"1253",64.480003,65.779999,64.400002,65.220001,1605000,65.220001
"1254",64.970001,65.900002,64.660004,64.690002,2189900,64.690002
"1255",64.089996,64.540001,63.59,63.639999,1834200,63.639999
"1256",63.389999,65.029999,63.18,64.68,2837500,64.68
"1257",64.43,65.199997,63.990002,64.010002,1593400,64.010002
"1258",64.599998,64.970001,63.990002,64.029999,1900300,64.029999
"1259",64.82,65.580002,64.730003,65.089996,1941700,65.089996
