"","MMM.Open","MMM.High","MMM.Low","MMM.Close","MMM.Volume","MMM.Adjusted"
"891",136.779999,138.089996,136.600006,136.720001,5856800,131.824059
"892",137.100006,137.429993,136.320007,136.800003,3439600,131.901196
"893",137.229996,137.339996,136.350006,136.990005,1311700,132.084394
"894",137.300003,138.679993,137.029999,138.289993,2158200,133.337829
"895",138.779999,139.399994,138.550003,139.350006,1894900,134.359883
"896",139.080002,139.649994,138.789993,139.419998,1714300,134.427369
"897",140,140.429993,139.479996,140.25,1846500,135.227648
"898",138.050003,139,137.610001,138.130005,3052100,133.18357
"899",138.369995,138.880005,138.029999,138.449997,2133300,133.492103
"900",138.75,139.289993,137.479996,137.630005,2712100,132.701475
"901",137.449997,138.199997,137.130005,137.649994,2525500,132.720748
"902",137.479996,137.75,136.339996,136.630005,3122700,131.737285
"903",137.020004,137.429993,136.199997,136.449997,2539900,131.563723
"904",136.949997,137.190002,135.679993,136.179993,3254300,131.303388
"905",135.809998,137.059998,134.570007,134.679993,2633400,129.857103
"906",135.110001,137.410004,134.740005,137.410004,2479700,132.489352
"907",137.770004,138.820007,137.559998,138.440002,3025900,133.482467
"908",137.740005,138.5,137.630005,138.160004,1792700,133.212495
"909",137.979996,138.75,136.979996,137.309998,2327900,132.392927
"910",138.449997,138.949997,136.300003,136.990005,2705700,132.084394
"911",137.350006,137.490005,136.330002,136.479996,2118800,131.592648
"912",135.639999,135.660004,133.949997,134.710007,2720300,129.886042
"913",133.729996,133.729996,130.220001,130.220001,3776100,125.556824
"914",130.020004,130.589996,128.660004,128.960007,3312800,124.34195
"915",129.429993,130.009995,129.100006,129.809998,2734200,125.161502
"916",130.100006,131.270004,129,130.25,3584000,125.585748
"917",129.960007,129.960007,126.529999,128.050003,4102600,123.464533
"918",126.599998,129.199997,126.419998,128.190002,3715400,123.599519
"919",128.220001,128.589996,123.610001,123.900002,4245100,119.463143
"920",126.089996,127.639999,124.120003,126.720001,7412500,122.182159
"921",128.009995,128.759995,125.919998,127.360001,4960000,122.79924
"922",127.599998,129.199997,127.099998,128.899994,3828400,124.284086
"923",129.570007,130.389999,128.809998,130.330002,3263200,125.662885
"924",129.649994,130.410004,129.020004,129.699997,3317400,125.055441
"925",129.699997,131.490005,129.649994,130.979996,2604000,126.289603
"926",130.339996,131,130.009995,130.440002,2100600,126.595326
"927",129.289993,130.380005,128.660004,130.139999,2850600,126.304165
"928",129.770004,132.190002,129.5,132.119995,3030000,128.225801
"929",132.309998,132.75,131.639999,131.800003,2876500,127.915241
"930",131.330002,132.710007,130.460007,130.559998,2719400,126.711784
"931",130.649994,132.029999,130.050003,131.559998,2155800,127.682309
"932",131.559998,132.330002,131.300003,131.570007,2574300,127.692024
"933",131.889999,133.460007,131.440002,132.199997,2454300,128.303445
"934",132.270004,133.429993,131.860001,132.929993,2863100,129.011924
"935",133.130005,133.460007,132.279999,132.860001,2771100,128.943995
"936",132.630005,134.580002,132,134.339996,3124000,130.380369
"937",134.190002,135.199997,133.919998,134.729996,3179400,130.758873
"938",133.070007,133.809998,131.669998,132.210007,2814400,128.31316
"939",131.919998,133.080002,131.580002,132.679993,6975500,128.769293
"940",132.660004,134.029999,132.190002,133.850006,3551400,129.904821
"941",134.369995,134.740005,134.020004,134.080002,2236800,130.128037
"942",134.880005,135,133.710007,134.110001,2381400,130.157152
"943",133.979996,134.080002,133.100006,133.559998,1966100,129.62336
"944",133.729996,133.839996,132.229996,132.509995,1928900,128.604305
"945",132.070007,132.759995,131.589996,132.570007,2637000,128.662549
"946",133.190002,133.669998,130.639999,130.809998,2520700,126.954415
"947",130.080002,131.110001,129.699997,129.830002,2975100,126.003305
"948",130.660004,132.690002,130.660004,132.270004,2529400,128.371389
"949",132.490005,133.229996,132.25,132.740005,2032800,128.827537
"950",132.75,132.850006,130.580002,131.229996,2141000,127.362034
"951",131.149994,132.850006,130.860001,132.429993,2577500,128.526662
"952",133.580002,134.240005,132.899994,133.119995,5920400,129.196326
"953",133.320007,133.699997,131.880005,132.419998,2793600,128.516962
"954",133.660004,134.529999,132.899994,134.059998,2897600,130.108623
"955",134.660004,134.889999,133.089996,133.089996,2318900,129.167212
"956",132.820007,133.490005,132.179993,132.839996,2402500,128.924581
"957",133.580002,134.970001,133.179993,134.199997,1906500,130.244496
"958",134.610001,135.869995,134.580002,135.660004,2711800,131.661469
"959",135.880005,136.649994,135.669998,136.529999,2370800,132.505821
"960",135.990005,136.25,135.330002,136,3281400,131.991444
"961",136.220001,137.190002,135.699997,136.139999,2676200,132.127317
"962",136.899994,137.770004,135.770004,135.860001,2735300,131.855571
"963",135.809998,136.25,134.389999,134.399994,2807500,130.438598
"964",134.440002,135.149994,133.429993,134.839996,2893600,130.865631
"965",135,135.869995,134.5,135.839996,2671900,131.836157
"966",135.729996,136.429993,133.899994,133.970001,2857200,130.021279
"967",133.369995,133.839996,132.389999,132.389999,2368200,128.487847
"968",133.449997,133.520004,132.020004,133.149994,2058100,129.225441
"969",133.270004,134.350006,132.020004,134.089996,2119000,130.137737
"970",135.169998,136.779999,134.809998,136.770004,2135200,132.738753
"971",137.300003,138.25,137.25,137.729996,2645600,133.670449
"972",137.25,138.710007,137.179993,138.619995,1781100,134.534216
"973",138.5,139.520004,138.130005,138.889999,2252500,134.796262
"974",138.809998,138.889999,137.889999,137.990005,2847500,133.922795
"975",136.380005,136.990005,135,136.649994,2847800,132.62228
"976",136.5,136.960007,135.690002,136.559998,2093100,132.534936
"977",137.429993,138.350006,135.970001,137.229996,2244300,133.185186
"978",137.869995,137.899994,136.559998,137.550003,1820900,133.495761
"979",137.630005,139.199997,137.330002,139.089996,2904000,134.990364
"980",139.5,141.490005,139.119995,140.809998,3997400,136.659669
"981",141.630005,141.830002,139.869995,140.119995,5758500,135.990004
"982",139.139999,141.050003,138.649994,140.610001,2710900,136.465566
"983",140.279999,140.429993,139.169998,139.289993,2299700,135.184466
"984",139.979996,141.25,139.179993,141.139999,2238500,136.979944
"985",140.880005,142.119995,140.509995,140.830002,1939400,136.679083
"986",140.559998,141.369995,140.25,141.339996,2093000,137.174046
"987",141.779999,142.940002,141.710007,142.820007,2972100,138.610434
"988",143,143.369995,142.320007,142.429993,1695400,138.231915
"989",142.479996,142.770004,141.410004,141.600006,2113400,137.426392
"990",141.559998,141.740005,140.020004,140.979996,2388400,136.824656
"991",140.929993,141.199997,139.910004,141.130005,1901700,136.970244
"992",140.070007,142,139.979996,141.669998,1529200,137.494321
"993",141.600006,141.899994,139.889999,140.229996,1845100,136.096762
"994",139.770004,140.789993,139.770004,140.660004,1641000,137.351539
"995",140.710007,140.960007,140.259995,140.309998,1550100,137.009765
"996",140.229996,141.179993,140.050003,141.139999,1209400,137.820245
"997",141.5,141.600006,141.130005,141.440002,1512300,138.113191
"998",141.809998,141.899994,141.059998,141.429993,1566100,138.103417
"999",141.5,142.429993,141.190002,142.389999,1624100,139.040843
"1000",142.110001,142.669998,141.779999,142.550003,3908500,139.197084
"1001",142.270004,142.910004,141.690002,142.320007,1682300,138.972498
"1002",142.080002,143.130005,141.610001,142.889999,2061700,139.529083
"1003",142.910004,143,142.259995,142.259995,1335700,138.913896
"1004",142.759995,143.740005,141.899994,143.710007,1542300,140.329803
"1005",143.990005,144.639999,143.529999,144.639999,1768700,141.237921
"1006",144.639999,145.529999,144.610001,145.320007,1800900,141.901935
"1007",144.970001,145.210007,144.460007,144.970001,1700000,141.560161
"1008",144.660004,144.970001,144.190002,144.410004,1489900,141.013335
"1009",144.949997,144.949997,142.779999,143.070007,1839400,139.704857
"1010",143.190002,143.75,142.830002,143.360001,1376200,139.988029
"1011",142.929993,143.529999,142.600006,143.320007,1274300,139.948977
"1012",143.009995,143.990005,142.639999,143.690002,1209400,140.310269
"1013",143.929993,144.389999,142.770004,144.330002,1340700,140.935215
"1014",144.529999,144.720001,143.990005,144.490005,1560500,141.091455
"1015",144.539993,145.300003,144.199997,145.160004,4204600,141.745694
"1016",145.100006,145.300003,144.009995,144.089996,1390200,140.700855
"1017",143.710007,144.619995,143.050003,143.089996,1404500,139.724376
"1018",143,144.380005,142.880005,143.649994,1321800,140.271202
"1019",143.75,143.990005,142.559998,143.729996,1490900,140.349322
"1020",143.169998,144.070007,143.059998,143.690002,1981800,140.310269
"1021",143.919998,143.929993,143.059998,143.240005,1878400,139.870856
"1022",143.410004,144.820007,143.380005,144.559998,1767600,141.159801
"1023",144.229996,145.300003,143.559998,145.229996,1621300,141.81404
"1024",145.25,145.729996,145,145.410004,1142200,141.989814
"1025",145.479996,145.580002,144.5,144.910004,1257900,141.501575
"1026",145.220001,145.399994,144.479996,144.559998,1596700,141.159801
"1027",144.779999,145.039993,144.029999,144.679993,1521800,141.276974
"1028",143.5,144.199997,143.240005,143.889999,2070100,140.505562
"1029",144.139999,144.490005,143.539993,144.309998,1907900,140.915681
"1030",144.990005,145.710007,144.75,145,2114600,141.589454
"1031",145,145.479996,144.360001,145.059998,1955700,141.64804
"1032",145.279999,146.25,145.029999,146.169998,1969200,142.731933
"1033",145.330002,145.669998,143.449997,143.539993,2776500,140.163788
"1034",143.830002,145.059998,143.539993,144.830002,2133000,141.423454
"1035",144.660004,144.869995,143.649994,144.300003,1520900,140.905922
"1036",144.889999,145.669998,144.889999,145.119995,1608200,141.706627
"1037",145.339996,145.449997,144.529999,144.679993,1849400,141.276974
"1038",145.509995,146.429993,144.470001,145.130005,2580000,141.716401
"1039",145.660004,145.940002,144.589996,145.119995,1601800,141.706627
"1040",144.919998,145.630005,143.779999,145.529999,2002200,142.106987
"1041",145.220001,146.270004,143.990005,144.020004,2286600,140.632509
"1042",144.259995,144.779999,143.520004,143.740005,2458400,140.359096
"1043",143.330002,143.550003,140.600006,140.889999,3571100,137.576125
"1044",140.149994,141.039993,139.080002,140.110001,2505800,136.814472
"1045",140.149994,140.979996,139.210007,140.75,2494500,137.439418
"1046",140.619995,141.119995,139.339996,139.779999,2168500,136.492233
"1047",139.139999,139.940002,138.429993,139.550003,2679000,136.267647
"1048",140.050003,140.369995,138.960007,139.130005,1892500,135.857527
"1049",139.300003,140.889999,138.889999,140.850006,2702600,137.537072
"1050",140.929993,141.5,140.539993,140.580002,1919100,137.273419
"1051",140.619995,141.210007,140.429993,140.880005,2176100,137.566365
"1052",141.350006,141.830002,140.919998,141.800003,3104300,138.464724
"1053",142,142.389999,141.850006,142.339996,1586900,138.992016
"1054",142.809998,142.979996,141.020004,141.919998,1960900,138.581897
"1055",142.75,144.190002,142.589996,144.119995,1852900,140.730148
"1056",144.470001,145.009995,143.809998,144.25,1592500,140.857095
"1057",143.860001,144.820007,143.5,144.600006,2298800,142.040773
"1058",144.779999,144.990005,144.350006,144.5,1475800,141.942537
"1059",144.5,144.830002,144.020004,144.130005,1547500,141.57909
"1060",144.660004,144.990005,144.419998,144.699997,1012900,142.138994
"1061",145,145.389999,144.570007,144.600006,1808100,142.040773
"1062",144.429993,144.860001,143.630005,143.940002,1402200,141.392451
"1063",143.320007,144.119995,143.020004,143.979996,1314100,141.431736
"1064",144.059998,144.389999,143.179993,144,1537800,141.451386
"1065",143.300003,144.610001,143.300003,144.220001,1578800,141.667494
"1066",144.470001,144.720001,143.550003,143.820007,1533600,141.274579
"1067",144.210007,144.649994,143.350006,143.610001,1549800,141.06829
"1068",143.639999,144.320007,143.149994,144.199997,1989100,141.647844
"1069",144.410004,145.449997,144.110001,144.889999,2446100,142.325634
"1070",144.699997,145.259995,144.25,144.460007,1745400,141.903252
"1071",144.630005,144.990005,144,144.639999,1558800,142.080059
"1072",143.990005,144.380005,143.600006,144.350006,1465400,141.795198
"1073",144.449997,144.449997,143.5,143.940002,2135400,141.392451
"1074",144.169998,144.690002,143.660004,144.479996,1868000,141.922887
"1075",143.800003,144.990005,143.589996,144.850006,1945100,142.286349
"1076",144.919998,145.789993,144.270004,145.369995,2757000,142.797134
"1077",145.699997,147.059998,145.690002,146.839996,2364800,144.241119
"1078",147.419998,147.869995,146.520004,146.690002,8106200,144.093779
"1079",146.919998,147,145.5,145.710007,2231000,143.131128
"1080",145.229996,145.600006,144.350006,144.369995,2049700,141.814833
"1081",144.169998,145.119995,143.720001,144.880005,2608200,142.315816
"1082",144.410004,144.460007,142.070007,142.479996,2764200,139.958284
"1083",142.520004,142.889999,140.979996,142.419998,3557700,139.899349
"1084",140.940002,142.339996,140.660004,142.190002,2848300,139.673424
"1085",142.5,142.899994,141.279999,141.679993,2675100,139.17244
"1086",141.160004,141.669998,138.720001,139.179993,2925900,136.716687
"1087",138.570007,139.320007,137.949997,138.669998,3221300,136.215719
"1088",139.330002,140.449997,138.570007,140.169998,3514100,137.689171
"1089",140.550003,141.279999,139.589996,140.339996,2464700,137.85616
"1090",138.820007,140.179993,137.660004,137.679993,3144900,135.243235
"1091",138.25,141.479996,137.720001,141.410004,4135500,138.90723
"1092",141.149994,141.5,138.330002,138.639999,3768000,136.186251
"1093",139.330002,139.600006,133.820007,133.830002,7366500,131.461384
"1094",134.259995,135.350006,131.009995,132.899994,4583400,130.547836
"1095",133.649994,135.940002,133.210007,134.179993,3644300,131.805181
"1096",132.559998,134.639999,130.600006,134.220001,4794700,131.844481
"1097",133.419998,135.970001,132.75,135.050003,3497200,132.659793
"1098",135.75,137.850006,135.75,137.399994,3746400,134.968192
"1099",137.149994,137.75,136.759995,137.600006,2782500,135.164664
"1100",138.399994,141.100006,138.339996,140.929993,3078400,138.435714
"1101",140.899994,141.089996,138.699997,138.949997,4294300,136.490762
"1102",141.919998,147.919998,141.919998,145.050003,7424400,142.482806
"1103",145,148.789993,144.809998,148.589996,4480900,145.960146
"1104",148.089996,149.710007,147.339996,149.559998,2840000,146.912979
"1105",149.830002,151.130005,149.559998,151.059998,2358800,148.386431
"1106",151.389999,151.729996,150.199997,151.009995,2060600,148.337313
"1107",150.490005,152.399994,150,152.100006,1836500,149.408033
"1108",153.830002,154.440002,153.089996,153.770004,3016300,151.048474
"1109",153.139999,154.389999,152.979996,153.300003,2367500,150.586791
"1110",153.919998,155.229996,153.240005,155.050003,3128600,152.305819
"1111",155.679993,156.240005,154.139999,155.690002,2770400,152.934491
"1112",155.690002,156.679993,155.210007,156.050003,2067200,153.28812
"1113",156.149994,156.619995,155.479996,156.550003,1882800,153.779271
"1114",156.25,157.710007,156.050003,157.660004,1463500,154.869626
"1115",157.949997,158,156.649994,157.110001,1806600,154.329357
"1116",156.649994,157.869995,156.5,157.679993,1500700,154.889261
"1117",158,159.070007,157.479996,158.350006,2375000,155.547416
"1118",158.529999,158.880005,157.710007,158.850006,1786300,156.038567
"1119",158.089996,159.160004,158.089996,158.690002,1674300,155.881395
"1120",158.880005,160.460007,158.850006,160.149994,2311400,157.315546
"1121",159.330002,159.410004,157.970001,158.830002,2314300,156.856339
"1122",158.190002,159.550003,157.839996,159.360001,1749000,157.379752
"1123",160.309998,160.860001,159.589996,160.160004,2472000,158.169814
"1124",160.160004,160.559998,159.410004,159.880005,2358000,157.893295
"1125",159,159.679993,158.059998,158.059998,3644300,156.095903
"1126",157.970001,158.449997,157.5,158.309998,1823200,156.342797
"1127",159.580002,160.820007,158.800003,160.089996,1565500,158.100677
"1128",158.350006,159.509995,157.860001,158.160004,2502100,156.194667
"1129",158.779999,160.779999,158.539993,160.600006,2500400,158.604349
"1130",161.100006,162.440002,160.169998,162.259995,3038800,160.24371
"1131",162,162.919998,160.899994,162.259995,2164200,160.24371
"1132",162.399994,162.899994,161.880005,162.270004,1722600,160.253595
"1133",162.100006,162.800003,160.100006,160.929993,1898300,158.930235
"1134",159.889999,161.100006,159.110001,160.830002,2043100,158.831487
"1135",160.710007,160.809998,157.699997,158.240005,3243700,156.273674
"1136",159.179993,160.220001,158.419998,159.149994,2437300,157.172355
"1137",158.559998,158.990005,157.119995,157.119995,2820600,155.167582
"1138",158.119995,158.440002,155.589996,156.850006,2609300,154.900948
"1139",157.259995,161.440002,157.080002,159.050003,3380800,157.073607
"1140",159.289993,160.889999,157.779999,160.600006,3942600,158.604349
"1141",162.399994,165.300003,162,165.300003,3359800,163.245943
"1142",164.779999,166.089996,164.360001,165.479996,4891300,163.423699
"1143",166.220001,167.309998,166.139999,167.270004,2081600,165.191464
"1144",168.020004,168.160004,166.869995,166.869995,2190200,164.796426
"1145",166.169998,167.610001,166.169998,166.960007,981600,164.885319
"1146",167.339996,167.809998,166.149994,166.259995,1607400,164.194005
"1147",166.300003,167.119995,165.809998,166.710007,1215700,164.638425
"1148",166.550003,166.740005,165.279999,165.839996,1180700,163.779226
"1149",166,167.169998,164.199997,164.320007,1623700,162.278125
"1150",164.710007,165.080002,162.729996,164.059998,2116400,162.021346
"1151",163,163.639999,160.080002,160.360001,3692900,158.367326
"1152",160.820007,161.369995,157.740005,158.649994,3532000,156.678568
"1153",159.899994,160.279999,158.940002,159.800003,3081300,157.814287
"1154",160.649994,163.690002,160.520004,163.630005,3142900,161.596696
"1155",163.850006,164,161.270004,161.619995,2373800,159.611663
"1156",162.389999,162.389999,160.020004,160.740005,2149200,158.742609
"1157",162.229996,164.380005,159.449997,160.619995,2703000,158.62409
"1158",159.039993,160.529999,158.5,159.839996,1983500,157.853783
"1159",159.839996,161.440002,159.369995,159.660004,1876800,157.676027
"1160",159.860001,162.179993,159.089996,162,2349700,159.986946
"1161",162.720001,163.399994,160.059998,161.940002,2091800,159.927694
"1162",161.660004,163.369995,161.020004,162.539993,1597700,160.52023
"1163",163.259995,165.990005,162.130005,165.889999,2225800,163.828608
"1164",165.75,165.979996,163.910004,164.020004,2245600,161.98185
"1165",163.619995,164.279999,161.800003,164.240005,3556300,162.199117
"1166",162.309998,165.139999,160.940002,163.630005,4190700,161.596696
"1167",164.610001,166.570007,163.759995,163.940002,3574600,161.902842
"1168",164.070007,166.160004,162.880005,166.130005,2674600,164.065631
"1169",164.75,165.220001,162.300003,162.300003,3561900,160.283221
"1170",162.119995,164.619995,160.889999,164.419998,2379700,162.376873
"1171",165.169998,166.190002,164.710007,165.940002,2604800,163.877989
"1172",165.779999,165.830002,164.240005,164.809998,2363600,162.762026
"1173",165.309998,166.589996,164.75,166.550003,2050500,164.48041
"1174",166.229996,167.679993,165.559998,166.070007,1789000,164.006379
"1175",164.380005,165.539993,163.839996,164.839996,2073000,162.791652
"1176",165.399994,166.139999,164.600006,165.820007,1885100,163.759485
"1177",164.520004,164.970001,163.470001,164.479996,1695100,163.446453
"1178",164.929993,165.949997,164.850006,165.910004,1615700,164.867475
"1179",165.899994,166.619995,165.330002,165.940002,1792000,164.897285
"1180",165.940002,166.919998,165.089996,166.919998,2100900,165.871123
"1181",166.919998,167.509995,166.009995,167.399994,1552000,166.348102
"1182",167.399994,167.550003,166.580002,167.089996,1648800,166.040053
"1183",166.740005,168.270004,165.130005,168.119995,2416600,167.063579
"1184",168.139999,168.869995,167.699997,168.809998,1836000,167.749246
"1185",168.270004,169.25,168.070007,169.119995,1770300,168.057296
"1186",168.970001,169.660004,168.619995,168.889999,2019100,167.828745
"1187",168.850006,169.979996,168.639999,169.610001,1789400,168.544222
"1188",169.660004,169.75,168.559998,168.649994,1946000,167.590248
"1189",168.160004,170.5,168.119995,170.5,2223100,169.428629
"1190",169.570007,169.600006,167.360001,168.270004,2232400,167.212646
"1191",168.259995,168.259995,166.460007,167.160004,1575700,166.10962
"1192",167.210007,167.699997,166.690002,167.570007,1547200,166.517048
"1193",166.5,166.770004,164.009995,164.360001,2114400,163.327212
"1194",164.720001,166.779999,164.509995,166.369995,1608100,165.324576
"1195",164.809998,164.860001,162.25,162.259995,2564600,161.240401
"1196",162.699997,163.220001,161.660004,161.729996,1894300,160.713733
"1197",162.589996,164.520004,162.570007,164.470001,1715000,163.436521
"1198",164.020004,164.389999,161.779999,162.740005,2284700,161.717396
"1199",163.580002,166.270004,163.580002,166.210007,2111200,165.165593
"1200",165.520004,165.529999,163.380005,164.229996,2557900,163.198024
"1201",163.160004,166.949997,162.050003,166.470001,3062400,165.423954
"1202",166.160004,166.210007,164.850006,165.660004,1953500,164.619046
"1203",166.089996,167.130005,165.389999,166.490005,4371800,165.443832
"1204",166.830002,166.910004,165.830002,166.130005,2157300,165.086094
"1205",165.580002,167.649994,165.529999,166.320007,2091000,165.274902
"1206",166.240005,166.520004,162.660004,162.699997,2540900,161.677639
"1207",162,163.369995,161.210007,162.589996,2050700,161.56833
"1208",162.360001,163.899994,162.020004,163.5,1722600,162.472615
"1209",164.199997,166.770004,164.199997,166.050003,1684000,165.006595
"1210",165.410004,166,164.619995,164.949997,2081300,163.913501
"1211",164.289993,164.539993,161.899994,162.520004,2148100,161.498777
"1212",163.380005,163.970001,162.119995,162.800003,1852600,161.777017
"1213",161.660004,165.990005,161.399994,165.479996,2560300,164.440169
"1214",165.399994,167.570007,165.279999,166.210007,2479500,165.165593
"1215",166.210007,167.220001,165.210007,166.270004,1754400,165.225213
"1216",166.25,167.179993,165.080002,166.789993,1680100,165.741935
"1217",167.5,167.699997,166.220001,167.070007,1501900,166.020189
"1218",166.759995,167.360001,165.600006,165.839996,1860400,164.797907
"1219",165.320007,166.479996,164.169998,165.990005,1914300,164.946974
"1220",166.720001,167.339996,165.860001,166.440002,1995800,165.394143
"1221",165.729996,166.649994,165.100006,165.889999,1662800,164.847596
"1222",164.529999,164.539993,161.130005,161.710007,3063500,160.693869
"1223",163,165.389999,162.729996,164.509995,2394200,163.476263
"1224",165.649994,165.699997,163.619995,164,1970500,162.969473
"1225",163.809998,164.889999,162.570007,164.669998,2228800,163.635261
"1226",159.539993,161.449997,158.610001,159.660004,5704500,158.656748
"1227",159.809998,159.809998,157.850006,158.990005,3043500,157.99096
"1228",159.479996,160.070007,157.809998,157.979996,3448800,156.987297
"1229",157.690002,158.360001,156.179993,158.330002,3387900,157.335104
"1230",157.419998,157.929993,156.179993,156.970001,3078600,155.983649
"1231",156.820007,157.919998,156.009995,156.389999,3510200,155.407291
"1232",156.789993,158.089996,156.789993,157.679993,2160100,156.689179
"1233",158.399994,159.850006,157.880005,159.020004,2240300,158.02077
"1234",158.860001,159.449997,157.410004,157.910004,1947700,156.917744
"1235",157.919998,159.080002,156.550003,157.639999,2203100,156.649437
"1236",157.229996,159.199997,157.229996,158.610001,2112900,157.613343
"1237",160.25,161.399994,160.059998,160.600006,2025500,159.590844
"1238",160.259995,161,159.800003,159.899994,1708700,158.89523
"1239",158.710007,160.399994,158.009995,160.070007,1864800,159.064175
"1240",160.429993,161.740005,160.360001,161.309998,2587900,160.296374
"1241",162.089996,163.300003,161.800003,163.149994,2462500,162.124808
"1242",163.149994,163.770004,162.649994,163.300003,1923800,162.273875
"1243",163,163.589996,162.309998,162.869995,1747800,161.846569
"1244",163.070007,163.589996,162.550003,163.119995,2075100,162.094998
"1245",162.419998,163.070007,161.839996,161.899994,1978100,161.899994
"1246",161.899994,162.350006,161.800003,162.059998,2400800,162.059998
"1247",161.990005,162.330002,160.660004,160.979996,1822700,160.979996
"1248",160.979996,161.320007,159.039993,159.589996,2471100,159.589996
"1249",159.820007,161.309998,159.529999,161.020004,2625900,161.020004
"1250",160.350006,160.889999,159.610001,160.869995,1578100,160.869995
"1251",160.440002,160.789993,158.740005,159.080002,2875400,159.080002
"1252",159.100006,159.759995,158.570007,158.979996,1906100,158.979996
"1253",158.279999,159.880005,157.949997,159.080002,2481100,159.080002
"1254",159.610001,160.5,158.979996,160.160004,2074500,160.160004
"1255",159.509995,160.380005,158.089996,158.350006,2230400,158.350006
"1256",157.5,157.970001,156.970001,157.080002,2309300,157.080002
"1257",156.5,157.410004,156.300003,156.589996,1589400,156.589996
"1258",156.850006,158.259995,156.600006,156.979996,1789600,156.979996
"1259",156.949997,159.570007,156.949997,159.039993,1755700,159.039993
