"","SNDK.Open","SNDK.High","SNDK.Low","SNDK.Close","SNDK.Volume","SNDK.Adjusted"
"906",71.110001,72.519997,70.919998,72.25,3634600,70.771536
"907",72.18,73.199997,71.519997,72.459999,3922000,70.977238
"908",72.779999,73.68,72.360001,73.07,2902000,71.574756
"909",73.050003,74.139999,72.800003,73.690002,5035400,72.182071
"910",71.919998,72.709999,71.029999,71.889999,6452900,70.418902
"911",72.309998,72.349998,71.349998,72.190002,5943900,70.712766
"912",70.25,72.150002,69.300003,72.019997,9932100,70.546239
"913",71.779999,72.519997,69.419998,69.480003,6566100,68.058222
"914",69.919998,70.410004,68.459999,69.540001,4127000,68.116992
"915",68.870003,69.989998,68.690002,69.599998,4405200,68.175762
"916",68.980003,70.07,68.720001,69.050003,3886400,67.637021
"917",69.639999,71.019997,69.199997,70.230003,4119600,69.01777
"918",69.68,70.230003,69.300003,69.550003,4555700,68.349507
"919",69.459999,69.550003,67.169998,67.389999,5126200,66.226787
"920",67.910004,68.580002,67.5,68.239998,4723000,67.062113
"921",67.860001,68.949997,66.800003,68.779999,5248200,67.592793
"922",68.970001,70.470001,68.860001,70.239998,2987200,69.027592
"923",70.379997,71.699997,69.610001,71.610001,3985500,70.373947
"924",71.410004,72.660004,71.199997,71.669998,2841500,70.432909
"925",71.970001,72.889999,71.910004,72.290001,4455600,71.04221
"926",72.529999,72.839996,72.019997,72.080002,3484100,70.835835
"927",71.610001,75,71.449997,74.400002,5602400,73.11579
"928",74.440002,75,74.059998,74.589996,3068700,73.302505
"929",74.480003,75.010002,73.879997,74.589996,3410400,73.302505
"930",74.309998,75.440002,73.980003,74.529999,3432600,73.243543
"931",74.309998,75.5,73.889999,75.309998,3479800,74.010079
"932",75.5,75.599998,74.160004,74.800003,3194200,73.508887
"933",74.919998,76.489998,74.919998,75.809998,3771600,74.501448
"934",75.489998,76.459999,75.120003,75.849998,2834100,74.540759
"935",75.860001,77,75.82,76.540001,2869000,75.218851
"936",76.169998,76.309998,75.279999,76.279999,2979200,74.963337
"937",75.809998,75.809998,73.459999,74.300003,6061700,73.017517
"938",73.650002,75.839996,73.519997,75.120003,3572500,73.823363
"939",75.970001,76.650002,75.720001,76.260002,3568000,74.943685
"940",76.400002,77.169998,76.120003,76.489998,2255700,75.169711
"941",76.690002,76.889999,74.809998,75.449997,3829400,74.147661
"942",75.75,75.809998,73.860001,74.410004,3491100,73.125619
"943",74.230003,74.889999,73.919998,74.440002,2404900,73.1551
"944",75.150002,75.699997,74.669998,74.839996,2756700,73.54819
"945",74.540001,75.07,74.089996,75.010002,2114500,73.715261
"946",75.139999,75.449997,73.190002,73.629997,3389300,72.359077
"947",73.459999,74.089996,73.029999,73.279999,3122700,72.015119
"948",73.410004,75.099998,73.410004,74.739998,2393100,73.449918
"949",74.940002,78.269997,74.730003,77.82,4814000,76.476756
"950",77.900002,79.510002,77.360001,78.790001,4970100,77.430014
"951",78.629997,81.540001,78.489998,80.720001,6072600,79.326701
"952",81.57,82.550003,79.959999,80.099998,5442600,78.7174
"953",80.339996,80.900002,79.040001,80.099998,2730200,78.7174
"954",80.360001,81.610001,80.160004,80.730003,2503700,79.33653
"955",81.360001,81.800003,79.669998,79.860001,2744300,78.481544
"956",79.400002,79.68,78.150002,78.480003,3870200,77.125367
"957",79.68,81.550003,79.68,80.610001,4088100,79.218599
"958",81,81.760002,80.410004,81.190002,3035300,79.788589
"959",81.82,83.519997,81.599998,83.120003,3860400,81.685276
"960",83.050003,83.449997,81.790001,82.360001,3180300,80.938392
"961",82.449997,82.940002,81.669998,82.220001,3373700,80.800809
"962",83.099998,85.370003,80.830002,80.949997,6330400,79.552726
"963",80.769997,81.010002,77.379997,77.540001,6613800,76.20159
"964",77.580002,79.07,76.849998,78.739998,4994000,77.380874
"965",79.089996,79.260002,77.82,78.660004,4570900,77.30226
"966",78.940002,78.989998,75.540001,75.690002,6044900,74.383524
"967",74.830002,75.220001,73.110001,73.650002,6062900,72.378736
"968",74.099998,75.330002,73.760002,74.650002,4011400,73.361475
"969",74.75,75.660004,73.550003,75.339996,3597500,74.03956
"970",76.239998,77.5,74.82,75.849998,5058600,74.540759
"971",82,84.110001,81.400002,82.989998,12322600,81.557515
"972",83.459999,84.360001,82.949997,83.650002,4582300,82.206126
"973",83.650002,85.199997,83.440002,84.800003,3873100,83.336278
"974",84.709999,85.290001,84.190002,84.650002,3132600,83.188866
"975",85.139999,85.5,83.309998,85.190002,3421700,83.719546
"976",84.400002,85.139999,83.980003,84.349998,3556100,82.894041
"977",84.75,85.830002,82.870003,84.379997,3448500,82.923522
"978",84.790001,85.25,84.089996,84.660004,1959600,83.198695
"979",84.57,85.400002,84.040001,84.970001,2540000,83.503342
"980",85,86.279999,84.300003,85.050003,3093800,83.803875
"981",85.349998,86.559998,85.050003,85.639999,2886300,84.385226
"982",85.900002,87.099998,85.830002,86.860001,3037300,85.587353
"983",86.709999,87.650002,85.75,86.260002,2738200,84.996145
"984",86.059998,87.620003,84.699997,86.959999,4457900,85.685886
"985",87.57,90.459999,87.5,88.610001,5280100,87.311712
"986",88.150002,88.959999,87.330002,88.839996,3149000,87.538338
"987",89.760002,91.239998,89.260002,90.93,3241100,89.59772
"988",91.230003,92.139999,90.650002,91.089996,2476500,89.755372
"989",91.18,91.309998,89.57,89.889999,2570900,88.572957
"990",90.040001,90.440002,87.68,88.32,3824200,87.02596
"991",88.580002,91.410004,88.290001,90.989998,3717800,89.656838
"992",90.730003,91.970001,90.629997,91.610001,2356600,90.267757
"993",91.690002,92.260002,90.650002,91.370003,2188800,90.031275
"994",92.110001,93.169998,91.959999,92.720001,2789400,91.361494
"995",92.470001,94.010002,92.470001,93.199997,2868800,91.834457
"996",92.989998,94.550003,92.870003,94.269997,1796200,92.888779
"997",94.629997,95.709999,94.470001,95.5,2770100,94.100761
"998",95.900002,96.830002,95.410004,96.029999,2842400,94.622995
"999",96.400002,96.989998,95.669998,96.610001,2415800,95.194498
"1000",96.540001,97.349998,96.139999,96.629997,3130200,95.214202
"1001",96.730003,97.260002,96.050003,97.150002,2099500,95.726587
"1002",96.75,98.580002,96.669998,97.5,3737900,96.071458
"1003",97.400002,98.160004,96.879997,97.809998,2290900,96.376913
"1004",98.050003,100.199997,97.860001,99.879997,4093400,98.416584
"1005",100.349998,100.489998,99.309998,100.010002,2289900,98.544684
"1006",100.139999,100.379997,97.790001,98.169998,2931500,96.731639
"1007",97.5,97.699997,94.959999,97.139999,6302000,95.716732
"1008",98.360001,100.809998,97.650002,99.660004,5552200,98.199814
"1009",99.349998,99.739998,97.970001,98.620003,3021500,97.17505
"1010",99.300003,99.589996,98.18,98.470001,2266100,97.027247
"1011",98.190002,102.199997,98.059998,102,4455500,100.505525
"1012",102.010002,103.949997,101.809998,103.239998,5452400,101.727355
"1013",103.910004,104,101.550003,102.309998,3203400,100.810981
"1014",102.360001,102.540001,101.32,102.199997,2831600,100.702592
"1015",102.489998,103.459999,101.699997,101.980003,5896200,100.485821
"1016",102.129997,102.989998,101.550003,102.129997,2439700,100.633618
"1017",102.43,103.75,101.860001,102.129997,2865000,100.633618
"1018",102.309998,103.18,101.699997,103.010002,1903500,101.500729
"1019",103.089996,103.089996,101.260002,102.639999,1435300,101.136147
"1020",102.540001,102.849998,101.529999,102.739998,1730800,101.234681
"1021",103.580002,104.75,102.720001,104.43,2636200,102.899922
"1022",104.870003,106.580002,104.5,105.379997,2585600,103.835999
"1023",105.269997,106.489998,104.540001,106,2286100,104.446918
"1024",106.339996,106.93,105.910004,106.760002,1532000,105.195785
"1025",106.410004,106.800003,105.660004,106.400002,1869500,104.841059
"1026",106,106.010002,101.699997,104.25,4418300,102.722559
"1027",104.639999,105.239998,103.470001,104.25,1915600,102.722559
"1028",103.019997,104.199997,102.5,103.769997,2101100,102.249588
"1029",104.040001,105.900002,103.550003,104.970001,2988900,103.432011
"1030",105.580002,106.160004,105.110001,105.589996,2594900,104.042922
"1031",105.900002,107.129997,104.519997,105.559998,3777300,104.013362
"1032",106.739998,108.769997,105.639999,107.830002,8205200,106.250107
"1033",99.980003,100,91.830002,93.209999,29605300,91.844313
"1034",93.690002,95.589996,92.25,94.519997,8913400,93.135117
"1035",94.389999,94.400002,92.760002,93.699997,5122000,92.327131
"1036",94.209999,95.389999,93.919998,94.639999,4518700,93.253361
"1037",94.849998,95.199997,94.050003,94.349998,2850800,92.967609
"1038",94.400002,94.989998,93.309998,93.739998,3367800,92.366546
"1039",93.540001,93.75,92.260002,93.239998,3628800,91.873872
"1040",93.589996,93.959999,91.599998,92.629997,2985900,91.272809
"1041",92.790001,93.57,92.32,92.900002,3467400,91.538857
"1042",93.639999,94.32,92.830002,93.339996,2569400,91.972405
"1043",92.129997,92.830002,90.910004,91.709999,5213600,90.657668
"1044",91.260002,93.379997,91.239998,92.760002,3453400,91.695623
"1045",92.849998,94.379997,92.769997,94.07,2790600,92.990589
"1046",93.879997,94.830002,92.419998,92.849998,3217200,91.784587
"1047",92.330002,93.620003,92.019997,93.029999,2382900,91.962521
"1048",93.510002,93.809998,90.660004,90.790001,4267600,89.748227
"1049",90.900002,92.190002,90.699997,91.43,3166000,90.380882
"1050",92.410004,93,91.309998,92.379997,2179400,91.319978
"1051",91.940002,92.07,90.720001,91.400002,2564100,90.351228
"1052",91.559998,93.089996,91.209999,92.940002,2178500,91.873558
"1053",92.93,93.879997,92.830002,93.209999,1890900,92.140456
"1054",93.949997,94.449997,92.919998,94.029999,2598800,92.951047
"1055",94.510002,94.739998,93.669998,94.269997,1820400,93.188291
"1056",94.769997,95.5,94.550003,95.300003,2073200,94.206478
"1057",95.290001,98.129997,95.25,97.68,4359600,96.559166
"1058",97.68,97.989998,96.639999,97.650002,2856600,96.529512
"1059",97.790001,98.519997,97.300003,98,2058800,96.875494
"1060",98.599998,99.25,97.980003,99.029999,2522200,97.893674
"1061",99.099998,99.25,98.080002,98.540001,1931300,97.409299
"1062",98.82,99.43,98.349998,98.839996,2304100,97.705852
"1063",98.57,98.790001,97.489998,98.300003,2444300,97.172055
"1064",98.940002,98.940002,97.669998,97.959999,1954800,96.835952
"1065",98.099998,98.099998,94.68,95.639999,4588900,94.542573
"1066",96.120003,96.120003,95.260002,95.730003,2769100,94.631545
"1067",96.279999,97.690002,96.080002,96.230003,2516600,95.125807
"1068",97.779999,99.330002,97.080002,98.790001,3895400,97.65643
"1069",98.889999,101.709999,98.860001,99.870003,4000300,98.724039
"1070",99.529999,101.949997,98.5,100.080002,3698100,98.931629
"1071",100.650002,100.779999,98.400002,100,2597300,98.852545
"1072",99.459999,100,97.699997,99.089996,2573000,97.952983
"1073",98.889999,99.57,98.57,98.970001,2114000,97.834365
"1074",99.010002,99.059998,97.059998,97.339996,2866800,96.223064
"1075",97.080002,100.220001,97,100.040001,2805400,98.892087
"1076",99.93,100.790001,99.150002,100.220001,4051000,99.070022
"1077",100.82,104.209999,100.82,103.220001,4754800,102.035598
"1078",103.68,104.370003,101.110001,101.120003,4410000,99.959696
"1079",100.860001,101.370003,98.419998,98.779999,2704000,97.646543
"1080",98.5,99.959999,98.5,98.980003,2069900,97.844252
"1081",99.379997,100.190002,98.029999,99.980003,2431200,98.832778
"1082",99.580002,100.050003,96.699997,96.989998,3477400,95.877081
"1083",98.690002,99.970001,97.809998,99.209999,2750100,98.071609
"1084",97.75,100.440002,97.150002,99.68,3347100,98.536217
"1085",100.029999,100.440002,97.879997,97.949997,3186800,96.826065
"1086",97.470001,97.68,94.589996,95.110001,4062000,94.018656
"1087",95.07,95.150002,92.010002,94.32,5040500,93.23772
"1088",95.139999,96.339996,94.900002,95.629997,2445900,94.532686
"1089",95.629997,95.669998,92.43,93.080002,4712400,92.011951
"1090",92.849998,94.040001,91.529999,91.559998,3102100,90.509388
"1091",92.080002,93.5,90.040001,93.370003,3780100,92.298624
"1092",92.849998,92.849998,89.849998,89.989998,3883900,88.957403
"1093",88.790001,88.93,85.07,86.07,7090100,85.082385
"1094",86.150002,86.379997,82.669998,82.809998,5372100,81.85979
"1095",83.910004,85.620003,83.040001,83.669998,4970100,82.709923
"1096",81.559998,84.93,80.260002,84.349998,5208100,83.38212
"1097",82.230003,86.589996,82.07,85.309998,8026800,84.331104
"1098",85,86.970001,81.360001,82.800003,13042400,81.84991
"1099",83.080002,85.839996,83,84.379997,4724200,83.411775
"1100",85.589996,89.349998,85.410004,88.629997,6531800,87.613008
"1101",89.099998,89.440002,86.410004,86.589996,4699400,85.596415
"1102",87.730003,89.080002,87.5,88.459999,4124700,87.44496
"1103",88.879997,89.470001,88.019997,88.760002,2748200,87.741521
"1104",88.290001,90.379997,88.110001,89.25,2285700,88.225896
"1105",89.510002,90.879997,88.82,90.870003,2460300,89.82731
"1106",90.879997,91.900002,90,90.889999,2238000,89.847078
"1107",90.010002,91.580002,89.290001,90.309998,3038700,89.56937
"1108",91.989998,94.470001,91.830002,94.139999,4298800,93.367963
"1109",93.589996,96.300003,93.589996,94.419998,3224200,93.645665
"1110",94.279999,94.760002,92.839996,93.300003,2454500,92.534855
"1111",93.739998,94.650002,93.099998,93.949997,2879200,93.179518
"1112",93.949997,94.220001,92.760002,93.480003,2154900,92.713379
"1113",93.589996,93.699997,92.169998,92.830002,3169000,92.068708
"1114",92.410004,93.690002,92.25,93.260002,1812400,92.495182
"1115",93.279999,93.559998,92.300003,92.68,1782500,91.919937
"1116",92.239998,93,91.07,92.830002,2026100,92.068708
"1117",94.989998,95.940002,94.389999,94.980003,3641800,94.201078
"1118",95.110001,96.650002,94.470001,96.190002,2499900,95.401154
"1119",95.199997,97.400002,94.879997,97.129997,2698400,96.33344
"1120",97.5,100.720001,97.349998,99.830002,4278200,99.011302
"1121",99.150002,99.690002,97.529999,98.040001,3172700,97.23598
"1122",97.089996,99.620003,96.860001,99.5,2037200,98.684006
"1123",100.529999,101.589996,99.599998,100.830002,3597600,100.003101
"1124",101.470001,103.559998,101.309998,102.910004,2587800,102.066045
"1125",103,103.540001,102.419998,103.120003,1988200,102.274321
"1126",103.260002,105,102.919998,104.260002,2202700,103.404972
"1127",104.150002,104.68,102.910004,103.459999,1580600,102.611529
"1128",103.779999,103.970001,102.089996,102.860001,2255400,102.016452
"1129",102.199997,102.459999,101.160004,101.309998,2883400,100.47916
"1130",101.07,103.519997,100.230003,103.360001,3880900,102.512351
"1131",102.889999,104.660004,102.449997,102.639999,3082500,101.798255
"1132",102.93,104.900002,102.610001,104.470001,2508400,103.613249
"1133",103.809998,106.639999,103.529999,106,4709700,105.1307
"1134",104.459999,105.089996,103,104.790001,3060100,103.930624
"1135",104.559998,104.800003,101.959999,102.019997,2540500,101.183336
"1136",102.419998,103.510002,101.449997,101.730003,2384400,100.895721
"1137",100.779999,101.129997,98.190002,98.790001,3392000,97.97983
"1138",99.839996,100.459999,97.449997,97.57,3013900,96.769834
"1139",96.739998,99.620003,96.650002,96.709999,2519600,95.916886
"1140",97.290001,99.099998,95.610001,98.739998,4170600,97.930237
"1141",100.019997,100.199997,97.690002,99.489998,3375700,98.674086
"1142",99.900002,100.980003,98.690002,99.989998,3619300,99.169986
"1143",100.239998,101.370003,100.089996,101.18,1390700,100.350229
"1144",101.739998,101.870003,100.199997,100.379997,1236500,99.556787
"1145",100.550003,101.279999,100.489998,100.650002,591900,99.824577
"1146",100.739998,101.739998,100.260002,101.309998,1091400,100.47916
"1147",100.910004,101.790001,100.239998,100.470001,1212700,99.646052
"1148",99.949997,100.699997,99.43,99.800003,1321500,98.981549
"1149",100.309998,100.480003,97.800003,97.980003,1829800,97.176475
"1150",98.580002,98.989998,96.209999,97.879997,2335300,97.077289
"1151",97.43,97.809998,94.470001,95.330002,3246200,94.548206
"1152",95.800003,97.32,94.959999,95.459999,3781400,94.677137
"1153",94.720001,95.5,93.650002,94.769997,4200800,93.992793
"1154",95.82,98.419998,95.019997,97.379997,2987600,96.581389
"1155",97,97.690002,95.470001,97.040001,2286400,96.244181
"1156",85.650002,86.949997,82,83.57,23264900,82.884647
"1157",83.519997,83.900002,80.910004,81,10227700,80.335724
"1158",79.550003,80.970001,78.230003,79.980003,8923300,79.324092
"1159",80.129997,80.970001,78.419998,78.519997,6186800,77.876059
"1160",78.150002,79.730003,78.099998,78.93,5796800,78.2827
"1161",78.360001,79.190002,77.029999,78.800003,5536400,78.153769
"1162",78.800003,80.790001,78.400002,80.440002,6795100,79.780319
"1163",74.699997,79.75,74.300003,78.900002,16922200,78.252947
"1164",78.779999,80.639999,78.550003,79.68,4907700,79.026549
"1165",79.730003,80.82,79.099998,80.349998,3888700,79.691053
"1166",79,80.389999,78.529999,79,4242800,78.352125
"1167",79.900002,80.5,77.989998,78.050003,4347100,77.409919
"1168",77.959999,78.099998,75.699997,77.470001,5397800,76.834674
"1169",77,77.220001,75.779999,75.910004,5877600,75.28747
"1170",76.080002,77.239998,75.230003,76.730003,5151200,76.100745
"1171",76.82,78.910004,76.82,78.660004,3576300,78.014917
"1172",78.300003,78.769997,77.279999,77.900002,3377600,77.261148
"1173",77.900002,78.860001,77.900002,78.510002,2510600,77.866146
"1174",77.980003,79.139999,77.32,77.470001,3130200,76.834674
"1175",76.989998,77.900002,76.669998,76.910004,3164600,76.279269
"1176",77.57,79.360001,76.959999,79.050003,3602000,78.401718
"1177",79.18,81.059998,78.699997,80.379997,4237700,79.720805
"1178",81,83.190002,80.730003,82.300003,3829000,81.625065
"1179",83.620003,83.709999,82.419998,82.809998,2818100,82.130877
"1180",82.730003,83.150002,81.730003,82.199997,3117500,81.525879
"1181",81.980003,82.699997,81.349998,81.940002,3264000,81.268017
"1182",81.769997,82.669998,81.510002,82.410004,2165700,81.734164
"1183",82.410004,82.629997,81.57,82.629997,1936200,81.952353
"1184",82.309998,82.760002,81.089996,81.389999,2068200,80.722525
"1185",81.120003,81.419998,79.209999,79.970001,3976900,79.314172
"1186",79.830002,79.980003,78.860001,79.040001,4620400,78.391798
"1187",79.040001,79.5,77.660004,78.050003,4602700,77.704851
"1188",79.010002,81.379997,78.5,79.93,5039600,79.576535
"1189",80.449997,81.339996,79.809998,80.25,3076000,79.895119
"1190",80.25,80.82,78.519997,79.089996,3539500,78.740246
"1191",78.839996,83.57,78.839996,82.68,8354300,82.314374
"1192",83,83.110001,81.989998,82.519997,4537700,82.155078
"1193",82.209999,83.18,80.519997,80.660004,3423000,80.30331
"1194",80.68,82.260002,80.220001,82.089996,2694100,81.726979
"1195",81.769997,82.050003,79.660004,80.169998,3767000,79.815471
"1196",82.620003,84.949997,82.620003,82.730003,6202500,82.364156
"1197",81.699997,83.900002,81.389999,83.75,3917200,83.379642
"1198",83.699997,84.360001,83.370003,83.82,2911100,83.449332
"1199",84.050003,84.849998,83.32,83.760002,2748800,83.3896
"1200",82.949997,83.260002,82.559998,82.940002,2267800,82.573226
"1201",82.599998,83,81.550003,82.900002,3276400,82.533402
"1202",82.779999,84.839996,82.779999,84.720001,2911500,84.345353
"1203",85.360001,87.43,85.209999,87.07,5905200,86.68496
"1204",87.110001,87.230003,85.459999,85.540001,2487700,85.161727
"1205",85.279999,85.599998,84.330002,84.75,2147800,84.37522
"1206",84.709999,84.849998,81.080002,81.18,5529900,80.821007
"1207",69.5,69.5,65.449997,66.199997,32366600,65.907248
"1208",65.849998,65.849998,63.560001,64.589996,14250300,64.304367
"1209",65.099998,65.580002,64,64.980003,5200700,64.69265
"1210",64.360001,64.620003,63.599998,63.619999,6785700,63.338659
"1211",63.549999,65.889999,63,65.139999,7073400,64.851938
"1212",65.160004,65.349998,64.230003,64.57,3772300,64.284459
"1213",65.730003,67.779999,65.629997,67.25,8951100,66.952608
"1214",67.669998,68.580002,67.389999,67.699997,5836600,67.400615
"1215",67.599998,68.93,67.309998,68.889999,5223100,68.585355
"1216",69.019997,71.239998,68.900002,70.410004,4912500,70.098637
"1217",70.300003,71.18,69.949997,70.68,3341700,70.36744
"1218",70.5,72.190002,70.290001,70.470001,3193300,70.15837
"1219",70.550003,70.809998,69.620003,70.330002,3890300,70.018989
"1220",70.669998,71.779999,69.639999,71.120003,5290900,70.805497
"1221",65.860001,68.300003,65.300003,67.910004,23651200,67.609693
"1222",67.169998,67.470001,66.160004,67.010002,6793400,66.713671
"1223",67.230003,67.57,66.349998,66.860001,4811700,66.564333
"1224",66.870003,68.089996,66.529999,67.919998,4557200,67.619643
"1225",68.209999,69.330002,67.529999,68.480003,4366000,68.177172
"1226",68.059998,69.230003,67.900002,68.760002,2690100,68.455932
"1227",68.980003,69.150002,67.559998,67.919998,3107400,67.619643
"1228",68.139999,68.68,67.440002,67.669998,3255800,67.370749
"1229",67.669998,69.529999,67.639999,68.690002,4213000,68.386242
"1230",68.110001,68.559998,66.940002,67.839996,3884500,67.539995
"1231",67.300003,67.809998,66.440002,66.940002,2352000,66.940002
"1232",67.480003,68.889999,67.07,68.470001,2347200,68.470001
"1233",68.330002,68.849998,67.150002,67.510002,2441400,67.510002
"1234",67.389999,68.139999,66.669998,66.970001,2343100,66.970001
"1235",67.07,67.349998,66.209999,66.639999,1969600,66.639999
"1236",66.339996,67.050003,66.239998,66.589996,1939200,66.589996
"1237",67.230003,67.949997,67.089996,67.720001,2057700,67.720001
"1238",67.709999,68.239998,67.290001,67.769997,2085000,67.769997
"1239",67.339996,67.470001,66.419998,66.669998,2222000,66.669998
"1240",66.839996,68.050003,66.760002,67.199997,2983400,67.199997
"1241",67.730003,68.099998,66.830002,67,2253600,67
"1242",67.169998,67.779999,66.93,67.190002,2018500,67.190002
"1243",66.900002,67.93,66.690002,67.5,2039100,67.5
"1244",67.529999,68.879997,66.639999,67.330002,5669600,67.330002
"1245",67.239998,67.980003,66.940002,67.080002,2173700,67.080002
"1246",67.150002,67.75,66.639999,67.019997,2018600,67.019997
"1247",66.879997,67.629997,66.739998,67.080002,2143000,67.080002
"1248",67.300003,67.639999,66.110001,66.389999,2383900,66.389999
"1249",66.599998,69.459999,66.589996,69.010002,4635300,69.010002
"1250",68.650002,71.239998,68.650002,69.580002,5853900,69.580002
"1251",69.919998,70.739998,68.379997,68.379997,4488300,68.379997
"1252",68.959999,69.010002,68.080002,68.230003,3112300,68.230003
"1253",67.779999,67.959999,66.879997,67.07,3785400,67.07
"1254",67.400002,68.169998,67.300003,67.510002,2970700,67.510002
"1255",67.07,67.5,66.849998,67.099998,1976700,67.099998
"1256",66.93,69.360001,66.879997,68.669998,4132900,68.669998
"1257",68.68,69.190002,67.209999,67.510002,2281300,67.510002
"1258",67.510002,67.68,66,66.809998,2046400,66.809998
"1259",66.959999,68.150002,66.800003,67.260002,2335900,67.260002
