"","COST.Open","COST.High","COST.Low","COST.Close","COST.Volume","COST.Adjusted"
"895",118.870003,119.309998,118.25,118.529999,995100,112.850671
"896",118.949997,119.370003,118.57,118.769997,812800,113.07917
"897",119.190002,119.709999,118.709999,119.019997,1181700,113.317191
"898",118.709999,119.300003,117.739998,117.809998,1618400,112.165169
"899",118.209999,118.360001,117.129997,117.290001,1293500,111.670088
"900",117.489998,117.75,115.889999,116.400002,2120200,110.822732
"901",116.389999,116.559998,115.379997,115.860001,2292500,110.308605
"902",116.040001,116.040001,113.919998,114.050003,4600000,108.585333
"903",116.199997,119.099998,114.050003,118.510002,5759400,112.831633
"904",118.199997,118.650002,116.660004,117.849998,2790200,112.203253
"905",117.059998,117.529999,114.580002,114.769997,3164200,109.270829
"906",115.199997,116.830002,115.120003,116.230003,2320600,110.660879
"907",116.07,116.690002,115.25,116.239998,1847500,110.670395
"908",116.440002,116.470001,115.300003,115.559998,1938200,110.022977
"909",115.599998,116.610001,115.43,116.290001,2708100,110.718002
"910",115.610001,116.110001,114.839996,114.93,2110800,109.423166
"911",115.010002,115.160004,113.690002,113.75,2501600,108.299705
"912",113.5,113.529999,112.400002,112.800003,2162300,107.395227
"913",112.690002,112.870003,111.919998,112.129997,3183100,106.757324
"914",112.559998,113.730003,112.029999,113.080002,3784900,107.661809
"915",113.529999,114.760002,113.440002,114.379997,2362100,108.899516
"916",114.050003,114.190002,112.110001,112.230003,2356000,106.852538
"917",112.75,113.489998,112.089996,112.730003,1625800,107.328581
"918",111.290001,113.279999,111.129997,112.360001,2143600,106.976307
"919",112.959999,113,110.050003,110.18,3111900,104.90076
"920",110.730003,111.330002,109.5,110.889999,2529600,105.57674
"921",110.220001,110.800003,109.800003,110.510002,2374200,105.21495
"922",113.010002,114.580002,113,114.260002,3738900,108.78527
"923",114.080002,114.610001,113.379997,114.040001,2194100,108.57581
"924",114.040001,114.099998,112.580002,113.849998,1871700,108.394912
"925",113.910004,115.150002,113.5,114.989998,1768900,109.480288
"926",114.879997,115.43,114.300003,114.809998,1737700,109.604396
"927",114.139999,115.93,114.139999,115.809998,1583300,110.559055
"928",115.160004,116.489998,114.5,116.099998,1517900,110.835907
"929",116.300003,116.410004,114.919998,115.360001,2056500,110.129461
"930",115.110001,115.300003,114.269997,114.910004,1802600,109.699867
"931",114.57,115.550003,113.879997,115.059998,1837100,109.84306
"932",115.400002,115.489998,112.919998,113.190002,3654300,108.057853
"933",113.459999,114.809998,113.199997,113.940002,2281900,108.773847
"934",114,115.889999,114,115.459999,1920800,110.224926
"935",115.5,116.830002,115.370003,115.879997,1924500,110.625881
"936",116.029999,116.419998,115.279999,116.220001,1374400,110.950468
"937",116.5,117.470001,115.889999,116.800003,2103000,111.504172
"938",116.220001,117.07,115.110001,115.75,1667000,110.501778
"939",116.610001,116.910004,115.849998,116.650002,1808300,111.360972
"940",116.57,116.949997,115.809998,116.470001,2305700,111.189133
"941",113.150002,114.639999,112.269997,113.260002,8921900,108.124679
"942",113.800003,114.010002,113.139999,113.5,2905600,108.353795
"943",113.209999,114.589996,113,114.589996,2319100,109.39437
"944",114.559998,114.75,113.919998,114.709999,2201800,109.508931
"945",114.389999,115.620003,114.25,115.209999,2173400,109.986261
"946",115.660004,115.790001,114.190002,114.410004,2519600,109.222538
"947",114.949997,114.949997,113.330002,113.449997,2290000,108.306059
"948",114.139999,114.459999,113.389999,113.459999,2189200,108.315608
"949",113.900002,114.120003,113.019997,113.849998,2501000,108.687924
"950",113.540001,114.25,112.459999,112.849998,1635600,107.733265
"951",112.559998,113.220001,112.129997,113.160004,1408200,108.029214
"952",114.410004,114.580002,113.300003,113.830002,4442300,108.668834
"953",113.989998,114,112.889999,113.370003,2501700,108.229692
"954",113.82,114.459999,113.790001,113.93,2199400,108.764298
"955",114.279999,114.470001,112.459999,112.489998,1905900,107.389587
"956",112.5,112.940002,111.82,112.029999,2039500,106.950445
"957",112.349998,112.790001,111.150002,111.660004,2795500,106.597226
"958",111.940002,112.279999,111.57,111.68,2119500,106.616316
"959",112.209999,112.550003,111.510002,111.860001,2566200,106.788155
"960",111.900002,112.010002,110.940002,111.550003,3296800,106.492213
"961",111.739998,112.150002,111.279999,111.699997,2328900,106.635406
"962",111.949997,112,110.629997,110.650002,2716200,105.633018
"963",110.730003,111.129997,110.360001,110.790001,3119400,105.76667
"964",110.559998,112.739998,110.379997,112.660004,3863900,107.551885
"965",112.720001,113.139999,112.110001,113.050003,2899600,107.924201
"966",114.120003,114.440002,111.940002,112.080002,3305100,106.998181
"967",111.440002,112.779999,111.400002,112.080002,3097800,106.998181
"968",112.489998,113,111.529999,112.559998,2519000,107.456413
"969",112.580002,112.959999,111.449997,112.059998,2123700,106.979084
"970",112.800003,113.639999,112.269997,113.489998,2455000,108.344246
"971",113.519997,114.029999,113.120003,113.5,1659000,108.353795
"972",113.510002,114.099998,113.400002,114.099998,1826800,108.926589
"973",114,114.230003,113.510002,113.559998,2315100,108.411072
"974",113.480003,114.989998,113.330002,114.790001,1991200,109.585306
"975",114.900002,115.309998,114.139999,115.029999,1939300,109.814422
"976",114.849998,115.300003,114.199997,115.010002,1721200,109.795332
"977",115.099998,116.610001,115.099998,115.589996,3018800,110.349029
"978",115.379997,115.949997,115.160004,115.400002,1580300,110.167648
"979",115.040001,115.760002,114.760002,115.68,1633800,110.434952
"980",115.68,116,114.940002,115.559998,1168000,110.32039
"981",116.139999,116.139999,115.059998,115.150002,1321100,109.928984
"982",115.059998,115.059998,113.93,114.489998,1398000,109.298905
"983",114.279999,114.489998,112.769997,112.830002,1945300,107.714175
"984",112.830002,113.089996,111.610001,111.980003,2950600,106.902716
"985",113.080002,114.82,112.970001,114.730003,2556900,109.528029
"986",114.550003,115.669998,114.300003,115.389999,1954600,110.1581
"987",115.779999,116.910004,115.580002,116.510002,1940500,111.22732
"988",116.32,116.599998,116.080002,116.290001,1229400,111.017294
"989",115.730003,116.099998,114.860001,115.129997,1255300,110.246433
"990",114.760002,114.800003,113.620003,114.349998,1883200,109.49952
"991",114.580002,115.82,114.360001,115.610001,2145300,110.706076
"992",115.089996,116.550003,114.870003,116.370003,2212800,111.43384
"993",115.790001,116.110001,114.980003,115.129997,2126900,110.246433
"994",115.099998,115.32,114.160004,114.519997,1712700,109.662308
"995",114.529999,115,114.400002,114.730003,1059900,109.863406
"996",115.07,115.150002,114.510002,114.940002,1100300,110.064498
"997",115,115.220001,113.620003,113.870003,2583900,109.039885
"998",114,114.949997,113.959999,114.239998,2388800,109.394186
"999",114.580002,115.190002,113.510002,114.139999,2976700,109.298429
"1000",114.610001,116.089996,114.010002,116.019997,2622400,111.098681
"1001",115.839996,116.139999,115.540001,115.68,1082100,110.773106
"1002",115.470001,116,115.269997,115.510002,1127400,110.610319
"1003",115.290001,116.489998,115.269997,116.309998,1293000,111.376381
"1004",117,117.940002,116.720001,117.75,2614300,112.755301
"1005",117.690002,118.239998,117.580002,118.230003,1664800,113.214944
"1006",118.209999,118.849998,117.470001,117.779999,1623100,112.784027
"1007",117.370003,117.730003,116.900002,117.099998,1089100,112.132871
"1008",116.459999,116.940002,115.980003,116.239998,1117100,111.30935
"1009",116.129997,116.43,115.07,115.440002,1423400,110.543289
"1010",115.699997,115.699997,114.669998,115.300003,1230000,110.409228
"1011",115.32,115.459999,114.949997,115.43,1503100,110.533711
"1012",115.400002,115.790001,115.139999,115.449997,1505800,110.552859
"1013",115.660004,116.339996,115.07,116.269997,2113100,111.338076
"1014",116.57,116.580002,115.779999,116.260002,1635800,111.328506
"1015",116.650002,116.650002,115.089996,115.360001,2958000,110.46668
"1016",115.199997,115.32,114.510002,115.220001,1501600,110.332619
"1017",115.529999,116.510002,115.080002,116.309998,1906600,111.376381
"1018",116,116.449997,115.68,116.269997,1188700,111.338076
"1019",116.239998,116.5,115.279999,115.639999,1252100,110.734802
"1020",115.629997,115.75,115.010002,115.489998,2477300,110.591163
"1021",115.620003,116.089996,115.099998,115.160004,1386600,110.275167
"1022",115.540001,115.699997,114.900002,115.440002,1501700,110.543289
"1023",115.25,115.910004,115.25,115.75,1122200,110.840137
"1024",115.860001,116.589996,115.800003,116.349998,976000,111.414685
"1025",116.330002,116.489998,115.879997,116.32,1576900,111.385958
"1026",116.449997,117.650002,116.110001,117.459999,2584200,112.477601
"1027",117.209999,117.989998,117.110001,117.919998,2328100,113.260401
"1028",117.5,118.639999,117.5,118.080002,2266400,113.414082
"1029",118.129997,118.25,117.089996,118.010002,1684700,113.346849
"1030",118.209999,118.489998,117.300003,117.360001,1695500,112.722532
"1031",118.160004,118.25,117.18,117.82,2634200,113.164354
"1032",118.089996,118.440002,117.660004,117.849998,1531200,113.193168
"1033",117.349998,117.540001,116.580002,116.790001,1433300,112.175056
"1034",117.32,117.800003,116.610001,117.739998,2148600,113.087514
"1035",117.43,117.910004,116.860001,117.040001,1334400,112.415177
"1036",117.279999,118.040001,117.099998,117.550003,1769000,112.905027
"1037",117.410004,117.760002,117.269997,117.589996,1155200,112.943439
"1038",117.5,118.279999,117.459999,118.139999,1347700,113.471709
"1039",117.959999,118.029999,117.07,117.550003,1543700,112.905027
"1040",117.440002,117.660004,116.809998,117.120003,1402600,112.492018
"1041",118.93,119.599998,118.529999,118.900002,2544900,114.20168
"1042",118.790001,119.07,117.440002,118.18,2024900,113.510129
"1043",117.540001,118.339996,117.279999,117.540001,2476800,112.89542
"1044",117.800003,118.330002,117.459999,117.879997,2089500,113.221981
"1045",117.550003,118.379997,117.110001,118.150002,1683800,113.481316
"1046",117.5,118.199997,117.290001,118.050003,1798600,113.385269
"1047",117.949997,119.970001,117.800003,119.589996,2859800,114.86441
"1048",118.220001,119,117.470001,117.800003,2698200,113.145148
"1049",117.959999,119.400002,117.809998,119.160004,2319900,114.451408
"1050",119.400002,119.510002,118.699997,119.18,1227600,114.470615
"1051",118.769997,119.269997,118.550003,119.010002,1082100,114.307334
"1052",119,119.099998,118.25,118.639999,1458100,113.951952
"1053",118.510002,119.269997,118.309998,119.260002,1067900,114.547455
"1054",119.910004,119.949997,117.779999,118.57,2019900,113.884718
"1055",119,119.68,118.949997,119.459999,1232900,114.739549
"1056",119.379997,120.75,119.239998,120.610001,1708900,115.844109
"1057",120.449997,121.230003,120.089996,120.910004,1287200,116.132257
"1058",120.790001,121.879997,120.720001,121.620003,1544300,116.814201
"1059",121.900002,122.059998,121.150002,121.290001,1401400,116.497239
"1060",121.790001,122,121.120003,121.389999,1097300,116.593286
"1061",121.43,121.589996,120.860001,121.089996,1385400,116.305137
"1062",121.580002,121.580002,120.830002,121.239998,1028200,116.449212
"1063",121.010002,121.25,120.699997,120.970001,799400,116.189884
"1064",121.68,121.68,120.580002,121.080002,1047300,116.295538
"1065",121,121.629997,120.900002,121.559998,1469900,116.756567
"1066",121.699997,121.940002,121.110001,121.349998,1901000,116.554866
"1067",123,125.169998,122.559998,125.150002,4440300,120.204712
"1068",125.040001,127.029999,124.709999,127.010002,2910600,121.991215
"1069",127.050003,127.32,126.260002,126.599998,2057400,121.597412
"1070",126.139999,126.489998,125.739998,126.110001,1500500,121.126777
"1071",126.309998,126.489998,125.870003,126.169998,1014900,121.184403
"1072",126.160004,126.529999,125.639999,125.940002,1511200,120.963496
"1073",126.25,126.25,125.019997,125.370003,1598300,120.41602
"1074",125.57,126.529999,125.449997,125.709999,1615300,120.742581
"1075",125.599998,126.790001,125.519997,126.43,1684400,121.434132
"1076",126.029999,126.559998,125.669998,126.010002,1594000,121.03073
"1077",126.209999,126.800003,125.959999,126.480003,1401500,121.482159
"1078",127.290001,127.290001,126.470001,126.5,3018500,121.501365
"1079",126.370003,126.5,125.580002,125.830002,1453700,120.857842
"1080",125.959999,125.989998,125.209999,125.510002,1563100,120.550487
"1081",126.089996,127.779999,125.580002,127.620003,2076300,122.577111
"1082",127.449997,127.550003,125.599998,125.660004,1819900,120.694561
"1083",125.410004,125.669998,124.379997,125.540001,2045300,120.5793
"1084",125.029999,125.599998,124.779999,125.32,1171000,120.367993
"1085",124.860001,125.599998,124.769997,125.32,1665300,120.367993
"1086",125.25,125.68,124.449997,124.760002,1408700,119.830123
"1087",124.989998,126.209999,124.82,125.790001,1545800,120.819422
"1088",126.199997,127.650002,126.010002,127.089996,1770300,122.068048
"1089",127.559998,127.669998,125.93,126.209999,1907500,121.222824
"1090",125.349998,125.830002,124.75,125.269997,2334100,120.319965
"1091",128.199997,128.949997,127.160004,128.729996,4262500,123.643243
"1092",128.220001,130.740005,128.190002,128.410004,2962700,123.335895
"1093",128.259995,131.410004,128.259995,128.899994,3353000,123.806524
"1094",128.570007,128.850006,126.889999,126.970001,2445200,121.952794
"1095",127.5,127.980003,125.269997,126.25,4003500,121.261244
"1096",125.099998,125.699997,123.279999,124.300003,3784300,119.388301
"1097",122.68,123.849998,122.050003,122.949997,3542900,118.09164
"1098",123.769997,125.75,123.18,124.650002,3198900,119.724469
"1099",124.830002,128.869995,124.650002,128.419998,3499800,123.345495
"1100",128.940002,130.649994,128.169998,130.279999,2105600,125.131998
"1101",130.559998,131.589996,130.320007,130.539993,1880000,125.381719
"1102",131.029999,131.479996,130.350006,130.589996,1763600,125.429746
"1103",128.580002,130.539993,128.559998,130.440002,2490300,125.285679
"1104",129.240005,131.259995,129.240005,130.919998,1629600,125.746708
"1105",130.970001,131.5,130.160004,131.059998,1439700,125.881175
"1106",131.289993,132,130.929993,131.929993,1705800,126.716792
"1107",131.5,133.309998,131.330002,133,1302000,127.744518
"1108",134.449997,134.5,132.710007,133.369995,2373900,128.099893
"1109",133.820007,134.289993,133.369995,134.270004,1947000,128.964339
"1110",134.610001,136.720001,133.990005,136.550003,2802500,131.154243
"1111",137.490005,137.809998,136.029999,136.5,2116800,131.106216
"1112",137.389999,137.669998,136.600006,137.089996,1685900,131.672899
"1113",137.050003,137.910004,136.520004,137.710007,1589400,132.26841
"1114",137.850006,137.889999,135.979996,137.690002,1958000,132.249196
"1115",137.779999,137.949997,136.660004,137.050003,1495500,131.634486
"1116",136.699997,137.350006,136.149994,136.899994,1910200,131.831887
"1117",137.639999,138.759995,137.339996,138.710007,2235900,133.574892
"1118",138.929993,138.929993,138.070007,138.479996,1598600,133.353396
"1119",137.210007,138.5,137.210007,138.470001,1228100,133.343772
"1120",138.479996,139.339996,138.039993,139.210007,1574600,134.056382
"1121",139.089996,140.139999,139.089996,140.009995,1362600,134.826754
"1122",139.059998,140.009995,139.020004,139.25,1516900,134.094895
"1123",140.800003,140.830002,139.229996,139.720001,1849200,134.547496
"1124",139.330002,139.990005,139.190002,139.800003,1645800,134.624536
"1125",140.100006,140.350006,138.740005,138.869995,1865800,133.728958
"1126",139.5,140.880005,139.039993,139.75,1631900,134.576384
"1127",141.300003,142.970001,140.309998,142.119995,1442600,136.858641
"1128",143.320007,143.320007,141.270004,141.979996,1952100,136.723825
"1129",142.429993,143.350006,141.759995,143.059998,1764100,137.763844
"1130",142.979996,143.300003,141.979996,142.690002,1793900,137.407547
"1131",143.490005,143.490005,142.020004,143.020004,1315900,137.725332
"1132",143.179993,143.309998,141.960007,143.25,1198000,137.946813
"1133",143.050003,143.050003,141.949997,142.330002,1945100,137.060873
"1134",142.130005,143.130005,140.880005,143.039993,2090300,137.744581
"1135",144.940002,146.820007,139.399994,140.25,4910300,135.057874
"1136",141.089996,142.679993,140.669998,141.410004,2401300,136.174934
"1137",139.990005,141.360001,137.830002,137.880005,3663400,132.775618
"1138",138.649994,139.5,137.059998,138.190002,2451200,133.074139
"1139",138.529999,139.300003,136.550003,137.309998,2470100,132.226712
"1140",137.309998,139.619995,136.779999,139.330002,2428500,134.171935
"1141",140.179993,141.559998,139.289993,141.559998,2903400,136.319375
"1142",141.5,142.5,141.330002,141.770004,4030000,136.521607
"1143",142.339996,143.270004,141.850006,143.210007,1776900,137.9083
"1144",144.529999,144.970001,143.669998,144.149994,1459700,138.813488
"1145",144.559998,144.869995,143.600006,143.649994,738700,138.331999
"1146",143.610001,143.869995,143.080002,143.440002,1226000,138.129781
"1147",143.350006,143.850006,142.740005,143.339996,1356400,138.033477
"1148",143,144.089996,143,143.490005,1158800,138.177933
"1149",143.490005,144.130005,141.690002,141.75,1477900,136.502343
"1150",141.869995,143.149994,140.809998,141.610001,1471000,136.367527
"1151",141.690002,142.160004,139.800003,140,1748500,134.817129
"1152",140.610001,142.940002,139.850006,141.850006,3185200,136.598647
"1153",142.600006,144.429993,142.360001,144.320007,2171600,138.977208
"1154",145.559998,146.100006,144.940002,145.559998,2937700,140.171293
"1155",144.479996,145.050003,143.220001,143.320007,1727000,138.014228
"1156",143.580002,144.160004,142.119995,142.520004,1340600,137.243842
"1157",142.199997,144.410004,140.389999,141.089996,2198500,135.866773
"1158",140.009995,140.210007,138.240005,139.309998,2207900,134.152671
"1159",139.949997,140.169998,138.619995,139.309998,1819600,134.152671
"1160",139.039993,139.960007,138.220001,139.720001,1784800,134.547496
"1161",140.720001,141.270004,138.360001,139.380005,1836100,134.220087
"1162",138.850006,139.699997,138.380005,139.139999,1682000,133.988966
"1163",139.5,141.279999,138.389999,141.270004,1897500,136.040117
"1164",141.589996,142.309998,140.869995,142.050003,1696800,136.79124
"1165",141.660004,143.050003,141.570007,142.910004,1482800,137.619403
"1166",142.75,142.800003,140.869995,140.990005,1786500,135.770484
"1167",141.600006,142.449997,139.559998,139.619995,2016300,134.451192
"1168",140.160004,140.690002,138.910004,140.639999,1873400,135.433436
"1169",143.089996,143.800003,141.339996,142.990005,5169000,137.696443
"1170",144,146.229996,140.130005,146,4797500,140.595006
"1171",146.360001,153.889999,144.770004,153.75,10302900,148.058097
"1172",152.080002,156.850006,152.070007,155.919998,11006300,150.147761
"1173",149.5,151.100006,147.520004,149.089996,6986700,148.327121
"1174",149.210007,149.949997,148.160004,148.699997,2909200,147.939117
"1175",148.699997,149.160004,146.820007,147.539993,2740200,146.785049
"1176",147.990005,148.479996,147,148.220001,1703400,147.461577
"1177",148.389999,148.479996,146.550003,147.460007,2295800,147.057685
"1178",148.009995,148.389999,146.860001,147.759995,1712200,147.356855
"1179",148.229996,148.800003,146.940002,147.100006,1926800,146.698667
"1180",147,147.610001,145.660004,147.529999,1541500,147.127486
"1181",147.160004,147.479996,146.529999,147.229996,1541000,146.828302
"1182",146.899994,147.509995,146.460007,146.669998,1273700,146.269832
"1183",146.669998,147.789993,145.899994,147.539993,1595600,147.137454
"1184",148,148.460007,147.029999,148.389999,1587300,147.985141
"1185",149.380005,149.399994,148,148.210007,1844200,147.805639
"1186",147.699997,148.600006,147.190002,147.479996,1602700,147.07762
"1187",147.070007,147.610001,146.199997,146.649994,1892600,146.249882
"1188",147.559998,147.559998,145.830002,146.960007,3036200,146.559049
"1189",147.320007,148.490005,147.320007,147.940002,2108600,147.536371
"1190",147.940002,148.139999,146.660004,147.369995,1514300,146.967919
"1191",147.839996,147.979996,145.779999,147.169998,2208600,146.768468
"1192",150.770004,151.75,149,151.169998,4471100,150.757555
"1193",149.289993,150.149994,148.169998,149.539993,3014900,149.131997
"1194",149.789993,150.990005,149.550003,150.679993,1727900,150.268886
"1195",149.75,150.149994,148.149994,148.160004,2128100,147.755772
"1196",148.330002,148.990005,147.339996,147.399994,1734300,146.997836
"1197",148.380005,149.639999,147.399994,149.440002,1564000,149.032279
"1198",149.089996,149.910004,148.149994,149.279999,1470100,148.872712
"1199",149.720001,151,149.279999,149.990005,2532700,149.580781
"1200",149.389999,150.199997,148.429993,150.029999,1972500,149.620665
"1201",150,151.630005,148.25,150.929993,2772500,150.518204
"1202",151,151.5,150.320007,151.309998,1862900,150.897172
"1203",152.130005,153.149994,151.75,152.589996,5859300,152.173678
"1204",153.149994,153.559998,152.699997,152.929993,1665900,152.512747
"1205",152.949997,154.229996,152.889999,153.139999,1637000,152.722181
"1206",153.550003,153.960007,151.089996,151.089996,2266800,150.677771
"1207",149.320007,150.770004,149.169998,150.059998,1554800,149.650582
"1208",150.210007,151.220001,150.020004,150.470001,1329900,150.059467
"1209",150.910004,152.589996,150.800003,152.369995,1463800,151.954278
"1210",151.839996,153,151.25,151.5,1886100,151.086656
"1211",151.830002,151.869995,149.699997,150.240005,1795000,149.830099
"1212",150.470001,152,150.360001,151.630005,1095300,151.216306
"1213",151.369995,152.839996,150.600006,152.5,1767600,152.083928
"1214",152.529999,152.949997,151.720001,151.779999,1391700,151.365891
"1215",152.229996,152.669998,151.190002,152,1483000,151.585292
"1216",150.570007,151,148.270004,148.809998,3401800,148.403993
"1217",149.399994,150.029999,148.619995,149.639999,1572900,149.23173
"1218",149.440002,150.339996,148.929993,149.020004,1120200,148.613427
"1219",149,150.100006,147.720001,149.520004,1540800,149.112062
"1220",149.580002,150.669998,149.050003,149.070007,1404700,148.663293
"1221",148.759995,148.899994,146.910004,147.110001,2680600,146.708634
"1222",146.580002,146.729996,143.100006,144.570007,4369300,144.175571
"1223",146.649994,147.25,145.75,146.309998,2881900,145.910814
"1224",146.979996,148.080002,146.600006,147.339996,1616700,146.938002
"1225",147.929993,147.929993,146.279999,146.979996,1423500,146.578984
"1226",146.600006,147.949997,146.270004,147.300003,1351800,146.898118
"1227",147.330002,148.399994,146.869995,148.119995,1421100,147.715873
"1228",148.300003,148.509995,146.860001,146.960007,1717000,146.559049
"1229",146.889999,147.190002,146.050003,146.610001,1302100,146.209998
"1230",145.880005,146.25,143.869995,144.460007,1719000,144.460007
"1231",143.850006,144.899994,142.539993,143.050003,2523200,143.050003
"1232",143.460007,145.740005,143.220001,145.389999,1504700,145.389999
"1233",145.389999,146.210007,144.610001,145.75,1285500,145.75
"1234",145.119995,145.740005,144.289993,144.5,1759300,144.5
"1235",145.350006,145.839996,144.009995,144.770004,1726700,144.770004
"1236",144.520004,145.610001,144.009995,144.559998,2564500,144.559998
"1237",146,147.559998,145.800003,145.880005,1710700,145.880005
"1238",145.539993,146.330002,144.199997,144.270004,1905800,144.270004
"1239",144,145,143.419998,144.070007,1913200,144.070007
"1240",143.880005,145.289993,142.720001,143.240005,2121300,143.240005
"1241",144.130005,144.130005,141.529999,142.600006,3023400,142.600006
"1242",143.220001,144.960007,142.740005,144.830002,2354300,144.830002
"1243",144.740005,145.289993,144.050003,145.059998,1451700,145.059998
"1244",144.809998,145.5,144.309998,144.740005,1332700,144.740005
"1245",145.059998,145.059998,143.259995,143.490005,1638800,143.490005
"1246",143.369995,144.589996,142.850006,143.940002,1539400,143.940002
"1247",143.899994,144.759995,143.399994,143.679993,1181200,143.679993
"1248",144.080002,144.410004,143.080002,143.25,2471200,143.25
"1249",143.630005,145.639999,143.110001,145.419998,2923500,145.419998
"1250",144.320007,145.970001,143.160004,144.259995,3204400,144.259995
"1251",143.779999,143.949997,141.770004,142.589996,3015000,142.589996
"1252",143.050003,143.25,141.899994,142.389999,2182700,142.389999
"1253",141.970001,142.669998,140.889999,141.399994,1962200,141.399994
"1254",141.669998,142.509995,141.179993,142.130005,1858200,142.130005
"1255",141.369995,142.5,140.330002,140.649994,2879300,140.649994
"1256",140.740005,140.809998,138.740005,138.779999,3182500,138.779999
"1257",138.910004,138.910004,138.020004,138.050003,1877700,138.050003
"1258",137.919998,138.759995,137.809998,138.039993,2024700,138.039993
"1259",138.320007,139.940002,138.259995,139.429993,1721900,139.429993
