"","BCR.Open","BCR.High","BCR.Low","BCR.Close","BCR.Volume","BCR.Adjusted"
"918",130,131.259995,125.529999,129.589996,1479700,128.679433
"919",129.139999,130.199997,125,125.419998,839700,124.538735
"920",126.089996,128.289993,125.480003,128.110001,998900,127.209837
"921",127.82,130.130005,127.25,129.139999,995400,128.232598
"922",129.130005,130.100006,128.100006,128.399994,755300,127.497792
"923",128.619995,131.199997,128.619995,131.020004,719400,130.099393
"924",130.929993,133.229996,130.330002,133.139999,1359600,132.204492
"925",132.929993,136.649994,132.660004,136.649994,1237300,135.689824
"926",136.5,137.369995,135.490005,136.660004,855200,135.699763
"927",135.789993,138.020004,135.570007,137.889999,682500,136.921116
"928",137.470001,139.389999,137.100006,139.190002,750500,138.211985
"929",139.179993,141.570007,138.970001,140.389999,871400,139.40355
"930",140.320007,140.789993,138.949997,139.130005,579300,138.152409
"931",139.059998,140.960007,139.050003,140.300003,812300,139.314186
"932",140.850006,142.240005,140.179993,141.570007,709600,140.575267
"933",141.539993,143,141.410004,142.440002,883300,141.439149
"934",143.009995,143.779999,140.649994,141.960007,1094800,140.962526
"935",142.039993,144.059998,141.679993,143.039993,911900,142.034924
"936",142.679993,145.210007,142.679993,144.690002,823600,143.673339
"937",144.619995,145.619995,142.970001,144.160004,656700,143.147064
"938",143.300003,143.990005,141.429993,141.850006,771900,140.853298
"939",143.100006,143.779999,142.610001,143.639999,939500,142.630714
"940",143.429993,144.270004,143.360001,144.119995,771100,143.107337
"941",144.889999,145.550003,143.5,143.710007,479900,142.700229
"942",144.960007,144.979996,142.889999,143.710007,885400,142.700229
"943",143.899994,145.860001,143.5,145.360001,788300,144.33863
"944",145.339996,146.350006,144.940002,145.779999,465700,144.755677
"945",144.919998,146.479996,144.860001,146.429993,864800,145.401103
"946",146.529999,147,143.589996,143.919998,749000,142.908745
"947",143.729996,145.339996,143.610001,144.919998,558900,143.901719
"948",145.550003,147.850006,144.929993,145.970001,766300,144.944344
"949",145.919998,146.419998,144.919998,145.919998,603500,144.894692
"950",146.059998,146.919998,144.169998,145.240005,499100,144.219478
"951",145.179993,146.720001,144.270004,146.570007,645400,145.540134
"952",147.639999,148.339996,145.589996,145.839996,889200,144.815253
"953",146.559998,146.619995,142.600006,142.699997,484700,141.697316
"954",142.860001,145.309998,142.460007,144.899994,658400,143.881855
"955",145.630005,147.240005,145.479996,146.350006,770700,145.321679
"956",146.779999,147.190002,144.919998,145.199997,782100,144.17975
"957",145.800003,146.839996,144.889999,145.5,443100,144.477645
"958",146.600006,148.080002,145.740005,147.979996,744900,146.940215
"959",148.669998,150.130005,147.789993,149.25,681000,148.201296
"960",148.910004,149.449997,148.410004,148.779999,1006400,147.734597
"961",149.009995,149.259995,145.779999,148.160004,1138400,147.118958
"962",149.520004,150.119995,147.669998,148.059998,1076900,147.019655
"963",144.100006,147.309998,143.850006,144.25,1758600,143.236428
"964",143.580002,144.429993,140.800003,141.660004,1898100,140.664631
"965",142.070007,143.279999,140.270004,142.850006,1230600,141.846271
"966",143.279999,143.539993,137.869995,138.289993,994000,137.3183
"967",137.800003,138.649994,137.059998,137.270004,1310600,136.305477
"968",138.179993,139.75,137.490005,138.699997,635800,137.725422
"969",139.320007,139.970001,136.759995,139.130005,817900,138.152409
"970",139.460007,140.389999,138.449997,139.259995,641300,138.281485
"971",138.889999,140.600006,138.509995,139.490005,555600,138.50988
"972",139.289993,141.550003,139.270004,141.130005,606900,140.138356
"973",141.25,143.240005,141.039993,141.110001,979400,140.118492
"974",138.740005,144.199997,132.809998,136.589996,1521000,135.630248
"975",136.410004,137.139999,135.339996,136.229996,837900,135.481069
"976",136,136.860001,135.419998,136.240005,614000,135.491024
"977",137,137,134.339996,136.5,830600,135.749589
"978",136.770004,137.399994,136.270004,136.649994,483400,135.898758
"979",136.789993,137.360001,135.699997,137.330002,884100,136.575028
"980",137.220001,138.419998,136.770004,138.020004,712300,137.261237
"981",138.300003,140.149994,137.509995,139.800003,676100,139.03145
"982",138.940002,140.800003,138.350006,140.320007,633800,139.548596
"983",139.979996,141.320007,139.550003,140,581700,139.230348
"984",140.029999,141.380005,138.610001,141.210007,899100,140.433703
"985",141.520004,144.050003,141.050003,142.899994,653500,142.114399
"986",142.699997,144.229996,141.5,144.080002,806400,143.28792
"987",144.759995,147.259995,144.559998,147.149994,787600,146.341035
"988",147.360001,147.970001,146.039993,147.529999,733600,146.71895
"989",147.5,147.5,146.199997,146.369995,497500,145.565324
"990",145.919998,146.369995,144.550003,145.960007,792400,145.157589
"991",146.25,149.229996,145.520004,148.520004,1418700,147.703513
"992",148,149.820007,148,148.830002,710500,148.011807
"993",148.639999,148.949997,146.580002,147.289993,917400,146.480264
"994",147.729996,147.949997,146.830002,147.460007,622500,146.649343
"995",147.5,147.5,145.520004,146.240005,891400,145.436049
"996",146.399994,146.850006,145.360001,146.619995,505600,145.813949
"997",147.149994,147.490005,146.399994,147.149994,554000,146.341035
"998",147.740005,148.429993,146.820007,147.009995,583100,146.201805
"999",147.080002,148.130005,146.759995,147.889999,408700,147.076972
"1000",147.440002,148.619995,146.979996,147.910004,710300,147.096866
"1001",148.100006,148.410004,146.949997,148.240005,398700,147.425054
"1002",147.5,148.020004,145.839996,145.940002,920300,145.137695
"1003",145.509995,147.440002,145.5,147.380005,585800,146.569781
"1004",147.190002,147.259995,145.460007,147.080002,620800,146.271427
"1005",147.529999,148,146.360001,147.919998,742400,147.106806
"1006",147.869995,148.639999,146.369995,148.050003,671300,147.236096
"1007",146.429993,146.5,140.839996,141.050003,2110900,140.274579
"1008",140.979996,140.990005,137.179993,137.979996,2353600,137.221449
"1009",140,141.100006,137.259995,140.979996,1928400,140.204956
"1010",141.259995,142.600006,137.020004,137.419998,1442200,136.66453
"1011",137.089996,139.210007,136.490005,137.850006,964300,137.092174
"1012",137.75,138.940002,137.240005,137.740005,587200,136.982778
"1013",136.369995,138.639999,135.800003,138.600006,673800,137.83805
"1014",138.470001,139.089996,138.259995,139.080002,627000,138.315407
"1015",139.669998,140.389999,139.399994,140.330002,835100,139.558536
"1016",140.330002,141.130005,140.070007,140.690002,857400,139.916557
"1017",140.699997,142.649994,140.25,142.139999,711500,141.358583
"1018",142.259995,146.039993,141.630005,145.179993,1084800,144.381863
"1019",144.809998,145.759995,143.660004,144.520004,738000,143.725503
"1020",144.029999,145.419998,143.940002,144.229996,574500,143.437089
"1021",144.5,144.5,142.789993,143.009995,796700,142.223795
"1022",144.009995,146.029999,143.410004,145.820007,519500,145.01836
"1023",145.820007,146.190002,144.610001,146.160004,438200,145.356487
"1024",146.050003,146.169998,145.309998,145.699997,567100,144.899009
"1025",145.529999,146.949997,145.419998,146.729996,454600,145.923345
"1026",146.5,146.5,145.660004,145.910004,614100,145.107861
"1027",146.5,146.869995,144.710007,145.809998,380700,145.008405
"1028",144.759995,146.259995,144.410004,145.740005,437600,144.938798
"1029",145.589996,146.070007,144.720001,145.720001,279100,144.918903
"1030",146.25,147.050003,145.75,146.970001,582500,146.162031
"1031",146.490005,147.350006,144.990005,146.149994,580900,145.346532
"1032",146.649994,146.830002,144.830002,145.110001,455900,144.312256
"1033",144.339996,145.309998,142.070007,142.300003,703900,141.732583
"1034",143.190002,145.25,142.539993,144.910004,530300,144.332176
"1035",143.869995,144.509995,141.979996,143.5,554300,142.927795
"1036",144.300003,144.889999,143.630005,143.820007,477000,143.246526
"1037",144.529999,146.039993,144.039993,145.830002,366800,145.248506
"1038",146.25,147.300003,145.080002,146.949997,578600,146.364035
"1039",145.139999,149.899994,144.740005,148.850006,677300,148.256468
"1040",148.75,154.160004,148.539993,153.130005,1296100,152.5194
"1041",153.229996,154,150.020004,150.25,963600,149.650879
"1042",150.75,151.899994,150.020004,151.410004,431400,150.806258
"1043",150.470001,151.380005,149.229996,149.229996,487100,148.634942
"1044",149.220001,149.779999,148.110001,149.479996,501500,148.883946
"1045",149.970001,151.899994,148.759995,151.520004,552000,150.91582
"1046",150.770004,151.949997,150.229996,150.490005,491800,149.889928
"1047",150,150.949997,149.169998,149.929993,555800,149.332148
"1048",150.300003,150.300003,147.529999,147.919998,350800,147.330168
"1049",147.940002,148.759995,147,148.630005,490300,148.037344
"1050",149.389999,149.389999,148.259995,149.070007,388800,148.475592
"1051",149.039993,149.800003,148.539993,149.270004,368100,148.674791
"1052",149.619995,151.729996,149.619995,151.690002,402300,151.08514
"1053",151.889999,152.199997,150.229996,151.020004,326200,150.417813
"1054",151.460007,151.460007,149.020004,149.830002,692100,149.232556
"1055",150.860001,151.389999,150.300003,150.699997,703800,150.099082
"1056",151.179993,151.320007,149.869995,149.880005,664500,149.28236
"1057",149.990005,150,148.259995,149,597500,148.405864
"1058",149.720001,149.759995,148.550003,148.699997,450800,148.107057
"1059",149.039993,149.039993,146.970001,147,960700,146.413839
"1060",147.940002,149.410004,147.5,149.039993,328800,148.445698
"1061",149.330002,149.860001,148.710007,149.639999,316000,149.043311
"1062",149.809998,149.919998,148.080002,148.610001,237400,148.01742
"1063",147.880005,148.429993,147.029999,147.600006,423700,147.011452
"1064",147.679993,148.649994,147.190002,148.440002,369100,147.848099
"1065",148.690002,149.520004,148.600006,149.360001,434900,148.764429
"1066",149.710007,149.960007,149.279999,149.419998,426600,148.824187
"1067",149.970001,150.5,149.110001,149.360001,477300,148.764429
"1068",149.449997,150.380005,148.259995,150.160004,249900,149.561242
"1069",150,150.089996,148.830002,149.369995,384600,148.774384
"1070",149.320007,149.850006,148.610001,148.839996,254600,148.246498
"1071",148.979996,149.589996,148.809998,149.190002,281200,148.595109
"1072",148.710007,149.929993,147.880005,149.869995,290600,149.27239
"1073",149.460007,149.649994,147.039993,147.929993,424200,147.340123
"1074",147.770004,147.800003,146.570007,146.979996,340900,146.393914
"1075",146.25,147.440002,145.139999,147.279999,422200,146.692721
"1076",147.539993,147.850006,145.270004,145.979996,437800,145.397902
"1077",146.300003,147.130005,145.910004,146.880005,347200,146.294322
"1078",147,147.690002,146.350006,147.229996,713100,146.642917
"1079",147,147.600006,145.729996,147.110001,492200,146.523401
"1080",146.289993,147.080002,145.009995,145.020004,499100,144.441738
"1081",144.880005,145.960007,144.539993,145.389999,635800,144.810258
"1082",145.279999,145.729996,143.699997,144.059998,362600,143.48556
"1083",144.029999,144.5,143.410004,143.600006,379900,143.027402
"1084",142.759995,143.720001,142.520004,143.369995,446700,142.798309
"1085",143.210007,144.070007,142.669998,142.710007,488500,142.140952
"1086",142.839996,143.009995,141.490005,142.229996,438400,141.662855
"1087",142.610001,144.960007,142.229996,144.779999,457000,144.20269
"1088",145.429993,146.639999,145.25,146.259995,565300,145.676784
"1089",147.330002,149.940002,147.039993,149.240005,803700,148.644912
"1090",148.039993,149.449997,147.279999,147.919998,625100,147.330168
"1091",148.020004,151.490005,147.419998,151.490005,576600,150.88594
"1092",151.520004,151.979996,148.800003,148.880005,520800,148.286347
"1093",148.940002,151.759995,148.940002,149.889999,755000,149.292314
"1094",149.690002,151.330002,148.490005,149.759995,584000,149.162828
"1095",150.220001,153.580002,150.220001,150.720001,783100,150.119007
"1096",149.360001,150.229996,145.559998,147.789993,966200,147.200682
"1097",146.270004,147.509995,144.389999,144.770004,666800,144.407709
"1098",145.789993,146.330002,144.419998,145.270004,533200,144.906457
"1099",145.380005,146.899994,145.380005,146.720001,410900,146.352826
"1100",147.839996,149.490005,147.839996,149.220001,402500,148.846569
"1101",149.320007,149.970001,147.899994,147.979996,829100,147.609667
"1102",150,156.179993,149.889999,154.229996,1008800,153.844026
"1103",155.100006,157.839996,155.100006,156.970001,759000,156.577174
"1104",156.949997,158.979996,156.479996,158.669998,883300,158.272917
"1105",158.729996,160.229996,158.550003,160.229996,615500,159.82901
"1106",160.339996,161.520004,158.490005,159.679993,695800,159.280384
"1107",158.929993,161.100006,158.929993,160.990005,571700,160.587118
"1108",162.75,164.910004,162.339996,163.970001,1625900,163.559656
"1109",163.839996,164.300003,162.619995,162.869995,446900,162.462403
"1110",162.720001,163.75,162.589996,163.619995,312500,163.210526
"1111",164.279999,164.759995,163.470001,164.580002,661200,164.16813
"1112",165,165.460007,164.270004,164.970001,448100,164.557154
"1113",164.699997,164.960007,161.889999,162.380005,344600,161.973639
"1114",162.5,163.869995,161.789993,163.869995,479700,163.459901
"1115",163.869995,164.669998,162.850006,164.270004,300500,163.858909
"1116",163.490005,165.309998,162.679993,165.210007,271000,164.796559
"1117",165.210007,166.630005,164.389999,165.589996,419900,165.175597
"1118",165.169998,165.910004,163.529999,164.039993,257600,163.629473
"1119",164.169998,164.830002,163.869995,164.809998,476300,164.397551
"1120",165,167.660004,164.979996,167.360001,477900,166.941172
"1121",166.240005,166.990005,166.020004,166.669998,461400,166.252896
"1122",166.309998,167.199997,165.300003,167.110001,295700,166.691798
"1123",168.919998,169.089996,166.240005,166.5,611700,166.083324
"1124",166.970001,167.75,166.679993,167.649994,239900,167.23044
"1125",167.899994,167.919998,166.100006,166.449997,628300,166.033446
"1126",167.179993,167.929993,166.589996,167.169998,326900,166.751645
"1127",168,169.190002,167.190002,167.350006,223700,166.931203
"1128",167.240005,170.580002,166.539993,170.039993,788000,169.614458
"1129",170.25,171.649994,170.25,170.990005,527800,170.562093
"1130",171.330002,174.130005,170.520004,172.399994,954900,171.968552
"1131",171.899994,173.839996,171.440002,172.470001,516300,172.038385
"1132",172.149994,174.460007,172.020004,172.369995,650500,171.938629
"1133",172.440002,174.380005,172.009995,172.679993,562800,172.247851
"1134",171.300003,171.529999,169.820007,170.100006,719200,169.674321
"1135",169.820007,170.389999,167.339996,167.470001,624800,167.050897
"1136",167.979996,170.210007,167.410004,169.149994,577400,168.726686
"1137",167.820007,169.470001,167.429993,167.490005,380000,167.070852
"1138",167.979996,168.830002,164.429993,166.210007,688600,165.794056
"1139",166.020004,169.050003,165.369995,165.839996,665800,165.424972
"1140",166.289993,169.729996,166.100006,168.869995,463300,168.447388
"1141",170.619995,171.75,169.970001,171.580002,783000,171.150612
"1142",171.5,172.759995,169.440002,169.5,981100,169.075816
"1143",169.610001,171,168.899994,169.509995,465500,169.085785
"1144",170.25,170.300003,168.229996,169.539993,316000,169.115709
"1145",169.460007,169.949997,168.710007,169.100006,265100,168.676823
"1146",169.300003,169.889999,168.100006,168.399994,151300,167.978563
"1147",168.130005,169.149994,167.440002,168.710007,223900,168.2878
"1148",168.830002,169.740005,168.320007,168.660004,233000,168.237922
"1149",169.149994,170.229996,166.520004,166.619995,378700,166.203018
"1150",167,168.520004,166.270004,167.479996,504100,167.060867
"1151",163.960007,166.720001,163.080002,164.990005,840700,164.577108
"1152",165.479996,166.539993,163.610001,165.559998,853600,165.145674
"1153",166.660004,170.460007,166.009995,170.440002,595000,170.013466
"1154",171.949997,175,171.380005,174.869995,667700,174.432372
"1155",175.039993,175.850006,173.350006,173.710007,654700,173.275287
"1156",174.880005,175.039993,173.259995,174.070007,414800,173.634387
"1157",175.169998,177.199997,171.929993,173.5,521600,173.065806
"1158",171.529999,174.25,171.300003,174,713800,173.564554
"1159",174,174.539993,172.740005,172.839996,366400,172.407454
"1160",172.149994,174.229996,171.279999,174.059998,593200,173.624402
"1161",175.970001,177.039993,174.740005,175.770004,591900,175.330129
"1162",175.779999,177.240005,175.119995,176.330002,293100,175.888725
"1163",176.990005,178.990005,175.660004,178.589996,607600,178.365593
"1164",178.550003,180.350006,177.75,178.199997,490500,177.976084
"1165",177.270004,178.649994,175.949997,178.449997,323400,178.22577
"1166",177.419998,178.149994,175.5,177.270004,285400,177.04726
"1167",177.419998,178.889999,174.789993,175.149994,543400,174.929913
"1168",175.309998,176.970001,173.529999,176.940002,736600,176.717673
"1169",173.649994,176.490005,168.830002,171.029999,1933100,170.815095
"1170",170.759995,170.759995,166.559998,170.070007,856600,169.85631
"1171",170.740005,172.740005,169.440002,172.559998,587500,172.343172
"1172",172.160004,174.139999,171.729996,172.580002,775400,172.363151
"1173",173.389999,175.320007,172.990005,173.809998,513100,173.591601
"1174",174.300003,175.960007,171.460007,172,615300,171.783878
"1175",171.809998,171.850006,168.619995,168.910004,928600,168.697764
"1176",170.199997,173.389999,169.830002,173.169998,440500,172.952406
"1177",173.300003,174.720001,172.889999,173.669998,381500,173.451777
"1178",173.600006,175.100006,172.130005,174.880005,575500,174.660264
"1179",174.380005,175.899994,173.270004,175.380005,420300,175.159635
"1180",175.389999,175.850006,173.990005,174.690002,735300,174.4705
"1181",174.729996,176.190002,174.380005,176.020004,379400,175.798831
"1182",175.25,175.729996,174.149994,175.550003,524700,175.32942
"1183",175.059998,177.149994,173.970001,177.020004,502600,176.797574
"1184",176.460007,177.570007,175.600006,176.050003,718000,175.828792
"1185",174.850006,176.089996,173.600006,174.479996,570600,174.260757
"1186",174.089996,174.600006,170.669998,171.619995,657000,171.40435
"1187",171.949997,172.910004,170.660004,170.940002,701400,170.725212
"1188",170.889999,171.580002,169.020004,169.139999,682100,168.927471
"1189",169.139999,170.639999,167.289993,168.300003,891000,168.08853
"1190",167.320007,168.029999,165.789993,167.179993,547400,166.969927
"1191",167.089996,168.610001,165.660004,167.660004,597000,167.449335
"1192",167.570007,170.809998,167.5,170.279999,552100,170.066038
"1193",169.470001,169.679993,166.339996,166.669998,643200,166.460573
"1194",166.529999,167.839996,165.960007,167.440002,508500,167.22961
"1195",166.169998,166.720001,165.190002,165.429993,546500,165.222126
"1196",165.520004,167.279999,164.039993,164.520004,690400,164.313281
"1197",164.729996,167.020004,164.520004,166.759995,468500,166.550456
"1198",166.789993,167.789993,164.600006,165.699997,325000,165.491791
"1199",166.710007,169.660004,166.710007,168.699997,460000,168.488021
"1200",167.539993,168.419998,166.320007,166.899994,444300,166.69028
"1201",166.809998,169.320007,164.889999,168.279999,690600,168.068551
"1202",168.009995,170.979996,167.419998,170.690002,566000,170.475526
"1203",172,172.869995,171.339996,171.479996,787200,171.264527
"1204",171.479996,173.039993,169.449997,169.460007,794600,169.247076
"1205",168.889999,170.809998,168.449997,168.470001,519600,168.258314
"1206",169.050003,170.559998,166.570007,166.649994,616500,166.440594
"1207",166.619995,168.279999,165.199997,166.660004,576600,166.450591
"1208",167.300003,168.460007,166.25,167.710007,466300,167.499275
"1209",168.589996,170.220001,167.669998,169.369995,354900,169.157177
"1210",168.490005,170.339996,166.869995,167.350006,548200,167.139727
"1211",167.169998,167.169998,163.809998,165.240005,745300,165.032377
"1212",165.509995,168.330002,164.619995,167.929993,504500,167.718984
"1213",166.580002,169.570007,166.089996,167.919998,569200,167.709002
"1214",167.679993,170.169998,167.289993,169.25,530100,169.037333
"1215",169.350006,170.270004,168.039993,168.929993,609800,168.717728
"1216",169.460007,170.919998,168.389999,170.509995,879500,170.295744
"1217",169.929993,171.389999,169.779999,170.479996,641400,170.265783
"1218",170.449997,172,169.710007,171.279999,494800,171.064781
"1219",170.929993,171.679993,169.5,170.130005,341100,169.916232
"1220",170.380005,170.580002,169.210007,169.339996,341500,169.127216
"1221",168.880005,171.039993,168.240005,170.869995,783000,170.655293
"1222",169.720001,172,169.160004,171.059998,947700,170.845056
"1223",171.570007,174.399994,171.059998,173.960007,822400,173.741422
"1224",174.399994,175.690002,173.970001,174.850006,677900,174.630303
"1225",175.039993,176.139999,174.479996,175.089996,420800,174.869991
"1226",174.070007,176.470001,173.360001,176.25,827700,176.25
"1227",178,180.940002,175.039993,175.380005,1140600,175.380005
"1228",176.270004,177,171.320007,171.619995,669400,171.619995
"1229",170.850006,171.509995,168.690002,170.240005,470400,170.240005
"1230",170.100006,170.320007,165.419998,165.869995,905800,165.869995
"1231",165.419998,167.440002,164.949997,166.580002,880800,166.580002
"1232",168.039993,169.600006,167.589996,169.559998,626100,169.559998
"1233",169.699997,171.449997,169.559998,170.940002,395500,170.940002
"1234",170.110001,171.100006,167.520004,168.139999,339200,168.139999
"1235",168.509995,168.880005,166.289993,167.240005,448000,167.240005
"1236",167.300003,168.740005,166.449997,167.460007,367700,167.460007
"1237",168.020004,170.740005,168.020004,170.289993,360100,170.289993
"1238",170.080002,170.179993,168.490005,168.949997,387300,168.949997
"1239",167.990005,168.759995,166.800003,167.160004,377200,167.160004
"1240",168.119995,168.470001,166.529999,167.910004,376800,167.910004
"1241",169.300003,172.190002,168.100006,172.119995,368100,172.119995
"1242",172.179993,173.759995,171.5,173.679993,602500,173.679993
"1243",173.139999,174.100006,172.419998,173.330002,521500,173.330002
"1244",173.270004,174.580002,172.130005,173.830002,357100,173.830002
"1245",173.419998,174.440002,172.710007,173.039993,341100,173.039993
"1246",172.729996,173.440002,171.690002,172.380005,330100,172.380005
"1247",172.529999,172.979996,171.339996,171.949997,240600,171.949997
"1248",171.850006,172.149994,169.889999,170.410004,362600,170.410004
"1249",171.75,172.669998,170.889999,171.990005,426400,171.990005
"1250",171.160004,172.929993,170.360001,170.699997,463300,170.699997
"1251",170.889999,171.619995,169.649994,170.320007,597700,170.320007
"1252",170.679993,173.850006,170.419998,172.589996,498900,172.589996
"1253",171.800003,173.220001,170.960007,172.110001,295100,172.110001
"1254",172.270004,172.899994,171.080002,171.619995,320400,171.619995
"1255",170.770004,171.509995,169.449997,170.520004,493100,170.520004
"1256",170.350006,170.800003,168.850006,170.589996,297200,170.589996
"1257",170.169998,171.800003,170.169998,170.820007,268400,170.820007
"1258",170.75,170.75,168.190002,168.25,289100,168.25
"1259",168.860001,171.160004,168.309998,170.669998,279500,170.669998
