"","CL.Open","CL.High","CL.Low","CL.Close","CL.Volume","CL.Adjusted"
"895",65.07,65.449997,64.989998,65.370003,1814500,63.297021
"896",65.43,65.610001,65.199997,65.43,1892700,63.355116
"897",65.419998,65.519997,65,65.209999,1827400,63.142091
"898",64.889999,65.029999,64,64.300003,3004300,62.260952
"899",64.209999,64.489998,63.990002,64.18,2113700,62.144755
"900",64.440002,64.550003,63.990002,64.139999,2583500,62.106023
"901",64.489998,64.580002,64.029999,64.199997,2872100,62.164118
"902",64.169998,64.199997,63.41,63.540001,3286300,61.525051
"903",64.129997,65.279999,63.799999,65.019997,4826400,62.958114
"904",65.120003,65.459999,64.879997,65.080002,2956500,63.016216
"905",64.900002,65.389999,64.540001,64.690002,3140800,62.638584
"906",64.699997,64.989998,64.559998,64.849998,2480000,62.793507
"907",64.860001,64.970001,64.349998,64.779999,2287400,62.725727
"908",64.580002,65.120003,64.389999,64.980003,2636400,62.919389
"909",64.910004,65.110001,64.68,64.699997,3937400,62.648262
"910",65.050003,65.410004,64.290001,64.739998,2828700,62.686994
"911",64.540001,64.699997,63.869999,64.010002,2323200,62.30737
"912",63.43,63.740002,63.23,63.439999,3263800,61.752528
"913",63.389999,63.950001,62.389999,62.389999,5429400,60.730459
"914",62.470001,62.650002,61.950001,62.110001,4636800,60.457908
"915",62.200001,62.93,62.200001,62.869999,3377600,61.19769
"916",62.790001,62.790001,61.43,61.59,5682200,59.951739
"917",63.439999,63.810001,61.130001,61.490002,5456400,59.8544
"918",60.610001,61.59,60,61.23,6831800,59.601314
"919",61.220001,61.299999,59.75,60.169998,6868200,58.569508
"920",60.349998,60.669998,60.139999,60.349998,5220800,58.744721
"921",60.150002,60.790001,60.02,60.419998,5981000,58.812858
"922",60.509998,60.84,60.27,60.599998,4190900,58.988071
"923",60.779999,61.150002,60.540001,60.860001,3651200,59.241157
"924",60.84,61.619999,60.810001,61.52,4451800,59.883601
"925",61.669998,62.48,61.389999,62.400002,3701400,60.740195
"926",62.41,62.740002,61.68,61.919998,3972100,60.272959
"927",61.450001,62.41,61.439999,62.310001,3090900,60.652589
"928",62.380001,62.900002,61.810001,62.68,3116100,61.012746
"929",62.860001,62.860001,62,62.389999,2951100,60.730459
"930",61.970001,62.189999,61.439999,61.529999,3358500,59.893334
"931",61.48,62.110001,61.349998,61.860001,2658300,60.214558
"932",61.959999,62.540001,61.529999,61.560001,3166400,59.922538
"933",61.810001,62.470001,61.580002,61.950001,3236300,60.302164
"934",62.040001,62.23,61.68,62.07,3961200,60.418971
"935",62.110001,62.540001,61.860001,61.950001,3026300,60.302164
"936",61.740002,62.209999,61.619999,62.119999,2469700,60.46764
"937",62.389999,63.150002,62.09,62.830002,3366200,61.158757
"938",62.23,62.630001,62,62.220001,2714800,60.564982
"939",62.669998,63.259998,62.669998,63.009998,2937600,61.333966
"940",62.82,62.950001,62.540001,62.619999,2401100,60.95434
"941",62.779999,63.189999,62.639999,63.02,2665900,61.343702
"942",63.09,63.23,62.849998,63.130001,1992800,61.450777
"943",62.939999,63.200001,62.860001,63.049999,1955500,61.372903
"944",63.169998,63.82,63.060001,63.290001,3367300,61.606521
"945",62.91,63.400002,62.869999,63.220001,2368700,61.538383
"946",63.32,63.880001,63.110001,63.23,2633000,61.548115
"947",63.139999,63.990002,63.060001,63.830002,3620000,62.132158
"948",64.050003,64.690002,63.91,64.400002,2838300,62.686996
"949",64.519997,64.589996,64.209999,64.339996,2148700,62.628587
"950",64.269997,64.32,63.139999,63.389999,2285500,61.703859
"951",63.299999,63.700001,63.07,63.59,1978900,61.89854
"952",64.059998,64.129997,63.32,63.459999,5963400,61.771997
"953",63.77,64.050003,63.259998,63.310001,2417900,61.625989
"954",63.720001,64.300003,63.310001,63.77,3161400,62.073752
"955",63.869999,64.550003,63.700001,64.269997,2737000,62.560449
"956",64.25,65.919998,63.990002,64.059998,8116000,62.356036
"957",64.040001,64.599998,63.720001,64.099998,2857600,62.394973
"958",64.5,64.919998,64.029999,64.870003,3568300,63.144495
"959",64.870003,65.099998,64.029999,64.220001,3089100,62.511783
"960",64.330002,64.599998,63.869999,64.300003,2969600,62.589657
"961",64.489998,64.660004,64.209999,64.279999,2426400,62.570185
"962",64.57,64.650002,64.129997,64.220001,2435300,62.511783
"963",63.919998,65.300003,63.91,64.919998,4229000,63.193161
"964",64.839996,65.669998,64.739998,65.629997,4400900,63.884274
"965",65.599998,65.980003,65.459999,65.730003,3408700,63.98162
"966",65.589996,66.309998,65.389999,65.940002,6901000,64.186034
"967",65.760002,66.269997,65.25,65.309998,4838300,63.572786
"968",65.660004,66.010002,65.529999,65.860001,3040300,64.10816
"969",66.089996,66.470001,65.830002,66.370003,4172700,64.604596
"970",66.57,67.400002,66.410004,67.18,3575800,65.393048
"971",66.75,67.169998,66.529999,66.940002,3599300,65.510489
"972",66.699997,67.050003,66.150002,66.839996,2132200,65.412618
"973",66.910004,67.089996,66.349998,66.360001,3283700,64.942873
"974",66.379997,66.57,65.800003,65.870003,3688200,64.463339
"975",66.050003,66.459999,65.949997,66.43,3992000,65.011378
"976",66.5,66.940002,65.919998,66.239998,3169500,64.825433
"977",66.660004,67.949997,66.580002,67.860001,4539000,66.41084
"978",67.75,67.82,67.029999,67.040001,4473600,65.608351
"979",67.309998,67.68,67.080002,67.300003,3839500,65.862801
"980",67.18,67.419998,66.540001,67.010002,2652400,65.578993
"981",66.900002,67.330002,66.800003,67.099998,2538900,65.667068
"982",66.870003,67.139999,66.669998,66.900002,2032600,65.471342
"983",66.629997,67.150002,66.610001,66.709999,2012900,65.285397
"984",66.760002,67.400002,66.760002,67.230003,2191000,65.794296
"985",67.139999,67.360001,66.879997,67.099998,1714000,65.667068
"986",67.019997,67.730003,67.019997,67.650002,2418100,66.205325
"987",67.75,67.75,67.07,67.190002,1690900,65.75515
"988",67.209999,67.389999,67,67.260002,1797000,65.823655
"989",67.220001,67.580002,66.900002,66.959999,1604000,65.530058
"990",66.739998,67.089996,66.309998,66.410004,2440500,64.991808
"991",66.300003,66.970001,66.300003,66.919998,2840300,65.490911
"992",66.559998,66.809998,66.32,66.730003,1832500,65.304974
"993",66.699997,66.919998,66.379997,66.559998,1778900,65.138599
"994",66.690002,66.849998,66.459999,66.809998,1706400,65.38326
"995",66.709999,66.800003,66.370003,66.610001,2679200,65.187534
"996",66.800003,67.160004,66.5,66.730003,3253500,65.304974
"997",66.889999,66.940002,66.519997,66.709999,3614400,65.285397
"998",66.699997,66.709999,66.099998,66.120003,3281200,64.708
"999",66.379997,66.959999,66.260002,66.919998,6367200,65.490911
"1000",66.940002,68.470001,66.849998,68.400002,7885400,66.939309
"1001",68.129997,68.269997,67.809998,68.209999,2924900,66.753364
"1002",68.029999,68.150002,67.120003,67.239998,3143700,65.804077
"1003",67.339996,67.730003,66.980003,67.709999,2659500,66.264042
"1004",67.839996,68.199997,67.709999,67.959999,2872700,66.508703
"1005",68.050003,68.199997,67.860001,68.019997,2941800,66.567419
"1006",67.889999,68.639999,67.879997,68.440002,2260000,66.978456
"1007",68.290001,68.940002,68.269997,68.690002,2931800,67.223117
"1008",68.610001,68.699997,68.309998,68.620003,2063900,67.154612
"1009",68.349998,68.599998,67.629997,67.839996,2131500,66.391263
"1010",67.779999,67.970001,67.720001,67.860001,1559000,66.41084
"1011",67.629997,68.18,67.330002,68.089996,1810000,66.635924
"1012",68.029999,68.050003,67.669998,67.889999,1644400,66.440198
"1013",67.760002,68.769997,67.760002,68.730003,2337700,67.262264
"1014",68.910004,69.449997,68.910004,69.43,3072200,67.947312
"1015",69.300003,69.470001,68.330002,68.379997,4035200,66.919732
"1016",68.349998,68.360001,67.709999,67.830002,2656100,66.381482
"1017",67.760002,68.220001,67.550003,67.949997,2438700,66.498914
"1018",67.910004,68.089996,67.699997,67.949997,2117200,66.498914
"1019",67.839996,68.029999,67.510002,67.900002,2154600,66.449987
"1020",67.779999,68.489998,67.57,68.43,4109300,66.968667
"1021",68.309998,68.860001,67.919998,68.18,2711400,66.724006
"1022",68.5,68.599998,67.949997,68.480003,2150000,67.017602
"1023",68.360001,68.75,68.300003,68.470001,1194200,67.007814
"1024",68.440002,68.82,68.440002,68.82,1205500,67.350338
"1025",68.790001,68.949997,68.610001,68.860001,1951800,67.389485
"1026",68.589996,69.580002,68.550003,69.5,3835000,68.015817
"1027",69.529999,69.889999,69.419998,69.650002,2497500,68.162615
"1028",69.330002,69.720001,69.300003,69.419998,2933900,67.937524
"1029",69.470001,69.620003,69.25,69.519997,1681500,68.035387
"1030",69.779999,70.110001,69.730003,69.790001,2198500,68.299625
"1031",69.660004,69.800003,69.349998,69.660004,2835200,68.172404
"1032",69.599998,69.900002,69.330002,69.449997,2499400,68.319956
"1033",69.360001,69.5,68.599998,68.599998,2366300,67.483788
"1034",68.779999,69.010002,68.550003,68.900002,2395800,67.778909
"1035",68.559998,68.889999,68.440002,68.760002,1516400,67.641188
"1036",68.760002,68.989998,68.400002,68.589996,1965700,67.473948
"1037",68.599998,68.690002,67.970001,68.169998,1919700,67.060784
"1038",68.330002,68.339996,67.989998,68.110001,1917300,67.001763
"1039",68.099998,68.169998,67.529999,67.589996,1594300,66.49022
"1040",67.639999,67.889999,67.089996,67.330002,1711600,66.234456
"1041",67.07,67.32,66.260002,66.360001,4919000,65.280238
"1042",66.459999,66.730003,66.019997,66.110001,3740600,65.034305
"1043",64.730003,64.989998,63.400002,63.400002,6849300,62.368402
"1044",63.060001,64.669998,62.889999,63.950001,5261900,62.909452
"1045",63.880001,64.129997,63.560001,63.759998,4342400,62.722541
"1046",63.5,64.07,63.48,63.77,4336500,62.73238
"1047",63.919998,65.25,63.919998,64.800003,5742500,63.745623
"1048",64.970001,65.07,64.309998,64.449997,2797600,63.401312
"1049",64.370003,65.220001,64.32,65.18,2175300,64.119437
"1050",65.339996,65.699997,65.010002,65.059998,4085500,64.001387
"1051",64.529999,64.839996,64.330002,64.419998,4138700,63.371801
"1052",64.599998,64.699997,64.050003,64.379997,3686800,63.332451
"1053",64.400002,64.550003,64.040001,64.209999,4143700,63.165219
"1054",64.400002,64.669998,63.689999,64.129997,3972300,63.086519
"1055",64.349998,65,64.300003,64.620003,3797400,63.568552
"1056",64.529999,64.540001,64.040001,64.260002,3273800,63.214409
"1057",64.419998,64.809998,64.239998,64.669998,2815800,63.617734
"1058",64.550003,65.010002,64.550003,64.809998,2500000,63.755455
"1059",64.900002,64.970001,64.529999,64.57,1642200,63.519362
"1060",64.919998,65.139999,64.720001,64.870003,1556800,63.814484
"1061",64.900002,65.110001,64.709999,64.790001,2390400,63.735784
"1062",64.790001,64.93,64.580002,64.830002,2084400,63.775134
"1063",64.629997,64.739998,64.449997,64.510002,2204600,63.460341
"1064",64.739998,64.760002,64.400002,64.730003,2102500,63.676762
"1065",64.440002,64.699997,64.160004,64.419998,3045400,63.371801
"1066",64.849998,64.889999,64.309998,64.419998,3304200,63.371801
"1067",64.480003,64.629997,64.080002,64.309998,3288600,63.263591
"1068",64.269997,64.879997,64.120003,64.860001,3441700,63.804645
"1069",64.440002,64.529999,63.630001,63.639999,3739100,62.604494
"1070",63.5,63.720001,63.369999,63.43,3520600,62.397912
"1071",63.5,64.080002,63.360001,64,2769700,62.958637
"1072",63.970001,64.5,63.779999,64.419998,3271900,63.371801
"1073",64.18,64.559998,64.080002,64.480003,3230400,63.43083
"1074",64.220001,64.790001,64.129997,64.510002,3135900,63.460341
"1075",64.379997,65.400002,64.25,65.139999,4466400,64.080087
"1076",65.410004,65.419998,64.839996,65.239998,3709500,64.178459
"1077",65.279999,65.449997,65.040001,65.309998,3443400,64.247319
"1078",65.599998,65.669998,65.230003,65.279999,5260800,64.217809
"1079",65.449997,65.889999,65.309998,65.690002,2871100,64.621141
"1080",65.459999,65.839996,65.349998,65.400002,3138500,64.335859
"1081",65.459999,66.360001,65.459999,66.230003,4024400,65.152356
"1082",66.019997,66.059998,65.459999,65.480003,2553000,64.414559
"1083",65.43,65.849998,65.059998,65.699997,1988000,64.630973
"1084",65.410004,65.690002,65.190002,65.629997,3073900,64.562112
"1085",65.760002,65.830002,65.160004,65.220001,5033900,64.158787
"1086",65.220001,65.290001,64.800003,64.889999,3385200,63.834155
"1087",64.75,64.980003,64.510002,64.779999,3230500,63.725944
"1088",65.209999,65.610001,64.860001,65.459999,3793100,64.39488
"1089",65.160004,65.489998,64.940002,65.269997,3154700,64.207969
"1090",64.760002,65.279999,64.639999,64.900002,4280100,63.843995
"1091",64.900002,65.860001,64.849998,65.82,3696600,64.749023
"1092",65.519997,65.919998,65.150002,65.199997,4065400,64.139109
"1093",65.389999,65.760002,65.239998,65.290001,3860900,64.227648
"1094",65.349998,65.349998,64.160004,64.190002,3706800,63.145548
"1095",64.360001,66.120003,64,64.410004,4631700,63.36197
"1096",63.669998,64.040001,62.68,63.529999,5418100,62.847551
"1097",62.810001,63.400002,62.529999,63.110001,4995000,62.432065
"1098",63.5,63.880001,63.02,63.73,3832000,63.045404
"1099",63.580002,64.599998,63.580002,64.540001,3018100,63.846704
"1100",64.849998,65.57,64.309998,65.419998,3013100,64.717248
"1101",65.410004,65.699997,65.260002,65.32,4656000,64.618324
"1102",65.739998,65.769997,64.839996,65.050003,4083000,64.351228
"1103",64.169998,65.800003,64,65.349998,4384400,64.648
"1104",65.330002,66.32,65.260002,66.110001,3265300,65.399839
"1105",66.370003,66.43,65.580002,65.790001,2840000,65.083276
"1106",65.790001,66.110001,65.32,65.849998,2384200,65.142629
"1107",65.760002,66.660004,65.519997,66.410004,2161800,65.696619
"1108",67.019997,67.120003,66.459999,66.879997,4362600,66.161564
"1109",66.800003,67.459999,66.709999,67.410004,2817400,66.685877
"1110",67.169998,68.150002,67.139999,68.050003,3836300,67.319001
"1111",68.809998,68.809998,67.879997,68.150002,2529900,67.417925
"1112",68.18,68.199997,67.739998,68.110001,2507300,67.378354
"1113",68.080002,68.199997,67.550003,68.050003,1892500,67.319001
"1114",67.919998,68.559998,67.82,68.550003,2475000,67.81363
"1115",68.510002,68.699997,68.300003,68.470001,1510000,67.734488
"1116",68.239998,68.870003,68.129997,68.699997,2156300,67.962013
"1117",68.940002,68.989998,68.260002,68.290001,2316700,67.556421
"1118",68.199997,68.339996,67.510002,67.559998,3054800,66.834259
"1119",67.480003,67.970001,67.339996,67.919998,1950200,67.190393
"1120",68,68.110001,67.629997,67.970001,1880800,67.239859
"1121",67.919998,68.32,67.639999,68.290001,2136600,67.556421
"1122",68.110001,68.400002,67.910004,68.059998,1654400,67.328888
"1123",68.629997,68.860001,68.330002,68.339996,3142700,67.605879
"1124",68.5,68.540001,67.910004,67.949997,2521200,67.220069
"1125",67.970001,68.449997,67.82,68.330002,2570600,67.595992
"1126",68.470001,68.739998,68.330002,68.690002,1895200,67.952126
"1127",68.879997,69.900002,68.830002,69.589996,1876700,68.842452
"1128",68.669998,69.800003,68.629997,69.400002,2507600,68.654498
"1129",69.510002,69.900002,69.150002,69.860001,2365400,69.109556
"1130",69.699997,69.699997,68.779999,69.059998,2408700,68.318146
"1131",69.059998,69.57,68.830002,69.449997,3071000,68.703956
"1132",69.25,69.379997,68.559998,69.370003,2521900,68.624821
"1133",69.5,69.809998,69.220001,69.440002,2613700,68.694069
"1134",68.93,69.370003,68.769997,69.330002,2781900,68.58525
"1135",69.419998,69.690002,68.82,68.870003,2323100,68.130192
"1136",68.959999,69.980003,68.959999,69.279999,2607000,68.535784
"1137",68.769997,69.599998,68.559998,68.57,3369900,67.833412
"1138",68.650002,69.160004,67.779999,67.949997,4459400,67.220069
"1139",67.760002,68.510002,67.25,67.510002,4427400,66.784801
"1140",67.589996,69.019997,67.529999,68.660004,3811700,67.922449
"1141",69.400002,69.480003,68.610001,69.480003,4104900,68.73364
"1142",69.660004,70.309998,69.580002,69.980003,5595600,69.228269
"1143",69.959999,70.489998,69.800003,70.260002,2562700,69.50526
"1144",70.379997,71.209999,70.300003,71,2251200,70.237309
"1145",71,71.309998,70.43,70.470001,1126900,69.713003
"1146",70.57,71.019997,70.57,70.879997,1297900,70.118595
"1147",70.650002,70.860001,70.330002,70.480003,1715200,69.722898
"1148",70.339996,70.690002,69.849998,70.040001,2085900,69.287622
"1149",70.089996,70.410004,69.120003,69.190002,2202300,68.446755
"1150",69.169998,69.260002,68.699997,69.040001,2522800,68.298364
"1151",68.940002,69.43,68.449997,68.529999,2950700,67.793841
"1152",68.730003,68.870003,67.629997,67.809998,3437400,67.081574
"1153",68.129997,68.440002,67.739998,68.349998,2908000,67.615774
"1154",68.949997,69.309998,68.68,69.279999,2745200,68.535784
"1155",69.349998,69.440002,68.550003,68.599998,2284300,67.863089
"1156",68.599998,68.959999,67.769997,68.260002,2352000,67.526744
"1157",68.660004,69.330002,68.330002,68.730003,4434200,67.991697
"1158",67.889999,68.629997,67.839996,68.449997,2579200,67.714698
"1159",68.449997,68.940002,68.209999,68.32,2376200,67.586098
"1160",68.260002,69.260002,68.019997,69.169998,3787800,68.426965
"1161",69.040001,69.190002,68.379997,68.959999,3275000,68.219222
"1162",68.139999,68.959999,67.760002,68.349998,3373100,67.970609
"1163",68.480003,69.440002,68.099998,69.32,3084400,68.935226
"1164",68.849998,69,67.099998,67.139999,4587800,66.767327
"1165",66.959999,67.089996,66.230003,66.290001,5433500,65.922046
"1166",65.690002,65.93,64.870003,65.660004,5951000,65.295546
"1167",66.050003,66.209999,64.949997,65.120003,6750300,64.758542
"1168",68.599998,69.459999,68.220001,69.029999,6902200,68.646835
"1169",68.349998,68.589996,67.459999,67.519997,5926600,67.145215
"1170",67.360001,69.089996,66.980003,68.989998,4609000,68.607056
"1171",69.190002,69.220001,68.5,69.190002,3345500,68.805951
"1172",69.25,69.790001,69.040001,69.199997,3075300,68.81589
"1173",69.489998,70.18,69.300003,69.790001,3408400,69.402619
"1174",69.709999,69.739998,68.959999,69.300003,2637400,68.915341
"1175",69.129997,69.410004,68.900002,69.07,2113000,68.686614
"1176",69.370003,69.620003,68.910004,69.440002,1962700,69.054563
"1177",69.550003,69.870003,69.059998,69.470001,2232000,69.084395
"1178",69.32,69.860001,69.32,69.849998,2829900,69.462283
"1179",69.529999,70.150002,69.5,70.080002,2554900,69.69101
"1180",70,70.459999,69.629997,70.190002,3342300,69.8004
"1181",69.760002,70.610001,69.760002,70.540001,2771400,70.148456
"1182",70.360001,70.790001,69.919998,70.209999,3245500,69.820286
"1183",70.129997,70.349998,69.57,70.239998,2358900,69.850118
"1184",71.010002,71.010002,70.459999,70.68,2389100,70.287678
"1185",70.860001,71.220001,70.470001,71.010002,2497100,70.615848
"1186",71.050003,71.190002,70.75,71.010002,2498500,70.615848
"1187",70.940002,71.290001,70.660004,71.110001,1855900,70.715292
"1188",71.040001,71.129997,70.730003,70.82,1997300,70.4269
"1189",70.82,71.080002,70.389999,71.010002,1787700,70.615848
"1190",71,71,70.290001,70.68,2010300,70.287678
"1191",70.480003,70.760002,70.230003,70.68,2715900,70.287678
"1192",70.970001,71.559998,70.790001,71.459999,3713300,71.063347
"1193",70.830002,70.980003,69.139999,69.25,3555200,68.865615
"1194",69.120003,69.800003,69.059998,69.589996,2564500,69.203724
"1195",69.279999,69.300003,68.400002,68.400002,2492600,68.020335
"1196",68.269997,68.419998,67.690002,67.889999,2643200,67.513164
"1197",68.32,68.580002,68.150002,68.529999,2456700,68.149611
"1198",68.290001,68.519997,67.919998,68.459999,3451400,68.079999
"1199",68.699997,69.150002,68.580002,69.019997,2969300,68.636889
"1200",68.550003,68.809998,68.330002,68.410004,2843100,68.030281
"1201",68.25,68.739998,66.879997,68.330002,5386900,67.950724
"1202",68.18,68.529999,67.809998,68.290001,2881200,67.910945
"1203",68.650002,69.610001,68.519997,69.559998,4508200,69.173892
"1204",69.650002,70.389999,69.300003,70.169998,3123400,69.780507
"1205",69.980003,70.650002,69.309998,69.309998,2849300,68.92528
"1206",69.709999,69.910004,68.82,68.889999,3458500,68.507613
"1207",68.720001,69.209999,68.480003,68.739998,2890600,68.358444
"1208",68.910004,69.089996,68.419998,68.75,2004200,68.368391
"1209",68.75,69.5,68.540001,69.290001,1967200,68.905394
"1210",68.860001,69.739998,68.839996,69.339996,4180400,68.955112
"1211",69.339996,69.339996,68.610001,69.089996,3075100,68.7065
"1212",69.050003,69.449997,68.809998,69.330002,1914000,68.945173
"1213",69.019997,70.300003,68.879997,69.949997,2021700,69.561727
"1214",69.93,70.440002,69.690002,69.709999,1777400,69.323061
"1215",69.739998,70.25,69.419998,69.900002,1498700,69.512009
"1216",69.800003,70.059998,69.279999,69.959999,1853100,69.571673
"1217",69.889999,70.040001,69.580002,69.610001,1708400,69.223618
"1218",69.349998,69.769997,69.129997,69.309998,1553600,68.92528
"1219",69.040001,70.019997,69,69.629997,2468600,69.243503
"1220",69.720001,70.360001,69.620003,69.879997,2370700,69.492116
"1221",69.959999,70.300003,69.660004,70.080002,2166500,69.69101
"1222",69.690002,69.839996,68.980003,69.279999,2238000,68.895447
"1223",68.699997,69.199997,68.309998,68.459999,4681500,68.079999
"1224",68.639999,69.330002,68.639999,69.010002,2934100,69.010002
"1225",69,69.309998,68.690002,69.279999,2350100,69.279999
"1226",68.93,69.5,68.790001,69.220001,2378200,69.220001
"1227",69.25,69.459999,69.010002,69.169998,2282600,69.169998
"1228",69.300003,69.43,68.82,68.980003,2265400,68.980003
"1229",68.790001,69.18,68.43,68.769997,2420700,68.769997
"1230",68.489998,68.980003,68.300003,68.510002,4647300,68.510002
"1231",67.489998,67.669998,66.779999,67.279999,5582300,67.279999
"1232",67.279999,67.699997,66.900002,67.68,3121700,67.68
"1233",67.830002,68.25,67.709999,67.860001,2373800,67.860001
"1234",68.139999,68.239998,67.32,67.379997,3182200,67.379997
"1235",67.75,67.870003,67.139999,67.790001,2248800,67.790001
"1236",67.970001,68.25,67.5,67.879997,2336100,67.879997
"1237",68.5,68.639999,67.980003,68.199997,3022300,68.199997
"1238",67.910004,68.459999,67.82,67.830002,2187500,67.830002
"1239",67.519997,68.110001,67.330002,67.879997,3209000,67.879997
"1240",68.019997,68.480003,67.489998,67.599998,2313300,67.599998
"1241",68.019997,68.720001,68.010002,68.629997,2268200,68.629997
"1242",68.559998,68.900002,68.43,68.629997,1942900,68.629997
"1243",68.489998,68.82,68.400002,68.610001,3359800,68.610001
"1244",68.669998,69.190002,68.489998,69.139999,2500200,69.139999
"1245",69.18,69.279999,68.889999,68.889999,2018200,68.889999
"1246",68.809998,68.860001,68.470001,68.82,1786200,68.82
"1247",68.889999,68.900002,68.459999,68.5,1713200,68.5
"1248",68.419998,68.5,67.110001,67.150002,4609600,67.150002
"1249",67.300003,67.75,67.279999,67.540001,3302600,67.540001
"1250",67.540001,67.629997,67.169998,67.330002,2074000,67.330002
"1251",67.209999,67.349998,66.739998,66.790001,4603500,66.790001
"1252",66.709999,67.120003,66.360001,66.900002,3447100,66.900002
"1253",66.870003,67.07,66.550003,66.730003,2537300,66.730003
"1254",66.800003,66.970001,66.5,66.57,2665000,66.57
"1255",66.209999,66.900002,65.849998,65.919998,3264500,65.919998
"1256",65.889999,66,64.959999,65.480003,5731100,65.480003
"1257",65.389999,65.540001,64.830002,65.339996,3076800,65.339996
"1258",65.43,66.519997,65.160004,66.029999,5729000,66.029999
"1259",66.739998,67.470001,66.660004,67.07,4697800,67.07
