"","AMP.Open","AMP.High","AMP.Low","AMP.Close","AMP.Volume","AMP.Adjusted"
"906",113.620003,114.290001,113.120003,114.209999,1392400,110.915767
"907",114.389999,114.660004,113.699997,114.360001,1238500,111.061442
"908",114.290001,114.360001,113.57,113.660004,991700,110.381635
"909",113.480003,114.260002,113,113.370003,1154900,110.099999
"910",113.919998,114.620003,113.190002,114.139999,1240300,110.847786
"911",114.510002,114.949997,113.75,114.769997,1008500,111.459612
"912",114.110001,114.120003,111.029999,111.239998,1613000,108.031431
"913",110.18,110.900002,106.699997,106.790001,1529500,103.709788
"914",106.889999,107.379997,104.190002,104.919998,2066700,101.893723
"915",105.68,106.720001,105.269997,106.540001,1721600,103.466999
"916",104.980003,106.129997,104.830002,105.019997,1055400,101.990838
"917",105.93,107.019997,105.809998,106.43,805100,103.360172
"918",104.449997,106.760002,104.010002,105.639999,1628900,102.592957
"919",105.650002,105.970001,101.290001,101.470001,1872100,98.543237
"920",101.809998,103.68,101.639999,103.540001,1323000,100.55353
"921",106.32,108.800003,103.07,103.43,2292800,100.446702
"922",103.720001,105.730003,103.480003,105.639999,1292500,102.592957
"923",106.129997,107.709999,105.400002,107.610001,1879200,104.506136
"924",107.360001,107.580002,105.360001,105.900002,1555300,102.84546
"925",105.589996,107.279999,105.360001,107.209999,1380000,104.117672
"926",106.989998,107.629997,106.559998,106.980003,961500,104.400682
"927",106.150002,107.529999,105.769997,107.330002,955400,104.742241
"928",107.220001,107.75,106.580002,107.089996,866400,104.508023
"929",107.940002,108.769997,107.5,107.989998,987300,105.386325
"930",107.82,109.300003,106.489998,106.660004,1074700,104.088397
"931",106.720001,107.07,105.489998,106.199997,1209700,103.639481
"932",106.809998,107.699997,106.43,106.809998,826000,104.234775
"933",106.5,109.230003,106.360001,108.279999,1090400,105.669334
"934",107.82,108.199997,106.980003,107.370003,928700,104.781278
"935",107.639999,107.980003,106.440002,106.620003,1073900,104.049361
"936",106.57,108.75,106.25,108.629997,1131600,106.010894
"937",108.400002,110.089996,108.099998,108.989998,1182200,106.362214
"938",107.220001,108.230003,106.849998,107.75,974600,105.152113
"939",109.410004,110.629997,109.150002,110.279999,1313900,107.621113
"940",110.190002,110.660004,109.550003,109.849998,1082400,107.20148
"941",110.370003,111.510002,110.169998,110.839996,1097500,108.167609
"942",111.309998,113.290001,111.309998,112.650002,1383600,109.933974
"943",112.370003,112.730003,111.480003,112.050003,815000,109.348442
"944",112.169998,112.599998,110.639999,110.919998,880000,108.245682
"945",109.870003,110.919998,109.5,110.900002,1076000,108.226167
"946",111.629997,111.949997,108.940002,109.160004,1178800,106.528121
"947",108.970001,109.699997,108.080002,108.25,1031800,105.640058
"948",109.279999,109.790001,108.779999,108.959999,1197900,106.332939
"949",109.019997,109.889999,108.940002,109.300003,747300,106.664745
"950",109.330002,110.080002,108.199997,108.720001,1262900,106.098728
"951",108.519997,111.839996,108.379997,111.720001,1494800,109.026397
"952",113.169998,113.68,111.620003,111.779999,1749200,109.084948
"953",111.830002,112.639999,110.370003,110.720001,956200,108.050507
"954",110.900002,111.620003,109.110001,109.839996,1271100,107.191719
"955",110.529999,110.940002,108.809998,108.82,1016400,106.196315
"956",108.330002,109,106.849998,107.019997,1136600,104.439711
"957",107.860001,110.220001,107.660004,108.809998,1068900,106.186554
"958",109.910004,110.550003,109.769997,110.07,1588400,107.416177
"959",110.57,112.059998,110.449997,111.860001,938300,109.163021
"960",113.339996,113.730003,112.550003,113.470001,1627500,110.734203
"961",113.5,114.489998,112.150002,113.269997,1215600,110.539021
"962",114.459999,115.410004,111.389999,111.419998,1732600,108.733627
"963",111.169998,111.419998,107.370003,107.589996,1216300,104.995967
"964",107.610001,108.089996,106.699997,107.480003,1521800,104.888626
"965",108.160004,109.300003,107.330002,109.25,1308400,106.615948
"966",109.059998,109.400002,105.040001,105.040001,1730000,102.507453
"967",103.800003,103.980003,101.699997,101.739998,2123500,99.287014
"968",102.919998,102.93,100.940002,101.910004,1289900,99.452921
"969",102.18,103.489998,101.160004,103.360001,2144300,100.867958
"970",104.389999,104.889999,103.519997,104.830002,1012700,102.302517
"971",105.150002,106.580002,105.099998,106.029999,1020100,103.473582
"972",106.019997,106.480003,105.519997,106.110001,604200,103.551655
"973",106,107.290001,105.839996,106.790001,808800,104.21526
"974",106.639999,107.220001,106.110001,106.440002,618900,103.8737
"975",107.099998,107.25,105.599998,105.849998,844800,103.297921
"976",105.610001,105.970001,103.260002,103.529999,1342200,101.033858
"977",104,104.639999,101.669998,103.510002,1622300,101.014343
"978",107.769997,109.910004,106.980003,109.550003,2005400,106.908718
"979",109.239998,111.940002,108.470001,111.629997,1934500,108.938563
"980",111.790001,111.879997,110.519997,111.599998,1224200,108.909287
"981",111.629997,113.139999,111.629997,112.339996,918600,109.631443
"982",111.239998,112.470001,110.18,112.160004,799900,109.45579
"983",111.139999,111.849998,110.309998,110.610001,1151800,107.943158
"984",110.370003,111.690002,109.300003,111.580002,1036900,109.463767
"985",111.139999,112.709999,111.010002,111.339996,822200,109.228313
"986",111.230003,111.610001,110.339996,111.230003,856300,109.120406
"987",111.980003,112.830002,111.599998,112.720001,852900,110.582145
"988",112.720001,113.300003,111.769997,111.900002,960900,109.777697
"989",112.139999,112.139999,110.309998,110.470001,671000,108.374818
"990",109.989998,110.190002,107.209999,108.230003,1045200,106.177305
"991",108.470001,109.25,107.110001,108.870003,851300,106.805166
"992",108.279999,109.900002,108.239998,109.690002,545900,107.609613
"993",109.620003,109.739998,107.739998,108.400002,865800,106.344079
"994",109.330002,110.410004,108.980003,110.139999,902700,108.051075
"995",110.139999,111.059998,109.730003,110.559998,637700,108.463108
"996",110.519997,111.389999,110.25,110.93,655200,108.826093
"997",111.199997,112.290001,110.980003,111.419998,925000,109.306798
"998",111.110001,111.989998,110.639999,111.18,913300,109.071352
"999",112.18,112.919998,111.580002,112.82,1207200,110.680247
"1000",112.330002,113.110001,111.900002,112.610001,892800,110.47423
"1001",112.989998,113.980003,112.089996,113.940002,886100,111.779007
"1002",113.470001,114.809998,113.169998,114.720001,1227800,112.544213
"1003",114.760002,115.139999,113.800003,115.110001,1136100,112.926815
"1004",115,115.949997,114.440002,115.790001,802400,113.593919
"1005",115.989998,118.209999,115.800003,118.040001,1009700,115.801245
"1006",117.690002,118.650002,117.269997,117.769997,608000,115.536362
"1007",117.150002,117.839996,116.540001,117.650002,716900,115.418642
"1008",116.550003,117.059998,116.360001,116.779999,495400,114.56514
"1009",116.800003,116.910004,115.440002,115.82,563400,113.623348
"1010",116.040001,116.629997,115.629997,116.050003,642300,113.84899
"1011",115.760002,116.230003,115.18,115.739998,479400,113.544864
"1012",115.239998,117.519997,114.760002,116.919998,925400,114.702484
"1013",116.910004,118.400002,116.190002,118.199997,1103100,115.958206
"1014",118.379997,118.639999,117.269997,117.800003,873800,115.565799
"1015",118.080002,119.370003,117.910004,119.139999,1254900,116.880381
"1016",119.040001,119.57,118.610001,119.379997,590300,117.115827
"1017",118.610001,119.730003,118.370003,118.5,847000,116.25252
"1018",117.800003,119.629997,117.779999,119.239998,720800,116.978483
"1019",119,119.239998,117.849998,119.150002,615700,116.890193
"1020",118.940002,119.93,118.760002,119.809998,924400,117.537672
"1021",119.75,120.32,119.410004,120,894100,117.724071
"1022",120.199997,122,120.150002,121.529999,1159200,119.225051
"1023",118.639999,121.940002,118.639999,121.110001,729800,118.813019
"1024",121.940002,122.699997,121.940002,122.419998,414800,120.098171
"1025",121.650002,122.099998,121.43,122,455500,119.686138
"1026",121.760002,121.949997,120.870003,121.099998,802000,118.803206
"1027",121.169998,121.910004,120.629997,121.160004,872500,118.862073
"1028",118.980003,120.639999,118.870003,120.269997,721900,117.988946
"1029",120.010002,121.199997,119.410004,121.059998,562400,118.763964
"1030",122.389999,122.389999,121.519997,121.769997,880200,119.460497
"1031",121.900002,122.639999,121.360001,122.300003,837400,119.980452
"1032",123.080002,123.300003,121.650002,122.209999,685700,119.892155
"1033",121.440002,122.970001,120.459999,120.709999,646400,118.420604
"1034",121.209999,122.489998,120.940002,122.18,559800,119.862725
"1035",121.639999,122.220001,121.199997,121.660004,525800,119.35259
"1036",122.029999,122.989998,122.029999,122.730003,506200,120.402296
"1037",122.690002,122.919998,122.099998,122.629997,361900,120.304187
"1038",122.779999,123.120003,122.269997,122.529999,494600,120.206085
"1039",121.900002,122.470001,121.32,122.269997,462200,119.951014
"1040",121.860001,122.150002,120.599998,121.5,786200,119.195621
"1041",121.559998,122.489998,120.839996,120.839996,705500,118.548135
"1042",123.900002,127,121.93,123.449997,1218400,121.108635
"1043",122.169998,122.580002,119.529999,119.599998,1189100,117.331655
"1044",119.599998,120,117.209999,118.230003,1263100,115.987644
"1045",118.199997,119.510002,117.629997,119.07,812200,116.811709
"1046",118.290001,118.790001,116.910004,117.389999,776200,115.163571
"1047",116.75,118.790001,116.730003,117.459999,767700,115.232243
"1048",117.620003,118.129997,116.019997,116.5,992900,114.857598
"1049",117.110001,118.669998,116.550003,118.559998,948700,116.888554
"1050",118.260002,120.120003,117.949997,118.870003,1018500,117.194189
"1051",118.68,119.510002,118.239998,119.010002,1009800,117.332215
"1052",119.720001,120.190002,119.480003,119.949997,697100,118.258958
"1053",120.040001,120.779999,119.93,120.379997,663300,118.682896
"1054",120.589996,120.970001,119.139999,120.220001,908700,118.525155
"1055",120.940002,121.739998,120.839996,121.550003,891500,119.836407
"1056",121.730003,122.300003,121.629997,121.910004,872500,120.191332
"1057",121.879997,123.099998,121.5,122.93,867200,121.196949
"1058",122.779999,123.720001,122.559998,123.480003,725100,121.739198
"1059",123.110001,124.040001,123.050003,123.190002,725600,121.453286
"1060",124.150002,125.120003,123.660004,125.099998,610000,123.336355
"1061",125,126.360001,124.470001,126.080002,719300,124.302542
"1062",126.5,126.669998,125.510002,125.989998,690800,124.213807
"1063",124.959999,125.470001,124.669998,125.209999,517300,123.444805
"1064",125.769997,126.199997,125.110001,125.760002,530700,123.987054
"1065",126.449997,128.179993,126.449997,127.75,1085500,125.948997
"1066",128.220001,128.509995,125.889999,126.010002,1026500,124.23353
"1067",126.269997,127.099998,125.230003,125.610001,695700,123.839167
"1068",125.330002,126.470001,124.410004,126.410004,713600,124.627892
"1069",125.940002,126.82,125.82,126.309998,843600,124.529296
"1070",125.809998,126.089996,124.510002,124.720001,861900,122.961715
"1071",125.410004,126.080002,124.889999,125.599998,688000,123.829306
"1072",124.720001,125.269997,124.57,124.889999,896000,123.129316
"1073",124.970001,125.589996,124.32,124.839996,680200,123.080018
"1074",124.660004,124.660004,123.489998,123.75,980700,122.005389
"1075",124.139999,125.209999,123.510002,124.760002,704100,123.001152
"1076",125.260002,127.580002,125.110001,126.550003,953500,124.765918
"1077",127.360001,128.199997,127.190002,127.57,712300,125.771535
"1078",128.139999,128.369995,125.82,126.650002,1332100,124.864506
"1079",126.220001,126.43,124.610001,124.760002,905100,123.001152
"1080",124.610001,125.279999,123.760002,123.870003,918400,122.1237
"1081",123.900002,125.260002,123.370003,125.220001,650600,123.454666
"1082",124.370003,124.68,122.709999,122.940002,1105000,121.20681
"1083",123.57,124.510002,123.040001,124.139999,920800,122.38989
"1084",122.449997,124.010002,122.190002,123.580002,660200,121.837787
"1085",123.5,124.610001,122.889999,123.379997,849300,121.640602
"1086",122.730003,122.949997,119.32,119.650002,1361600,117.963191
"1087",119.589996,120.419998,118.260002,119.919998,911000,118.229382
"1088",121.32,122.269997,120.589996,121.839996,666200,120.122312
"1089",122.290001,123.019997,121.150002,121.889999,660900,120.17161
"1090",120.809998,121.099998,119.040001,119.07,729400,117.391366
"1091",118.760002,120.709999,117.57,120.620003,1026400,118.919518
"1092",120.239998,120.25,117.040001,117.050003,1170700,115.399847
"1093",117,117.889999,114.470001,114.550003,1315000,112.935092
"1094",114.660004,115.379997,111.669998,111.779999,1169400,110.204139
"1095",112.330002,113.190002,111.300003,111.800003,960000,110.223861
"1096",109.720001,109.940002,105.410004,109.349998,2037200,107.808396
"1097",107.07,110.889999,106.440002,109.870003,1612500,108.32107
"1098",110.709999,112.709999,110.709999,112.300003,1491800,110.716812
"1099",111.800003,113.589996,111.349998,113.470001,888200,111.870316
"1100",114.25,116.650002,113.889999,116.57,1121400,114.926611
"1101",116.57,116.68,114.620003,114.75,856500,113.132269
"1102",116.5,117.389999,115.93,116.510002,1180600,114.867459
"1103",116.82,117.910004,116.309998,117.650002,803300,115.991387
"1104",117.669998,119.589996,116.769997,118.5,1651700,116.829402
"1105",118.860001,120.470001,118.82,120.300003,1156700,118.604029
"1106",121.739998,126.120003,121.57,123.760002,1401000,122.01525
"1107",123.480003,124.879997,123.160004,124.110001,961200,122.360314
"1108",125.349998,127.040001,125.349998,126.169998,1007800,124.39127
"1109",126.550003,127.389999,126.029999,126.440002,643700,124.657468
"1110",126.470001,128,126.150002,127.980003,1153200,126.175758
"1111",128.570007,129.380005,127.849998,128.570007,825500,126.757444
"1112",128.399994,129,127.470001,128.889999,692000,127.64877
"1113",128.429993,129.440002,127.669998,129.050003,725500,127.807233
"1114",128.600006,130.220001,128.479996,130.160004,911100,128.906544
"1115",130.25,130.809998,130.080002,130.360001,801100,129.104615
"1116",129.899994,130.570007,129.619995,130.279999,629700,129.025384
"1117",130.259995,130.880005,129.350006,130.029999,589900,128.777791
"1118",130.029999,130.300003,129.100006,129.380005,486900,128.134057
"1119",128.850006,129.160004,128.369995,128.970001,551800,127.728002
"1120",129.089996,131.240005,128.839996,130.309998,784300,129.055094
"1121",129.820007,130.429993,129.110001,130.009995,536200,128.75798
"1122",129,131.169998,128.910004,130.460007,727700,129.203658
"1123",132.339996,132.479996,131.020004,131.369995,660500,130.104883
"1124",132,132.740005,131.119995,132.169998,442600,130.897182
"1125",132.210007,132.600006,131.029999,132.169998,791700,130.897182
"1126",132.660004,132.690002,131.479996,132.190002,411600,130.916994
"1127",132.429993,132.75,131.610001,131.770004,368400,130.50104
"1128",131.270004,131.270004,129.809998,130.679993,569500,129.421526
"1129",131.020004,132.899994,130.830002,132.630005,748800,131.352759
"1130",132.779999,133.669998,132.160004,133.440002,800500,132.154956
"1131",132.699997,133.699997,132.350006,133.600006,580700,132.313419
"1132",134.100006,135.479996,133.809998,135.149994,807900,133.84848
"1133",135.210007,137.149994,134.369995,135.869995,855900,134.561548
"1134",133.619995,135.589996,132.639999,135.460007,885100,134.155507
"1135",135.259995,135.869995,133.490005,133.630005,1267100,132.343129
"1136",134.460007,135.710007,133.610001,133.889999,869300,132.600619
"1137",132.139999,132.729996,127.68,127.720001,1478400,126.490039
"1138",128.559998,128.910004,124.760002,126.449997,1489600,125.232265
"1139",125.459999,127.559998,124.010002,124.839996,1565600,123.637769
"1140",125.5,129.5,125.32,129.270004,1116300,128.025116
"1141",130.949997,134.429993,129.809998,134.320007,1229400,133.026486
"1142",135.070007,135.759995,133.419998,134.330002,1286400,133.036385
"1143",134.330002,134.889999,134.050003,134.800003,533700,133.50186
"1144",135.300003,137.330002,135.300003,136.759995,647300,135.442976
"1145",136.619995,137.309998,135.699997,135.729996,296300,134.422896
"1146",136.210007,136.539993,135.199997,135.270004,341000,133.967335
"1147",135,136.389999,134.720001,135.309998,399900,134.006943
"1148",134.860001,134.860001,134.100006,134.199997,533700,132.907632
"1149",134.869995,134.869995,132.149994,132.25,556000,130.976414
"1150",132.979996,133.490005,130.710007,132.089996,622200,130.817951
"1151",130.779999,131.300003,127.209999,127.849998,1068600,126.618785
"1152",127.830002,128.220001,123.480003,124.410004,1307600,123.211917
"1153",125.75,127.040001,124.809998,126.620003,1271000,125.400634
"1154",128.529999,129.369995,127.75,128.869995,1681400,127.628959
"1155",129.330002,129.619995,127.260002,127.68,843700,126.450424
"1156",127.519997,127.690002,125.419998,126.379997,905700,125.16294
"1157",128.130005,129.929993,126.32,127.300003,1177000,126.074086
"1158",124.900002,125.660004,123.120003,124.970001,1199900,123.766522
"1159",124.970001,125.650002,122.730003,122.860001,888900,121.676841
"1160",122.959999,124.739998,121.489998,124.660004,934800,123.45951
"1161",125,125.870003,123.830002,125.160004,1020600,123.954695
"1162",125.160004,126.830002,123.839996,126.339996,1172700,125.123324
"1163",127.190002,130.529999,125.93,130.229996,1183000,128.975862
"1164",130.229996,130.5,128.960007,129.479996,1241700,128.233085
"1165",129.369995,131.070007,128.699997,130.779999,1077700,129.520569
"1166",129.050003,130.119995,127.980003,129.009995,717500,127.76761
"1167",129.990005,129.990005,126.290001,126.389999,1444200,125.172846
"1168",129.059998,130.139999,126.349998,128.259995,1637600,127.024832
"1169",127.129997,127.809998,124.769997,124.940002,1367900,123.736812
"1170",125.879997,128.929993,124.629997,128.759995,1173400,127.520017
"1171",129.809998,132.660004,129.399994,132.520004,1338000,131.243818
"1172",132.350006,133.240005,131.330002,131.880005,1274200,130.609981
"1173",131.399994,133.080002,130.75,132.479996,915800,131.783768
"1174",133.550003,136.449997,133.550003,134.789993,1310200,134.081626
"1175",134.539993,134.880005,133.509995,134.690002,857400,133.98216
"1176",136.300003,136.460007,135.220001,136.169998,909000,135.454378
"1177",135.940002,136.660004,135.190002,136.240005,858600,135.524018
"1178",136.240005,137.690002,136.160004,137.570007,754900,136.84703
"1179",137.649994,138.190002,136.860001,137.809998,702200,137.085759
"1180",137.559998,138.259995,137.070007,137.529999,915000,136.807232
"1181",137.210007,137.279999,135.360001,135.860001,945900,135.14601
"1182",135.5,136.460007,135.369995,135.850006,882700,135.136068
"1183",135.389999,136.279999,134.300003,136.199997,1344500,135.484219
"1184",136.369995,136.369995,134,134.759995,9e+05,134.051785
"1185",134.639999,136.75,134.639999,135.479996,1039900,134.768002
"1186",135.059998,135.850006,134.770004,135.320007,571800,134.608854
"1187",135.419998,136.050003,134.789993,135.339996,549900,134.628738
"1188",135.330002,136.020004,133.580002,133.630005,896200,132.927734
"1189",133.630005,135.949997,133.330002,134.899994,898300,134.191048
"1190",134.419998,135.160004,133.619995,134.470001,823300,133.763315
"1191",133.770004,134.229996,133.149994,133.619995,912200,132.917776
"1192",134.009995,134.619995,133.589996,134.410004,647300,133.703633
"1193",134.119995,137.070007,132.720001,132.979996,1091600,132.28114
"1194",132.979996,134.559998,132.979996,134.139999,794400,133.435048
"1195",132.289993,132.289993,130.240005,130.240005,774800,129.55555
"1196",130.029999,131.470001,130.020004,130.630005,733600,129.9435
"1197",131.729996,134.529999,131.669998,134.440002,849500,133.733474
"1198",134.429993,134.479996,132.339996,133.360001,867200,132.659148
"1199",134.470001,135.910004,134.169998,135.729996,627200,135.016688
"1200",134.759995,135.190002,133.880005,134.880005,679700,134.171164
"1201",134.580002,136.490005,133.75,135.369995,1103200,134.65858
"1202",135.100006,135.339996,132.720001,133.339996,1005800,132.639249
"1203",134.229996,136.690002,133.75,136.169998,1355200,135.454378
"1204",136.520004,136.990005,134.990005,134.990005,771700,134.280587
"1205",134.570007,135.240005,133.089996,133.089996,850000,132.390563
"1206",132.979996,133.25,130.509995,130.509995,970500,129.82412
"1207",129.770004,131.399994,129.179993,130.25,903600,129.565492
"1208",129.759995,130.509995,128.490005,129.050003,1002300,128.371801
"1209",130.059998,131.509995,130.059998,131.020004,1012600,130.331449
"1210",130.270004,131.779999,129.929993,130.839996,973500,130.152387
"1211",130.759995,131.279999,129.580002,130.460007,817600,129.774395
"1212",130.139999,131.169998,129.669998,130.190002,1225700,129.50581
"1213",128.580002,130.190002,128.059998,129.429993,876900,128.749794
"1214",129.610001,130.179993,128.160004,128.160004,912100,127.486479
"1215",128.710007,129.169998,127.75,128.720001,1343000,128.043534
"1216",128.699997,129.449997,123.879997,125.279999,2728600,124.62161
"1217",125.5,125.730003,120.830002,124.529999,4061400,123.875551
"1218",124.32,127.830002,124.099998,126.629997,2489800,125.964513
"1219",126.5,130.860001,125.389999,128.270004,3750700,127.595902
"1220",129.949997,131.449997,128.160004,128.919998,3403300,128.24248
"1221",130,131.479996,129.369995,130.770004,2331100,130.082763
"1222",129.929993,130.339996,128.539993,129.190002,1505800,128.511065
"1223",129.970001,130.929993,129.570007,130.550003,1123300,129.863918
"1224",130.789993,130.990005,129.800003,130.330002,1570400,129.645073
"1225",130.470001,131.759995,128.75,131.619995,1615300,130.928287
"1226",127.260002,128.029999,125.290001,127.169998,4336400,126.501676
"1227",126.68,128.110001,126.410004,127.75,1522800,127.07863
"1228",128.130005,128.710007,126.449997,126.690002,1528900,126.024203
"1229",126,127.279999,125.650002,127.139999,1351500,126.471835
"1230",126.57,128.410004,126.529999,127.489998,1466800,126.819994
"1231",126.629997,127.489998,125.059998,125.279999,1419600,125.279999
"1232",126.099998,126.690002,124.339996,125.410004,1191100,125.410004
"1233",125.68,126.349998,125.010002,125.989998,1011200,125.989998
"1234",125.709999,126.5,124.410004,124.620003,1120300,124.620003
"1235",125.269997,125.440002,122.349998,123.489998,1628900,123.489998
"1236",123.120003,125,123.010002,124.559998,1494400,124.559998
"1237",126.089996,126.959999,125.110001,126.349998,1468600,126.349998
"1238",126.169998,127.010002,125.349998,125.419998,1106700,125.419998
"1239",124.519997,125.25,123.410004,124.730003,973700,124.730003
"1240",124.650002,126.889999,124.559998,126.5,1819600,126.5
"1241",127.480003,128.320007,126.730003,128.300003,956700,128.300003
"1242",128.380005,128.440002,127.099998,128,1115800,128
"1243",127.580002,129.009995,127.389999,128.970001,1094200,128.970001
"1244",129.309998,129.800003,128.490005,128.970001,882000,128.970001
"1245",128.820007,129.130005,128,128.460007,996800,128.460007
"1246",127.980003,128.639999,127.949997,128.289993,755700,128.289993
"1247",128.149994,129.039993,127.769997,128.270004,730400,128.270004
"1248",127.860001,128.389999,126.690002,126.809998,1436200,126.809998
"1249",127,127.449997,126.599998,126.879997,1381900,126.879997
"1250",126.669998,127.139999,125.949997,127.010002,1101500,127.010002
"1251",126.68,127.150002,124.57,124.589996,1674500,124.589996
"1252",124.650002,125.339996,123.82,124.589996,1254000,124.589996
"1253",124.589996,127.110001,124.410004,126.080002,1617000,126.080002
"1254",126.769997,128.330002,126.080002,127.360001,1410900,127.360001
"1255",124.519997,126.830002,124.519997,125.330002,1121600,125.330002
"1256",126.580002,127.339996,125.660004,126.610001,1105600,126.610001
"1257",126.959999,127.480003,126.080002,126.129997,1145900,126.129997
"1258",125.940002,126.690002,125.459999,126.330002,1064100,126.330002
"1259",127.279999,130.119995,127.279999,129.860001,1692500,129.860001
