"","BLK.Open","BLK.High","BLK.Low","BLK.Close","BLK.Volume","BLK.Adjusted"
"917",301.429993,307.109985,301.429993,305.440002,689200,294.732062
"918",301,304.929993,296,300.470001,920100,289.936297
"919",297.049988,298.73999,284.779999,286.390015,1583700,276.349918
"920",286.769989,292.559998,286.279999,289.75,918300,279.592111
"921",290.850006,294.380005,286.040009,289.269989,917900,279.128928
"922",291.309998,295.640015,290.399994,294.869995,858300,284.532612
"923",297,300,295.100006,299.869995,864900,289.357325
"924",297.820007,302.040009,296.73999,301.029999,734700,290.476662
"925",301,306.5,300.01001,305.149994,763800,294.452221
"926",304.809998,307.48999,302.179993,303.51001,659700,292.86973
"927",298.98999,305.76001,296.130005,304.540009,550500,293.86362
"928",304.480011,306.589996,302.730011,303.029999,664300,292.406547
"929",303.309998,306.76001,303,305.959991,513800,295.233822
"930",303.269989,307.940002,300.130005,300.48999,592500,289.955585
"931",300.390015,301.950012,297.5,300.519989,606400,289.984532
"932",300.600006,302.290009,298.799988,299,567600,288.51783
"933",298.950012,304.549988,298.940002,302.589996,635100,291.98197
"934",302.109985,303.799988,299.549988,300.200012,716100,289.675773
"935",300.290009,301.459991,295.880005,297.630005,681100,287.195863
"936",297.730011,306.630005,297.679993,305.809998,792500,295.089086
"937",305.769989,308.899994,303.399994,304.839996,887400,294.153091
"938",300.76001,301.609985,297.799988,300.350006,683400,289.820508
"939",304.25,308.839996,304.01001,307.220001,732900,296.449659
"940",305.73999,307.899994,305,307.079987,540400,298.187814
"941",308.799988,312.209991,307.279999,311.109985,737400,302.101115
"942",314.23999,314.23999,309.48999,310.790009,760300,301.790404
"943",310.670013,310.98999,306.630005,308.470001,809800,299.537577
"944",309.140015,310.959991,307.609985,308.790009,845800,299.848318
"945",306.070007,308.899994,304.529999,308.880005,555100,299.935708
"946",310.440002,311.25,298.670013,299.25,1027800,290.584561
"947",298.769989,301.089996,295.709991,295.709991,718100,287.147062
"948",298.019989,302.109985,297.619995,298.709991,746400,290.06019
"949",300.109985,301.75,299.160004,301.079987,410000,292.361557
"950",301.320007,301.600006,295.950012,298.399994,668400,289.759169
"951",296.980011,302.5,296.670013,300.98999,646000,292.274166
"952",302.679993,304.200012,299.089996,301.859985,1333100,293.118969
"953",301.809998,303.920013,298.609985,302.579987,882900,293.818121
"954",304.339996,307.820007,301.559998,307.600006,907700,298.692775
"955",311.579987,313.359985,308.339996,309.25,963100,300.29499
"956",309.5,310.73999,305.549988,306.5,665200,297.624622
"957",309.399994,313.920013,308.410004,310.890015,701500,301.887514
"958",314.459991,315.709991,312.790009,314.480011,652100,305.373554
"959",316.119995,317.149994,312.809998,316.890015,758300,307.713771
"960",317.01001,321.459991,315.440002,318.549988,586400,309.325676
"961",319.609985,319.609985,313.450012,314.640015,554500,305.528925
"962",319.549988,320.019989,308.23999,308.920013,875800,299.974558
"963",309.720001,310.529999,303.160004,303.890015,833300,295.090214
"964",303.570007,305.089996,300.040009,302.399994,831200,293.64334
"965",303.470001,308.850006,302.700012,308.320007,569900,299.391927
"966",309.100006,309.130005,295.950012,295.950012,875600,287.380132
"967",295.75,297.579987,292.200012,293.709991,929600,285.204976
"968",298.209991,298.98999,294.899994,298.470001,729100,289.827149
"969",299.869995,301.75,295,300.709991,633500,292.002276
"970",301.75,310.649994,301.75,310.149994,1089800,301.168922
"971",312.950012,313.209991,300.75,308.380005,1011700,299.450187
"972",308.130005,308.320007,305.190002,305.880005,651400,297.02258
"973",306.25,310.26001,305.019989,308.269989,581900,299.343357
"974",308.01001,309.929993,305.920013,307.600006,485100,298.692775
"975",305.579987,307.589996,302.790009,303.619995,545100,294.828014
"976",302.98999,303.589996,299.179993,300.450012,394100,291.749825
"977",302.019989,303.619995,295.369995,298.5,807600,289.856279
"978",301.480011,302.579987,299.809998,300.5,492300,291.798365
"979",299.130005,302.140015,298,301,423000,292.283886
"980",299.980011,302.769989,298.01001,301.049988,588700,292.332427
"981",300.799988,304.25,298.76001,299,605300,290.341801
"982",298.25,299.549988,295.279999,298.5,509600,289.856279
"983",298.23999,299.26001,296.119995,296.309998,591400,287.729693
"984",296.790009,299.549988,295.109985,299,611700,290.341801
"985",298.399994,302.869995,298.399994,300.380005,581900,291.681845
"986",300.23999,302.670013,298.619995,302.339996,524400,293.58508
"987",297.420013,306.5,297.420013,304.579987,694200,295.760207
"988",304.98999,307.359985,302.070007,302.959991,595000,294.187122
"989",303.160004,304.059998,301.170013,301.799988,474900,293.060709
"990",301.220001,301.75,295.149994,297.019989,662500,288.419125
"991",300.799988,300.799988,294.660004,297.529999,544600,288.914367
"992",297.179993,299.670013,296.200012,299,402100,290.341801
"993",299,300.200012,295,296.429993,437400,287.846214
"994",297.410004,301,297.410004,299.899994,450200,291.215733
"995",299.130005,301.75,298.029999,300.570007,410600,291.866345
"996",300.429993,301.209991,299.220001,300.690002,358100,291.982865
"997",303.170013,305.899994,301.910004,304.630005,464000,295.808777
"998",304.769989,305.809998,301.26001,301.470001,623000,292.740278
"999",302.829987,305.230011,301.950012,304.820007,406400,295.993277
"1000",304.279999,305.98999,303.320007,304.899994,365100,296.070947
"1001",304.959991,306.640015,302.329987,306.029999,404200,297.168231
"1002",304.869995,310.339996,304.26001,308.609985,719300,299.673508
"1003",307.410004,311.100006,306.429993,310.75,558200,301.751554
"1004",309.549988,310.850006,306.459991,309.929993,566400,302.836147
"1005",311.73999,314.570007,310.589996,313.959991,457000,306.773905
"1006",312.959991,315.75,312.540009,314.570007,401500,307.369959
"1007",314.149994,315.75,312.130005,314.700012,392700,307.496988
"1008",312.829987,313.980011,309.809998,311.390015,408200,304.262751
"1009",311.540009,311.859985,307.23999,308.820007,519900,301.751568
"1010",309.640015,311,308.089996,309.450012,340700,302.367153
"1011",308.450012,309.98999,306.51001,309.380005,471700,302.298748
"1012",307.690002,312.190002,305.839996,312.049988,453200,304.907619
"1013",312.25,320.679993,310.450012,319.850006,935200,312.529106
"1014",320.079987,321.140015,316.279999,318.799988,700900,311.503121
"1015",319.579987,320.529999,316.76001,318.049988,670100,310.770288
"1016",317.160004,318.929993,316.209991,317.920013,466700,310.643288
"1017",316.98999,319.98999,315.160004,316.26001,584200,309.021279
"1018",315.390015,318.679993,314.059998,317,514600,309.744332
"1019",317.25,317.809998,312.540009,315.220001,605300,308.005075
"1020",315,317.670013,313.809998,317.089996,521300,309.832269
"1021",317.109985,320.640015,316.5,319.600006,503500,312.284828
"1022",321.700012,324.859985,320.350006,322.380005,494600,315.001197
"1023",322.700012,322.899994,319.859985,321.869995,540100,314.50286
"1024",320.98999,324.5,320.589996,323.600006,276500,316.193274
"1025",321.26001,322.76001,320.119995,321.179993,387200,313.828651
"1026",321.019989,321.179993,317.670013,318.309998,451300,311.024346
"1027",320.5,321.700012,318.920013,320.959991,345500,313.613685
"1028",316.480011,317.839996,314.019989,315.899994,538900,308.669504
"1029",316.100006,318.690002,314.5,317.809998,614800,310.53579
"1030",319.230011,323.809998,319.049988,323.26001,650700,315.86106
"1031",323.01001,326.200012,322.220001,323.73999,1063000,316.330054
"1032",327.040009,331.899994,322.540009,325.170013,883300,317.727346
"1033",322.98999,325.899994,317.309998,317.790009,761700,310.516259
"1034",318.109985,321.720001,317.660004,320.859985,672800,313.515968
"1035",318.070007,320.559998,317.459991,318.619995,558100,311.327248
"1036",319.149994,321.390015,318.640015,319.059998,520400,311.75718
"1037",319.880005,320,316.5,316.549988,688900,309.30462
"1038",318.279999,319.170013,316.440002,317.359985,395600,310.096078
"1039",315.670013,316.76001,313.619995,314.910004,508300,307.702173
"1040",314.899994,317.579987,313.25,316.429993,558900,309.187372
"1041",317.149994,319.25,314.390015,314.540009,454500,307.340647
"1042",316.170013,317.149994,312.630005,314.820007,504000,307.614237
"1043",311.75,311.98999,304.730011,304.730011,843500,297.755186
"1044",300.700012,308.079987,300,303.450012,770000,296.504484
"1045",306.48999,306.48999,303.290009,305.369995,881200,298.380521
"1046",304.130005,305.640015,300.369995,301.100006,755400,294.208266
"1047",299.790009,305.980011,299.339996,304.019989,668900,297.061415
"1048",305.51001,307.73999,301.519989,302.970001,431500,296.03546
"1049",304.440002,308.109985,302.609985,307.799988,395800,300.754895
"1050",309.200012,310.779999,308.119995,308.440002,355700,301.380261
"1051",307.690002,311.380005,307.609985,310.880005,554100,303.764415
"1052",312.929993,314.25,311.700012,313,383600,305.835887
"1053",313.320007,314.869995,312.899994,314.720001,334300,307.516519
"1054",316.459991,317.149994,312.25,315.109985,588400,307.897577
"1055",317.079987,319.859985,316.390015,319.730011,465200,312.411857
"1056",319.519989,321.850006,318.809998,321.549988,708900,314.190178
"1057",321.410004,324.959991,319.799988,324.720001,527400,317.287634
"1058",324.450012,326.399994,322.959991,326.290009,516000,318.821706
"1059",325.100006,327.690002,324.299988,326,457500,318.538336
"1060",327.630005,333.480011,327.470001,332.959991,706800,325.339023
"1061",334.109985,337.279999,333.149994,336.470001,696900,328.768694
"1062",336.549988,337.649994,332.019989,333.549988,553600,325.915515
"1063",330.649994,331.380005,328.079987,328.839996,555200,323.183343
"1064",330,330.809998,328.570007,330.529999,492500,324.844274
"1065",332.410004,332.660004,327.019989,328.820007,772500,323.163698
"1066",331.579987,332.730011,329.76001,331.209991,446200,325.51257
"1067",333.049988,334.950012,330.829987,331.730011,441100,326.023644
"1068",331,332.76001,328.230011,332.73999,395100,327.01625
"1069",331.959991,334.25,330.640015,332.410004,334100,326.69194
"1070",331.410004,332.100006,327.850006,328.440002,373100,322.79023
"1071",329.959991,331.339996,329.079987,329.859985,468800,324.185786
"1072",327.779999,329.5,326.809998,328.51001,505000,322.859033
"1073",328.359985,329.869995,327.019989,329.070007,377000,323.409397
"1074",328,328.899994,326.149994,326.950012,380900,321.32587
"1075",326.290009,329.100006,323.369995,328.170013,589000,322.524885
"1076",328.48999,331.859985,327,329.73999,534700,324.067855
"1077",330.920013,334.200012,330.130005,333.609985,481700,327.871279
"1078",335.829987,336,330.420013,331.75,804000,326.043289
"1079",331,331,326.149994,327.609985,395100,321.974491
"1080",326.25,328.559998,324.290009,325.059998,423000,319.468367
"1081",325.519989,329.420013,325,329,399400,323.340594
"1082",326.959991,328.920013,320.549988,321.519989,676100,315.989253
"1083",327.5,336.880005,327.5,335.070007,1289400,329.306186
"1084",331,333.350006,328.779999,330.649994,760300,324.962205
"1085",330.25,332.329987,326.940002,328.320007,770900,322.672299
"1086",327.470001,327.470001,322,323.23999,808300,317.679667
"1087",321.970001,324.660004,319.119995,323.589996,476500,318.023653
"1088",324.920013,328.470001,324.920013,327.079987,492100,321.453609
"1089",328.48999,329.320007,324.380005,326.119995,432600,320.510131
"1090",324.190002,324.190002,318.799988,318.850006,494400,313.365199
"1091",318.019989,325.320007,315.01001,324.890015,818200,319.301308
"1092",324.959991,324.959991,315.01001,315.209991,685200,309.787799
"1093",313.390015,316.029999,308.5,308.869995,795700,303.556863
"1094",309.540009,311.290009,303.730011,303.910004,578300,298.682192
"1095",305,309.200012,304,306.73999,816700,301.463498
"1096",305.5,313.26001,293.390015,310.369995,1566900,305.03106
"1097",302.480011,315.73999,302.01001,310.690002,916800,305.345562
"1098",314.369995,319.809998,312.380005,315.679993,698900,310.249716
"1099",313.73999,315.559998,312,313.130005,782800,307.743592
"1100",316.070007,320.480011,315.220001,319.160004,769700,313.669864
"1101",319,320.040009,315.700012,315.880005,716300,310.446287
"1102",320.459991,324.200012,319.839996,322.079987,540400,316.539618
"1103",321.630005,325.359985,321.429993,324.869995,378200,319.281633
"1104",323.369995,325.26001,322.070007,324.790009,426000,319.203022
"1105",327.170013,329.390015,325.859985,329.380005,406500,323.714062
"1106",328.950012,332.829987,326.880005,331.98999,681700,326.279151
"1107",330.019989,334.309998,330,333.230011,601500,327.497841
"1108",336.029999,342.220001,335.380005,341.109985,761400,335.242266
"1109",342.940002,344,337.049988,338.799988,669800,332.972004
"1110",338.380005,342.890015,337.440002,341.529999,753700,335.655054
"1111",345.75,347.359985,343.820007,344.25,691900,338.328266
"1112",345.290009,348.25,344.25,347.630005,481700,341.650129
"1113",348.26001,352.549988,346.160004,351.480011,732300,345.433908
"1114",351.5,351.920013,350.040009,350.700012,542900,344.667326
"1115",351.559998,352.549988,350.230011,351.190002,323200,345.148888
"1116",349.299988,350.980011,347.839996,349.899994,456700,343.88107
"1117",350.320007,350.799988,346.100006,348.579987,395800,342.583769
"1118",349.970001,350.100006,347.329987,347.709991,234900,341.72874
"1119",346.380005,348.230011,345.649994,346.980011,286700,341.011316
"1120",347.380005,348.709991,346.75,347.940002,379900,341.954794
"1121",347,347.220001,343.200012,346.359985,325400,340.401956
"1122",343.619995,348.959991,343.459991,347.540009,305300,341.561681
"1123",352.619995,356.609985,351.670013,355.910004,842500,349.787696
"1124",357.329987,358.649994,354.359985,355.790009,457600,349.669765
"1125",356.649994,358.809998,354.51001,357.019989,544900,350.878588
"1126",358.160004,358.339996,355.109985,357.609985,306900,351.458435
"1127",359.26001,360.839996,357.700012,359.079987,286300,352.90315
"1128",356.720001,357.73999,353.880005,355.029999,584500,350.808377
"1129",356.089996,357.630005,353.570007,355.829987,571700,351.598852
"1130",355.380005,357.570007,355.200012,356.890015,456600,352.646275
"1131",355.410004,360.98999,354.339996,360.709991,581900,356.420829
"1132",362.809998,364.959991,361.769989,364.399994,479400,360.066954
"1133",361.769989,368.640015,360.589996,363.630005,489200,359.306121
"1134",358.98999,363.630005,357.899994,362.73999,440800,358.42669
"1135",362.649994,364.179993,356.769989,357.019989,511400,352.774704
"1136",360.149994,361.410004,352.619995,353.829987,622200,349.622634
"1137",354.459991,354.970001,340.799988,340.890015,761200,336.83653
"1138",346.100006,347.829987,337.410004,339.429993,640000,335.393869
"1139",336.76001,345.589996,334.600006,336.940002,609000,332.933487
"1140",339.179993,348.980011,337.51001,348.529999,664000,344.385668
"1141",355.130005,358.850006,351.529999,358.839996,579700,354.57307
"1142",363.559998,366.019989,358.709991,360.149994,1060400,355.867491
"1143",361.179993,361.350006,358.140015,361.170013,337900,356.875381
"1144",363.179993,366.670013,361.130005,364.209991,600400,359.879211
"1145",364.980011,366.820007,362.390015,363.670013,153300,359.345654
"1146",364.23999,365.459991,363.350006,363.630005,155200,359.306121
"1147",362.640015,366.600006,360.589996,363.459991,204900,359.138129
"1148",363.059998,364.190002,360.5,362.079987,253300,357.774534
"1149",362.339996,362.959991,356.910004,357.559998,298800,353.308292
"1150",357.980011,359.890015,352.440002,356.730011,367000,352.488174
"1151",353.23999,354.269989,346.600006,347.5,465900,343.367916
"1152",348.700012,351.630005,338.549988,342.100006,626400,338.032133
"1153",345.149994,349.980011,344.26001,349.339996,388300,345.186033
"1154",352.839996,354.649994,351.589996,353.420013,480600,349.217536
"1155",353.98999,354.519989,346.940002,349.230011,542500,345.077356
"1156",350.209991,352.380005,344.25,346.929993,329300,342.804687
"1157",349.779999,354.48999,344.899994,347.980011,400200,343.84222
"1158",345.579987,347.660004,340.51001,345.75,717400,341.638725
"1159",349.070007,349.579987,340.570007,342.450012,661800,338.377977
"1160",342.450012,348.609985,339.100006,348.070007,916300,343.931146
"1161",350.01001,351.600006,344.670013,346.589996,939800,342.468733
"1162",344.630005,351,342.51001,349.5,822300,345.344135
"1163",354,362.040009,348.470001,360.790009,714600,356.499895
"1164",361.269989,361.720001,355.109985,355.119995,415000,350.897303
"1165",354,358.450012,352.649994,357.390015,467900,353.14033
"1166",353.25,355,350.779999,351.480011,435800,347.300601
"1167",353.48999,354.709991,344.769989,345.029999,562200,340.927286
"1168",345.790009,348.160004,342.769989,346.940002,593600,342.814578
"1169",345.089996,347.959991,340.269989,340.51001,663200,336.461043
"1170",342.369995,348.100006,339.440002,347.640015,610100,343.506266
"1171",348.059998,353.399994,348.059998,352.950012,655300,348.753123
"1172",346.540009,354.329987,344.950012,350.779999,543800,346.608913
"1173",352.339996,359.820007,352.01001,358.820007,743600,354.553319
"1174",362.25,367.470001,360.149994,362.429993,649200,358.120378
"1175",360.029999,362.589996,358.829987,360.869995,402500,356.57893
"1176",365,372.049988,364.339996,370.670013,726700,366.262418
"1177",369.549988,372.25,367.290009,369.899994,461300,365.501554
"1178",370,375.459991,370,374.880005,444700,370.422349
"1179",374.890015,378.029999,373.799988,376.040009,553700,371.568559
"1180",379.51001,382.839996,377.799988,380.329987,1122400,375.807525
"1181",380.540009,381.170013,376.790009,377.859985,583200,373.366895
"1182",376.690002,379.429993,376.049988,377.609985,498700,373.119867
"1183",375.720001,377.670013,373.149994,376.640015,774200,372.16143
"1184",377.170013,378,373.700012,376.429993,443600,371.953906
"1185",377.709991,379.880005,377,378.109985,451700,373.613922
"1186",377.73999,378.649994,375.559998,375.920013,443200,371.449991
"1187",374.790009,377.01001,373.25,375.019989,397700,370.560668
"1188",375.019989,376.850006,371.380005,371.420013,702200,367.0035
"1189",371.420013,376.690002,367.880005,376.420013,478000,371.944045
"1190",374.279999,375.649994,370.850006,373.660004,428900,369.216854
"1191",369.049988,370.910004,367.209991,369.140015,371000,366.891121
"1192",370,371.480011,367.339996,369.940002,366100,367.686235
"1193",369.529999,375.540009,364.850006,365.470001,538700,363.243466
"1194",365.470001,367.970001,363.540009,364.589996,519200,362.368823
"1195",361.23999,362.75,356.070007,356.190002,531200,354.020004
"1196",357.149994,359.839996,356.630005,358.410004,464700,356.22648
"1197",360.600006,368.929993,360.600006,368.709991,474400,366.463718
"1198",368.98999,369.980011,364.200012,367.73999,521700,365.499626
"1199",370.670013,374.73999,369.720001,374.079987,491800,371.800998
"1200",373.040009,376.140015,371.529999,374.26001,531500,371.979924
"1201",373.970001,380.98999,371.450012,377.76001,595700,375.458601
"1202",376,376.450012,369.119995,369.950012,632600,367.696184
"1203",370.619995,379.589996,370.420013,378.640015,681600,376.333245
"1204",377.920013,380.820007,374.019989,374.329987,453000,372.049475
"1205",373.320007,373.929993,369.100006,369.100006,452800,366.851356
"1206",369.890015,372.049988,363.76001,363.920013,391300,361.702922
"1207",360.73999,364.820007,360.01001,362.149994,417600,359.943685
"1208",361.839996,363.73999,360.25,361.630005,386900,359.426864
"1209",363.100006,369.619995,363.100006,368.100006,470900,365.857449
"1210",366.209991,368.140015,364.700012,365.839996,426400,363.611207
"1211",364.51001,366.929993,361.839996,362.570007,593800,360.36114
"1212",363.320007,367.149994,362.670013,366.399994,351800,364.167793
"1213",362.859985,369.119995,361.549988,366.980011,345000,364.744277
"1214",366.75,370.899994,366.329987,368.619995,448700,366.37427
"1215",370.049988,371.450012,367.450012,369.709991,569400,367.457626
"1216",370,371.779999,367.679993,371.529999,392300,369.266545
"1217",372.519989,372.98999,368.019989,369.450012,348300,367.19923
"1218",369.950012,373,369.649994,369.690002,421000,367.437758
"1219",369.850006,374.190002,367.089996,373.660004,581700,371.383573
"1220",374.380005,377.279999,373.450012,376.660004,710800,374.365297
"1221",378.519989,378.790009,364.369995,372.179993,901800,369.912579
"1222",369.690002,372,363.160004,365.399994,798800,363.173886
"1223",368,370.929993,367.429993,369.709991,416500,367.457626
"1224",371.679993,371.890015,367.100006,367.519989,448500,365.280965
"1225",369.089996,371.220001,365.399994,369.51001,451600,367.258862
"1226",368.5,372.559998,366.929993,371.929993,432600,369.664102
"1227",372.730011,373.880005,369.779999,372.980011,355700,370.707723
"1228",374.589996,376.730011,371.179993,371.890015,354400,369.624368
"1229",370.170013,377.98999,370.170013,377.850006,395400,375.548049
"1230",375.619995,378.799988,365.820007,366.670013,981700,364.436168
"1231",366.269989,368.899994,362.339996,363.940002,673300,361.722789
"1232",366.529999,369.220001,365.019989,368.640015,412900,366.394167
"1233",369.790009,371.679993,368.73999,370.269989,375400,368.014212
"1234",368.480011,371.769989,365.119995,366.049988,380700,363.81992
"1235",366.390015,367.890015,361.049988,363.399994,427700,361.18607
"1236",363.5,367.570007,362.829987,365.679993,431300,363.452179
"1237",367.350006,371.26001,365.690002,370.040009,445800,367.785632
"1238",369.549988,372.140015,367.690002,367.779999,431700,365.539391
"1239",365.869995,366.179993,362.380005,365.170013,452300,362.945306
"1240",364.480011,366.540009,363.51001,365.130005,435000,362.905541
"1241",367.519989,371.51001,366.899994,371.470001,419000,369.206913
"1242",372,372.660004,368.570007,370.850006,415800,368.590695
"1243",370.160004,371.970001,368.73999,370.709991,391900,368.451533
"1244",371.690002,372.950012,368.920013,371.079987,406000,368.819274
"1245",370.630005,371.660004,367.679993,370.25,447900,367.994344
"1246",370.5,371.769989,368.029999,368.220001,390500,365.976713
"1247",368.390015,369.459991,367.529999,368.079987,303700,365.837551
"1248",367.01001,368.410004,364.820007,365.029999,695400,362.806145
"1249",366.029999,369.679993,364.779999,368.679993,352500,366.433902
"1250",366.980011,369.76001,366.079987,369.51001,358100,367.258862
"1251",369.470001,369.470001,365,365.779999,627000,363.551575
"1252",366.079987,367.269989,362.649994,364.269989,418400,362.050765
"1253",362.799988,364.679993,360.540009,363.399994,430800,361.18607
"1254",364.390015,367.01001,362.519989,364.950012,464400,362.726645
"1255",362.720001,364.519989,356.399994,357.829987,640000,355.649997
"1256",358,360.390015,350.429993,355.320007,738700,355.320007
"1257",356.450012,357.779999,353.160004,353.450012,644700,353.450012
"1258",353.880005,356.109985,352.01001,352.730011,534000,352.730011
"1259",354.98999,357.910004,354.279999,355.609985,743400,355.609985
