"","VNO.Open","VNO.High","VNO.Low","VNO.Close","VNO.Volume","VNO.Adjusted"
"441",80.609989,80.889998,79.799997,79.900002,1494700,64.704944
"442",80.399999,80.550002,79.599997,80.019994,1046600,64.802117
"443",80.120007,81.169999,80.029992,80.579995,1033300,65.25562
"444",81.16001,83.289997,81.059997,83.07999,1585900,67.280176
"445",83.110001,83.249997,82.040004,83.029992,1232400,67.239686
"446",83.010005,83.739997,82.789992,83.470002,1582400,67.596017
"447",83.750003,83.889999,83.249997,83.819997,1716800,67.879451
"448",83.429994,85.480006,83.329997,84.759995,1805500,68.640684
"449",84.219998,85.359997,83.990004,84.849994,1200200,68.713567
"450",84.999996,85.099992,84.150004,84.25,1168700,68.227678
"451",83.790003,84.269996,82.980003,83.389993,1156900,67.531224
"452",83.579996,83.76999,82.810004,83.429994,1159100,67.563617
"453",84.309996,84.369992,83.519992,84.13,1139900,68.130499
"454",84.359994,84.559995,83.860005,84.109996,827800,68.114299
"455",83.949987,84.13,82.75,83.550002,1065200,67.660803
"456",83.039999,83.610007,82.26999,83.449998,894900,67.579817
"457",83.699988,84.369992,83.550002,84.199994,1209300,68.187181
"458",84.119993,84.650001,84.000002,84.569993,1155300,68.486815
"459",84.300007,84.490001,83.660005,84.150004,1113100,68.146699
"460",83.620005,83.790003,82.720006,82.839998,814500,67.085824
"461",82.509999,83.010005,81.69999,81.999996,792600,66.40557
"462",80.80999,81.219997,80.379995,80.919992,892000,65.530957
"463",80.880001,81.16001,79.189998,79.330002,1617800,64.243345
"464",80.120007,80.31999,79.46,79.850004,892000,64.664455
"465",79.809987,81.030003,79.500001,81.030003,983400,65.620047
"466",80.969999,81.169999,79.919989,79.939993,1077500,64.737331
"467",81.999996,83.389993,80.949994,82.149998,2732600,66.527046
"468",82.87999,83.480008,82.210002,83.150001,1379600,67.336872
"469",82.759998,83.470002,82.599997,83.060003,907000,67.263989
"470",83.269993,83.470002,82.649995,82.929996,1261700,67.158707
"471",83.169989,84.219998,82.929996,83.669994,1307700,67.757975
"472",82.759998,83.319991,82.320005,82.779994,1824900,67.037231
"473",82.959998,84.640003,82.900002,84.589989,1593600,68.503009
"474",84.569993,85.099992,84.390005,84.970002,1401400,68.810753
"475",84.650001,85.559998,84.240002,85.359997,1579300,69.12658
"476",85.849997,86.419988,85.229999,85.999999,1453900,69.644869
"477",85.71,85.860003,85.139992,85.83999,1291500,69.51529
"478",86.179996,87.900001,85.930005,87.490002,1365100,70.851509
"479",87.05999,87.70999,86.260004,87.599987,1513500,70.940578
"480",87.679996,87.940001,86.929991,87.139998,1357100,70.568068
"481",86.689999,87.000002,85.989993,86.279992,988700,69.871614
"482",85.980003,87.969995,85.749992,87.54,956700,70.891999
"483",87.309988,88.209995,86.419988,88.069999,1082800,71.321205
"484",87.150005,88.499994,86.970008,87.829998,1365500,71.126847
"485",88.300002,88.349992,86.609999,87.000002,887700,71.012576
"486",86.56999,87.969995,86.239991,87.459991,963500,71.388035
"487",86.510003,87.719996,86.389994,87.01,1356300,71.020736
"488",86.860006,87.05,85.959999,86.379996,1386600,70.506504
"489",86.289998,86.289998,84.559995,84.650001,1559400,69.094419
"490",84.530001,84.660008,82.440005,82.440005,1343000,67.29054
"491",83.089997,83.339995,80.929999,81.280002,1539300,66.343702
"492",81.469996,83.029992,81.349996,82.849996,1097500,67.625189
"493",83.199999,83.460004,82.420001,82.959998,888500,67.714977
"494",82.440005,83.169989,81.469996,82.87999,950500,67.649671
"495",83.139995,83.779997,82.089994,83.239999,622000,67.943524
"496",83.23001,83.579996,82.699993,83.100003,854600,67.829254
"497",83.470002,84.109996,83.039999,83.959993,908200,68.531209
"498",83.169989,83.339995,81.680003,81.69999,1200800,66.686513
"499",81.669997,82.71,80.650006,81.920004,1372200,66.866095
"500",80.80999,81.219997,79.879998,80.029992,1499800,65.323399
"501",80.269992,80.459995,78.559994,79.399996,1270600,64.809173
"502",79.199995,80.740004,78.940007,80.510002,945100,65.7152
"503",81.53,82.120004,79.929996,82.120004,1193200,67.029343
"504",82.91999,82.999999,81.49999,81.770001,1296500,66.743658
"505",81.550005,82.699993,81.550005,82.639997,913700,67.453781
"506",83.489998,83.500004,80.410005,80.519991,1308600,65.723354
"507",80.100002,81.010007,79.330002,80.619996,1427800,65.804981
"508",80.129996,81.33,79.679997,80.059994,1125100,65.347888
"509",80.399999,81.579998,80.169996,81.239993,914800,66.311046
"510",81.69999,82.030006,81.050007,81.800003,1833300,66.768147
"511",81.430004,82.980003,81.349996,82.649995,854500,67.461941
"512",82.999999,83.159999,82.359997,82.660002,1171700,67.470109
"513",82.519989,82.769987,81.619999,82.210002,1633000,67.102803
"514",82.230007,82.370003,80.590002,80.729998,1308600,65.894769
"515",81.150003,81.390004,80.250005,80.550002,1171800,65.74785
"516",79.889995,80.239999,79.379992,79.799997,823100,65.135669
"517",79.929996,80.500004,79.599997,80.31999,1052700,65.560106
"518",80.669994,80.929999,80.010004,80.699987,697300,65.870274
"519",80.250005,81.459998,79.819993,81.459998,696000,66.490622
"520",82.139992,83.979997,82.049994,83.979997,1239500,68.547537
"521",83.719992,84.490001,82.839998,84.490001,1337400,68.963821
"522",84.530001,85.290003,84.33,84.759995,810000,69.1842
"523",84.539999,85.099992,84.150004,84.699991,599000,69.135223
"524",83.729999,84.78,83.610007,84.669997,808300,69.11074
"525",84.500007,84.660008,83.910003,84.550005,1353300,69.012799
"526",84.859992,84.999996,83.329997,83.709994,1305400,68.327151
"527",83.689999,84.29,82.989992,84.099989,1167100,68.645479
"528",83.039999,84.739991,82.970005,84.29,1161200,68.800573
"529",84.480003,85.849997,84.209992,85.83999,1326500,70.065731
"530",85.899995,86.36,85.249995,85.980003,871500,70.180015
"531",86.019987,86.559992,85.220001,86.449998,826100,70.563642
"532",86.129989,86.460005,85.220001,85.589992,665600,69.861673
"533",85.629992,85.739994,83.579996,84.379998,1151700,68.874033
"534",84.219998,84.699991,83.260004,83.480008,1428100,68.139428
"535",82.599997,82.929996,81.959995,82.359997,801900,67.225234
"536",82.239996,82.549999,80.900005,81.589988,883300,66.596725
"537",81.940008,82.06,80.929999,81.440002,757500,66.474301
"538",82.580001,83.010005,81.859999,82.620002,1206000,67.437459
"539",83.010005,83.910003,82.820002,83.350002,1083200,68.033312
"540",83.179995,84.150004,82.989992,83.849999,846400,68.441428
"541",83.779997,83.819997,83.189993,83.500004,1090500,68.15575
"542",83.910003,84.680004,83.489998,83.889999,1308900,68.474078
"543",83.199999,83.929999,82.929996,83.929999,865100,68.506727
"544",84.589989,85.980003,84.519995,85.649996,1094700,69.910651
"545",85.83999,85.999999,85.229999,85.599998,893100,69.869841
"546",85.629992,85.629992,83.350002,83.590002,1419000,68.229209
"547",83.049997,83.049997,81.230004,81.599994,1127700,67.159261
"548",81.53,81.669997,79.839997,80.010004,1886200,65.850651
"549",79.769995,80.31999,79.500001,79.889995,1178500,65.751881
"550",80.11,80.84999,79.819993,80.760009,994500,66.467928
"551",80.880001,81.390004,80.469993,81.019997,1251200,66.681906
"552",80.8,81.579998,80.719992,81.419998,762500,67.011119
"553",81.49999,81.849993,80.880001,81.669997,703700,67.216875
"554",81.920004,82.330003,81.690001,82.299992,845100,67.735381
"555",82.099992,82.22,81.179997,81.749997,812000,67.282718
"556",81.889993,82.91,81.800003,82.860002,1095700,68.196286
"557",82.620002,82.699993,81.33,82.38999,937000,67.809452
"558",82.22,82.379992,81.37,81.579998,558800,67.142804
"559",81.359994,82.230007,81.089991,82.099992,608900,67.570774
"560",82.249994,82.430007,81.779999,82.22,588700,67.669545
"561",81.909997,82.190007,81.140006,81.909997,625200,67.414403
"562",81.959995,82.069998,81.309996,81.869997,674500,67.381482
"563",81.390004,81.49999,80.579995,80.80999,1051700,66.509064
"564",81.209991,81.449992,80.669994,81.169999,1340000,66.805362
"565",81.209991,81.379998,80.370005,81.349996,864300,66.953505
"566",81.550005,81.949997,80.719992,81.119993,809700,66.764206
"567",81.49999,81.909997,81.319993,81.619999,1007800,67.175725
"568",81.720003,82.26999,81.69999,81.879987,667000,67.389704
"569",82.420001,82.420001,81.390004,81.830006,794800,67.348568
"570",81.830006,82.440005,81.749997,82.379992,688200,67.801223
"571",82.620002,82.87999,82.06,82.629991,731200,68.00698
"572",82.599997,84.419999,82.410003,84.300007,1037900,69.381453
"573",84.569993,85.580002,84.300007,85.119997,1027300,70.05633
"574",85.119997,85.820003,84.469997,84.640003,602600,69.661281
"575",84.579999,84.970002,83.919993,84.419999,817000,69.48021
"576",84.309996,84.599995,83.779997,83.779997,980100,68.953469
"577",83.370006,83.370006,81.759995,82.620002,1595600,67.998758
"578",83.120007,83.210005,82.309999,82.320005,4089500,67.751852
"579",81.489992,82.95,81.489992,82.129994,1237800,67.595467
"580",82.260001,82.410003,80.819996,81.010007,1886200,66.673684
"581",80.910003,81.639994,80.830002,80.910003,1492200,66.591377
"582",81.199993,81.839995,80.790002,81.410008,1080700,67.002897
"583",80.990003,81.379998,80.519991,81.050007,1214200,66.706606
"584",81.37,81.37,79.599997,80.289997,1190300,66.081094
"585",80.669994,80.990003,79.98001,80.709994,1108300,66.426764
"586",80.929999,81.809993,80.459995,80.609989,887000,66.344457
"587",80.940005,81.059997,79.62999,79.789999,975400,65.669581
"588",80.209988,80.629993,79.730003,79.999998,809000,65.842416
"589",79.939993,79.939993,79.320004,79.450003,781900,65.389753
"590",79.509998,79.999998,78.859999,78.870005,783600,64.912398
"591",79.120004,79.249993,78.619998,78.960003,837500,64.986469
"592",79.379992,79.62999,78.949997,79.019991,748600,65.03584
"593",78.980007,79.660001,78.359993,78.489991,601600,64.599635
"594",78.489991,78.849992,78.019996,78.789996,717200,64.846548
"595",79.26,79.570003,78.920003,79.3,885600,65.266297
"596",79.099999,80.529997,78.470004,80.140003,1522500,65.957644
"597",80.140003,82.349999,80.140003,82.330003,3182300,67.76008
"598",82.190007,82.499993,80.900005,81.300006,1665200,66.912362
"599",80.929999,81.419998,80.519991,81.410008,851800,67.002897
"600",80.619996,80.819996,79.760006,80.429993,1024700,66.196315
"601",80.489997,80.889998,79.610003,80.089996,1076500,65.916487
"602",80.769998,81.37,79.149997,79.999998,1263500,65.842416
"603",79.939993,80.010004,78.849992,79.789999,1385700,65.669581
"604",79.91,80.609989,79.019991,80.209988,1275800,66.015244
"605",80.140003,81.269995,79.639997,80.929999,915300,66.607835
"606",81.690001,81.859999,80.68,80.940005,1208500,66.61607
"607",80.31999,80.80999,79.46,79.879998,911500,65.743652
"608",80.089996,80.559991,79.339992,80.370005,780000,66.146943
"609",79.419992,79.709999,78.680002,78.899999,1163600,65.499418
"610",78.73999,79.279996,77.969998,77.969998,1075500,64.727371
"611",77.660003,78.459997,77.290004,77.319998,1010000,64.187769
"612",76.890003,76.890003,76.000003,76.089992,929200,63.16667
"613",75.620006,76.470006,75.440009,75.539997,757000,62.710088
"614",75.670004,75.839994,73.819992,73.959996,904600,61.398439
"615",74.019992,74.540002,73.05999,73.279994,1455300,60.83393
"616",73.379999,73.800004,72.639992,73.229996,1640000,60.792424
"617",73.940001,74.659994,73.809994,74.359998,1003400,61.730503
"618",74.300002,74.769997,73.919996,74.769997,1151800,62.070866
"619",74.919999,75.020004,74.130003,74.879991,795700,62.162179
"620",75.28999,75.870004,74.459994,75.609999,314100,62.768201
"621",75.149994,75.929992,74.909993,75.430003,964100,62.618775
"622",75.040008,75.679993,74.459994,74.980004,1257600,62.245205
"623",75.369999,75.720002,74.719999,75.459997,1030900,62.643675
"624",75.839994,75.989996,75.199992,75.839994,999900,62.959132
"625",75.879994,76.610002,75.879994,76.429998,1393800,63.448928
"626",76.749999,77.279998,76.429998,76.66999,1061700,63.64816
"627",77.290004,77.290004,76.319995,76.410002,969900,63.432329
"628",76.450002,76.629998,75.629995,75.929992,1069600,63.033845
"629",75.129989,75.749996,75.020004,75.649999,1038400,63.639543
"630",75.789996,76.699992,75.779989,76.54,806500,64.388244
"631",76.610002,76.890003,76.339999,76.66,605500,64.489192
"632",76.890003,77.100002,76.610002,76.729994,843000,64.548074
"633",76.819992,77.039997,76.259999,76.789999,1215900,64.598552
"634",76.779992,77.000006,76.400004,76.729994,899500,64.548074
"635",76.919997,77.329996,76.600004,77.279998,1168300,65.010757
"636",77.609997,78.169999,77.250004,78.169999,1244800,65.759458
"637",78.209999,79.26,77.969998,79.249993,1585700,66.667989
"638",79.099999,79.379992,78.53,79.330002,1209800,66.735295
"639",79.339992,80.15,79.070006,80.15,903400,67.425108
"640",79.529994,80.050004,79.320004,79.760006,1632500,67.09703
"641",79.660001,80.100002,79.059999,79.730003,364700,67.071791
"642",79.829991,79.829991,78.810001,79.199995,686700,66.625929
"643",79.309998,79.799997,78.830005,79.539992,790500,66.911947
"644",79.070006,79.570003,78.980007,79.269989,1191700,66.68481
"645",78.999995,80.079998,78.789996,80.079998,884100,67.366219
"646",81.309996,81.339989,80.289997,80.919992,1002000,68.072853
"647",81.059997,81.649992,80.500004,81.309996,1037800,68.400938
"648",81.169999,82.289994,80.959992,82.249994,715400,69.191699
"649",82.120004,82.309999,81.639994,81.940008,869000,68.930928
"650",81.899991,82.120004,81.080001,81.129999,945500,68.249519
"651",81.249991,81.489992,81.010007,81.37,1176500,68.451416
"652",81.859999,81.970002,80.869994,81.050007,1272200,68.182227
"653",81.179997,81.29,80.439999,81.080001,1147900,68.207458
"654",81.109995,82.499993,80.979997,82.410003,854600,69.326305
"655",82.210002,82.810004,81.920004,82.730004,764600,69.595501
"656",83.07999,83.410006,82.570004,83.159999,1104400,69.957229
"657",83.239999,83.620005,82.820002,83.460004,842100,70.209604
"658",84.179998,84.669997,83.510002,84.629997,1359000,71.193845
"659",84.369992,84.78,84.179998,84.759995,749000,71.303204
"660",84.500007,85.099992,84.400003,84.800004,840000,71.336861
"661",84.390005,84.809993,84.089991,84.769993,1050900,71.930829
"662",85.040005,85.480006,84.640003,85.449995,634900,72.507839
"663",84.769993,85.399997,84.719995,85.170003,835400,72.270254
"664",85.089994,85.71,85.050003,85.63999,848000,72.669057
"665",85.370004,85.609996,84.98,85.159997,1602200,72.261763
"666",85.14999,85.249995,84.369992,84.45999,1102900,71.667779
"667",84.759995,85.67,84.650001,85.399997,1160900,72.465414
"668",84.869998,85.43,84.269996,84.490001,1456800,71.693244
"669",84.78,85.02,84.319994,84.559995,781600,71.752637
"670",84.099989,84.690002,83.579996,83.80999,1150500,71.116227
"671",83.889999,84.019997,83.169989,83.279991,928800,70.666501
"672",83.519992,84.550005,83.519992,84.509997,703600,71.710212
"673",84.599995,85.059992,84.410009,84.800004,798100,71.956295
"674",84.859992,85.649996,84.78,85.570004,938800,72.609672
"675",85.629992,85.940003,85.399997,85.589992,954600,72.626632
"676",85.209995,85.280005,84.609993,85.040005,767300,72.159945
"677",85.349991,85.499993,84.690002,84.890002,2026700,72.032662
"678",84.930002,85.749992,84.859992,85.749992,941300,72.762399
"679",85.539994,85.860003,84.790006,84.880004,828900,72.024178
"680",84.900008,84.900008,83.929999,84.000002,941000,71.27746
"681",84.359994,85.349991,84.309996,85.339993,678400,72.414498
"682",85.680007,85.919999,83.049997,83.060003,977900,70.479832
"683",83.56999,84.059989,82.649995,82.999999,1142600,70.428916
"684",82.359997,83.309993,81.589988,82.679989,1636900,70.157375
"685",82.87999,83.260004,80.209988,80.209988,4079700,68.061477
"686",79.839997,80.309992,79.42999,80.309992,1436900,68.146335
"687",80.8,81.649992,80.500004,81.359994,1253600,69.037304
"688",81.930002,84.349988,81.859999,84.109996,2547300,71.370794
"689",84.29,84.429997,82.820002,83.220003,965300,70.615599
"690",83.179995,83.620005,82.849996,83.019994,1290400,70.445883
"691",83.779997,84.45999,83.500004,84.240002,1369700,71.48111
"692",83.910003,84.869998,83.579996,84.839987,1183400,71.990222
"693",84.699991,84.82,83.550002,83.64,1085200,70.971984
"694",83.590002,84.019997,82.900002,83.159999,994600,70.564683
"695",83.339995,83.660005,83.089997,83.370006,852600,70.742883
"696",83.049997,83.750003,82.460001,83.279991,2333400,70.666501
"697",82.679989,83.129997,82.22,82.689995,1208300,70.165866
"698",82.75,82.95,81.099989,81.720003,1607200,69.342787
"699",82.099992,82.279988,81.629988,81.770001,1118700,69.385213
"700",81.29,81.949997,81.29,81.480002,1358500,69.139137
"701",81.859999,82.06,81.29,81.589988,680300,69.232464
"702",81.790005,81.930002,81.230004,81.520002,840000,69.173078
"703",81.930002,82.370003,81.889993,82.330003,700600,69.860397
"704",81.839995,83.6,81.379998,83.449998,1498100,70.810759
"705",83.339995,83.699988,82.849996,83.64,931700,70.971984
"706",83.559992,84.260007,83.470002,84.219998,680000,71.464136
"707",84.619999,84.890002,84.119993,84.410009,711600,71.625368
"708",84.849994,84.849994,84.199994,84.429997,929500,71.642328
"709",85.440006,87.309988,85.309999,87.21999,1491900,74.009753
"710",86.350002,86.989996,85.83999,86.960002,719100,73.789142
"711",86.760001,87.969995,86.019987,87.919997,955800,74.603737
"712",87.919997,87.919997,86.389994,86.800002,878700,73.653375
"713",86.829995,87.619991,86.829995,87.05999,1094000,73.873986
"714",87.099998,87.989999,87.099998,87.199986,1214300,73.992778
"715",87.09,87.550006,86.970008,87.410001,1281300,74.170985
"716",87.05999,87.510006,85.549992,85.609996,995000,72.643606
"717",86.009997,87.490002,85.570004,87.069996,911000,73.882476
"718",86.669995,86.699997,85.449995,86.260004,1291700,73.195165
"719",86.249998,86.289998,84.480003,84.999996,1153900,72.125996
"720",85.420002,86.389994,85.159997,86.019987,1206700,72.9915
"721",86.230002,86.839993,85.660002,86.579997,694300,73.466692
"722",86.899998,87.05999,86.099995,86.760001,615500,73.619433
"723",87.040002,87.640004,86.639993,87.139998,593000,73.941876
"724",86.960002,87.209992,85.629992,86.539997,649300,73.43275
"725",86.550003,87.069996,85.820003,85.930005,879900,72.915147
"726",86.220004,87.150005,85.789992,86.939998,704100,73.772168
"727",86.970008,87.719996,86.639993,87.559995,843100,74.298261
"728",86.939998,88.180002,86.760001,87.400003,903600,74.162501
"729",87.400003,87.959997,87.000002,87.250001,735300,74.035218
"730",87.730002,87.910007,86.910004,86.929991,849200,73.763677
"731",86.809991,88.160006,86.809991,87.839988,974500,74.535846
"732",87.000002,87.000002,83.6,86.819989,1211200,73.670335
"733",86.769991,87.769994,86.620005,87.429997,1303600,74.187952
"734",87.069996,87.490002,85.919999,86.16,1328600,73.725883
"735",86.220004,86.449998,85.47,86.269994,1245100,73.820003
"736",86.429994,86.769991,85.980003,86.760001,1468000,74.239296
"737",86.699997,87.209992,86.36,86.989996,1262400,74.436099
"738",86.809991,88.309991,86.439992,88.150008,1382500,75.428704
"739",87.930003,88.509992,87.379999,87.589989,1081500,74.949505
"740",87.679996,88.180002,86.960002,87.459991,970700,74.838267
"741",87.459991,87.829998,87.199986,87.669998,887800,75.017967
"742",87.879996,87.999988,87.529993,87.70999,836800,75.052187
"743",87.699992,88.730005,85.180001,85.67,876800,73.306597
"744",84.910006,84.98,83.64,83.919993,1426100,71.809141
"745",83.649998,84.45999,82.71,84.269996,1060400,72.108634
"746",85.220001,85.220001,83.319991,83.6,1384600,71.535328
"747",83.120007,83.309993,81.849993,82.689995,1201800,70.75665
"748",82.789992,83.269993,81.300006,81.390004,1174000,69.644266
"749",81.000001,81.930002,79.95,79.95,1381000,68.412075
"750",79.95,81.050007,78.999995,80.819996,1142800,69.156518
"751",80.779996,81.080001,79.970004,80.039998,1110000,68.489085
"752",79.95,80.169996,78.77999,79.210002,965900,67.778869
"753",79.169993,80.609989,78.550004,80.609989,989600,68.976818
"754",80.590002,81.949997,80.329997,81.489992,2046700,69.729824
"755",81.599994,81.899991,80.719992,81.099989,1366800,69.396104
"756",80.469993,80.8,79.539992,79.850004,1395800,68.326509
"757",80.590002,80.699987,79.070006,79.389998,990700,67.932889
"758",79.309998,82.610004,79.309998,82.509999,1221200,70.60263
"759",82.279988,83.849999,81.849993,82.849996,1422700,70.89356
"760",83.260004,84.319994,82.779994,83.179995,1216900,71.175935
"761",83.139995,84.480003,82.730004,83.990004,1085100,71.869048
"762",83.979997,84.190004,80.699987,80.910003,1180700,69.233535
"763",80.350001,80.350001,76.349997,76.729994,1242000,65.656762
"764",77.390001,78.970001,76.749999,78.329999,2228100,67.025863
"765",77.400007,79.839997,76.189997,78.139988,1367100,66.863273
"766",78.769992,79.749999,77.669993,79.189998,1363000,67.761751
"767",79.970004,80.959992,79.95,80.599991,1155900,68.968263
"768",81.179997,83.019994,81.099989,82.929996,1008300,70.962015
"769",82.679989,83.449998,81.959995,82.849996,1661200,70.89356
"770",83.189993,83.76999,82.239996,83.010005,1103000,71.030477
"771",82.779994,84.519995,82.730004,84.509997,1043600,72.313999
"772",83.739997,84.619999,83.189993,84.150004,1005200,72.005958
"773",84.029995,84.500007,82.980003,84.440003,1407000,72.254106
"774",84.449992,85.14999,84.440003,84.699991,1710500,72.476574
"775",85.109999,85.980003,84.619999,85.519998,1341800,73.178242
"776",85.199997,85.779994,84.559995,85.47,1191400,73.13546
"777",86.699997,87.619991,86.189993,87.510006,1236600,74.881064
"778",87.750007,87.750007,86.149993,86.960002,635000,74.410434
"779",87.079994,87.809994,86.260004,87.769994,660900,75.103532
"780",87.819992,87.999988,87.129992,87.279995,651000,74.684247
"781",87.839988,87.989999,87.360003,87.569993,560100,74.932394
"782",87.890003,88.949993,87.569993,88.709993,531100,75.907876
"783",88.440007,88.949993,88.219993,88.410004,1584100,75.65118
"784",88.830001,89.08,88.349992,88.909993,677600,76.079013
"785",89.08999,89.349995,88.479998,88.679999,707300,75.88221
"786",89.009998,89.059996,86.330007,87.069996,918500,74.504554
"787",86.839993,87.37001,86.220004,86.829995,740600,74.299189
"788",86.510003,87.559995,86.230002,87.529993,527600,74.898167
"789",87.169992,87.350005,86.480009,86.929991,639100,74.384754
"790",87.419991,87.669998,85.830001,86.16,896200,73.725883
"791",86.310002,86.989996,83.529998,84.809993,1742800,72.570702
"792",85.359997,85.580002,84.150004,84.160002,1173900,72.014513
"793",84.219998,84.749989,83.350002,83.379995,890300,71.347073
"794",83.379995,84.219998,83.019994,83.620005,874100,71.552445
"795",83.620005,84.390005,82.779994,84.05,1412900,71.920386
"796",83.819997,84.809993,83.179995,84.749989,1471100,72.519357
"797",84.410009,85.059992,84.160002,84.78,1272800,73.175337
"798",84.730002,85.339993,84.569993,84.910006,1569900,73.287549
"799",84.859992,84.859992,83.150001,83.750003,1182100,72.286326
"800",83.750003,83.779997,82.499993,83.239999,823700,71.846132
"801",83.029992,84.069995,82.499993,84.019997,922800,72.519364
"802",83.07999,83.129997,81.940008,82.839998,1112800,71.500883
"803",82.589991,83.110001,81.29,81.400002,2497700,70.257993
"804",80.979997,81.33,79.560005,79.579992,973800,68.687106
"805",79.900002,81.49999,79.660001,81.179997,929200,70.068102
"806",80.869994,82.359997,80.129996,81.059997,799600,69.964528
"807",81.099989,82.129994,80.519991,81.989989,728000,70.767223
"808",81.959995,82.980003,81.599994,82.959998,860100,71.604457
"809",82.889996,83.309993,82.559997,82.970005,571700,71.613094
"810",82.069998,83.129997,81.53,82.87999,731500,71.5354
"811",83.029992,83.220003,82.120004,82.480005,808700,71.190166
"812",82.299992,82.299992,81.000001,81.800003,605200,70.603242
"813",82.049994,82.330003,81.040001,81.300006,792300,70.171684
"814",82.069998,82.109998,80.079998,80.959992,1140300,69.878212
"815",80.8,82.120004,80.190001,81.520002,853800,70.361568
"816",81.970002,82.049994,80.599991,80.750002,676100,69.696965
"817",81.739991,83.210005,81.730001,82.379992,920300,71.103842
"818",82.460001,84.550005,82.299992,84.550005,898900,72.976825
"819",85.199997,85.249995,83.500004,84.280002,682400,72.74378
"820",84.059989,85.389991,84.059989,85.159997,704400,73.50332
"821",85.249995,85.409995,84.150004,84.319994,566700,72.778297
"822",84.240002,84.880004,83.929999,84.550005,541700,72.976825
"823",85.759998,86.499996,85.040005,85.359997,563600,73.675945
"824",85.180001,85.860003,84.690002,85.050003,644700,73.408382
"825",84.800004,88.39,84.040002,88.119997,1419200,76.058157
"826",88.059993,89.230003,87.989999,88.659995,1414900,76.52424
"827",88.659995,88.800008,86.249998,86.32,1810100,74.504543
"828",85.789992,87.069996,85.690005,86.029993,801500,74.254232
"829",85.999999,86.129989,84.599995,84.690002,911900,73.097658
"830",84.629997,85.649996,84.079993,84.400003,801600,72.847354
"831",84.680004,85.239988,84.33,85.199997,778800,73.537845
"832",84.759995,85.080005,83.719992,84.410009,800400,72.855991
"833",84.25,85.379993,83.80999,84.059989,1071300,72.553882
"834",84.229996,85.769988,84.000002,84.719995,942200,73.123546
"835",84.550005,85.319997,83.649998,84.260007,1103700,72.726521
"836",84.260007,84.449992,82.730004,83.150001,1341100,71.768453
"837",83.150001,84.599995,82.989992,84.519995,1003600,72.950922
"838",83.539996,84.569993,83.279991,84.390005,691300,72.838725
"839",84.219998,84.719995,83.56999,83.709994,902000,72.251794
"840",83.689999,84.680004,83.500004,83.699988,555500,72.243157
"841",84.33,86.699997,84.139998,86.669995,1090100,74.806631
"842",86.029993,86.939998,85.719998,86.919994,782600,75.022409
"843",86.489999,87.120003,86.009997,87.040002,697200,75.125992
"844",86.439992,87.389997,86.249998,86.409998,654800,74.582222
"845",86.910004,88.739995,86.310002,88.47,874600,76.360252
"846",88.150008,89.599993,87.750007,89.439993,769000,77.197472
"847",89.730008,89.730008,88.330004,89.08999,819200,76.895377
"848",89.08999,89.08999,87.750007,88.739995,794800,76.59329
"849",88.839991,90.139999,88.839991,89.699998,697000,77.421888
"850",89.379988,89.85,89.019987,89.389995,849500,77.154318
"851",89.389995,89.989997,89.009998,89.910005,637600,77.603149
"852",90.360004,91.19999,90.000003,91.109991,630600,78.638882
"853",91.089987,91.140002,89.639993,90.450002,689300,78.069232
"854",90.450002,90.450002,89.299997,90.210001,577000,77.862082
"855",90.039995,90.3,88.59999,89.190003,865600,76.9817
"856",89.279992,89.77999,88.359998,89.059996,946000,76.869489
"857",89.659998,90.239995,88.969998,89.970001,926700,77.654933
"858",90.000003,90.620009,89.430003,90.450002,1338200,78.069232
"859",90.05999,91.580003,89.85,90.529994,1250800,78.138274
"860",90.800005,91.909994,90.379991,90.639996,701800,78.233219
"861",90.010001,90.5,88.380002,88.589992,882800,77.084641
"862",87.730002,88.47,86.2,88.079997,697500,76.64088
"863",88.219993,88.809997,87.750007,88.319998,434800,76.849711
"864",87.969995,88.140001,86.730008,87.879996,692300,76.466854
"865",87.690002,88.759999,87.029996,88.670001,852600,77.154259
"866",89.12999,90.389998,88.92,89.439993,593000,77.82425
"867",89.269986,90.189997,89.220005,90.029997,751200,78.337629
"868",89.85,90.719997,89.439993,89.769992,934900,78.111392
"869",90.079995,90.34,88.899995,89.190003,743100,77.606727
"870",89.180005,90.089993,87.900001,88.449996,733400,76.962827
"871",88.27,89.949996,88.27,89.760002,783100,78.1027
"872",89.689991,89.970001,89.190003,89.939998,675500,78.25932
"873",89.85,90.149997,88.930006,89.029994,683700,77.467499
"874",89.099996,89.65,88.290004,88.330004,974200,76.858418
"875",88.589992,89.28999,88.43,89.16,557900,77.580621
"876",89.28999,90.679997,87.760005,87.930003,403100,76.510366
"877",87.750007,88.759999,86.860006,87.919997,645500,76.501659
"878",88.109991,89.489991,87.940001,88.980004,1124900,77.424001
"879",88.479998,89.899998,88.169995,89.679993,1015900,78.033082
"880",89.149994,89.899998,88.27,89.639993,967400,77.998277
"881",90.120003,90.760005,89.360001,90.749999,834500,78.964124
"882",91.000006,91.109991,90.000003,90.490002,1087300,78.737893
"883",90.34,90.979993,90.079995,90.510007,1056300,78.7553
"884",90.5,90.5,87.609994,87.859992,839500,76.449448
"885",87.900001,88.300002,86.829995,87.290001,1723300,75.953482
"886",87.419991,88.540003,86.970008,88.069999,827000,76.632181
