"","ORLY.Open","ORLY.High","ORLY.Low","ORLY.Close","ORLY.Volume","ORLY.Adjusted"
"919",133.389999,134.110001,129.720001,131,1273900,131
"920",132.470001,134.740005,131.690002,134.490005,1817600,134.490005
"921",132.860001,134.970001,131.839996,134.559998,1394000,134.559998
"922",142.320007,149.990005,141.929993,146.720001,2707500,146.720001
"923",146.910004,149.369995,146.029999,149.199997,1124300,149.199997
"924",149.130005,149.479996,147.160004,148.190002,824900,148.190002
"925",147.089996,151.5,147.009995,150.550003,1584500,150.550003
"926",151,151.850006,150.350006,151.330002,842800,151.330002
"927",150.679993,152.869995,150.300003,152.820007,898300,152.820007
"928",152.389999,155.160004,151.479996,154.809998,1001100,154.809998
"929",155.940002,155.940002,153.720001,154.759995,664300,154.759995
"930",154.25,155.050003,153.100006,153.210007,660100,153.210007
"931",154.479996,154.979996,153.179993,154.259995,489400,154.259995
"932",154.309998,154.5,153.009995,153.789993,571800,153.789993
"933",154.410004,155.389999,153.020004,153.869995,764100,153.869995
"934",153.610001,155.059998,152.860001,153.339996,515100,153.339996
"935",154.089996,154.669998,150.539993,151.429993,1049900,151.429993
"936",152,152.289993,149.550003,150.5,857900,150.5
"937",150.970001,151.880005,149.770004,150.850006,734500,150.850006
"938",150.130005,152.169998,150,151.130005,667800,151.130005
"939",151.039993,153.050003,149.559998,151.389999,981900,151.389999
"940",150.649994,151.479996,149.220001,150.479996,545700,150.479996
"941",150.75,150.75,149.410004,149.75,471400,149.75
"942",150.520004,151.190002,149.570007,150.470001,471900,150.470001
"943",150.630005,151.479996,149.839996,150.869995,356000,150.869995
"944",150.679993,151.369995,149.270004,149.550003,325100,149.550003
"945",149.270004,149.729996,148.339996,149.199997,474300,149.199997
"946",150.070007,150.070007,146.419998,146.679993,474400,146.679993
"947",145.970001,148.350006,145.949997,147.779999,702500,147.779999
"948",148.660004,149.320007,148.029999,148.440002,572100,148.440002
"949",148.179993,148.820007,147.279999,148.470001,401700,148.470001
"950",148.369995,148.410004,145.899994,147.220001,503100,147.220001
"951",146.25,147.289993,145.559998,146.720001,473300,146.720001
"952",148.259995,150.880005,146.820007,148.899994,1157700,148.899994
"953",148.639999,149.179993,145.619995,146.809998,542000,146.809998
"954",147.059998,148.229996,146.160004,146.720001,468500,146.720001
"955",146.889999,148.419998,146.669998,146.789993,808500,146.789993
"956",146.690002,147.470001,145.130005,145.679993,446900,145.679993
"957",146.360001,148.800003,145.649994,147.929993,673600,147.929993
"958",148.410004,149,147.410004,148.389999,607900,148.389999
"959",148.479996,151.259995,148.479996,149.350006,977500,149.350006
"960",149.089996,150.259995,148.360001,149.389999,430300,149.389999
"961",149.419998,150.199997,147.649994,148.529999,428300,148.529999
"962",149.050003,149.279999,144.360001,145,638500,145
"963",144.649994,144.820007,142.169998,143.029999,870700,143.029999
"964",143.029999,144.630005,142.100006,144.149994,588600,144.149994
"965",144.610001,145.220001,143.5,144.960007,531700,144.960007
"966",145.070007,145.789993,142.429993,142.440002,737600,142.440002
"967",141.389999,143.550003,141.080002,141.929993,963100,141.929993
"968",143.070007,143.539993,141.5,143,594400,143
"969",143.470001,144.369995,141.119995,142.850006,577600,142.850006
"970",143.429993,144.720001,141.740005,144.539993,617700,144.539993
"971",145.179993,147.970001,144.639999,146.440002,898900,146.440002
"972",146.929993,148.220001,146.199997,147.960007,697600,147.960007
"973",147.520004,149.449997,147.369995,147.949997,657000,147.949997
"974",148.350006,149.259995,147.229996,148.119995,804400,148.119995
"975",145.649994,147.889999,143.25,147.690002,1626000,147.690002
"976",147.509995,148.25,145.479996,147.679993,710200,147.679993
"977",148.190002,149,146.660004,148.479996,896500,148.479996
"978",149.029999,150.699997,148.179993,149.979996,889400,149.979996
"979",149.559998,150.270004,147.960007,148.789993,773900,148.789993
"980",148.990005,150.070007,147.699997,147.910004,537700,147.910004
"981",149.110001,150.910004,147.919998,148.919998,693700,148.919998
"982",147.910004,148.970001,147.369995,147.669998,504600,147.669998
"983",147.380005,147.979996,146.559998,147.050003,666900,147.050003
"984",147.25,147.820007,145.270004,146.050003,552900,146.050003
"985",146.050003,147.770004,145.240005,146.559998,794500,146.559998
"986",146.970001,148.630005,145.880005,148.610001,627900,148.610001
"987",148.610001,151.149994,148.190002,150.619995,716000,150.619995
"988",150.669998,151.199997,148.190002,149.059998,572400,149.059998
"989",148.5,149.270004,147.240005,147.770004,435800,147.770004
"990",147.759995,148.369995,144.380005,146.110001,563900,146.110001
"991",145.850006,146.610001,145.220001,146.339996,402100,146.339996
"992",145.740005,147.410004,145.740005,146.679993,367100,146.679993
"993",146.339996,146.979996,145.110001,145.710007,504800,145.710007
"994",146.320007,146.899994,145.169998,146.460007,422700,146.460007
"995",146.779999,149.009995,146,148.119995,482900,148.119995
"996",148.460007,149.289993,148.029999,148.639999,444100,148.639999
"997",149.039993,149.309998,146.800003,146.929993,523900,146.929993
"998",146.979996,147.589996,145.619995,146.690002,610900,146.690002
"999",146.360001,147.179993,146.039993,146.520004,669000,146.520004
"1000",146.949997,148.419998,146.520004,147.949997,930000,147.949997
"1001",148.429993,149.580002,147.949997,148.860001,407900,148.860001
"1002",148.009995,149.800003,148.009995,148.490005,400600,148.490005
"1003",148.039993,150.919998,147.940002,150.850006,383500,150.850006
"1004",150.910004,152.050003,149.899994,151.449997,483700,151.449997
"1005",152.029999,153.589996,151.619995,153.369995,565900,153.369995
"1006",153.830002,154.210007,151.979996,152.360001,376400,152.360001
"1007",151.679993,152.149994,150.330002,151.839996,393300,151.839996
"1008",151.880005,152.360001,150.570007,151.020004,338500,151.020004
"1009",150.059998,150.960007,148.240005,148.75,406800,148.75
"1010",149.070007,149.639999,148.009995,149.539993,341100,149.539993
"1011",148.869995,150.300003,148.259995,148.600006,490900,148.600006
"1012",147.940002,149.399994,147.210007,148.779999,366700,148.779999
"1013",150.020004,151.5,149.869995,151.130005,834400,151.130005
"1014",151.509995,152.009995,150.139999,150.570007,377900,150.570007
"1015",151.479996,151.889999,150.009995,150.990005,1206200,150.990005
"1016",150.649994,151.039993,149.5,149.820007,532100,149.820007
"1017",151.050003,151.169998,149.039993,149.160004,585800,149.160004
"1018",148.470001,149.960007,147.710007,149.240005,481700,149.240005
"1019",149.070007,149.559998,148.440002,149.309998,427500,149.309998
"1020",148.919998,150.229996,148.899994,149.759995,690800,149.759995
"1021",149.389999,150.619995,149.289993,150.600006,689800,150.600006
"1022",150.029999,152.089996,150.009995,151.509995,489400,151.509995
"1023",151.059998,151.979996,150.179993,151.899994,369000,151.899994
"1024",152.070007,153.110001,151.710007,152.949997,274900,152.949997
"1025",152.690002,153.399994,152.169998,152.5,294400,152.5
"1026",152.389999,153.160004,152.009995,152.070007,580600,152.070007
"1027",152.5,155.800003,152.089996,155.649994,644300,155.649994
"1028",153.820007,154.809998,153.320007,153.589996,565200,153.589996
"1029",153.729996,154.210007,151.960007,154.100006,449300,154.100006
"1030",154.910004,156.369995,154.160004,155.889999,601700,155.889999
"1031",155.619995,155.919998,153.820007,154.25,515300,154.25
"1032",154.509995,154.850006,153.119995,153.919998,713600,153.919998
"1033",153.059998,154.639999,151.889999,152.059998,612600,152.059998
"1034",151.679993,152.940002,150.429993,152.830002,731600,152.830002
"1035",151.809998,152.869995,150.169998,150.199997,869500,150.199997
"1036",149.970001,150.699997,145.779999,145.880005,1665900,145.880005
"1037",145.949997,147.009995,145.509995,146.610001,1064100,146.610001
"1038",153.270004,154,150.240005,151.770004,1654000,151.770004
"1039",151.169998,152.490005,151.169998,151.740005,911400,151.740005
"1040",151.720001,152.259995,151.059998,151.580002,429400,151.580002
"1041",151.649994,152.050003,150.210007,150.259995,650100,150.259995
"1042",150.880005,152.570007,150.460007,152.449997,675200,152.449997
"1043",151.160004,152.389999,149.779999,150,1155400,150
"1044",150.179993,152.080002,149.820007,150.089996,645500,150.089996
"1045",150.020004,151.699997,149.839996,150.830002,782900,150.830002
"1046",149.589996,151.300003,149.589996,150.009995,1065000,150.009995
"1047",149.759995,150.970001,149.679993,150.080002,734200,150.080002
"1048",151.050003,151.050003,148.740005,148.860001,404900,148.860001
"1049",149.539993,152.720001,149.369995,152.660004,677600,152.660004
"1050",152.729996,153.619995,152.5,153.100006,595700,153.100006
"1051",152.690002,153.199997,150.869995,152.009995,401000,152.009995
"1052",152.539993,152.539993,150.449997,151.020004,543100,151.020004
"1053",151.889999,153.970001,151.559998,153.919998,813300,153.919998
"1054",155,155,151.369995,151.940002,689400,151.940002
"1055",154.869995,154.869995,152.259995,153.889999,463600,153.889999
"1056",153.889999,154.720001,153.610001,153.910004,402000,153.910004
"1057",153.389999,155.339996,153.339996,155.119995,452700,155.119995
"1058",154.649994,156.210007,153.820007,154.470001,507800,154.470001
"1059",154.929993,155.929993,154.25,155.419998,439300,155.419998
"1060",156.460007,157.110001,155.479996,156.960007,480900,156.960007
"1061",156.690002,156.770004,154.839996,154.940002,439400,154.940002
"1062",154.509995,155.779999,154.509995,155.300003,336100,155.300003
"1063",155.600006,156.869995,154.210007,156.460007,352200,156.460007
"1064",157.179993,157.179993,154.970001,155.979996,455100,155.979996
"1065",156.649994,158.070007,156.449997,156.600006,411800,156.600006
"1066",156.929993,157.639999,156.610001,157.149994,380200,157.149994
"1067",157.089996,158.369995,157.089996,157.429993,477600,157.429993
"1068",156.850006,158.600006,156.289993,158.550003,402300,158.550003
"1069",157.910004,158.630005,157.360001,158.240005,567600,158.240005
"1070",157.479996,158.139999,156.259995,156.449997,592700,156.449997
"1071",156.339996,156.860001,155.649994,156.179993,488200,156.179993
"1072",155.759995,155.800003,153.699997,154.789993,648800,154.789993
"1073",154.789993,155.229996,153.710007,154.229996,437900,154.229996
"1074",154.039993,154.610001,153.679993,153.880005,313500,153.880005
"1075",153.600006,155.509995,153.520004,155.020004,678500,155.020004
"1076",154.759995,155.399994,153.740005,154.679993,432400,154.679993
"1077",154.970001,155.509995,153.619995,155.179993,555200,155.179993
"1078",155.960007,155.960007,151.470001,153.830002,1353000,153.830002
"1079",153.25,153.630005,151.220001,151.720001,592100,151.720001
"1080",150.949997,152.229996,150.570007,150.839996,563300,150.839996
"1081",151.020004,152.309998,150.710007,151.619995,598500,151.619995
"1082",151.020004,151.720001,149.509995,149.570007,553500,149.570007
"1083",149.570007,151.839996,149.570007,151.339996,447200,151.339996
"1084",150.429993,152.580002,149.839996,151.809998,536100,151.809998
"1085",151.559998,152.029999,150.210007,150.360001,947200,150.360001
"1086",149.970001,150.919998,149.279999,149.440002,657300,149.440002
"1087",149.470001,151.479996,149.470001,150.949997,533500,150.949997
"1088",151.460007,153.699997,151.210007,153.220001,415800,153.220001
"1089",153.210007,154.399994,152.289993,152.630005,361700,152.630005
"1090",151.639999,152.779999,151.130005,151.309998,457800,151.309998
"1091",151.660004,153.479996,150.830002,153.089996,712500,153.089996
"1092",153.110001,153.850006,150.059998,150.059998,780600,150.059998
"1093",149.850006,152.089996,149.830002,151.550003,861400,151.550003
"1094",151.309998,151.789993,148.5,148.529999,780000,148.529999
"1095",149.779999,150.169998,148.850006,149,684900,149
"1096",147.169998,150.490005,146.220001,149.619995,1389100,149.619995
"1097",147.830002,151.300003,146.820007,149.460007,913300,149.460007
"1098",150.270004,152.740005,149.399994,152.089996,858200,152.089996
"1099",152.270004,155.229996,151.869995,154.960007,960500,154.960007
"1100",156.300003,159.199997,155.509995,158.899994,917200,158.899994
"1101",158.949997,160.779999,157.179993,157.360001,1171300,157.360001
"1102",165,169.130005,163.720001,167.440002,1886900,167.440002
"1103",167.729996,170.889999,166.880005,170.479996,1066800,170.479996
"1104",170.690002,172,170.009995,171.300003,803000,171.300003
"1105",171.589996,173.339996,171.509995,173.330002,855500,173.330002
"1106",173.820007,174.139999,172.649994,174.059998,712100,174.059998
"1107",173.160004,175.800003,172.770004,174.899994,587300,174.899994
"1108",177,177,175,175.880005,883600,175.880005
"1109",175.649994,176.460007,175.369995,175.860001,2862700,175.860001
"1110",175.169998,178.119995,175.009995,177.110001,871600,177.110001
"1111",178.410004,178.820007,176.809998,177.460007,671700,177.460007
"1112",176.679993,180,175.630005,179.610001,749400,179.610001
"1113",179.949997,179.970001,178.289993,179,528800,179
"1114",178.520004,180.110001,177.880005,180.089996,705500,180.089996
"1115",179.889999,180.179993,179.020004,179.330002,483400,179.330002
"1116",179.330002,180.350006,178.5,180.009995,521500,180.009995
"1117",180.399994,181.919998,179.910004,181.630005,550700,181.630005
"1118",181.75,181.75,178.740005,179.880005,613400,179.880005
"1119",178.800003,179.630005,176.710007,177.300003,694500,177.300003
"1120",177.179993,178.979996,177.179993,178.570007,421600,178.570007
"1121",179.210007,179.320007,177.529999,178.190002,388200,178.190002
"1122",177.309998,179.279999,177.309998,178.710007,407400,178.710007
"1123",181.050003,181.050003,178.720001,179.039993,457500,179.039993
"1124",179.830002,180.5,178.220001,180.460007,679900,180.460007
"1125",181,182.119995,178.820007,178.949997,1040400,178.949997
"1126",179.350006,180.470001,178.759995,180.320007,414600,180.320007
"1127",181.559998,183.630005,180.740005,182.740005,392700,182.740005
"1128",182.720001,183.25,180.690002,181.520004,574000,181.520004
"1129",181.529999,184.050003,181.300003,183.960007,458300,183.960007
"1130",184.350006,188.880005,184.199997,188.669998,1114000,188.669998
"1131",188.860001,189.729996,187.039993,188.929993,672400,188.929993
"1132",188.720001,189.399994,186.639999,187.940002,614100,187.940002
"1133",186.880005,188.330002,185.839996,186.580002,461800,186.580002
"1134",192.850006,192.940002,188.960007,192.539993,1020900,192.539993
"1135",191.970001,192.869995,190.179993,190.830002,769700,190.830002
"1136",191.020004,193.929993,190.860001,191.869995,657300,191.869995
"1137",189.949997,194.080002,189.949997,191.990005,755700,191.990005
"1138",192.809998,193.740005,190.300003,192.210007,683300,192.210007
"1139",192.990005,193.429993,190.119995,190.169998,605100,190.169998
"1140",190.309998,192.479996,188.360001,192.199997,592600,192.199997
"1141",194.190002,194.729996,191.020004,193.580002,951100,193.580002
"1142",193.300003,194.529999,191.949997,193.139999,1852900,193.139999
"1143",192.960007,195.279999,192,194.960007,471900,194.960007
"1144",196,196.800003,194.860001,195.059998,551100,195.059998
"1145",195.869995,196.229996,193.899994,193.949997,231700,193.949997
"1146",193.979996,195.839996,193.520004,193.990005,261500,193.990005
"1147",193.949997,195.639999,192.889999,195.479996,415100,195.479996
"1148",194.679993,195.729996,193.839996,194.149994,328500,194.149994
"1149",195,196,192.539993,192.619995,587100,192.619995
"1150",192.860001,195.029999,190.710007,192.110001,837800,192.110001
"1151",191.509995,192.380005,188.539993,188.720001,970800,188.720001
"1152",189.729996,189.919998,186.570007,188.080002,898300,188.080002
"1153",189.169998,190.899994,187.979996,189.789993,939700,189.789993
"1154",191.270004,194.369995,190.509995,193.240005,1285600,193.240005
"1155",191.039993,191.990005,187.619995,187.809998,1379400,187.809998
"1156",186.940002,187.610001,184.410004,185.580002,1057600,185.580002
"1157",184.160004,186.589996,181,182.75,1154400,182.75
"1158",182.029999,183.240005,180.449997,182.460007,860200,182.460007
"1159",183.100006,183.949997,179.809998,179.960007,636200,179.960007
"1160",179.509995,182.990005,179,182.910004,687200,182.910004
"1161",183.699997,186.910004,182.580002,186.419998,974000,186.419998
"1162",185.610001,186.419998,183.979996,184.970001,685900,184.970001
"1163",185.350006,189.990005,184.639999,189.320007,554500,189.320007
"1164",189.270004,190.929993,188.369995,190.080002,494100,190.080002
"1165",189.600006,191.940002,188.820007,191.279999,552500,191.279999
"1166",189.690002,191.800003,189.520004,190.970001,497100,190.970001
"1167",192.490005,194.289993,191.190002,191.270004,955900,191.270004
"1168",190.460007,192.740005,189.320007,192.649994,656800,192.649994
"1169",192.139999,192.660004,187.229996,187.360001,867400,187.360001
"1170",187.699997,190.350006,184.759995,190.279999,832400,190.279999
"1171",191.649994,193.789993,188.869995,193.279999,1034700,193.279999
"1172",193.190002,193.300003,191.059998,192.710007,1058100,192.710007
"1173",201.720001,214.149994,200.869995,208.240005,2992200,208.240005
"1174",209.220001,209.910004,205.399994,206.779999,1316800,206.779999
"1175",205.660004,206.279999,204.309998,205.070007,757500,205.070007
"1176",204.399994,206.479996,203.660004,206.029999,695700,206.029999
"1177",206.240005,208.240005,205.759995,207.449997,484200,207.449997
"1178",207.570007,208.050003,206,206.570007,614800,206.570007
"1179",206.380005,207.080002,205.009995,205.550003,540300,205.550003
"1180",205.210007,206.320007,203.889999,205.699997,496100,205.699997
"1181",206.070007,206.490005,204.320007,205.779999,298800,205.779999
"1182",206.059998,206.679993,204.089996,204.910004,383100,204.910004
"1183",205.270004,206.639999,203.169998,205.839996,468100,205.839996
"1184",206.149994,208.679993,205.740005,208.520004,689200,208.520004
"1185",208.210007,209.550003,206.860001,207.539993,436000,207.539993
"1186",207.339996,209.389999,207.339996,208.690002,580300,208.690002
"1187",208.100006,209.649994,207.339996,209.339996,492700,209.339996
"1188",209.800003,209.979996,207.809998,208.130005,453700,208.130005
"1189",209.119995,212,208.199997,212,797100,212
"1190",212.199997,213.279999,210.389999,211.660004,573400,211.660004
"1191",211.279999,211.940002,207.75,207.830002,440200,207.830002
"1192",207.539993,209.559998,207.110001,208.020004,553600,208.020004
"1193",207.149994,208.639999,203.630005,204.190002,612100,204.190002
"1194",204.600006,206.660004,203.690002,206.580002,532400,206.580002
"1195",205.339996,205.470001,202.440002,203.059998,471200,203.059998
"1196",202.940002,205.600006,202.940002,204.279999,429500,204.279999
"1197",205.369995,210.110001,205.089996,209.550003,590100,209.550003
"1198",208.690002,210.710007,207.699997,210.229996,407800,210.229996
"1199",211.119995,215.490005,210.399994,215.059998,637200,215.059998
"1200",213.880005,215.009995,212.970001,214.039993,404800,214.039993
"1201",213.279999,214.949997,209.600006,214.320007,502300,214.320007
"1202",214.330002,215.229996,213.380005,214.970001,368000,214.970001
"1203",216.410004,217.600006,213.759995,214.789993,992600,214.789993
"1204",214.970001,217.039993,214.789993,215.289993,576200,215.289993
"1205",214.509995,216.229996,214,214.520004,500300,214.520004
"1206",214.960007,215.520004,208.949997,208.979996,591400,208.979996
"1207",208.419998,211.889999,206.860001,211.190002,574300,211.190002
"1208",210.380005,215.869995,209.929993,215.419998,594300,215.419998
"1209",217.240005,220.110001,216.25,219.380005,657900,219.380005
"1210",217.570007,219.979996,216.139999,216.240005,706900,216.240005
"1211",216.639999,216.779999,212.770004,215.300003,803700,215.300003
"1212",215.339996,216.800003,214.309998,215.580002,480100,215.580002
"1213",213.279999,218.300003,212.809998,216.199997,568600,216.199997
"1214",216.470001,217.770004,215.600006,216.130005,350900,216.130005
"1215",216.539993,218.139999,215.100006,218.100006,589200,218.100006
"1216",217.279999,222.940002,216.470001,218.520004,461900,218.520004
"1217",219.289993,220.520004,218.070007,220.020004,363800,220.020004
"1218",220.389999,220.690002,217.949997,218.220001,516000,218.220001
"1219",218.350006,219.130005,216.919998,217.039993,396700,217.039993
"1220",217.25,218.380005,215.529999,215.910004,504500,215.910004
"1221",216.059998,216.570007,214.5,215.410004,599400,215.410004
"1222",214.25,215.690002,212.149994,214.050003,494700,214.050003
"1223",215.660004,218.110001,214.339996,217.149994,565500,217.149994
"1224",218.720001,219.919998,216.139999,217.070007,474900,217.070007
"1225",217.070007,217.360001,214.190002,216.669998,770500,216.669998
"1226",225,230.770004,224,228.309998,1374800,228.309998
"1227",228.050003,229.800003,227.089996,229.350006,747600,229.350006
"1228",230,230,224.820007,225.130005,497700,225.130005
"1229",225.199997,226.559998,223.550003,226.259995,709600,226.259995
"1230",225.460007,225.800003,220.570007,220.960007,687600,220.960007
"1231",220.869995,222.860001,216.720001,217.830002,657000,217.830002
"1232",219,222.479996,218.210007,222.039993,691300,222.039993
"1233",221.850006,223.509995,220.610001,222.789993,406700,222.789993
"1234",221.820007,223.100006,218.759995,219.520004,574100,219.520004
"1235",220.259995,220.600006,216.410004,217.380005,668600,217.380005
"1236",217.880005,220.660004,217.839996,219.380005,583900,219.380005
"1237",221.029999,223.860001,220.389999,221.089996,582700,221.089996
"1238",220.809998,222.610001,220,220.479996,634100,220.479996
"1239",219.350006,221.309998,218.580002,220.199997,499400,220.199997
"1240",220.009995,222.020004,218.600006,219.580002,506700,219.580002
"1241",221.229996,222.619995,218.860001,222.279999,456600,222.279999
"1242",222.779999,223.449997,221.779999,223.050003,484600,223.050003
"1243",223.050003,225,222.809998,224.270004,440900,224.270004
"1244",224.600006,225.929993,223.619995,223.929993,395100,223.929993
"1245",224.539993,224.979996,222.110001,222.330002,339600,222.330002
"1246",220.979996,225.460007,220.979996,224.940002,465400,224.940002
"1247",224.369995,226,223.619995,224.399994,356300,224.399994
"1248",224.229996,225.869995,222.460007,222.830002,562600,222.830002
"1249",223.25,223.850006,222.369995,222.539993,359000,222.539993
"1250",222.720001,223.589996,221.259995,222.669998,438000,222.669998
"1251",221.679993,222.919998,219.270004,219.529999,820500,219.529999
"1252",220.800003,223.179993,218.820007,222.490005,568200,222.490005
"1253",221.139999,223.789993,221.139999,222.899994,577500,222.899994
"1254",223.779999,225,222.899994,224.220001,336800,224.220001
"1255",223.110001,224.860001,221.869995,222.119995,432600,222.119995
"1256",221.610001,223.110001,221.020004,222.089996,349600,222.089996
"1257",221.610001,223.139999,221.610001,221.839996,425800,221.839996
"1258",221.410004,223.949997,220.779999,222.929993,324800,222.929993
"1259",223.529999,226.210007,222.929993,225.679993,388800,225.679993
