"","PNC.Open","PNC.High","PNC.Low","PNC.Close","PNC.Volume","PNC.Adjusted"
"902",77.5,78.830002,77.5,78.720001,2929400,76.102427
"903",78.949997,79.290001,78.650002,79.190002,3017800,76.5568
"904",79.080002,79.139999,78.209999,78.769997,1975900,76.15076
"905",78.029999,78.349998,77.169998,77.370003,1543100,75.217473
"906",77.620003,78.190002,77.080002,78,1673600,75.829943
"907",78.139999,79.120003,78.139999,78.839996,2355800,76.64657
"908",80.690002,81.279999,78.839996,80.93,4537600,78.678427
"909",82.150002,84.410004,81.760002,82.260002,4840100,79.971427
"910",82.75,84.279999,82.620003,84.110001,4349600,81.769956
"911",84.220001,84.43,83.449997,84.209999,2679700,81.867172
"912",83.660004,83.779999,82.230003,82.660004,2985900,80.3603
"913",82.129997,82.290001,81.029999,81.029999,2325000,78.775644
"914",81.150002,81.660004,80.220001,80.800003,3382800,78.552047
"915",81.389999,81.540001,80.739998,81.239998,2296300,78.9798
"916",80.599998,81.300003,79.849998,79.870003,3148000,77.64792
"917",80.900002,81.720001,80.43,81.620003,2028900,79.349233
"918",80.330002,80.800003,79.779999,79.879997,2234900,77.657636
"919",79.879997,80.379997,78.32,78.43,3092900,76.24798
"920",78.870003,79.449997,78.160004,78.879997,2493600,76.685458
"921",78.870003,79.129997,78.029999,78.809998,2453100,76.617405
"922",78.910004,79.870003,78.580002,79.830002,2213500,77.609032
"923",80.019997,80.800003,79.57,79.889999,1981000,77.66736
"924",80.089996,80.370003,79.239998,79.839996,1702100,77.618748
"925",79.82,81.269997,79.650002,81,2198000,78.746479
"926",81.139999,81.769997,80.620003,81.019997,1395700,78.76592
"927",80.449997,81.239998,80.110001,81.139999,1589700,78.882584
"928",81.010002,81.800003,80.949997,81.620003,1833400,79.349233
"929",83.529999,83.529999,81.410004,81.550003,1551800,79.281181
"930",81.160004,81.459999,79.470001,79.669998,2625900,77.45348
"931",79.970001,80.300003,79.059998,79.980003,2147700,77.75486
"932",80,80.769997,79.809998,80.230003,1858900,77.997905
"933",80.279999,81.82,80.220001,81.339996,2518900,79.077017
"934",81.260002,81.339996,80.279999,80.709999,2008700,78.464547
"935",81.07,81.339996,80.160004,81.129997,1185600,78.87286
"936",80.989998,81.349998,80.400002,81.339996,1643300,79.077017
"937",81.480003,82.650002,81.410004,81.779999,2453000,79.504778
"938",80.82,81.209999,80.349998,80.980003,1748000,78.727039
"939",80.25,82.220001,80.25,82.029999,1991900,79.747822
"940",82.120003,82.980003,82.120003,82.940002,2427200,80.632508
"941",83.040001,83.589996,82.709999,82.82,1950100,80.515844
"942",83.400002,84.650002,83.290001,83.980003,2368600,81.643575
"943",83.82,84.110001,83.349998,84.089996,1698100,81.750508
"944",84.059998,84.059998,82.93,83.220001,1236400,80.904717
"945",82.800003,83.529999,82.5,83.459999,1533600,81.138038
"946",83.839996,84.050003,82.629997,82.790001,1703300,80.48668
"947",82.75,83.550003,82.559998,82.860001,1587500,80.554732
"948",83.260002,84.279999,83.260002,84.169998,1593800,81.828284
"949",84.199997,84.699997,83.779999,84.620003,2130200,82.265769
"950",84.730003,85.800003,83.849998,85.059998,3084300,82.693523
"951",84.809998,86.879997,84.669998,86.629997,3300900,84.219843
"952",87.589996,87.800003,86.669998,86.870003,4325200,84.453171
"953",87.230003,87.639999,86.550003,86.949997,1798800,84.53094
"954",87.150002,87.160004,86.150002,86.419998,2331200,84.015686
"955",86.989998,86.989998,85.309998,85.32,2211300,82.946291
"956",85.330002,86.099998,84.449997,85.139999,2376400,82.771299
"957",85.629997,86.169998,85.099998,85.730003,1894700,83.344888
"958",86.209999,87.290001,86.129997,87,2727500,84.579552
"959",87.18,87.470001,86.540001,87.260002,2418600,84.83232
"960",87.5,87.779999,87.260002,87.610001,2558000,85.172582
"961",87.550003,87.669998,86.970001,87.410004,1579700,84.978149
"962",87.830002,88.029999,86.199997,86.25,2329300,83.850418
"963",86.040001,86.389999,84.610001,84.82,3579300,82.460202
"964",84.940002,85.050003,83.910004,84.629997,2302200,82.275486
"965",84.769997,84.900002,84.300003,84.589996,2487000,82.236598
"966",84.610001,84.889999,82.199997,82.209999,3505200,79.922815
"967",80.949997,81.93,79.800003,81.139999,3193900,79.345865
"968",81.93,82.190002,80.730003,81.589996,2072700,79.785911
"969",81.82,82.300003,80.870003,82.150002,2363400,80.333534
"970",83.169998,84.650002,82.400002,84.379997,4320300,82.514221
"971",83.910004,84.239998,83.190002,83.769997,2486500,81.917708
"972",84.010002,84.629997,83.57,83.699997,1733400,81.849257
"973",83.629997,84.779999,83.360001,84.660004,1938300,82.788036
"974",84.5,84.919998,84.349998,84.730003,1695600,82.856488
"975",85.040001,85.089996,84.040001,84.260002,1715800,82.396879
"976",84.279999,84.730003,83.699997,83.870003,1787600,82.015503
"977",84.110001,84.190002,82.540001,82.959999,2648600,81.125621
"978",83.540001,84.019997,83.239998,83.419998,1665800,81.575449
"979",83.519997,84.230003,83.400002,84.040001,2305500,82.181742
"980",83.959999,84.360001,83.360001,83.769997,1734600,81.917708
"981",84.07,85.879997,83.800003,84.730003,2950200,82.856488
"982",84.5,84.5,83.510002,84.160004,2006900,82.299092
"983",83.760002,83.830002,82.93,82.949997,1564800,81.11584
"984",83.269997,83.959999,83.080002,83.860001,1669700,82.005722
"985",83.559998,84.410004,83.529999,83.860001,1529700,82.005722
"986",83.730003,84.209999,83.339996,84.18,1255300,82.318646
"987",84.57,85.68,84.309998,85.470001,1903900,83.580123
"988",85.519997,85.68,84.68,84.779999,1309700,82.905378
"989",84.730003,85.050003,83.099998,83.290001,2678700,81.448326
"990",83.059998,83.199997,81.650002,82.639999,2185400,80.812697
"991",82.519997,82.949997,82.040001,82.779999,2185000,80.949601
"992",82.540001,83.370003,82.480003,83.209999,1548100,81.370093
"993",83,83.209999,82.330002,82.629997,1645700,80.802916
"994",82.949997,84.239998,82.949997,83.519997,1593100,81.673236
"995",83.559998,84.099998,83.360001,84.089996,1561300,82.230632
"996",84.199997,84.690002,83.860001,84.510002,1280400,82.641351
"997",84.879997,85.660004,84.639999,84.699997,1588200,82.827145
"998",84.68,84.769997,84.150002,84.519997,1380600,82.651125
"999",84.559998,84.82,84.160004,84.760002,2265700,82.885823
"1000",84.629997,85.580002,84.620003,85.269997,1414900,83.384541
"1001",85.510002,85.699997,84.709999,85.620003,1445200,83.726808
"1002",85.410004,85.790001,85.019997,85.43,1750500,83.541007
"1003",85.169998,85.870003,85.160004,85.68,1305700,83.785479
"1004",85.839996,86.800003,85.309998,86.629997,1499200,84.71447
"1005",86.860001,87.489998,86.650002,87.32,1162700,85.389215
"1006",87.339996,88.639999,87.339996,88.510002,1759700,86.552905
"1007",88.089996,88.5,87.75,88.419998,1175900,86.464891
"1008",87.940002,88.43,87.800003,88.029999,1428000,86.083515
"1009",87.269997,87.860001,86.839996,87.349998,2910400,85.418551
"1010",87.379997,88.260002,87.190002,87.809998,1930700,85.868378
"1011",87.650002,87.889999,87.260002,87.690002,2129400,85.751037
"1012",87.669998,88.720001,85.879997,88.360001,1762200,86.40622
"1013",88.32,88.720001,87.760002,88.629997,2047800,86.670247
"1014",88.68,88.82,88.260002,88.550003,1266600,86.592021
"1015",88.980003,89.610001,88.730003,89.419998,2576200,87.442779
"1016",89.580002,89.849998,89.010002,89.339996,1287300,87.364547
"1017",89.139999,89.800003,88.550003,88.599998,1287400,86.640911
"1018",88.709999,89.029999,87.809998,88.739998,1506000,86.777815
"1019",88.57,88.82,87.82,88.68,1010700,86.719144
"1020",88.550003,89.349998,88.519997,89.309998,1653400,87.335211
"1021",88.989998,89.589996,88.870003,89.050003,1645300,87.080965
"1022",89.440002,89.959999,89.099998,89.360001,1540500,87.384108
"1023",89.220001,89.629997,88.839996,88.949997,1394100,86.983171
"1024",89.519997,90,89.349998,89.970001,977700,87.980621
"1025",88.18,89.769997,88.18,89.07,2064600,87.10052
"1026",88.93,88.970001,87.900002,88.050003,2617800,86.103077
"1027",88.339996,88.470001,87.949997,88.260002,1944000,86.308433
"1028",87.239998,87.580002,86.839996,87.449997,2532500,85.516338
"1029",86.849998,87.510002,86.550003,87.330002,1678200,85.870323
"1030",88,88.349998,87,87.120003,2443600,85.663834
"1031",87.82,88.510002,87.519997,88.239998,3119800,86.765109
"1032",86.379997,87.190002,84.519997,85.18,6052800,83.756258
"1033",84.150002,84.470001,83.18,83.339996,4156500,81.947009
"1034",83.919998,84.169998,83.160004,83.879997,3002600,82.477984
"1035",83.410004,84.019997,83.029999,83.879997,2935000,82.477984
"1036",84.139999,84.470001,83.610001,83.68,2560600,82.28133
"1037",83.800003,84.18,83.519997,83.970001,1858600,82.566484
"1038",83.93,84.709999,83.93,84.57,2142600,83.156453
"1039",84.379997,84.919998,84.239998,84.82,2108800,83.402275
"1040",84.5,84.779999,83.790001,83.860001,1999600,82.458322
"1041",83.910004,84.07,83.449997,83.459999,3014800,82.065006
"1042",84.050003,84.470001,83.5,84.110001,2072500,82.704143
"1043",83.699997,84,82.550003,82.559998,2776900,81.180047
"1044",82.540001,82.949997,81.610001,82.010002,2569100,80.639245
"1045",82.339996,82.5,81.669998,82.300003,1999100,80.924399
"1046",80.629997,82.489998,80.43,81.849998,3193700,80.481916
"1047",81.620003,82.349998,81.410004,81.529999,2397900,80.167265
"1048",81.970001,82.199997,81.089996,81.230003,2365200,79.872283
"1049",81.330002,81.760002,81,81.720001,1711200,80.354091
"1050",82.089996,82.169998,81.559998,81.699997,1526700,80.334421
"1051",81.589996,82.400002,81.470001,81.800003,1666200,80.432756
"1052",82.269997,82.839996,81.959999,82.25,2629000,80.875231
"1053",82.199997,82.830002,82.080002,82.25,1543600,80.875231
"1054",82.550003,82.800003,81.400002,82.040001,2220000,80.668742
"1055",82.370003,82.970001,82.370003,82.900002,1784700,81.514368
"1056",83.099998,83.489998,82.809998,82.980003,1368400,81.593033
"1057",82.849998,83.599998,82.68,83.529999,1458700,82.133836
"1058",83.559998,84.769997,83.400002,84.550003,2018600,83.136791
"1059",84.309998,84.959999,84.239998,84.349998,1669900,82.940129
"1060",84.989998,85.620003,84.980003,85.129997,1480100,83.707091
"1061",85.239998,85.550003,85.019997,85.110001,1384200,83.687428
"1062",85.300003,85.389999,84.760002,84.940002,2243300,83.520272
"1063",84.57,84.839996,84.239998,84.540001,1514900,83.126956
"1064",85.019997,85.019997,84.519997,84.75,1383600,83.333445
"1065",84.75,85.269997,84.360001,85.199997,2043900,83.77592
"1066",85.669998,86,84.959999,85.160004,1470800,83.736596
"1067",85.150002,85.800003,84.82,85.099998,1490600,83.677593
"1068",84.839996,85.379997,84.440002,85.349998,1850700,83.923415
"1069",85.300003,85.730003,85.019997,85.470001,1542500,84.041412
"1070",85.120003,85.190002,84.489998,84.809998,1525500,83.39244
"1071",84.68,85.790001,84.68,85.75,1717100,84.31673
"1072",85.529999,86.029999,85.360001,85.769997,1351100,84.336393
"1073",85.839996,86.629997,85.75,86.220001,1637200,84.778876
"1074",86.5,86.5,85.839996,86.300003,2151700,84.857541
"1075",86.290001,86.75,86,86.510002,1331700,85.06403
"1076",86.519997,87.580002,86.190002,87.18,2185700,85.722829
"1077",87.769997,88.459999,87.620003,87.940002,1806000,86.470128
"1078",88.400002,88.800003,87.709999,87.889999,3861200,86.420961
"1079",87.760002,88.220001,87.120003,87.279999,1909200,85.821156
"1080",87.209999,87.470001,86,86,3095200,84.562552
"1081",86.099998,86.709999,85.879997,86.669998,1874900,85.221351
"1082",86.589996,86.629997,85.449997,85.459999,2362900,84.031577
"1083",85.410004,86.040001,85.330002,85.879997,1366400,84.444555
"1084",85.019997,85.879997,85.019997,85.690002,1694800,84.257736
"1085",85.940002,86.349998,85.400002,85.580002,2491800,84.149574
"1086",85.580002,85.699997,84.309998,84.580002,2398700,83.166288
"1087",84.080002,84.43,83.150002,84.209999,2654700,82.80247
"1088",84.860001,85.489998,84.809998,85.010002,2458500,83.589101
"1089",85.470001,85.879997,84.989998,85.010002,2246400,83.589101
"1090",84.519997,84.730003,83.239998,83.260002,2260300,81.868352
"1091",83.279999,84.900002,83.269997,84.830002,1878700,83.41211
"1092",84.889999,84.949997,82.889999,83.019997,2936200,81.632358
"1093",82.769997,83.540001,81.690002,81.730003,2933800,80.831272
"1094",81.949997,82.610001,81,81.050003,2259900,80.15875
"1095",81.18,82.25,81.080002,81.589996,3686000,80.692805
"1096",80.940002,81.389999,77.129997,78,7995000,77.142285
"1097",76.720001,79.279999,76.690002,78.870003,4814900,78.002721
"1098",79.519997,80.190002,78.980003,79.769997,3683400,78.892819
"1099",79.279999,79.970001,79.160004,79.639999,2416800,78.764251
"1100",80.129997,81.290001,80.110001,81.160004,2506400,80.267541
"1101",81.269997,82.279999,80.970001,81.019997,2275400,80.129073
"1102",81.730003,82.25,81.400002,81.559998,1849600,80.663136
"1103",81.690002,82.610001,81.32,82.519997,1641600,81.612579
"1104",82.790001,82.93,82.099998,82.860001,1470800,81.948844
"1105",82.989998,84.089996,82.910004,84.089996,1510600,83.165314
"1106",83.949997,84.949997,83.699997,84.800003,2135500,83.867513
"1107",84.790001,85.739998,84.220001,85.419998,1485700,84.480691
"1108",86.019997,86.639999,86.019997,86.389999,2261800,85.440025
"1109",86.709999,86.940002,86.260002,86.540001,1432700,85.588377
"1110",86.720001,86.980003,86.120003,86.949997,1449400,85.993865
"1111",87.449997,87.699997,87.029999,87.639999,1409100,86.67628
"1112",87.489998,88.389999,87.440002,88.379997,1568600,87.408141
"1113",88.099998,88.849998,87.870003,88.449997,1660300,87.477371
"1114",88.120003,88.730003,88.120003,88.68,1541200,87.704845
"1115",88.800003,88.839996,88.110001,88.239998,1565300,87.269681
"1116",87.620003,88.190002,87.599998,88.040001,1943800,87.071883
"1117",88.089996,88.169998,87.440002,87.830002,1561700,86.864193
"1118",87.57,87.980003,87.209999,87.410004,1341100,86.448813
"1119",87.400002,87.400002,86.919998,87.279999,1924500,86.320238
"1120",87.269997,87.779999,87.220001,87.43,2028400,86.46859
"1121",87.629997,87.629997,86.449997,87.07,2577300,86.112548
"1122",86.559998,86.93,86.269997,86.93,2401400,85.974088
"1123",87.800003,87.970001,86.75,86.849998,3200300,85.894966
"1124",87.32,88.110001,87.32,87.980003,1754100,87.012545
"1125",88.209999,88.349998,87.610001,88.160004,1944400,87.190566
"1126",87.980003,88.260002,87.540001,88.059998,1103800,87.09166
"1127",88.440002,88.480003,87.339996,87.470001,820000,86.508151
"1128",87.370003,87.370003,86.080002,86.589996,2148500,85.637823
"1129",86.599998,87.900002,86.57,87.5,1492900,86.53782
"1130",87.5,88.400002,87.440002,88.330002,1718200,87.358695
"1131",88.120003,88.480003,87.75,88.370003,1508700,87.398256
"1132",88.839996,90.43,88.760002,90.18,2227100,89.18835
"1133",90.110001,90.980003,89.629997,90.330002,2115000,89.336702
"1134",89.419998,90.830002,89.239998,90.82,1883900,89.821312
"1135",90.370003,90.900002,88.739998,88.769997,2774500,87.793851
"1136",89.040001,90.110001,88.760002,88.949997,2196600,87.971872
"1137",88.050003,88.949997,87.629997,87.739998,2723200,86.775179
"1138",88.309998,88.690002,86.849998,87.440002,2952500,86.478482
"1139",86.830002,88.489998,86.580002,86.849998,3623200,85.894966
"1140",87.599998,89.510002,87.349998,89.440002,3745900,88.45649
"1141",90.779999,92.360001,90.480003,92.360001,4160600,91.344378
"1142",92.639999,93.050003,91.629997,91.709999,6390100,90.701525
"1143",91.709999,92.279999,91.639999,91.849998,2191300,90.839985
"1144",92.269997,93.449997,92.129997,92.93,2589200,91.90811
"1145",92.550003,93.25,92.419998,92.580002,1312000,91.56196
"1146",92.559998,93.199997,92.489998,92.510002,1203800,91.492731
"1147",92.18,93.300003,91.889999,92.669998,2013700,91.650967
"1148",92.529999,92.809998,92.239998,92.419998,2830200,91.403716
"1149",92.589996,92.860001,91.18,91.230003,2369900,90.226807
"1150",91.839996,92.099998,89.879997,90.82,2083400,89.821312
"1151",90.209999,90.629997,88.019997,88.040001,3411700,87.071883
"1152",88.349998,89.32,85.379997,85.760002,4422100,84.816956
"1153",86.809998,87.269997,86.089996,86.75,2249200,85.796067
"1154",87.489998,88.589996,87.449997,88.419998,2116700,87.447702
"1155",88.43,88.459999,86.610001,86.769997,2351600,85.815844
"1156",86.68,86.959999,85.849998,86.160004,2544000,85.212559
"1157",86.150002,87.010002,84.139999,84.519997,3583500,84.058878
"1158",83.169998,83.980003,81.839996,83,6015400,82.547174
"1159",83,83.389999,82.07,82.419998,4730100,81.970337
"1160",82.870003,84.910004,82.599998,84.440002,4161900,83.97932
"1161",84.730003,85.449997,84.120003,84.620003,5253300,84.158339
"1162",83.940002,85.550003,83.660004,84.779999,3550200,84.317462
"1163",85.309998,87.309998,85.099998,87.059998,3769900,86.585022
"1164",86.779999,87.230003,86.25,86.279999,2841300,85.809278
"1165",86,86.849998,85.739998,86.779999,1860900,86.30655
"1166",85.760002,86.279999,85.190002,85.5,2218500,85.033535
"1167",85.959999,86.230003,83.620003,83.650002,2668200,83.19363
"1168",83.650002,85.540001,83.580002,85.540001,3586700,85.073318
"1169",84.449997,85.809998,84.18,84.540001,4301200,84.078773
"1170",85.010002,86.389999,84.290001,86.18,2625700,85.709825
"1171",86.690002,87.699997,86.580002,87.610001,2546100,87.132024
"1172",87.230003,88.459999,87.230003,87.75,3292900,87.271259
"1173",87.879997,88.93,87.769997,88.82,2571800,88.335422
"1174",90.129997,91.790001,89.800003,90.440002,3597900,89.946586
"1175",89.5,90.330002,89.360001,89.510002,2212800,89.02166
"1176",90.269997,90.550003,89.449997,90.199997,1485400,89.70789
"1177",89.860001,90.029999,89.230003,89.790001,1515000,89.300131
"1178",90.300003,91.559998,89.879997,91.559998,2227800,91.060471
"1179",91.459999,92.580002,91.330002,92.379997,2737100,91.875997
"1180",92.050003,92.639999,91.879997,92.379997,2644200,91.875997
"1181",92.18,92.230003,91.080002,91.309998,2099800,90.811835
"1182",90.93,91.660004,90.550003,91.620003,1455600,91.120149
"1183",91.129997,92.43,90.639999,92.269997,2524500,91.766596
"1184",91.790001,92.07,91.290001,91.620003,1458800,91.120149
"1185",91.480003,92.68,91.260002,92.339996,2317700,91.836214
"1186",92.139999,92.510002,91.989998,92.269997,1309900,91.766596
"1187",92.339996,92.370003,91.639999,92.160004,1512900,91.657203
"1188",91.709999,92.330002,91.669998,91.959999,1638200,91.45829
"1189",91.959999,92.949997,91.580002,92.949997,1298800,92.442887
"1190",92.5,92.779999,91.68,92.330002,1449300,91.826274
"1191",91.650002,92.309998,91.519997,92.07,2112800,91.56769
"1192",92.150002,92.559998,91.589996,92.540001,2265300,92.035127
"1193",92.760002,95.209999,92.760002,93.730003,4450900,93.218638
"1194",93.639999,94.629997,93.510002,94.529999,2431900,94.014268
"1195",93.239998,93.580002,92.540001,92.879997,3556800,92.373269
"1196",93.190002,93.5,92.830002,93.32,2356200,92.810871
"1197",94.589996,96.709999,94.5,96.629997,4031800,96.10281
"1198",96.480003,96.480003,95.18,95.690002,3052800,95.167943
"1199",96.220001,96.650002,95.599998,95.959999,2706000,95.436467
"1200",95.230003,96.019997,95.040001,95.82,2580100,95.297231
"1201",95.370003,96.489998,95.279999,96.029999,3212600,95.506085
"1202",95.919998,96.080002,94.389999,94.870003,3344000,94.352417
"1203",95.169998,96.230003,94.82,95.970001,3297200,95.446415
"1204",96.089996,96.339996,95.089996,95.110001,1909200,94.591106
"1205",95,95.190002,94.389999,94.449997,3938500,93.934703
"1206",94.389999,94.529999,92.5,92.5,3076900,91.995345
"1207",92.480003,93.050003,91.970001,92.489998,3525700,91.985397
"1208",92.489998,92.510002,91.529999,92.040001,2720400,91.537855
"1209",92.629997,94.559998,92.629997,93.849998,2483400,93.337978
"1210",93.349998,93.809998,92.980003,93.239998,2339000,92.731305
"1211",93.32,93.330002,92.199997,92.5,3079500,91.995345
"1212",92.559998,93.5,92.209999,93.290001,2226800,92.781036
"1213",92.050003,93.120003,91.519997,92.489998,2560000,91.985397
"1214",92.93,93.470001,92.739998,93.019997,2074800,92.512504
"1215",93.040001,93.510002,92.529999,92.839996,2199200,92.333486
"1216",92.809998,93.57,92.360001,93.510002,1824700,92.999837
"1217",93.349998,93.910004,92.940002,93.480003,2178700,92.970001
"1218",92.800003,93.839996,92.75,93.32,2523900,93.32
"1219",92.839996,93.839996,92.839996,93.620003,4803700,93.620003
"1220",92.629997,93.610001,92.029999,92.199997,6130100,92.199997
"1221",92.050003,92.209999,90.760002,91.760002,4751600,91.760002
"1222",91.349998,91.639999,90.419998,90.93,3098600,90.93
"1223",91.739998,91.980003,91.199997,91.43,2090400,91.43
"1224",91.43,91.989998,91.010002,91.199997,1862400,91.199997
"1225",91.07,91.900002,90.639999,91.410004,2333100,91.410004
"1226",91.330002,91.720001,90.989998,91.400002,2498900,91.400002
"1227",91.199997,91.639999,90.629997,91,1969200,91
"1228",91.449997,91.720001,90.650002,90.82,1981300,90.82
"1229",90.669998,91.519997,90.669998,91.410004,1954000,91.410004
"1230",91.139999,92.440002,91.099998,91.860001,2105000,91.860001
"1231",91.800003,92.440002,91.389999,91.730003,2047900,91.730003
"1232",92.330002,92.459999,91.68,92,1418900,92
"1233",92.220001,93.360001,92.150002,93.269997,1686900,93.269997
"1234",92.82,94.269997,92.690002,93.110001,2011200,93.110001
"1235",93.300003,93.559998,92.07,92.660004,1876300,92.660004
"1236",92.540001,92.760002,92.150002,92.370003,2091200,92.370003
"1237",93.019997,93.769997,92.5,93.650002,1765900,93.650002
"1238",93.440002,94.050003,93.099998,93.650002,1647300,93.650002
"1239",93.239998,94.07,92.68,93.870003,1982200,93.870003
"1240",93.559998,94.610001,93.410004,94.190002,2181800,94.190002
"1241",94.959999,95.07,94.339996,94.959999,2408900,94.959999
"1242",94.959999,95.080002,93.330002,93.739998,2651900,93.739998
"1243",93.839996,94.760002,93.779999,94.629997,1195600,94.629997
"1244",94.760002,95.699997,94.660004,95.559998,2630100,95.559998
"1245",95.330002,95.629997,94.93,95.040001,1440700,95.040001
"1246",94.800003,95.230003,94.589996,94.959999,1510900,94.959999
"1247",94.989998,95.599998,94.949997,95.220001,2109600,95.220001
"1248",94.910004,95.089996,94.190002,94.610001,2362700,94.610001
"1249",95,96.029999,94.690002,95.889999,1877200,95.889999
"1250",95.889999,96.059998,95.349998,96,1563200,96
"1251",95.940002,95.970001,95.32,95.690002,3644400,95.690002
"1252",96.139999,96.139999,94.550003,94.620003,2353600,94.620003
"1253",94.440002,94.940002,93.889999,94.639999,2832600,94.639999
"1254",95.300003,96.400002,95.010002,96.019997,2606300,96.019997
"1255",95.589996,95.940002,94.699997,94.949997,2259800,94.949997
"1256",96.080002,96.849998,95.669998,96.510002,3557200,96.510002
"1257",96.339996,97,96.18,96.290001,2546700,96.290001
"1258",96.330002,97.660004,96.160004,97.57,2399200,97.57
"1259",97.970001,99.610001,97.690002,99.18,3588800,99.18
