"","APH.Open","APH.High","APH.Low","APH.Close","APH.Volume","APH.Adjusted"
"907",92.089996,92.290001,91.209999,92.050003,1406400,45.413354
"908",92.029999,92.07,91.339996,91.870003,727600,45.32455
"909",92.040001,92.290001,91.610001,92.080002,945400,45.428155
"910",92.099998,92.419998,90.639999,91.040001,2122200,44.915065
"911",91.029999,92.389999,89.830002,91.07,1688800,44.929865
"912",90.639999,91,88.32,88.489998,1660200,43.657007
"913",88.300003,88.300003,85.889999,85.889999,1351400,42.374284
"914",85.900002,86.32,85.330002,85.339996,1786600,42.102937
"915",85.510002,86.339996,85.489998,86.089996,2195600,42.472954
"916",85.080002,85.989998,84.989998,85.629997,2316800,42.246011
"917",86.099998,86.970001,85.849998,86.669998,1553200,42.759101
"918",85.529999,87.199997,85.379997,86.879997,1595200,42.862705
"919",86.800003,86.93,84.599998,84.68,2006000,41.777325
"920",84.709999,85.120003,84.110001,84.959999,1384600,41.915464
"921",84.589996,85.599998,84.400002,85.330002,1099000,42.098006
"922",85.169998,87.040001,85.160004,86.699997,1252800,42.773901
"923",86.870003,87.43,86.449997,87.360001,1100200,43.099517
"924",87.290001,87.489998,86.449997,87.029999,742600,42.936709
"925",87.010002,88.190002,87.010002,87.959999,855800,43.395529
"926",88.120003,88.599998,87.860001,88.279999,644200,43.553403
"927",87.540001,88.68,87.410004,88.540001,560000,43.681676
"928",88.620003,88.690002,87.849998,88.269997,940800,43.548468
"929",88.360001,88.989998,88.209999,88.849998,832000,43.834615
"930",88.449997,89.68,88.379997,88.550003,930000,43.686611
"931",88.559998,89.099998,87.959999,88.949997,632600,43.88395
"932",88.949997,89.339996,88.019997,88.160004,1145400,43.494203
"933",88.529999,89.730003,88.489998,88.910004,960800,43.864219
"934",88.739998,89.089996,88.080002,88.330002,684400,43.578072
"935",88.440002,88.589996,86.870003,87.080002,1531600,42.961378
"936",86.809998,87.919998,86.739998,87.589996,1644000,43.212987
"937",87.660004,88.330002,87.32,88.019997,1190800,43.42513
"938",87.510002,88.129997,86.760002,87.779999,1026200,43.306725
"939",88.68,90.160004,88.57,89.980003,1209200,44.392109
"940",89.839996,90.059998,89.18,89.300003,765000,44.056627
"941",89.339996,90.419998,89.050003,90.25,1126600,44.525313
"942",90.519997,91.160004,90.120003,90.410004,755800,44.604252
"943",89.949997,90.779999,88.400002,90.489998,1072200,44.742696
"944",90.760002,91.160004,89.370003,89.839996,1059000,44.421303
"945",89.370003,90.669998,89.160004,90.559998,1265800,44.777307
"946",90.75,91.5,90.050003,90.230003,1307200,44.614142
"947",89.989998,91.080002,89.910004,90.489998,1047800,44.742696
"948",90.959999,91.889999,90.839996,91.239998,714200,45.113533
"949",91.239998,92,90.970001,91.75,833600,45.365703
"950",91.440002,92.089996,90.599998,91.139999,913000,45.064089
"951",90.459999,91.699997,89.940002,91.669998,975400,45.326146
"952",92.5,93.620003,92,93.25,3203800,46.107377
"953",92.760002,93.239998,92.230003,92.5,2359200,45.73654
"954",92.459999,93.370003,92.279999,92.720001,851800,45.845319
"955",93.300003,93.5,91.470001,91.470001,1063400,45.227258
"956",91.82,91.82,90.709999,90.779999,1343600,44.886087
"957",91.029999,92.32,90.540001,91.620003,814600,45.301426
"958",92.160004,92.300003,90.519997,91.650002,3145200,45.316259
"959",91.93,92.25,91.230003,92.220001,1249200,45.598095
"960",92.339996,94.190002,92.120003,94,1259000,46.478213
"961",93.860001,93.910004,92.940002,93.739998,947200,46.349656
"962",94.129997,95.400002,92.650002,92.720001,1257200,45.845319
"963",92.379997,92.629997,91.050003,91.470001,935000,45.227258
"964",91.410004,91.970001,90.709999,91.720001,1136000,45.35087
"965",91.709999,93.330002,91.529999,93.139999,1339000,46.052987
"966",93.199997,93.389999,91.010002,91.050003,928600,45.01959
"967",90.800003,91.639999,90.349998,90.529999,1344400,44.762475
"968",91.529999,91.559998,90.300003,91.220001,577800,45.103646
"969",91.459999,92.120003,90.480003,91.360001,1210800,45.172868
"970",92.209999,93.470001,91.68,93.379997,872400,46.171654
"971",93.260002,94.419998,92.849998,94.120003,891800,46.537549
"972",94.110001,94.980003,93.940002,94.360001,983800,46.656215
"973",94.209999,95.220001,94.099998,95.010002,1411600,46.977608
"974",95.900002,95.949997,93.970001,95.529999,1347200,47.23472
"975",96.139999,96.489998,95.669998,96.32,3803200,47.625335
"976",96.300003,96.300003,94.18,94.709999,1368400,46.829272
"977",95.349998,95.57,93.699997,94.730003,1772000,46.839163
"978",94.809998,95.18,94.550003,94.989998,1898800,46.967717
"979",94.959999,95.480003,94.330002,95.349998,1381200,47.145719
"980",95.489998,96.599998,95,96.330002,1457600,47.630281
"981",96.150002,96.519997,95.550003,95.739998,959200,47.338554
"982",95.300003,96.669998,94.860001,96.540001,1078000,47.734115
"983",96.25,96.5,95.260002,95.32,1838800,47.130886
"984",95.480003,95.709999,94.129997,95.669998,1315400,47.303942
"985",95.510002,96.5,95.209999,95.510002,1312800,47.224833
"986",95.529999,96.150002,94.540001,96,1293600,47.467112
"987",96.269997,96.980003,95.93,96.629997,1543000,47.778613
"988",96.389999,96.879997,95.980003,96.120003,890000,47.526447
"989",96.160004,96.160004,95.459999,95.57,713400,47.254498
"990",95.550003,95.699997,94.239998,94.800003,1299000,46.873774
"991",94.580002,95.580002,94.5,95.489998,1417800,47.214942
"992",95.089996,96.029999,95.010002,95.769997,707400,47.353387
"993",95.669998,95.889999,94.459999,94.599998,1192200,46.774882
"994",95.190002,95.379997,94.599998,95.150002,650000,47.046831
"995",94.690002,95.790001,94.690002,95.43,614800,47.185276
"996",95.160004,95.870003,95.080002,95.709999,1159000,47.323721
"997",95.959999,96.129997,95.379997,95.5,795200,47.219887
"998",95.18,95.68,94.980003,95.309998,1366400,47.125941
"999",95.529999,96,95.150002,95.919998,767200,47.427555
"1000",95.870003,96.239998,95.419998,95.800003,881600,47.368223
"1001",95.949997,96.900002,95.550003,96.830002,975600,47.877505
"1002",96.360001,96.629997,95.610001,96.470001,894200,47.699503
"1003",96.169998,96.459999,95.900002,96.099998,555200,47.516556
"1004",96.230003,97.120003,96.080002,96.870003,1233200,47.897284
"1005",97.279999,97.93,97.080002,97.589996,1283000,48.253284
"1006",97.209999,98.75,96.980003,98.199997,1041200,48.65461
"1007",97.849998,97.970001,97.449997,97.660004,712200,48.387062
"1008",97.32,98.209999,97.010002,98.059998,619200,48.585245
"1009",97.120003,97.870003,96.68,97.010002,713800,48.06501
"1010",97.110001,97.360001,96.519997,96.82,556000,47.97087
"1011",96.650002,97.120003,96.18,96.480003,484600,47.802414
"1012",96.230003,97.139999,95.989998,96.75,726400,47.936188
"1013",96.75,97.050003,95.809998,97,1265400,48.060054
"1014",97.099998,97.599998,96.699997,97.410004,934000,48.263196
"1015",97.699997,97.879997,97.239998,97.480003,1247000,48.297879
"1016",97.43,97.629997,97,97.099998,537000,48.1096
"1017",96.940002,97.209999,96.040001,96.169998,731200,47.648818
"1018",96,96.410004,95.620003,96.129997,924200,47.628999
"1019",96.139999,96.190002,94.93,95.57,707400,47.35154
"1020",95.330002,96.529999,95.330002,96.269997,817200,47.698363
"1021",96.230003,96.419998,95.800003,96.339996,813000,47.733046
"1022",96.940002,97.360001,96.300003,97.349998,1549200,48.233466
"1023",97.160004,97.309998,96.849998,97.199997,657200,48.159145
"1024",97.339996,97.919998,97.25,97.82,420000,48.466335
"1025",97.809998,98.099998,97.199997,97.830002,700400,48.47129
"1026",97.800003,97.980003,96.790001,97.68,908400,48.39697
"1027",97.800003,97.870003,96.75,97.279999,553000,48.198783
"1028",96.389999,97.139999,96.160004,96.660004,474200,47.891598
"1029",96.879997,97.029999,96.300003,96.589996,558600,47.856912
"1030",97.18,97.650002,96.879997,96.959999,469000,48.040235
"1031",96.919998,97.32,96.25,96.5,863400,47.812322
"1032",96.75,97.050003,96.089996,96.5,675400,47.812322
"1033",96.300003,96.589996,94.470001,94.660004,1469400,46.900669
"1034",94.93,96.489998,94.93,96.370003,1267800,47.747913
"1035",96.120003,96.599998,95.830002,96.339996,646800,47.733046
"1036",96.860001,97.209999,96.480003,97.209999,967800,48.164101
"1037",97.610001,99.779999,96.849998,96.980003,2305000,48.050146
"1038",97.150002,98.32,97.150002,97.709999,897800,48.411833
"1039",97.379997,97.860001,96.639999,97.599998,1269000,48.357332
"1040",97.470001,98.059998,96.870003,97.610001,974000,48.362288
"1041",97.510002,97.860001,97.150002,97.169998,1407000,48.144282
"1042",97.980003,98.080002,97.239998,97.410004,1137000,48.263196
"1043",99.25,99.25,96.150002,96.169998,1392800,47.648818
"1044",95.760002,96.900002,95.760002,96.220001,1251800,47.673592
"1045",96.300003,97.349998,96,97.160004,800400,48.13933
"1046",96.599998,97.900002,96.599998,97.370003,1166800,48.243377
"1047",97.07,98.230003,96.989998,97.82,942400,48.466335
"1048",98.099998,98.279999,97.260002,97.440002,1150200,48.27806
"1049",97.610001,98.620003,97.540001,98.589996,1152400,48.847841
"1050",98.75,99.739998,98.739998,99.230003,998200,49.164941
"1051",99.489998,100.120003,99.43,99.849998,1557200,49.472127
"1052",100,100.260002,99.519997,100.029999,1214600,49.561311
"1053",100.349998,100.970001,100.080002,100.900002,1014600,49.992366
"1054",101.370003,101.43,99.690002,100.389999,4455800,49.739678
"1055",101.029999,101.989998,100.699997,101.790001,859000,50.433329
"1056",102,102.349998,101.790001,102.190002,978600,50.631516
"1057",101.849998,102.370003,101.669998,102.25,718800,50.661242
"1058",102.419998,104.480003,102.080002,104.379997,1903800,51.71658
"1059",103.919998,104.43,103.650002,103.849998,1038200,51.453985
"1060",104.260002,104.93,103.830002,104.32,852000,51.686854
"1061",104.540001,104.57,103.760002,103.779999,819400,51.419303
"1062",104.139999,104.139999,103.230003,103.510002,988400,51.285529
"1063",103.07,103.57,102.739998,103.389999,743800,51.226072
"1064",103.410004,103.82,102.860001,103.010002,1379800,51.037797
"1065",103.669998,104.739998,103.669998,104.300003,1879600,51.676946
"1066",104.699997,104.970001,104.080002,104.150002,1249000,51.602626
"1067",104.489998,104.93,103.809998,103.93,841600,51.493623
"1068",103.919998,104.290001,103.529999,104.120003,901800,51.587762
"1069",103.639999,104.199997,103.459999,104.080002,1308000,51.69206
"1070",103.940002,104.150002,103.239998,103.440002,908000,51.3742
"1071",103.260002,104.040001,103.160004,103.400002,1176400,51.354333
"1072",103,104.480003,102.769997,104.440002,974400,51.870857
"1073",104.25,104.529999,103.900002,104.220001,1198400,51.761591
"1074",104.080002,104.080002,103.349998,103.620003,1184400,51.463598
"1075",103.129997,104.260002,102.870003,103.989998,835200,51.647359
"1076",104.139999,104.730003,103.690002,104.459999,1438200,51.880788
"1077",104.660004,105.449997,104.57,105.32,1378800,52.307913
"1078",105.830002,105.940002,103.849998,103.919998,1665200,51.612593
"1079",103.43,104.059998,103.260002,103.57,761600,51.438764
"1080",103.190002,103.309998,101.790001,101.809998,1240400,50.564646
"1081",101.82,102.269997,101.300003,102.139999,1162200,50.728544
"1082",101.940002,102.07,100.459999,100.709999,912200,50.018324
"1083",101.089996,102.019997,100.879997,101.82,634000,50.569614
"1084",100.849998,102.120003,100.809998,101.839996,1225800,50.579545
"1085",101.739998,102.07,99.699997,99.860001,2040000,49.596167
"1086",99.5,99.650002,97.370003,98.099998,2323800,48.722049
"1087",98.230003,99.029999,97.610001,98.720001,1665200,49.029978
"1088",99,99.610001,98.839996,99.379997,1061000,49.35777
"1089",99.720001,99.849998,98.839996,99,1394600,49.169041
"1090",98.669998,98.849998,97.699997,97.739998,1197000,48.543253
"1091",98.029999,99.860001,97.400002,99.809998,1618400,49.571332
"1092",99.599998,99.769997,98.32,98.68,1707600,49.010111
"1093",49.009998,49.009998,45.68,45.700001,3825000,45.394449
"1094",45.799999,46.740002,45.27,45.560001,1807900,45.255386
"1095",45.849998,46.73,45.73,46.439999,1481600,46.129499
"1096",45.73,47.330002,45.450001,47.07,2229400,46.755288
"1097",46.16,47.509998,46.150002,47.200001,1420700,46.88442
"1098",47.580002,48.470001,47.419998,48.029999,1436600,47.708869
"1099",47.849998,48.299999,47.75,48.259998,1152900,47.93733
"1100",48.619999,49.68,48.619999,49.669998,2006700,49.337903
"1101",48,48.27,46.810001,47.119999,2846900,46.804953
"1102",48,48.310001,47.580002,48.009998,1322100,47.689002
"1103",48,48.919998,47.919998,48.830002,918400,48.503523
"1104",48.689999,48.82,48.23,48.369999,1054500,48.046596
"1105",48.419998,49.23,48.400002,49.23,1012600,48.900846
"1106",49.27,49.48,48.799999,49.189999,1569400,48.861113
"1107",48.939999,49.619999,48.91,49.490002,748400,49.15911
"1108",50.34,50.799999,50.09,50.580002,1332800,50.241822
"1109",50.66,50.810001,50,50.400002,1159000,50.063026
"1110",50.419998,50.66,49.720001,49.98,1241800,49.645832
"1111",50.189999,50.68,49.799999,50.619999,714700,50.281552
"1112",50.75,51.110001,50.549999,51.040001,784100,50.698746
"1113",51.049999,51.16,50.439999,50.959999,949700,50.619279
"1114",50.82,51.040001,50.470001,50.68,892900,50.341152
"1115",50.810001,50.990002,50.650002,50.810001,566000,50.470284
"1116",50.709999,51.380001,50.66,51.27,697900,50.927208
"1117",51.209999,51.32,50.32,50.709999,1094500,50.37095
"1118",50.759998,51.049999,50.560001,50.860001,1084500,50.519949
"1119",50.790001,51.02,50.610001,50.830002,1047600,50.490151
"1120",50.790001,51.880001,50.709999,51.549999,1524600,51.205334
"1121",51.470001,51.630001,51.25,51.529999,1236500,51.185468
"1122",51.150002,51.599998,50.950001,51.349998,764800,51.006671
"1123",51.93,52.439999,51.889999,52.049999,3585300,51.701991
"1124",52.32,52.549999,52.060001,52.450001,1236600,52.099318
"1125",52.599998,53.09,52.5,52.610001,1387800,52.258248
"1126",52.560001,53.080002,52.419998,52.98,971800,52.625774
"1127",53.119999,53.759998,52.880001,53.630001,885900,53.271429
"1128",53.41,53.490002,52.93,52.939999,1034500,52.58604
"1129",52.959999,53.200001,52.84,53.200001,922700,52.844304
"1130",53.049999,53.77,52.959999,53.700001,787900,53.466588
"1131",53.630001,53.869999,53.279999,53.689999,568000,53.456629
"1132",53.700001,53.970001,53.540001,53.720001,760100,53.486501
"1133",53.68,54.07,53.279999,53.599998,1093600,53.36702
"1134",53.060001,53.990002,52.889999,53.880001,1115800,53.645806
"1135",53.959999,54.93,53.779999,53.82,1512900,53.586065
"1136",54.110001,54.619999,53.66,53.779999,3460900,53.546238
"1137",53.290001,53.650002,52.290001,52.330002,1692400,52.102544
"1138",52.490002,52.759998,51.650002,51.900002,2112800,51.674413
"1139",51.75,52.650002,51.610001,51.630001,1314800,51.405586
"1140",51.73,52.740002,51.169998,52.639999,1064300,52.411194
"1141",53.27,54.389999,53.060001,54.389999,1721600,54.153587
"1142",54.740002,55.150002,54.34,55.02,2624500,54.78085
"1143",55.150002,55.380001,54.98,55.23,769900,54.989936
"1144",55.5,55.650002,55.41,55.450001,844100,55.208981
"1145",55.5,55.580002,55.23,55.259998,414500,55.019805
"1146",55.419998,55.66,55.200001,55.220001,399900,54.979981
"1147",55.009998,55.43,54.950001,54.98,494400,54.741023
"1148",55.119999,55.119999,54.48,54.48,547900,54.243196
"1149",54.709999,54.709999,53.77,53.810001,741200,53.57611
"1150",54.029999,54.220001,53.18,53.639999,784000,53.406847
"1151",53.259998,53.41,52.529999,52.66,1197300,52.431107
"1152",52.700001,53.09,51.490002,51.990002,2074600,51.764021
"1153",52.5,52.91,52.150002,52.880001,811300,52.650152
"1154",53.459999,54.02,53.419998,53.91,977800,53.675674
"1155",53.98,54.080002,53.580002,53.599998,611800,53.36702
"1156",53.560001,53.630001,52.689999,52.950001,646500,52.719848
"1157",53.52,53.950001,52.419998,52.830002,748100,52.60037
"1158",52.09,52.68,51.799999,52.450001,887900,52.222021
"1159",52.450001,52.830002,51.91,51.93,676800,51.704281
"1160",51.740002,52.470001,51.66,52.419998,1083200,52.192149
"1161",52.5,52.630001,51.709999,52.349998,1551400,52.122453
"1162",51.990002,54.82,51.189999,53.93,2708200,53.695588
"1163",54.150002,54.869999,53.27,54.759998,1388100,54.521978
"1164",54.880001,55.310001,54.68,54.91,1399400,54.671328
"1165",54.720001,55.110001,54.599998,54.790001,745600,54.55185
"1166",54.09,54.709999,53.849998,54.32,1015100,54.083892
"1167",54.889999,55.279999,53.950001,53.970001,1490900,53.735415
"1168",54.099998,55.07,53.68,54.959999,1317600,54.721109
"1169",54.68,54.799999,53.619999,53.709999,1149100,53.476543
"1170",53.959999,54.32,53.049999,54.240002,946600,54.004242
"1171",54.330002,54.66,53.919998,54.580002,1397300,54.342764
"1172",54.459999,54.950001,54.110001,54.57,811300,54.332805
"1173",54.66,55.400002,54.580002,55.240002,796000,54.999895
"1174",55.16,55.619999,54.860001,55.049999,716800,54.810718
"1175",54.830002,55.209999,54.549999,54.799999,676300,54.561805
"1176",55.23,55.900002,54.990002,55.740002,865800,55.497722
"1177",55.709999,55.919998,55.25,55.549999,790700,55.308545
"1178",55.68,56,55.580002,56,559200,55.75659
"1179",55.869999,56.459999,55.810001,56.389999,691000,56.144894
"1180",56.369999,56.389999,55.77,56,694800,55.75659
"1181",55.990002,56.349998,55.689999,56.25,438300,56.005503
"1182",56.139999,56.5,56,56.220001,406300,55.975635
"1183",56.189999,56.990002,55.669998,56.919998,852900,56.672589
"1184",56.75,56.93,56.209999,56.720001,656400,56.473462
"1185",56.759998,56.990002,56.41,56.82,1248100,56.573025
"1186",56.77,57.029999,56.59,56.849998,835900,56.602894
"1187",56.98,57.389999,56.73,56.799999,848900,56.553112
"1188",56.650002,56.970001,56.43,56.459999,924800,56.21459
"1189",56.459999,57.240002,56.32,57.220001,1327800,56.971288
"1190",57.040001,57.360001,56.740002,57.32,961000,57.070852
"1191",57.139999,58.380001,56.869999,58.240002,1871400,57.986855
"1192",58.490002,58.91,58.099998,58.720001,1074400,58.464768
"1193",58.380001,58.700001,57.639999,57.77,1267100,57.518897
"1194",57.610001,57.830002,57.41,57.709999,1103700,57.583752
"1195",57.18,57.75,57.150002,57.259998,1204900,57.134736
"1196",57.369999,57.5,57.110001,57.290001,801500,57.164673
"1197",57.360001,58.330002,57.299999,58.290001,694400,58.162485
"1198",58.299999,58.5,57.650002,57.950001,741300,57.823229
"1199",58.220001,59.330002,58.110001,59.310001,1139300,59.180254
"1200",59.009998,59.099998,58.490002,59,936200,58.870931
"1201",58.84,60.5,58.630001,60.200001,1062700,60.068307
"1202",60.09,60.259998,59.849998,59.970001,1148000,59.83881
"1203",60.220001,60.540001,59.939999,60.049999,2047700,59.918633
"1204",60.150002,60.23,59.720001,59.740002,1367100,59.609314
"1205",59.740002,59.93,58.950001,59.09,1049100,58.960734
"1206",59.060001,59.27,57.610001,57.610001,1054600,57.483972
"1207",57.459999,57.709999,56.740002,57.5,2057000,57.374212
"1208",57.529999,57.77,57.279999,57.639999,1279000,57.513906
"1209",58.18,58.869999,58.07,58.77,841900,58.641435
"1210",58.330002,59.189999,58.16,58.93,1317600,58.801084
"1211",58.66,58.779999,57.830002,58.279999,1334800,58.152505
"1212",58.040001,58.900002,58.040001,58.799999,839600,58.671368
"1213",58.459999,59.189999,58.259998,58.970001,1016500,58.840998
"1214",58.810001,59.02,58.68,58.84,838900,58.711281
"1215",58.779999,59.220001,58.529999,59.209999,725600,59.080471
"1216",59.130001,59.459999,58.880001,59.299999,578300,59.170274
"1217",59.299999,59.549999,59.139999,59.540001,539100,59.409751
"1218",59.380001,59.610001,58.889999,59.009998,735000,58.880907
"1219",58.810001,59.040001,58.450001,58.93,835700,58.801084
"1220",59.049999,59.509998,58.889999,59.220001,951600,59.090451
"1221",58.970001,59.25,58.740002,58.759998,809000,58.631454
"1222",58.310001,58.369999,57.77,57.959999,899100,57.833205
"1223",58.369999,58.709999,58.349998,58.439999,882200,58.312155
"1224",58.700001,58.970001,58.16,58.16,1593800,58.032768
"1225",56.639999,57.689999,55.529999,56.810001,2147300,56.685723
"1226",56.360001,57.02,56.080002,56.700001,1173500,56.575963
"1227",56.68,56.68,56.099998,56.169998,1271700,56.04712
"1228",56.150002,56.360001,55.889999,56.220001,1202000,56.097014
"1229",56.060001,56.240002,55.610001,55.990002,1330600,55.867517
"1230",55.580002,55.900002,55.419998,55.790001,883000,55.667954
"1231",55.43,55.779999,54.950001,55.369999,1218100,55.248871
"1232",55.77,56.52,55.57,56.490002,1163900,56.366424
"1233",56.529999,56.990002,56.529999,56.830002,837600,56.70568
"1234",56.689999,56.900002,55.830002,55.919998,884700,55.797667
"1235",56.220001,56.220001,55.419998,55.700001,776200,55.578151
"1236",55.84,55.939999,55.59,55.75,595500,55.628041
"1237",56.240002,56.849998,56.189999,56.810001,637300,56.685723
"1238",56.59,57.279999,56.32,57.150002,1319800,57.02498
"1239",56.799999,57.110001,56.599998,56.77,853200,56.64581
"1240",56.98,57.599998,56.810001,56.950001,826000,56.825416
"1241",57.43,58.130001,57.16,58.080002,733900,57.952945
"1242",57.860001,58.169998,57.619999,57.779999,578700,57.653599
"1243",57.580002,58.169998,57.580002,58.16,506300,58.032768
"1244",58.330002,58.400002,57.990002,58.060001,520700,57.932989
"1245",58,58.439999,57.900002,58.27,704300,58.142528
"1246",58.419998,58.490002,57.779999,57.970001,667200,57.843185
"1247",57.779999,58.07,57.540001,57.93,841300,57.803272
"1248",57.369999,57.869999,57,57.18,963800,57.054913
"1249",57.369999,57.720001,56.689999,57.650002,1065900,57.523886
"1250",57.59,57.759998,57.419998,57.630001,769000,57.503929
"1251",57.59,57.75,57.029999,57.049999,830300,56.925196
"1252",57.110001,57.330002,56.610001,57.200001,1081100,57.074869
"1253",56.990002,57.919998,56.59,57.66,963300,57.533862
"1254",57.669998,58.16,57.41,57.880001,732900,57.753382
"1255",57.630001,57.630001,56.869999,56.950001,845200,56.825416
"1256",56.790001,57.27,56.57,57.139999,525400,57.014999
"1257",57.09,57.220001,56.709999,56.860001,713200,56.860001
"1258",56.59,56.959999,56.52,56.689999,560200,56.689999
"1259",56.869999,57.48,56.82,57.389999,451500,57.389999
